date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost
2023-04-01,S001,P0008,Groceries,West,342,137,170,138.09,72.05,0,Cloudy,1,69.59,Spring,425,45.38
2023-04-01,S001,P0013,Electronics,West,391,87,122,89.61,16.5,0,Cloudy,0,12.81,Spring,324,10.95
2023-04-01,S001,P0016,Toys,South,316,176,139,169.42,40.55,0,Cloudy,0,45.16,Summer,446,20.66
2023-04-01,S001,P0020,Clothing,North,372,44,183,55.39,30.66,0,Sunny,0,33.72,Autumn,147,21.98
2023-04-01,S002,P0001,Furniture,North,54,37,102,49.03,28.06,0,Cloudy,0,32.18,Winter,87,21.4
2023-04-01,S002,P0002,Electronics,North,444,50,68,49.97,19.04,0,Snowy,0,19.81,Autumn,227,12.36
2023-04-01,S002,P0012,Clothing,East,480,153,174,145.07,82.13,0,Sunny,0,81.47,Autumn,386,64.57
2023-04-01,S002,P0017,Clothing,North,181,34,74,30.8,65.63,0,Rainy,1,68.27,Winter,110,35.84
2023-04-01,S002,P0018,Furniture,East,114,45,162,57.36,63.62,0,Sunny,0,63.64,Winter,327,32.75
2023-04-01,S003,P0003,Furniture,East,116,12,182,3.53,62.37,0,Snowy,1,66.69,Autumn,74,47.32
2023-04-01,S003,P0011,Clothing,East,297,13,80,26.19,89.77,0,Cloudy,0,91.17,Autumn,86,45.6
2023-04-01,S003,P0013,Toys,East,114,70,76,68.49,22.28,0,Rainy,0,21.64,Spring,286,16.36
2023-04-01,S003,P0018,Clothing,East,237,143,46,134.54,74.83,0,Sunny,1,77.58,Winter,385,59.43
2023-04-01,S003,P0019,Furniture,North,496,80,183,94.48,97.93,0,Cloudy,1,98.82,Winter,289,71.09
2023-04-01,S004,P0009,Groceries,East,423,261,47,253.26,88.98,0,Rainy,1,89.42,Winter,547,65.38
2023-04-01,S004,P0010,Electronics,North,211,144,28,156.29,88.08,0,Sunny,0,89.72,Winter,405,45.15
2023-04-01,S004,P0015,Groceries,South,136,39,155,41.31,17.36,0,Rainy,0,12.57,Autumn,282,13.27
2023-04-01,S004,P0018,Groceries,South,201,169,160,171.77,96.68,0,Rainy,1,97.74,Autumn,266,71.13
2023-04-01,S004,P0020,Toys,North,283,60,78,61.04,25.03,0,Sunny,0,29.44,Summer,261,16.09
2023-04-01,S005,P0002,Furniture,East,414,114,169,116.78,83.58,0,Sunny,0,88.56,Summer,386,46.14
2023-04-01,S005,P0011,Toys,West,198,124,49,126.18,61.17,0,Rainy,1,59.87,Winter,356,40.73
2023-04-01,S005,P0012,Toys,East,319,212,121,215.05,24.13,0,Rainy,0,21.08,Spring,423,16.53
2023-04-01,S005,P0013,Groceries,South,172,132,89,134.59,45.62,0,Rainy,1,50.22,Autumn,292,22.83
2023-05-01,S001,P0006,Electronics,South,296,203,38,204.9,21.9,0,Rainy,1,23.92,Winter,398,15.39
2023-05-01,S001,P0007,Electronics,West,238,224,180,229.9,94.99,0,Sunny,0,90.47,Spring,311,55.78
2023-05-01,S001,P0011,Groceries,West,123,82,102,92.41,77.02,0,Cloudy,1,78.89,Summer,138,53.87
2023-05-01,S001,P0015,Groceries,North,342,258,122,265.32,27.97,0,Snowy,1,32.86,Summer,496,18.46
2023-05-01,S001,P0018,Electronics,East,358,75,172,68.72,97.61,0,Rainy,1,95.76,Autumn,358,58.31
2023-05-01,S002,P0006,Furniture,West,350,83,93,86.93,86.82,0,Rainy,0,89.36,Summer,381,52.82
2023-05-01,S002,P0013,Clothing,North,75,5,143,4.55,33.53,0,Rainy,1,34.99,Autumn,220,24.13
2023-05-01,S002,P0016,Groceries,North,459,116,44,128.74,84.88,0,Sunny,0,88.42,Winter,284,59.07
2023-05-01,S002,P0020,Furniture,North,221,10,77,16.34,92.54,0,Sunny,0,88.32,Autumn,95,48.66
2023-05-01,S003,P0001,Electronics,South,179,166,178,163.9,77.25,0,Rainy,1,80.59,Summer,310,38.75
2023-05-01,S003,P0003,Groceries,North,322,177,109,184.7,20.3,0,Sunny,0,19.01,Autumn,324,13.62
2023-05-01,S003,P0015,Toys,North,53,8,28,11.9,93.74,0,Sunny,1,94.74,Summer,182,52.66
2023-05-01,S004,P0002,Electronics,North,55,52,160,54.7,13.85,0,Rainy,1,14.79,Summer,308,9.47
2023-05-01,S004,P0004,Furniture,South,75,9,151,25.54,15.8,0,Cloudy,1,11.76,Summer,190,9.17
2023-05-01,S004,P0008,Toys,South,181,117,97,121.82,79.28,0,Rainy,0,77.32,Winter,339,41.31
2023-05-01,S004,P0011,Electronics,South,181,98,158,102.01,94.19,0,Cloudy,0,97.21,Winter,393,54.46
2023-05-01,S005,P0008,Toys,East,183,5,168,3.88,53.46,0,Rainy,0,55.42,Autumn,297,29.01
2023-05-01,S005,P0011,Electronics,West,179,116,160,120.34,10.97,0,Rainy,0,10.01,Winter,273,6.62
2023-05-01,S005,P0013,Electronics,North,154,141,57,141.73,32.58,0,Rainy,1,29.44,Autumn,409,25.48
2023-06-01,S001,P0003,Clothing,East,262,192,141,206.88,99.89,0,Sunny,0,101.3,Winter,472,54.41
2023-06-01,S001,P0013,Toys,East,429,285,90,285.27,38.53,0,Cloudy,1,41.0,Autumn,542,25.17
2023-06-01,S002,P0006,Groceries,East,194,88,45,78.14,66.01,0,Sunny,0,69.07,Spring,188,42.72
2023-06-01,S002,P0018,Electronics,West,58,55,137,52.38,95.3,0,Snowy,1,100.03,Autumn,136,62.38
2023-06-01,S002,P0019,Groceries,West,193,100,107,95.42,26.03,0,Sunny,0,28.13,Winter,392,14.85
2023-06-01,S003,P0001,Electronics,East,179,149,160,146.54,32.65,0,Snowy,0,31.45,Winter,234,25.2
2023-06-01,S003,P0003,Furniture,West,212,31,22,47.96,56.34,0,Snowy,0,52.96,Summer,116,41.59
2023-06-01,S003,P0004,Furniture,South,339,80,193,83.24,23.19,0,Snowy,1,18.52,Winter,236,13.66
2023-06-01,S003,P0007,Clothing,North,281,124,102,122.14,27.91,0,Sunny,0,30.38,Autumn,260,18.02
2023-06-01,S005,P0004,Toys,East,257,135,63,146.99,24.95,0,Rainy,1,21.35,Autumn,269,17.28
2023-06-01,S005,P0007,Groceries,East,119,8,144,17.38,85.89,0,Sunny,1,87.01,Summer,218,60.36
2023-06-01,S005,P0009,Toys,South,215,5,159,-3.15,13.24,0,Rainy,1,13.73,Spring,158,9.53
2023-07-01,S001,P0010,Furniture,West,271,129,158,119.35,17.53,0,Snowy,0,14.45,Spring,370,13.95
2023-07-01,S001,P0018,Clothing,South,112,34,39,41.62,41.79,0,Cloudy,0,37.83,Spring,256,25.8
2023-07-01,S001,P0020,Toys,East,463,11,100,21.55,85.88,0,Rainy,1,85.56,Summer,171,64.89
2023-07-01,S002,P0011,Toys,West,174,60,189,67.99,16.81,0,Cloudy,0,19.51,Winter,156,12.39
2023-07-01,S002,P0014,Clothing,South,182,174,138,171.8,27.84,0,Snowy,1,29.47,Autumn,399,17.17
2023-07-01,S002,P0015,Toys,South,194,67,177,57.27,15.28,0,Snowy,0,13.99,Summer,145,9.17
2023-07-01,S002,P0017,Electronics,North,433,386,190,396.39,31.74,0,Snowy,0,29.43,Summer,458,22.41
2023-07-01,S002,P0018,Electronics,South,271,62,25,81.87,81.74,0,Rainy,0,84.45,Spring,149,43.12
2023-07-01,S002,P0019,Toys,West,63,8,122,23.42,52.39,0,Snowy,1,50.95,Winter,278,36.04
2023-07-01,S003,P0001,Clothing,West,198,82,57,76.23,52.21,0,Snowy,0,50.47,Summer,175,34.05
2023-07-01,S003,P0002,Furniture,West,489,98,113,108.46,40.44,0,Cloudy,1,44.12,Spring,152,30.44
2023-07-01,S003,P0003,Clothing,West,300,223,200,234.7,65.32,0,Sunny,1,68.78,Summer,452,52.22
2023-07-01,S003,P0006,Groceries,East,209,205,141,219.13,40.42,0,Rainy,0,41.31,Winter,332,23.91
2023-07-01,S003,P0008,Furniture,East,182,132,139,147.23,41.47,0,Sunny,1,39.61,Winter,422,21.14
2023-07-01,S003,P0015,Furniture,West,138,35,118,38.14,56.71,0,Rainy,0,56.33,Spring,119,38.38
2023-07-01,S004,P0003,Clothing,North,219,83,20,79.4,18.73,0,Snowy,0,19.52,Spring,203,13.58
2023-07-01,S005,P0004,Groceries,South,155,2,92,-7.73,60.41,0,Rainy,1,57.8,Spring,197,33.89
2023-07-01,S005,P0011,Electronics,West,253,243,109,245.74,75.75,0,Rainy,1,74.16,Spring,498,46.54
2023-07-01,S005,P0019,Electronics,West,185,139,181,148.68,12.46,0,Cloudy,0,8.87,Spring,208,7.56
2023-08-01,S001,P0001,Toys,West,146,58,43,69.66,72.68,0,Sunny,0,77.24,Summer,302,57.1
2023-08-01,S001,P0005,Toys,North,317,176,131,195.16,83.31,0,Snowy,0,86.34,Winter,283,58.55
2023-08-01,S001,P0008,Toys,North,422,408,70,412.69,17.03,0,Snowy,0,14.4,Summer,537,10.53
2023-08-01,S001,P0009,Toys,East,172,133,84,145.28,12.39,0,Cloudy,0,17.17,Spring,369,9.89
2023-08-01,S001,P0010,Clothing,West,224,135,62,130.06,88.52,0,Rainy,1,85.89,Autumn,412,50.24
2023-08-01,S001,P0018,Electronics,South,280,132,116,128.28,38.84,0,Rainy,1,43.47,Winter,346,24.4
2023-08-01,S002,P0016,Toys,North,499,213,186,228.0,17.5,0,Snowy,0,19.34,Autumn,375,13.8
2023-08-01,S002,P0018,Toys,West,186,65,104,64.85,65.1,0,Sunny,1,64.7,Spring,318,50.96
2023-08-01,S002,P0020,Furniture,North,198,136,64,148.58,72.03,0,Sunny,1,75.9,Autumn,206,51.02
2023-08-01,S003,P0012,Groceries,East,316,197,59,213.87,64.4,0,Snowy,0,68.7,Spring,484,37.51
2023-08-01,S003,P0014,Electronics,West,129,70,67,87.76,80.47,0,Rainy,0,84.15,Spring,171,45.82
2023-08-01,S003,P0020,Groceries,West,397,105,147,103.03,40.3,0,Rainy,1,36.41,Winter,225,21.88
2023-08-01,S004,P0007,Furniture,South,442,113,109,128.39,88.53,0,Sunny,0,87.57,Summer,409,50.54
2023-08-01,S004,P0008,Toys,North,143,17,92,9.88,79.74,0,Cloudy,0,79.33,Winter,247,57.18
2023-08-01,S004,P0009,Toys,South,465,223,32,222.71,36.9,0,Sunny,1,35.94,Summer,512,19.01
2023-08-01,S004,P0015,Clothing,West,282,68,131,76.12,51.86,0,Snowy,0,56.44,Winter,352,33.27
2023-08-01,S004,P0016,Clothing,North,172,156,183,151.14,76.99,0,Sunny,1,77.5,Spring,350,44.69
2023-08-01,S004,P0017,Toys,West,165,69,116,67.2,15.51,0,Snowy,0,19.95,Summer,152,9.37
2023-08-01,S004,P0020,Groceries,South,53,48,51,59.75,38.4,0,Rainy,0,38.23,Spring,133,21.96
2023-08-01,S005,P0005,Clothing,East,152,54,105,56.72,38.76,0,Snowy,1,36.21,Summer,169,21.92
2023-08-01,S005,P0007,Furniture,East,482,212,185,210.42,11.03,0,Snowy,1,6.67,Autumn,404,6.46
2023-08-01,S005,P0015,Clothing,West,244,40,31,37.31,24.68,0,Cloudy,0,21.34,Spring,201,18.26
2023-08-01,S005,P0017,Groceries,East,480,43,105,41.04,70.58,0,Rainy,0,75.14,Summer,168,40.95
2023-09-01,S001,P0003,Groceries,South,59,0,101,16.8,53.7,0,Rainy,1,48.89,Spring,292,39.4
2023-09-01,S001,P0006,Electronics,West,404,237,72,237.48,42.33,0,Rainy,1,42.15,Autumn,401,21.86
2023-09-01,S001,P0011,Groceries,South,368,62,127,56.19,59.11,0,Sunny,0,60.13,Autumn,201,42.88
2023-09-01,S001,P0013,Groceries,East,447,235,123,251.52,13.14,0,Sunny,1,10.72,Spring,481,7.78
2023-09-01,S001,P0020,Groceries,East,292,37,32,38.14,76.14,0,Rainy,0,76.03,Summer,178,43.07
2023-09-01,S002,P0013,Clothing,East,249,133,43,138.28,63.37,0,Rainy,0,63.39,Winter,362,33.4
2023-09-01,S002,P0014,Clothing,North,156,58,140,59.38,72.74,0,Cloudy,1,70.38,Spring,215,56.23
2023-09-01,S003,P0001,Furniture,West,117,79,174,81.41,99.51,0,Cloudy,0,103.68,Autumn,208,64.39
2023-09-01,S003,P0005,Toys,South,93,23,94,17.9,35.61,0,Snowy,0,40.56,Autumn,254,27.99
2023-09-01,S003,P0020,Groceries,West,192,155,53,168.71,87.18,0,Sunny,1,83.59,Autumn,435,49.19
2023-09-01,S004,P0003,Furniture,North,350,7,143,13.58,43.66,0,Rainy,0,40.56,Winter,275,28.06
2023-09-01,S004,P0007,Groceries,South,423,281,145,277.16,52.19,0,Snowy,0,49.68,Winter,434,40.34
2023-09-01,S004,P0014,Clothing,West,420,128,37,129.51,85.23,0,Cloudy,0,88.07,Autumn,267,61.14
2023-09-01,S004,P0016,Groceries,North,316,184,114,185.24,67.62,0,Rainy,1,71.34,Summer,275,38.86
2023-09-01,S005,P0006,Clothing,West,145,2,142,14.18,35.99,0,Snowy,1,32.43,Autumn,65,23.6
2023-09-01,S005,P0012,Groceries,East,173,168,157,159.29,72.63,0,Snowy,1,73.5,Summer,408,49.3
2023-09-01,S005,P0013,Furniture,West,139,71,200,62.98,49.33,0,Snowy,0,45.85,Autumn,221,37.68
2023-09-01,S005,P0016,Groceries,West,62,56,141,63.46,71.28,0,Sunny,1,72.03,Spring,173,49.34
2023-09-01,S005,P0017,Furniture,East,162,129,141,122.76,59.72,0,Rainy,1,59.27,Spring,428,32.83
2023-10-01,S001,P0003,Groceries,North,429,275,169,265.38,53.99,0,Snowy,1,58.79,Spring,428,27.79
2023-10-01,S001,P0004,Furniture,South,58,32,85,46.55,54.99,0,Cloudy,1,52.02,Summer,212,38.64
2023-10-01,S001,P0005,Electronics,West,168,137,44,155.79,49.05,0,Cloudy,0,44.49,Summer,314,31.76
2023-10-01,S001,P0006,Clothing,South,332,138,182,151.07,75.42,0,Rainy,1,74.11,Spring,195,49.77
2023-10-01,S001,P0007,Clothing,South,294,18,38,28.82,99.8,0,Cloudy,0,103.69,Autumn,288,58.79
2023-10-01,S001,P0008,Electronics,West,409,119,55,136.57,31.84,0,Sunny,0,30.78,Summer,410,17.5
2023-10-01,S002,P0002,Toys,East,68,13,35,11.08,86.84,0,Snowy,0,86.59,Autumn,110,55.25
2023-10-01,S002,P0013,Groceries,South,335,214,63,206.9,91.78,0,Snowy,0,94.36,Autumn,424,72.92
2023-10-01,S002,P0017,Clothing,South,181,157,185,151.92,63.57,0,Rainy,0,65.72,Spring,395,48.69
2023-10-01,S002,P0018,Toys,West,291,61,82,54.09,90.68,0,Rainy,1,88.26,Autumn,121,64.49
2023-10-01,S002,P0020,Electronics,North,411,109,84,123.88,88.89,0,Sunny,1,87.73,Autumn,301,49.94
2023-10-01,S003,P0017,Electronics,North,56,4,191,6.63,77.39,0,Snowy,0,82.34,Winter,256,39.42
2023-10-01,S003,P0020,Groceries,North,162,59,196,78.3,24.99,0,Cloudy,1,24.46,Winter,148,13.34
2023-10-01,S004,P0002,Electronics,North,305,50,121,69.6,88.75,0,Cloudy,1,84.6,Autumn,172,49.17
2023-10-01,S004,P0015,Electronics,West,428,158,127,174.24,72.18,0,Cloudy,1,76.74,Autumn,354,55.52
2023-10-01,S005,P0001,Toys,North,401,92,138,100.48,19.21,0,Snowy,1,16.98,Autumn,315,10.84
2023-10-01,S005,P0003,Clothing,North,335,258,194,265.1,55.53,0,Snowy,1,54.44,Summer,317,28.53
2023-10-01,S005,P0019,Groceries,East,363,255,71,264.59,23.36,0,Cloudy,0,18.5,Summer,411,12.58
2023-11-01,S001,P0007,Toys,South,208,140,174,139.1,25.77,0,Rainy,1,30.47,Winter,306,16.56
2023-11-01,S001,P0010,Toys,East,435,270,72,268.51,92.41,0,Cloudy,1,90.99,Winter,538,52.87
2023-11-01,S001,P0014,Toys,East,203,127,142,145.34,20.5,0,Snowy,0,22.59,Summer,309,12.56
2023-11-01,S001,P0019,Furniture,South,85,69,192,61.28,89.32,0,Rainy,1,90.12,Winter,123,52.23
2023-11-01,S002,P0001,Furniture,West,241,58,76,74.01,54.41,0,Sunny,0,54.62,Spring,190,34.82
2023-11-01,S002,P0002,Toys,East,247,125,117,135.66,81.21,0,Sunny,1,82.26,Autumn,188,63.16
2023-11-01,S002,P0004,Furniture,East,134,8,72,25.37,28.97,0,Sunny,1,25.54,Winter,88,20.58
2023-11-01,S002,P0010,Groceries,North,257,156,189,163.63,82.09,0,Cloudy,1,77.74,Winter,343,55.57
2023-11-01,S002,P0015,Clothing,South,56,15,139,23.53,40.94,0,Rainy,1,41.97,Summer,286,32.72
2023-11-01,S002,P0017,Toys,North,298,49,92,66.49,99.44,0,Sunny,1,102.75,Spring,262,62.12
2023-11-01,S002,P0018,Electronics,East,134,11,77,17.29,53.68,0,Sunny,1,52.83,Autumn,95,28.29
2023-11-01,S003,P0005,Groceries,East,499,136,163,147.46,42.88,0,Rainy,1,47.18,Autumn,360,23.35
2023-11-01,S003,P0006,Clothing,South,239,69,52,72.98,15.64,0,Rainy,0,11.9,Winter,124,8.11
2023-11-01,S003,P0016,Furniture,West,246,103,41,97.25,17.71,0,Cloudy,0,21.86,Spring,196,10.9
2023-11-01,S004,P0005,Furniture,South,205,5,107,8.0,99.47,0,Snowy,1,98.17,Summer,60,74.61
2023-11-01,S004,P0008,Electronics,South,443,340,165,349.5,63.12,0,Sunny,0,62.69,Autumn,616,40.55
2023-11-01,S004,P0009,Clothing,North,126,77,132,83.74,47.42,0,Cloudy,0,48.54,Spring,154,36.62
2023-11-01,S004,P0014,Furniture,South,179,107,169,126.76,81.07,0,Sunny,1,83.53,Summer,210,52.17
2023-11-01,S004,P0015,Toys,East,119,11,171,21.56,57.27,0,Snowy,1,59.18,Autumn,140,35.06
2023-11-01,S004,P0016,Clothing,East,183,32,152,33.12,83.54,0,Sunny,1,86.86,Spring,186,50.5
2023-11-01,S005,P0001,Groceries,South,367,155,126,159.28,41.34,0,Rainy,1,46.08,Winter,278,28.07
2023-11-01,S005,P0004,Toys,North,105,28,30,29.52,26.2,0,Cloudy,1,26.97,Spring,211,14.09
2023-11-01,S005,P0011,Electronics,West,58,23,55,36.42,86.39,0,Rainy,0,90.03,Autumn,155,60.29
2023-11-01,S005,P0016,Groceries,East,237,135,156,138.68,80.59,0,Cloudy,1,77.46,Summer,388,54.8
2023-11-01,S005,P0017,Electronics,West,113,113,29,127.78,22.08,0,Rainy,1,19.68,Spring,193,16.69
2023-12-01,S001,P0001,Clothing,South,86,25,116,29.15,43.03,0,Sunny,0,40.78,Autumn,260,32.05
2023-12-01,S001,P0002,Groceries,West,432,243,90,240.84,97.69,0,Cloudy,0,92.89,Winter,352,50.16
2023-12-01,S001,P0005,Furniture,South,194,40,144,52.45,48.14,0,Sunny,0,46.7,Autumn,287,24.07
2023-12-01,S001,P0009,Clothing,North,265,176,174,195.55,72.84,0,Cloudy,0,73.17,Spring,328,56.19
2023-12-01,S001,P0010,Groceries,South,427,354,198,353.42,67.64,0,Rainy,1,69.26,Autumn,650,47.85
2023-12-01,S001,P0011,Groceries,North,395,244,28,236.57,50.95,0,Snowy,1,50.1,Spring,468,39.67
2023-12-01,S001,P0012,Electronics,East,222,198,140,217.62,22.7,0,Rainy,1,26.47,Autumn,363,12.94
2023-12-01,S001,P0014,Groceries,North,465,328,113,324.27,99.69,0,Rainy,0,103.75,Autumn,478,59.04
2023-12-01,S002,P0002,Toys,North,406,157,83,158.61,39.58,0,Cloudy,0,39.55,Spring,264,28.38
2023-12-01,S002,P0013,Furniture,East,127,101,104,100.63,23.44,0,Cloudy,0,21.93,Autumn,203,15.25
2023-12-01,S003,P0007,Electronics,North,63,1,107,16.16,55.43,0,Sunny,0,53.3,Summer,225,38.6
2023-12-01,S003,P0010,Furniture,South,240,93,106,87.14,41.59,0,Snowy,1,41.61,Summer,155,30.82
2023-12-01,S003,P0015,Groceries,East,459,80,118,86.93,67.83,0,Cloudy,0,62.85,Summer,351,35.19
2023-12-01,S003,P0017,Electronics,West,318,103,65,116.04,73.28,0,Snowy,0,77.88,Spring,268,58.42
2023-12-01,S004,P0005,Toys,East,314,276,76,285.1,86.52,0,Cloudy,1,90.7,Winter,414,62.52
2023-12-01,S004,P0008,Electronics,East,361,196,92,212.61,81.94,0,Rainy,1,79.8,Summer,427,45.09
2023-12-01,S004,P0010,Clothing,West,221,158,139,157.92,46.32,0,Cloudy,0,41.37,Winter,297,31.32
2023-12-01,S004,P0017,Clothing,South,394,354,122,369.6,16.06,0,Snowy,0,14.49,Winter,524,11.42
2023-12-01,S005,P0011,Furniture,East,139,73,113,75.17,40.01,0,Sunny,1,40.53,Spring,235,29.54
2023-12-01,S005,P0014,Groceries,North,119,92,92,111.96,81.81,0,Sunny,0,80.58,Autumn,172,56.49
,S001,P0003,Electronics,West,413,95,26,104.27,27.5,0,Rainy,1,29.68,Spring,344,17.19
,S001,P0005,Groceries,East,467,302,70,317.81,87.39,0,Rainy,0,91.98,Spring,384,65.99
,S001,P0015,Electronics,West,143,137,102,134.56,13.42,0,Cloudy,1,15.75,Autumn,233,7.55
,S001,P0017,Electronics,West,410,34,138,46.52,54.43,0,Sunny,0,53.27,Summer,316,43.41
,S001,P0020,Toys,North,189,22,89,13.31,52.13,0,Rainy,1,53.34,Summer,73,29.39
,S002,P0004,Electronics,East,292,38,168,41.45,83.56,0,Snowy,0,86.38,Summer,286,52.85
,S002,P0006,Electronics,South,140,55,146,63.74,64.83,0,Snowy,1,62.78,Spring,317,39.78
,S002,P0009,Furniture,East,70,28,130,28.64,73.58,0,Cloudy,1,69.55,Summer,222,43.86
,S002,P0014,Clothing,East,117,12,53,30.91,95.1,0,Snowy,0,93.43,Winter,94,52.36
,S002,P0015,Clothing,South,69,64,192,57.14,78.05,0,Snowy,0,75.57,Autumn,319,50.27
,S002,P0016,Toys,North,105,34,144,28.76,85.51,0,Rainy,0,86.2,Summer,248,62.14
,S002,P0019,Clothing,South,64,37,39,38.95,68.7,0,Snowy,0,64.44,Summer,247,36.99
,S003,P0002,Toys,South,88,44,21,41.0,62.78,0,Snowy,0,59.85,Spring,164,32.21
,S003,P0014,Groceries,North,444,179,107,181.55,32.18,0,Snowy,1,31.05,Autumn,306,20.61
,S003,P0015,Furniture,South,234,90,181,80.48,87.48,0,Sunny,0,88.66,Winter,307,64.58
,S003,P0018,Toys,West,155,31,62,33.97,96.48,0,Sunny,0,96.63,Autumn,229,49.8
,S004,P0004,Electronics,South,253,123,185,117.48,84.79,0,Cloudy,1,82.28,Autumn,263,57.58
,S004,P0005,Electronics,South,418,25,77,22.78,20.7,0,Sunny,0,22.57,Winter,226,14.22
,S004,P0011,Groceries,North,479,267,137,279.7,95.58,0,Cloudy,1,91.71,Spring,487,74.25
,S005,P0002,Clothing,South,305,26,169,44.05,98.08,0,Sunny,1,95.77,Winter,104,51.49
,S005,P0006,Electronics,North,309,159,124,175.38,76.86,0,Snowy,1,79.44,Spring,285,51.43
,S005,P0013,Clothing,East,219,4,90,0.83,84.7,0,Snowy,0,86.86,Summer,130,46.75
,S001,P0002,Electronics,West,357,64,188,61.85,35.83,0,Sunny,0,31.75,Summer,303,19.57
,S001,P0011,Clothing,South,481,240,129,256.85,20.55,0,Rainy,0,22.76,Autumn,418,11.57
,S001,P0013,Groceries,East,214,190,110,209.79,49.65,0,Snowy,0,46.59,Spring,448,32.51
,S001,P0014,Clothing,South,485,160,156,169.81,52.88,0,Snowy,1,51.32,Winter,431,36.75
,S001,P0018,Clothing,East,63,32,44,41.02,34.1,0,Rainy,1,35.12,Autumn,153,22.47
,S002,P0006,Furniture,West,483,177,168,172.79,52.59,0,Snowy,1,55.17,Winter,474,35.49
,S002,P0010,Groceries,East,430,429,145,432.4,62.39,0,Rainy,0,61.79,Winter,505,31.73
,S002,P0011,Furniture,North,216,41,103,44.62,88.2,0,Snowy,1,84.66,Autumn,92,66.97
,S002,P0012,Clothing,West,386,265,193,256.28,85.64,0,Snowy,0,88.88,Spring,388,59.2
,S003,P0002,Clothing,South,219,36,94,35.86,46.5,0,Sunny,1,42.77,Spring,182,27.78
,S003,P0004,Electronics,North,262,65,121,57.5,43.75,0,Snowy,1,38.79,Summer,238,27.16
,S003,P0008,Groceries,North,247,118,125,128.27,89.02,0,Rainy,0,84.77,Autumn,403,46.0
,S003,P0011,Toys,East,243,189,96,189.52,27.95,0,Sunny,0,29.01,Summer,459,19.52
,S003,P0012,Toys,North,79,45,98,51.9,23.85,0,Sunny,0,24.83,Summer,245,12.67
,S003,P0017,Electronics,East,407,278,197,292.59,58.33,0,Sunny,0,56.04,Summer,526,32.75
,S003,P0018,Furniture,West,357,43,142,52.09,99.51,0,Cloudy,1,96.33,Summer,209,77.62
,S004,P0002,Electronics,North,419,70,148,66.22,59.15,0,Sunny,0,54.38,Spring,185,34.98
,S004,P0010,Furniture,South,70,66,200,77.03,55.69,0,Cloudy,1,54.64,Spring,224,28.55
,S004,P0012,Electronics,East,253,126,52,135.56,63.5,0,Sunny,1,60.56,Spring,212,38.23
,S005,P0002,Furniture,East,409,377,121,395.41,39.94,0,Cloudy,0,41.09,Autumn,434,20.87
,S005,P0009,Clothing,West,117,76,69,89.32,62.99,0,Rainy,1,65.04,Spring,238,45.6
,S005,P0013,Furniture,West,366,67,43,82.99,14.67,0,Sunny,0,11.25,Autumn,202,11.63
,S005,P0014,Toys,South,197,130,169,143.44,80.62,0,Rainy,1,80.58,Autumn,257,42.49
,S005,P0015,Electronics,North,247,243,26,252.43,58.0,0,Snowy,1,55.06,Spring,499,29.65
,S005,P0019,Furniture,East,434,385,123,404.2,86.34,0,Cloudy,0,85.93,Autumn,580,61.13
,S001,P0017,Furniture,North,217,212,161,214.12,70.91,0,Rainy,1,75.29,Summer,396,40.37
,S001,P0019,Toys,South,104,100,164,100.66,37.95,0,Cloudy,1,33.56,Spring,157,27.39
,S002,P0003,Clothing,South,465,97,139,114.44,66.67,0,Cloudy,1,68.93,Summer,256,33.39
,S002,P0011,Electronics,West,383,262,82,257.07,95.68,0,Sunny,0,97.29,Winter,357,49.57
,S003,P0005,Toys,South,103,32,134,51.02,67.62,0,Snowy,1,63.61,Autumn,153,49.54
,S003,P0014,Clothing,East,343,279,61,295.99,42.46,0,Rainy,1,43.95,Autumn,357,27.84
,S003,P0016,Electronics,North,130,107,188,125.99,13.5,0,Snowy,0,17.65,Winter,359,10.21
,S003,P0017,Furniture,South,262,13,139,16.7,24.34,0,Cloudy,0,22.51,Autumn,236,18.08
,S004,P0003,Toys,South,335,229,196,226.85,17.45,0,Snowy,0,17.83,Autumn,440,8.73
,S004,P0020,Clothing,East,252,73,159,87.11,86.34,0,Sunny,1,82.07,Winter,328,65.0
,S005,P0001,Toys,East,110,42,125,39.95,82.21,0,Sunny,1,86.08,Autumn,267,52.23
,S005,P0002,Groceries,North,283,111,93,110.7,46.3,0,Rainy,1,49.16,Spring,378,31.5
,S005,P0004,Furniture,North,111,106,44,105.05,89.21,0,Rainy,1,89.0,Spring,388,51.66
,S005,P0006,Furniture,West,399,97,73,104.99,30.74,0,Rainy,0,26.69,Summer,200,22.47
,S005,P0009,Groceries,North,463,119,169,117.86,42.26,0,Cloudy,0,46.38,Summer,236,31.62
,S005,P0010,Toys,East,247,185,175,195.24,48.61,0,Snowy,0,50.93,Spring,468,29.39
,S005,P0012,Clothing,South,221,166,35,159.61,73.97,0,Rainy,0,71.86,Autumn,303,45.06
,S005,P0020,Furniture,East,273,193,89,211.22,22.96,0,Snowy,0,22.49,Summer,349,11.84
,S001,P0005,Clothing,West,131,31,50,44.82,66.72,0,Rainy,0,65.07,Spring,241,35.84
,S001,P0012,Electronics,East,402,70,41,81.81,86.99,0,Rainy,0,90.23,Autumn,243,51.0
