date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,discounted_price,profit_margin,margin_percent,revenue,demand_ratio,inventory_pressure,stock_remaining,competitor_gap,conversion_rate,price_demand_ratio,traffic_intensity,day_of_week,month,is_weekend
2023-08-02,S005,P0020,Groceries,West,419,328,40,340.36,48.33,0,Sunny,1,46.17,Spring,457,34.63,48.33,13.699999999999996,0.2834678253672666,15852.24,0.9636855094605711,1.2735562310030395,91,2.1599999999999966,0.7161572052401747,0.14158073588000936,1.4919745991797062,2.0,8.0,0
2023-09-02,S001,P0001,Groceries,South,480,245,36,239.54,97.02,0,Sunny,0,92.83,Summer,320,53.11,97.02,43.91,0.4525870954442383,23769.899999999998,1.0227936879018118,1.951219512195122,235,4.189999999999998,0.7632398753894081,0.4033424794213021,1.044708690891698,5.0,9.0,1
2023-09-02,S001,P0004,Electronics,North,300,255,85,246.72,95.58,0,Cloudy,0,97.85,Autumn,329,51.76,95.58,43.82,0.4584641138313455,24372.899999999998,1.0335603112840468,1.171875,45,-2.269999999999996,0.7727272727272727,0.38583885031487164,1.074091122823027,5.0,9.0,1
2023-09-02,S001,P0005,Clothing,East,323,156,126,150.69,29.91,0,Rainy,1,29.36,Winter,304,22.02,29.91,7.890000000000001,0.26379137412236714,4665.96,1.0352379056340832,2.0573248407643314,167,0.5500000000000007,0.5114754098360655,0.1971784560617048,0.992473256347113,5.0,9.0,1
2023-09-02,S002,P0005,Groceries,North,185,96,55,111.34,99.67,0,Sunny,0,99.66,Summer,376,57.2,99.67,42.47,0.4261061502959767,9568.32,0.862223818932998,1.907216494845361,89,0.010000000000005116,0.2546419098143236,0.8872173758233932,1.227532711797745,5.0,9.0,1
2023-09-02,S002,P0006,Clothing,East,213,1,84,4.4,96.6,0,Sunny,1,94.37,Autumn,274,54.52,96.6,42.07999999999999,0.4356107660455486,96.6,0.22727272727272727,106.5,212,2.2299999999999898,0.0036363636363636364,17.888888888888886,0.8945318165760163,5.0,9.0,1
2023-09-02,S002,P0015,Toys,West,202,23,20,21.9,46.06,0,Snowy,1,41.32,Spring,143,33.22,46.06,12.840000000000003,0.27876682587928797,1059.38,1.0502283105022832,8.416666666666666,179,4.740000000000002,0.1597222222222222,2.011353711790393,0.4668541962422275,5.0,9.0,1
2023-09-02,S003,P0001,Clothing,North,301,39,119,56.91,60.73,0,Snowy,1,58.79,Winter,220,41.93,60.73,18.799999999999997,0.3095669356166639,2368.47,0.6852925672113864,7.525,262,1.9399999999999977,0.17647058823529413,1.0486962528060784,0.7182372249880423,5.0,9.0,1
2023-09-02,S003,P0007,Clothing,East,206,40,52,35.11,77.53,0,Rainy,1,73.9,Summer,197,44.47,77.53,33.06,0.42641558106539407,3101.2,1.1392765593847907,5.024390243902439,166,3.6299999999999955,0.20202020202020202,2.147050678482415,0.6431487878302016,5.0,9.0,1
2023-09-02,S004,P0014,Furniture,West,343,145,151,141.67,82.08,0,Snowy,1,83.08,Autumn,290,56.95,82.08,25.129999999999995,0.3061647173489278,11901.6,1.0235053292863698,2.3493150684931505,198,-1.0,0.49828178694158076,0.5753136608957735,0.9467672511206012,5.0,9.0,1
2023-09-02,S004,P0017,Furniture,South,460,118,198,126.43,50.83,0,Snowy,0,51.24,Summer,242,40.63,50.83,10.199999999999996,0.20066889632107016,5997.94,0.9333227873131377,3.865546218487395,342,-0.4100000000000037,0.48559670781893005,0.39888566271678566,0.7900609474868465,5.0,9.0,1
2023-09-02,S005,P0006,Electronics,South,140,78,38,86.82,70.61,0,Sunny,0,67.65,Autumn,342,45.5,70.61,25.11,0.3556153519331539,5507.58,0.8984105044920526,1.7721518987341771,62,2.9599999999999937,0.22740524781341107,0.8040309724436348,1.1165324133905021,5.0,9.0,1
2023-09-02,S005,P0017,Toys,East,346,147,86,148.39,52.12,0,Cloudy,1,50.6,Winter,395,34.06,52.12,18.059999999999995,0.34650805832693776,7661.639999999999,0.9906327919671137,2.3378378378378377,199,1.519999999999996,0.3712121212121212,0.34888546756811034,1.2895622903194397,5.0,9.0,1
2023-09-02,S005,P0018,Electronics,East,461,98,141,91.94,19.81,0,Snowy,1,23.46,Spring,344,13.73,19.81,6.079999999999998,0.30691569914184746,1941.3799999999999,1.0659125516641288,4.656565656565657,363,-3.650000000000002,0.28405797101449276,0.21314826769959114,1.1230618427085752,5.0,9.0,1
2023-10-02,S001,P0009,Clothing,West,297,240,65,231.68,31.53,0,Sunny,0,34.92,Spring,523,23.83,31.53,7.700000000000003,0.24421186171899786,7567.200000000001,1.0359116022099448,1.2323651452282158,57,-3.3900000000000006,0.4580152671755725,0.1355079938112429,1.707445766676119,0.0,10.0,0
2023-10-02,S002,P0002,Furniture,West,261,84,96,95.24,21.17,0,Rainy,1,17.68,Winter,283,12.42,21.17,8.750000000000002,0.41332073689182813,1778.2800000000002,0.881982360352793,3.070588235294118,177,3.490000000000002,0.29577464788732394,0.21997090606816297,0.9239142485073454,0.0,10.0,0
2023-10-02,S002,P0009,Furniture,South,386,79,45,86.98,85.8,0,Sunny,1,87.62,Summer,188,58.12,85.8,27.68,0.3226107226107226,6778.2,0.9082547712117728,4.825,307,-1.8200000000000074,0.41798941798941797,0.9752216412821095,0.6137663558988725,0.0,10.0,0
2023-10-02,S002,P0018,Electronics,West,322,130,80,141.71,57.53,0,Cloudy,0,58.45,Winter,265,38.04,57.53,19.490000000000002,0.33877976707804625,7478.900000000001,0.9173664526144943,2.4580152671755724,192,-0.9200000000000017,0.48872180451127817,0.4031252189755448,0.8651493846446874,0.0,10.0,0
2023-10-02,S003,P0001,Toys,South,461,122,174,127.76,90.8,0,Sunny,0,93.26,Summer,255,51.68,90.8,39.12,0.43083700440528633,11077.6,0.9549154664996868,3.747967479674797,339,-2.460000000000008,0.4765625,0.7051879465672569,0.8325022380543218,0.0,10.0,0
2023-10-02,S003,P0003,Toys,South,373,273,200,273.69,63.72,0,Cloudy,1,59.02,Summer,395,35.19,63.72,28.53,0.4477401129943503,17395.56,0.9974788994848186,1.3613138686131387,100,4.699999999999996,0.6893939393939394,0.23197058502311696,1.2895622903194397,0.0,10.0,0
2023-10-02,S003,P0011,Groceries,East,364,88,100,89.41,36.56,0,Cloudy,1,38.5,Autumn,263,25.72,36.56,10.840000000000003,0.29649890590809636,3217.28,0.9842299519069456,4.089887640449438,276,-1.9399999999999977,0.3333333333333333,0.4043800464550382,0.8586199553266143,0.0,10.0,0
2023-10-02,S004,P0001,Furniture,West,207,134,60,148.44,58.08,0,Cloudy,1,55.02,Spring,206,44.83,58.08,13.25,0.228133608815427,7782.719999999999,0.9027216383724064,1.5333333333333334,73,3.059999999999995,0.6473429951690821,0.3886509635974304,0.6725312197615305,0.0,10.0,0
2023-10-02,S004,P0004,Groceries,West,198,159,38,174.67,26.97,0,Rainy,0,29.62,Summer,382,17.54,26.97,9.43,0.3496477567667779,4288.23,0.9102879716035954,1.2375,39,-2.650000000000002,0.4151436031331593,0.15352649854841466,1.2471209997519643,0.0,10.0,0
2023-10-02,S004,P0008,Groceries,South,225,55,120,59.72,34.56,0,Sunny,0,35.25,Spring,177,25.43,34.56,9.130000000000003,0.2641782407407408,1900.8000000000002,0.9209645010046885,4.017857142857143,170,-0.6899999999999977,0.3089887640449438,0.5691699604743083,0.5778544946494705,0.0,10.0,0
2023-10-02,S004,P0010,Toys,West,336,209,149,213.0,18.48,0,Rainy,0,13.64,Autumn,335,12.79,18.48,5.690000000000001,0.30790043290043295,3862.32,0.9812206572769953,1.6,127,4.84,0.6220238095238095,0.0863551401869159,1.0936794107772463,0.0,10.0,0
2023-10-02,S004,P0013,Electronics,South,61,61,184,60.84,63.88,0,Sunny,1,66.75,Spring,289,49.11,63.88,14.770000000000003,0.23121477770820292,3896.6800000000003,1.0026298487836949,0.9838709677419355,0,-2.8699999999999974,0.2103448275862069,1.0329883570504528,0.9435025364615647,0.0,10.0,0
2023-10-02,S004,P0017,Electronics,East,273,46,123,49.29,73.86,0,Snowy,0,75.37,Summer,288,53.17,73.86,20.689999999999998,0.28012455997833735,3397.56,0.9332521809697708,5.808510638297872,227,-1.5100000000000051,0.15916955017301038,1.4686816464505865,0.9402378218025281,0.0,10.0,0
2023-10-02,S005,P0008,Toys,South,418,268,104,274.76,53.79,0,Snowy,0,51.0,Autumn,545,30.87,53.79,22.919999999999998,0.42610150585610707,14415.72,0.9753967098558742,1.553903345724907,150,2.789999999999999,0.4908424908424908,0.1950609225413403,1.779269489174923,0.0,10.0,0
2023-10-02,S005,P0010,Clothing,West,409,192,137,182.1,12.2,0,Rainy,0,15.64,Autumn,250,6.46,12.2,5.739999999999999,0.4704918032786885,2342.3999999999996,1.0543657331136738,2.1191709844559585,217,-3.4400000000000013,0.7649402390438247,0.06663025669033315,0.816178664759139,0.0,10.0,0
2023-11-02,S001,P0012,Toys,East,246,237,53,247.46,13.88,0,Rainy,1,10.46,Autumn,398,10.23,13.88,3.6500000000000004,0.26296829971181557,3289.5600000000004,0.9577305423098682,1.0336134453781514,9,3.42,0.5939849624060151,0.05586412299766562,1.2993564342965493,3.0,11.0,0
2023-11-02,S001,P0017,Toys,East,350,97,87,94.34,26.2,0,Sunny,0,27.71,Winter,236,15.32,26.2,10.879999999999999,0.4152671755725191,2541.4,1.0281958872164512,3.5714285714285716,253,-1.5100000000000016,0.4092827004219409,0.2748059576253409,0.7704726595326272,3.0,11.0,0
2023-11-02,S002,P0008,Electronics,South,423,77,168,85.69,29.92,0,Rainy,1,31.09,Autumn,198,18.13,29.92,11.790000000000003,0.3940508021390375,2303.84,0.8985879332477535,5.423076923076923,346,-1.1699999999999982,0.3869346733668342,0.34513784750259546,0.6464135024892381,3.0,11.0,0
2023-11-02,S003,P0001,Clothing,West,421,167,81,158.16,28.03,0,Snowy,0,27.62,Spring,259,17.57,28.03,10.46,0.3731716018551552,4681.01,1.0558927668184117,2.505952380952381,254,0.41000000000000014,0.6423076923076924,0.17611208846443832,0.845561096690468,3.0,11.0,0
2023-11-02,S003,P0004,Furniture,North,402,201,24,199.03,13.7,0,Sunny,0,17.63,Winter,444,9.17,13.7,4.529999999999999,0.33065693430656934,2753.7,1.0098980053258302,1.99009900990099,201,-3.9299999999999997,0.451685393258427,0.06848972654101884,1.4495333086122308,3.0,11.0,0
2023-11-02,S003,P0009,Toys,South,156,103,37,118.35,23.95,0,Sunny,1,22.65,Spring,319,14.87,23.95,9.08,0.3791231732776618,2466.85,0.8702999577524293,1.5,53,1.3000000000000007,0.321875,0.200670297444491,1.0414439762326615,3.0,11.0,0
2023-11-02,S003,P0017,Toys,East,231,0,136,-4.0,39.17,0,Snowy,0,41.84,Winter,106,29.1,39.17,10.07,0.2570845034465152,0.0,-0.0,231.0,231,-2.6700000000000017,0.0,-13.056666666666667,0.34605975385787496,3.0,11.0,0
2023-11-02,S003,P0018,Clothing,East,407,174,128,193.09,22.86,0,Sunny,1,24.11,Summer,451,14.51,22.86,8.35,0.3652668416447944,3977.64,0.9011341861308199,2.3257142857142856,233,-1.25,0.38495575221238937,0.11778041114946673,1.4723863112254867,3.0,11.0,0
2023-11-02,S004,P0002,Groceries,West,359,200,109,216.56,60.37,0,Snowy,0,56.93,Summer,274,41.49,60.37,18.879999999999995,0.31273811495776044,12074.0,0.9235315847801995,1.7860696517412935,159,3.4399999999999977,0.7272727272727273,0.2774866703438132,0.8945318165760163,3.0,11.0,0
2023-11-02,S004,P0005,Toys,North,263,249,53,266.41,70.7,0,Cloudy,0,72.51,Autumn,457,37.5,70.7,33.2,0.4695898161244696,17604.3,0.9346496002402311,1.052,14,-1.8100000000000023,0.5436681222707423,0.26438801839871356,1.4919745991797062,3.0,11.0,0
2023-11-02,S004,P0012,Toys,West,132,119,32,110.96,52.3,0,Sunny,0,51.72,Winter,355,35.25,52.3,17.049999999999997,0.3260038240917782,6223.7,1.0724585436193224,1.1,13,0.5799999999999983,0.3342696629213483,0.4671311182565202,1.1589737039579775,3.0,11.0,0
2023-11-02,S004,P0017,Clothing,West,157,100,121,109.41,39.74,0,Cloudy,1,44.69,Autumn,173,21.98,39.74,17.76,0.44690488173125315,3974.0,0.9139932364500503,1.5544554455445545,57,-4.949999999999996,0.5747126436781609,0.3599311656552849,0.5647956360133242,3.0,11.0,0
2023-11-02,S004,P0018,Clothing,West,349,225,89,240.56,12.14,0,Snowy,1,16.38,Spring,415,9.63,12.14,2.51,0.20675453047775944,2731.5,0.935317592284669,1.5442477876106195,124,-4.239999999999998,0.5408653846153846,0.050256665010763375,1.3548565835001707,3.0,11.0,0
2023-11-02,S004,P0019,Electronics,East,119,78,37,90.66,34.01,0,Cloudy,1,36.95,Spring,320,20.03,34.01,13.979999999999997,0.41105557189062036,2652.7799999999997,0.8603573792190603,1.5063291139240507,41,-2.940000000000005,0.24299065420560748,0.37104516692123063,1.044708690891698,3.0,11.0,0
2023-11-02,S004,P0020,Furniture,East,441,268,92,274.89,94.81,0,Sunny,0,91.33,Autumn,557,47.72,94.81,47.09,0.49667756565763105,25409.08,0.9749354287169414,1.6394052044609666,173,3.480000000000004,0.48028673835125446,0.3436514552901519,1.8184460650833618,3.0,11.0,0
2023-11-02,S005,P0001,Groceries,West,492,373,184,378.79,74.01,0,Cloudy,1,74.01,Spring,458,41.54,74.01,32.470000000000006,0.4387244966896366,27605.730000000003,0.9847144855988806,1.3155080213903743,119,0.0,0.8126361655773421,0.19487084968008636,1.4952393138387428,3.0,11.0,0
2023-11-02,S005,P0005,Groceries,West,424,196,53,192.28,36.63,0,Cloudy,0,33.12,Autumn,342,27.49,36.63,9.140000000000004,0.2495222495222496,7179.4800000000005,1.019346785937175,2.1522842639593907,228,3.510000000000005,0.5714285714285714,0.18951779801324506,1.1165324133905021,3.0,11.0,0
2023-11-02,S005,P0009,Groceries,North,180,108,187,115.42,71.65,0,Sunny,0,71.37,Summer,366,47.24,71.65,24.410000000000004,0.34068387997208655,7738.200000000001,0.9357130479986138,1.651376146788991,72,0.28000000000000114,0.29427792915531337,0.6154440817728913,1.1948855652073795,3.0,11.0,0
2023-11-02,S005,P0016,Groceries,North,296,287,82,280.21,79.37,0,Sunny,0,75.11,Autumn,518,46.72,79.37,32.650000000000006,0.41136449540128517,22779.190000000002,1.0242318261304022,1.0277777777777777,9,4.260000000000005,0.5529865125240848,0.2822445858966609,1.691122193380936,3.0,11.0,0
2023-12-02,S001,P0001,Groceries,East,384,336,102,337.95,23.02,0,Sunny,1,24.44,Spring,469,17.39,23.02,5.629999999999999,0.24456993918331882,7734.72,0.9942299156679982,1.13946587537092,48,-1.4200000000000017,0.7148936170212766,0.06791562177312288,1.5311511750881448,5.0,12.0,1
2023-12-02,S001,P0004,Toys,East,229,139,114,151.82,57.25,0,Rainy,0,52.38,Spring,241,39.43,57.25,17.82,0.3112663755458515,7957.75,0.9155578975102096,1.6357142857142857,90,4.869999999999997,0.5743801652892562,0.374623740348122,0.78679623282781,5.0,12.0,1
2023-12-02,S001,P0005,Clothing,South,60,20,102,10.41,95.15,0,Snowy,1,95.52,Winter,168,68.32,95.15,26.830000000000013,0.28197582764056767,1903.0,1.9212295869356388,2.857142857142857,40,-0.36999999999999034,0.11834319526627218,8.339176161262051,0.5484720627181414,5.0,12.0,1
2023-12-02,S001,P0008,Clothing,South,95,85,116,87.63,19.94,0,Sunny,0,21.37,Winter,354,10.25,19.94,9.690000000000001,0.4859578736208626,1694.9,0.9699874472212713,1.1046511627906976,10,-1.4299999999999997,0.23943661971830985,0.22498025499266616,1.155708989298941,5.0,12.0,1
2023-12-02,S001,P0009,Toys,South,354,274,92,285.98,10.41,0,Snowy,1,12.59,Autumn,466,5.52,10.41,4.890000000000001,0.4697406340057637,2852.34,0.9581089586684383,1.2872727272727273,80,-2.1799999999999997,0.5867237687366167,0.03627430482960485,1.5213570311110352,5.0,12.0,1
2023-12-02,S001,P0010,Groceries,West,176,108,138,118.09,47.15,0,Rainy,0,44.09,Summer,257,27.07,47.15,20.08,0.4258748674443266,5092.2,0.9145566940469133,1.614678899082569,68,3.059999999999995,0.4186046511627907,0.3959190528171971,0.8390316673723949,5.0,12.0,1
2023-12-02,S001,P0011,Toys,North,65,62,131,64.84,42.56,0,Rainy,1,39.54,Autumn,240,33.07,42.56,9.490000000000002,0.22297932330827072,2638.7200000000003,0.9561998766193707,1.0317460317460319,3,3.020000000000003,0.2572614107883817,0.6464155528554071,0.7835315181687734,5.0,12.0,1
2023-12-02,S001,P0015,Clothing,East,383,220,55,210.33,42.65,0,Cloudy,0,42.61,Spring,284,32.41,42.65,10.240000000000002,0.2400937866354045,9383.0,1.045975372034422,1.7330316742081449,163,0.03999999999999915,0.7719298245614035,0.2018170633606208,0.9271789631663819,5.0,12.0,1
2023-12-02,S001,P0019,Electronics,North,284,180,81,177.51,16.35,0,Cloudy,1,14.96,Summer,407,12.84,16.35,3.5100000000000016,0.21467889908256887,2943.0000000000005,1.014027378739226,1.569060773480663,104,1.3900000000000006,0.4411764705882353,0.09159150747857264,1.3287388662278783,5.0,12.0,1
2023-12-02,S002,P0005,Electronics,East,257,158,156,172.54,98.24,0,Cloudy,1,98.22,Autumn,431,74.07,98.24,24.17,0.24603013029315965,15521.92,0.9157296858699432,1.6163522012578617,99,0.01999999999999602,0.36574074074074076,0.5660942722138989,1.4070920180447557,5.0,12.0,1
2023-12-02,S002,P0007,Furniture,West,204,123,104,130.38,49.75,0,Snowy,0,52.07,Summer,278,31.95,49.75,17.8,0.3577889447236181,6119.25,0.9433962264150944,1.6451612903225807,81,-2.3200000000000003,0.44086021505376344,0.3786725528999848,0.9075906752121626,5.0,12.0,1
2023-12-02,S002,P0008,Electronics,West,426,43,123,45.01,81.54,0,Cloudy,1,78.36,Spring,175,43.78,81.54,37.760000000000005,0.46308560215844985,3506.2200000000003,0.955343257053988,9.681818181818182,383,3.180000000000007,0.24431818181818182,1.772223429689198,0.5713250653313973,5.0,12.0,1
2023-12-02,S002,P0013,Furniture,South,485,49,192,49.25,44.86,0,Snowy,0,47.85,Spring,324,23.55,44.86,21.31,0.47503343736067766,2198.14,0.9949238578680203,9.7,436,-2.990000000000002,0.15076923076923077,0.8927363184079602,1.0577675495278442,5.0,12.0,1
2023-12-02,S003,P0003,Furniture,West,163,122,54,124.52,39.4,0,Cloudy,1,42.81,Winter,244,26.5,39.4,12.899999999999999,0.32741116751269034,4806.8,0.9797622871827819,1.3252032520325203,41,-3.4100000000000037,0.49795918367346936,0.3138942001274697,0.7965903768049197,5.0,12.0,1
2023-12-02,S003,P0008,Toys,East,63,8,75,7.66,67.99,0,Snowy,0,69.0,Winter,142,37.26,67.99,30.729999999999997,0.45197823209295485,543.92,1.0443864229765012,7.0,55,-1.0100000000000051,0.055944055944055944,7.851039260969976,0.46358948158319097,5.0,12.0,1
2023-12-02,S003,P0012,Clothing,East,75,4,49,19.27,12.02,0,Cloudy,1,15.94,Autumn,231,7.97,12.02,4.05,0.3369384359400998,48.08,0.2075765438505449,15.0,71,-3.92,0.017241379310344827,0.5929945732609768,0.7541490862374445,5.0,12.0,1
2023-12-02,S003,P0017,Furniture,West,379,255,122,271.98,47.79,0,Rainy,1,50.93,Winter,473,25.93,47.79,21.86,0.45741786984724836,12186.449999999999,0.9375689388925655,1.48046875,124,-3.1400000000000006,0.5379746835443038,0.17506777053263975,1.544210033724291,5.0,12.0,1
2023-12-02,S003,P0019,Clothing,North,352,312,159,316.01,64.76,0,Rainy,0,69.2,Autumn,363,34.08,64.76,30.680000000000007,0.47374922791846824,20205.120000000003,0.9873105281478435,1.1246006389776357,40,-4.439999999999998,0.8571428571428571,0.2042837765370178,1.18509142123027,5.0,12.0,1
2023-12-02,S004,P0010,Furniture,East,466,144,184,137.87,11.61,0,Snowy,1,12.18,Winter,243,8.47,11.61,3.139999999999999,0.27045650301464247,1671.84,1.0444621745122216,3.213793103448276,322,-0.5700000000000003,0.5901639344262295,0.08360337005832792,0.7933256621458831,5.0,12.0,1
2023-12-02,S004,P0011,Electronics,East,273,36,23,35.95,17.66,0,Sunny,1,18.68,Summer,130,10.01,17.66,7.65,0.4331823329558324,635.76,1.0013908205841446,7.378378378378378,237,-1.0199999999999996,0.2748091603053435,0.47794316644113666,0.42441290567475226,5.0,12.0,1
2023-12-02,S004,P0016,Groceries,South,494,385,56,376.76,59.96,0,Snowy,0,62.56,Winter,505,39.66,59.96,20.300000000000004,0.3385590393595731,23084.6,1.0218706869094385,1.2797927461139897,109,-2.6000000000000014,0.7608695652173914,0.15872511647606946,1.6486809028134608,5.0,12.0,1
2023-12-02,S004,P0017,Toys,South,449,155,34,151.1,71.28,0,Rainy,0,71.79,Spring,261,46.63,71.28,24.65,0.34581930415263745,11048.4,1.025810721376572,2.878205128205128,294,-0.5100000000000051,0.5916030534351145,0.4686390532544379,0.8520905260085412,5.0,12.0,1
2023-12-02,S004,P0018,Toys,North,188,124,170,142.52,96.42,0,Sunny,0,95.48,Summer,405,65.69,96.42,30.730000000000004,0.3187098112424808,11956.08,0.8700533258490036,1.504,64,0.9399999999999977,0.3054187192118227,0.6718227424749164,1.3222094369098052,5.0,12.0,1
2023-12-02,S004,P0020,Toys,South,201,150,182,143.38,13.75,0,Rainy,0,10.65,Winter,355,10.4,13.75,3.3499999999999996,0.24363636363636362,2062.5,1.0461710140884364,1.3311258278145695,51,3.0999999999999996,0.42134831460674155,0.09523479706330518,1.1589737039579775,5.0,12.0,1
,S001,P0011,Electronics,North,411,46,99,46.27,88.67,0,Snowy,0,86.88,Winter,132,61.55,88.67,27.120000000000005,0.30585316341490926,4078.82,0.9941646855413875,8.74468085106383,365,1.7900000000000063,0.3458646616541353,1.8758197588322403,0.4309423349928254,,,0
,S001,P0015,Groceries,West,295,279,94,281.81,14.22,0,Sunny,1,10.4,Summer,507,9.52,14.22,4.700000000000001,0.3305203938115331,3967.38,0.9900287427699513,1.0535714285714286,16,3.8200000000000003,0.5492125984251969,0.05028110745730349,1.655210332131534,,,0
,S001,P0018,Clothing,East,233,122,110,124.69,49.44,0,Sunny,1,48.29,Winter,283,26.95,49.44,22.49,0.45489482200647247,6031.679999999999,0.9784264977143315,1.8943089430894309,111,1.1499999999999986,0.4295774647887324,0.3933487150926884,0.9239142485073454,,,0
,S002,P0004,Groceries,South,180,128,68,126.86,82.61,0,Rainy,0,86.38,Winter,231,47.5,82.61,35.11,0.4250090788040189,10574.08,1.0089862840927006,1.3953488372093024,52,-3.769999999999996,0.5517241379310345,0.6460972939152198,0.7541490862374445,,,0
,S002,P0006,Electronics,West,202,57,70,64.49,16.66,0,Snowy,1,12.95,Summer,171,12.17,16.66,4.49,0.2695078031212485,949.62,0.8838579624748024,3.4827586206896552,145,3.710000000000001,0.3313953488372093,0.25438998320354256,0.5582662066952511,,,0
,S002,P0013,Electronics,West,268,176,172,174.05,61.08,0,Snowy,0,64.26,Spring,298,47.69,61.08,13.39,0.21922069417157827,10750.08,1.0112036771042803,1.5141242937853108,92,-3.180000000000007,0.5886287625418061,0.3489288774635818,0.9728849683928937,,,0
,S002,P0016,Furniture,South,156,17,142,30.61,45.45,0,Rainy,1,43.33,Autumn,309,27.9,45.45,17.550000000000004,0.3861386138613862,772.6500000000001,0.5553740607644561,8.666666666666666,139,2.1200000000000045,0.054838709677419356,1.437836127807656,1.0087968296422958,,,0
,S003,P0004,Toys,West,489,187,154,195.47,79.08,0,Cloudy,0,80.26,Summer,296,56.35,79.08,22.729999999999997,0.2874304501770359,14787.96,0.9566685424873382,2.601063829787234,302,-1.1800000000000068,0.6296296296296297,0.4025041991143686,0.9663555390748206,,,0
,S003,P0005,Groceries,North,184,80,184,75.66,99.05,0,Cloudy,0,95.85,Winter,229,72.55,99.05,26.5,0.26754164563351845,7924.0,1.0573618821041502,2.271604938271605,104,3.200000000000003,0.34782608695652173,1.292068875554396,0.7476196569193714,,,0
,S003,P0008,Toys,West,121,112,98,131.01,28.57,0,Cloudy,0,30.61,Winter,354,22.3,28.57,6.27,0.21946097304865242,3199.84,0.8548965727807039,1.0707964601769913,9,-2.039999999999999,0.3154929577464789,0.21642299825770778,1.155708989298941,,,0
,S003,P0010,Clothing,North,365,214,41,213.0,28.33,0,Cloudy,0,24.54,Spring,374,16.79,28.33,11.54,0.40734204024002824,6062.62,1.0046948356807512,1.697674418604651,151,3.789999999999999,0.5706666666666667,0.13238317757009346,1.221003282479672,,,0
,S003,P0013,Groceries,East,247,193,50,189.88,56.25,0,Sunny,1,51.9,Summer,344,31.69,56.25,24.56,0.4366222222222222,10856.25,1.0164314303770803,1.2731958762886597,54,4.350000000000001,0.5594202898550724,0.2946877619446773,1.1230618427085752,,,0
,S003,P0020,Groceries,East,361,294,164,295.19,81.48,0,Rainy,1,86.07,Autumn,503,56.31,81.48,25.17,0.3089101620029455,23955.120000000003,0.9959686981266304,1.223728813559322,67,-4.589999999999989,0.5833333333333334,0.2750936898612377,1.6421514734953877,,,0
,S004,P0001,Electronics,East,221,168,64,172.86,46.09,0,Snowy,0,46.3,Summer,306,33.24,46.09,12.850000000000001,0.27880234324148406,7743.120000000001,0.9718847622353349,1.3076923076923077,53,-0.20999999999999375,0.5472312703583062,0.2650983549982745,0.9990026856651861,,,0
,S004,P0003,Toys,West,214,120,111,138.02,32.11,0,Sunny,1,35.68,Spring,185,16.08,32.11,16.03,0.49922142634693245,3853.2,0.869439211708448,1.7685950413223142,94,-3.5700000000000003,0.6451612903225806,0.2309739605812113,0.6039722119217629,,,0
,S004,P0005,Electronics,East,442,13,96,15.3,67.63,0,Sunny,0,63.89,Spring,167,47.59,67.63,20.039999999999992,0.2963182019813691,879.1899999999999,0.8496732026143791,31.571428571428573,429,3.739999999999995,0.07738095238095238,4.149079754601226,0.5452073480591049,,,0
,S004,P0009,Groceries,West,256,226,124,232.81,33.32,0,Sunny,0,31.22,Autumn,337,23.96,33.32,9.36,0.2809123649459784,7530.32,0.9707486791804476,1.1277533039647578,30,2.1000000000000014,0.6686390532544378,0.14250887472734272,1.1002088400953194,,,0
,S004,P0018,Clothing,West,51,48,30,38.95,94.76,0,Cloudy,1,90.27,Winter,140,61.93,94.76,32.830000000000005,0.34645420008442385,4548.4800000000005,1.232349165596919,1.0408163265306123,3,4.490000000000009,0.3404255319148936,2.371964956195244,0.45706005226511787,,,0
,S004,P0019,Electronics,East,176,31,181,49.26,19.95,0,Sunny,1,24.82,Summer,309,10.95,19.95,9.0,0.4511278195488722,618.4499999999999,0.629313844904588,5.5,145,-4.870000000000001,0.1,0.3969359331476323,1.0087968296422958,,,0
,S005,P0003,Clothing,South,240,25,129,21.03,56.48,0,Snowy,1,55.45,Winter,308,33.74,56.48,22.739999999999995,0.4026203966005665,1412.0,1.1887779362815025,9.23076923076923,215,1.029999999999994,0.08090614886731391,2.5637766681797545,1.0055321149832592,,,0
,S005,P0007,Clothing,North,434,20,96,18.66,15.93,0,Rainy,1,17.16,Summer,101,8.21,15.93,7.719999999999999,0.4846202134337727,318.6,1.0718113612004287,20.666666666666668,414,-1.2300000000000004,0.19607843137254902,0.8102746693794507,0.32973618056269216,,,0
,S001,P0002,Electronics,East,494,64,192,68.99,98.32,0,Cloudy,1,97.64,Winter,117,68.44,98.32,29.879999999999995,0.3039056143205858,6292.48,0.9276706769096972,7.6,430,0.6799999999999926,0.5423728813559322,1.4047721103014716,0.38197161510727706,,,0
,S001,P0005,Furniture,East,126,125,122,115.23,78.98,0,Snowy,0,81.47,Spring,258,46.6,78.98,32.38,0.40997720942010635,9872.5,1.0847869478434435,1.0,1,-2.489999999999995,0.4826254826254826,0.6795147552267057,0.8422963820314314,,,0
