date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,day_of_week,month
2022-10-19,S004,P0015,Toys,East,310,74,151,74.02,42.44,10,Snowy,1,47.33,Winter,338,21.75,20.689999999999998,0.48751178133836,0.9864036256998134,0.2379421221864952,-4.890000000000001,-381.96,-28265.039999999997,2,10
2022-10-19,S004,P0016,Toys,West,183,57,199,69.54,76.1,20,Rainy,1,72.16,Summer,184,41.18,34.919999999999995,0.4588699080157687,0.8080521689821377,0.30978260869565216,3.9399999999999977,-1445.8999999999999,-82416.29999999999,2,10
2022-10-19,S004,P0017,Electronics,West,498,26,21,42.72,55.11,15,Cloudy,0,52.82,Autumn,143,36.57,18.54,0.336418072945019,0.5946935041171089,0.052104208416833664,2.289999999999999,-771.54,-20060.04,2,10
2022-10-19,S004,P0018,Electronics,North,361,272,22,270.51,15.66,15,Cloudy,1,19.08,Winter,342,10.2,5.460000000000001,0.3486590038314177,1.0018047217413724,0.7513812154696132,-3.419999999999998,-219.24,-59633.28,2,10
2022-10-19,S004,P0019,Toys,North,73,46,96,40.45,75.16,0,Snowy,0,74.9,Summer,284,47.31,27.849999999999994,0.3705428419372006,1.1097708082026536,0.6216216216216216,0.2599999999999909,75.16,3457.3599999999997,2,10
2022-10-19,S004,P0020,Groceries,West,347,171,112,172.84,54.06,15,Snowy,1,51.58,Winter,458,33.62,20.440000000000005,0.3780984091749908,0.9836631385181777,0.49137931034482757,2.480000000000004,-756.84,-129419.64,2,10
2022-10-19,S005,P0001,Clothing,West,52,6,50,17.2,96.35,15,Snowy,1,100.37,Spring,257,49.65,46.699999999999996,0.4846912298910223,0.32967032967032966,0.11320754716981132,-4.02000000000001,-1348.8999999999999,-8093.4,2,10
2022-10-19,S005,P0002,Groceries,South,60,8,129,7.82,33.97,20,Snowy,0,33.24,Spring,271,17.72,16.25,0.47836326170150134,0.9070294784580498,0.13114754098360656,0.7299999999999969,-645.43,-5163.44,2,10
2022-10-19,S005,P0003,Toys,East,326,235,135,248.4,60.02,0,Rainy,0,56.06,Summer,378,45.69,14.330000000000005,0.2387537487504166,0.942261427425822,0.7186544342507645,3.960000000000001,60.02,14104.7,2,10
2022-10-19,S005,P0004,Groceries,East,278,54,107,56.02,90.68,20,Cloudy,1,90.6,Autumn,325,56.51,34.17000000000001,0.3768195853550949,0.9470361276745001,0.1935483870967742,0.0800000000000125,-1722.92,-93037.68000000001,2,10
2022-10-19,S005,P0005,Furniture,West,399,110,172,111.32,26.07,10,Sunny,1,23.72,Autumn,367,16.05,10.02,0.38434982738780205,0.9793447293447294,0.275,2.3500000000000014,-234.63,-25809.3,2,10
2022-10-19,S005,P0006,Electronics,West,470,129,165,144.33,93.66,5,Snowy,1,88.87,Spring,253,48.41,45.25,0.4831304719197096,0.88763503750086,0.27388535031847133,4.789999999999992,-374.64,-48328.56,2,10
2022-10-19,S005,P0007,Furniture,East,434,427,65,443.82,67.7,15,Snowy,1,68.76,Autumn,690,36.34,31.36,0.46322008862629244,0.9599388516703385,0.9816091954022989,-1.0600000000000023,-947.8000000000001,-404710.60000000003,2,10
2022-10-19,S005,P0008,Groceries,East,296,263,65,266.92,56.93,20,Cloudy,1,52.78,Autumn,469,32.49,24.439999999999998,0.42929913929386965,0.9816363093460734,0.8855218855218855,4.149999999999999,-1081.67,-284479.21,2,10
2022-10-19,S005,P0009,Toys,South,193,54,120,69.46,43.33,5,Cloudy,0,39.23,Winter,256,30.82,12.509999999999998,0.2887145165012693,0.7663922793074085,0.27835051546391754,4.100000000000001,-173.32,-9359.279999999999,2,10
2022-10-19,S005,P0010,Electronics,North,405,284,178,279.87,91.83,15,Cloudy,1,93.92,Spring,519,71.4,20.429999999999993,0.22247631492976144,1.0111439455976075,0.6995073891625616,-2.0900000000000034,-1285.62,-365116.07999999996,2,10
2022-10-19,S005,P0011,Clothing,North,87,30,25,31.92,64.99,0,Sunny,1,63.96,Autumn,221,43.68,21.309999999999995,0.3278965994768425,0.9113001215066828,0.3409090909090909,1.029999999999994,64.99,1949.6999999999998,2,10
2022-10-19,S005,P0012,Furniture,West,381,374,134,378.49,78.91,0,Sunny,1,78.91,Spring,501,53.62,25.29,0.32049169940438477,0.9855332156315054,0.9790575916230366,0.0,78.91,29512.34,2,10
2022-10-19,S005,P0013,Clothing,East,470,53,45,66.47,46.27,0,Snowy,0,44.93,Autumn,168,29.74,16.530000000000005,0.3572509185217204,0.7855343115458723,0.11252653927813164,1.3400000000000034,46.27,2452.31,2,10
2022-10-19,S005,P0014,Furniture,North,150,120,155,120.54,46.08,20,Snowy,1,44.33,Spring,351,25.2,20.88,0.453125,0.9873292743129833,0.7947019867549668,1.75,-875.52,-105062.4,2,10
2022-10-19,S005,P0015,Toys,North,250,246,33,244.56,75.69,0,Rainy,1,79.58,Winter,500,45.66,30.03,0.39674990091161316,1.0017918227724385,0.9800796812749004,-3.8900000000000006,75.69,18619.739999999998,2,10
2022-10-19,S005,P0016,Clothing,West,71,53,122,44.5,48.58,20,Sunny,1,45.85,Winter,297,37.77,10.809999999999995,0.22251955537258122,1.164835164835165,0.7361111111111112,2.729999999999997,-923.02,-48920.06,2,10
2022-10-19,S005,P0017,Clothing,West,145,99,112,113.81,99.6,20,Snowy,1,104.0,Winter,306,61.7,37.89999999999999,0.3805220883534136,0.8622942252417036,0.678082191780822,-4.400000000000006,-1892.3999999999999,-187347.59999999998,2,10
2022-10-19,S005,P0018,Furniture,East,436,389,184,392.95,49.94,10,Rainy,1,54.75,Autumn,584,29.05,20.889999999999997,0.41830196235482575,0.9874349536743242,0.8901601830663616,-4.810000000000002,-449.46,-174839.94,2,10
2022-10-19,S005,P0019,Furniture,North,222,169,144,176.32,35.59,5,Rainy,1,38.74,Winter,272,19.4,16.190000000000005,0.4549030626580501,0.9530791788856305,0.757847533632287,-3.1499999999999986,-142.36,-24058.840000000004,2,10
2022-10-19,S005,P0020,Toys,East,407,337,153,346.39,44.22,10,Cloudy,0,44.1,Winter,486,28.44,15.779999999999998,0.35685210312075977,0.9700912519070786,0.8259803921568627,0.11999999999999744,-397.98,-134119.26,2,10
2022-10-20,S001,P0001,Furniture,South,325,116,32,127.68,43.3,5,Sunny,1,40.78,Spring,186,33.22,10.079999999999998,0.23279445727482675,0.9014609884986011,0.3558282208588957,2.519999999999996,-173.2,-20091.199999999997,3,10
2022-10-20,S001,P0002,Toys,West,421,159,33,162.09,11.37,5,Rainy,1,7.89,Spring,261,8.53,2.84,0.2497801231310466,0.9749218223067018,0.3767772511848341,3.4799999999999995,-45.48,-7231.32,3,10
2022-10-20,S001,P0003,Furniture,West,353,39,199,36.58,14.45,10,Sunny,0,10.69,Winter,171,8.48,5.969999999999999,0.4131487889273356,1.0377860564129857,0.11016949152542373,3.76,-130.04999999999998,-5071.949999999999,3,10
2022-10-20,S001,P0004,Toys,East,241,170,26,184.08,77.94,20,Sunny,0,77.18,Summer,363,51.86,26.08,0.3346163715678727,0.9185217203371514,0.7024793388429752,0.7599999999999909,-1480.86,-251746.19999999998,3,10
2022-10-20,S001,P0005,Clothing,East,472,321,50,316.76,22.17,0,Snowy,1,20.01,Autumn,526,13.91,8.260000000000002,0.372575552548489,1.0101963746223566,0.678646934460888,2.16,22.17,7116.570000000001,3,10
2022-10-20,S001,P0006,Electronics,South,332,251,95,265.98,29.35,20,Rainy,0,26.92,Autumn,304,16.38,12.970000000000002,0.44190800681431014,0.9401453292381451,0.7537537537537538,2.4299999999999997,-557.65,-139970.15,3,10
2022-10-20,S001,P0007,Electronics,East,386,194,122,190.89,25.45,15,Cloudy,1,23.79,Spring,486,19.98,5.469999999999999,0.21493123772102157,1.0109958830580021,0.5012919896640827,1.6600000000000001,-356.3,-69122.2,3,10
2022-10-20,S001,P0008,Electronics,North,156,144,133,155.56,30.65,20,Rainy,1,33.6,Autumn,248,20.5,10.149999999999999,0.33115823817292006,0.9197751660705161,0.9171974522292994,-2.950000000000003,-582.35,-83858.40000000001,3,10
2022-10-20,S001,P0009,Clothing,East,277,106,52,105.74,91.98,15,Snowy,1,93.98,Spring,170,56.71,35.27,0.38345292454881497,0.9930672662544501,0.381294964028777,-2.0,-1287.72,-136498.32,3,10
2022-10-20,S001,P0010,Clothing,South,364,228,99,228.82,83.58,0,Sunny,1,84.09,Autumn,341,45.79,37.79,0.4521416606843742,0.9920807588547559,0.6246575342465753,-0.5100000000000051,83.58,19056.239999999998,3,10
2022-10-20,S001,P0011,Furniture,South,345,147,200,160.81,71.48,5,Snowy,0,69.06,Autumn,389,57.08,14.400000000000006,0.2014549524342474,0.9084729003151845,0.42485549132947975,2.4200000000000017,-285.92,-42030.240000000005,3,10
2022-10-20,S001,P0012,Clothing,West,99,24,160,19.37,95.02,20,Cloudy,0,93.7,Spring,185,55.65,39.37,0.4143338244580088,1.1782032400589102,0.24,1.3199999999999932,-1805.3799999999999,-43329.119999999995,3,10
2022-10-20,S001,P0013,Furniture,West,471,304,96,315.72,51.35,5,Rainy,1,56.27,Autumn,592,36.73,14.620000000000005,0.28471275559883163,0.959838343015913,0.6440677966101694,-4.920000000000002,-205.4,-62441.6,3,10
2022-10-20,S001,P0014,Toys,South,417,376,187,371.59,74.66,20,Sunny,0,73.96,Autumn,569,58.81,15.849999999999994,0.21229574069113308,1.0091521511581094,0.8995215311004785,0.7000000000000028,-1418.54,-533371.04,3,10
2022-10-20,S001,P0015,Toys,West,92,52,87,71.01,99.52,0,Rainy,1,101.94,Winter,219,56.67,42.849999999999994,0.4305667202572347,0.722121927510068,0.5591397849462365,-2.4200000000000017,99.52,5175.04,3,10
2022-10-20,S001,P0016,Toys,North,312,220,83,238.59,69.63,15,Rainy,1,65.33,Autumn,289,39.47,30.159999999999997,0.43314663219876487,0.9182353186693936,0.7028753993610224,4.299999999999997,-974.8199999999999,-214460.4,3,10
2022-10-20,S001,P0017,Toys,East,372,226,107,229.07,89.42,0,Snowy,1,89.75,Summer,339,67.64,21.78,0.2435696712144934,0.9823097318207502,0.6058981233243967,-0.3299999999999983,89.42,20208.920000000002,3,10
2022-10-20,S001,P0018,Toys,South,414,64,84,75.89,15.89,5,Snowy,0,20.81,Winter,146,11.55,4.34,0.2731277533039647,0.8323579139029783,0.15421686746987953,-4.919999999999998,-63.56,-4067.84,3,10
2022-10-20,S001,P0019,Groceries,South,96,56,101,49.96,46.33,10,Sunny,1,41.57,Autumn,186,30.22,16.11,0.34772285775955103,1.0989010989010988,0.5773195876288659,4.759999999999998,-416.96999999999997,-23350.32,3,10
2022-10-20,S001,P0020,Furniture,West,162,119,31,110.28,39.12,10,Cloudy,0,36.27,Summer,365,29.66,9.459999999999997,0.24182004089979545,1.069374550682962,0.7300613496932515,2.8499999999999943,-352.08,-41897.52,3,10
2022-10-20,S002,P0001,Furniture,East,263,190,184,197.99,88.43,0,Sunny,1,84.13,Autumn,365,60.55,27.88000000000001,0.31527762071695137,0.9548218503442384,0.7196969696969697,4.300000000000011,88.43,16801.7,3,10
2022-10-20,S002,P0002,Furniture,North,317,49,183,40.47,99.24,20,Cloudy,0,100.97,Spring,167,58.65,40.589999999999996,0.40900846432889965,1.1815770436460091,0.1540880503144654,-1.730000000000004,-1885.56,-92392.44,3,10
2022-10-20,S002,P0003,Electronics,North,176,69,104,65.34,27.56,10,Cloudy,0,26.91,Winter,304,17.88,9.68,0.35123367198838895,1.0400964727163098,0.3898305084745763,0.6499999999999986,-248.04,-17114.76,3,10
2022-10-20,S002,P0004,Groceries,West,487,459,76,464.31,14.25,0,Rainy,1,12.61,Spring,675,9.06,5.1899999999999995,0.36421052631578943,0.9864391480948185,0.9405737704918032,1.6400000000000006,14.25,6540.75,3,10
2022-10-20,S002,P0005,Clothing,South,153,3,115,1.43,38.45,10,Sunny,1,37.14,Autumn,257,22.95,15.500000000000004,0.4031209362808843,1.234567901234568,0.01948051948051948,1.3100000000000023,-346.05,-1038.15,3,10
2022-10-20,S002,P0006,Toys,South,98,43,168,38.07,44.51,10,Sunny,1,44.88,Autumn,328,32.58,11.93,0.2680296562570209,1.1005886869721013,0.43434343434343436,-0.37000000000000455,-400.59,-17225.37,3,10
2022-10-20,S002,P0007,Clothing,South,239,171,182,173.43,49.11,0,Cloudy,0,53.9,Winter,384,32.5,16.61,0.3382203217267359,0.9803359513845095,0.7125,-4.789999999999999,49.11,8397.81,3,10
2022-10-20,S002,P0008,Clothing,East,398,370,34,385.04,51.96,15,Snowy,0,56.75,Autumn,513,31.73,20.23,0.38933795227097767,0.9584499015646046,0.9273182957393483,-4.789999999999999,-727.44,-269152.80000000005,3,10
2022-10-20,S002,P0009,Toys,West,262,7,78,19.81,11.04,0,Cloudy,1,7.71,Spring,305,8.31,2.7299999999999986,0.24728260869565208,0.3363767419509851,0.026615969581749048,3.329999999999999,11.04,77.28,3,10
2022-10-20,S002,P0010,Groceries,West,319,235,55,250.67,91.48,5,Sunny,1,96.28,Winter,352,60.76,30.720000000000006,0.3358111062527329,0.9337624667222951,0.734375,-4.799999999999997,-365.92,-85991.2,3,10
2022-10-20,S002,P0011,Toys,East,91,32,124,38.57,68.37,10,Rainy,0,65.78,Summer,168,36.9,31.470000000000006,0.4602896007020624,0.8086934546373515,0.34782608695652173,2.5900000000000034,-615.33,-19690.56,3,10
2022-10-20,S002,P0012,Groceries,South,488,224,128,243.23,25.27,0,Cloudy,0,23.42,Spring,294,18.65,6.620000000000001,0.2619707162643451,0.9171682430495844,0.45807770961145194,1.8499999999999979,25.27,5660.48,3,10
2022-10-20,S002,P0013,Electronics,South,368,111,194,110.14,94.62,0,Rainy,0,94.7,Spring,223,66.88,27.74000000000001,0.2931726907630523,0.9987403275148461,0.3008130081300813,-0.0799999999999983,94.62,10502.82,3,10
2022-10-20,S002,P0014,Clothing,East,448,285,23,285.55,99.78,15,Sunny,0,104.58,Winter,419,79.33,20.450000000000003,0.2049508919623171,0.9945908218461001,0.6347438752783965,-4.799999999999997,-1396.92,-398122.2,3,10
2022-10-20,S002,P0015,Clothing,West,131,80,99,83.0,41.68,20,Rainy,1,46.28,Summer,263,29.76,11.919999999999998,0.2859884836852207,0.9523809523809523,0.6060606060606061,-4.600000000000001,-791.92,-63353.6,3,10
2022-10-20,S002,P0016,Clothing,East,118,114,75,105.72,14.7,20,Sunny,1,17.46,Winter,187,9.63,5.0699999999999985,0.3448979591836734,1.068215892053973,0.957983193277311,-2.7600000000000016,-279.3,-31840.2,3,10
2022-10-20,S002,P0017,Clothing,West,376,17,186,35.19,29.11,10,Rainy,0,28.82,Spring,177,22.4,6.710000000000001,0.23050498110614911,0.4697430229345123,0.04509283819628647,0.28999999999999915,-261.99,-4453.83,3,10
2022-10-20,S002,P0018,Groceries,East,476,401,131,391.02,76.76,10,Snowy,1,78.15,Winter,631,46.25,30.510000000000005,0.39747264200104226,1.022906994541095,0.8406708595387841,-1.3900000000000006,-690.84,-277026.84,3,10
2022-10-20,S002,P0019,Electronics,South,191,48,47,48.88,39.16,10,Snowy,0,39.36,Autumn,192,28.76,10.399999999999995,0.2655771195097037,0.9623095429029671,0.25,-0.20000000000000284,-352.43999999999994,-16917.119999999995,3,10
2022-10-20,S002,P0020,Clothing,North,202,83,83,83.29,97.74,5,Sunny,1,100.46,Winter,215,50.51,47.23,0.4832207898506241,0.9846956934393166,0.4088669950738916,-2.719999999999999,-390.96,-32449.679999999997,3,10
2022-10-20,S003,P0001,Clothing,North,398,47,186,37.92,75.42,5,Sunny,0,70.99,Autumn,198,41.57,33.85,0.44881994166003714,1.2076053442959918,0.11779448621553884,4.430000000000007,-301.68,-14178.960000000001,3,10
2022-10-20,S003,P0002,Clothing,West,153,36,198,53.61,42.26,5,Cloudy,0,44.58,Spring,289,28.39,13.869999999999997,0.3282063416942735,0.659219923091009,0.23376623376623376,-2.3200000000000003,-169.04,-6085.44,3,10
2022-10-20,S003,P0003,Toys,North,416,259,52,249.65,70.05,15,Rainy,1,66.29,Autumn,386,49.0,21.049999999999997,0.3004996431120628,1.033313385198484,0.6211031175059952,3.759999999999991,-980.6999999999999,-254001.3,3,10
2022-10-20,S003,P0004,Toys,North,209,20,196,15.64,25.31,10,Cloudy,0,21.06,Spring,247,16.38,8.93,0.3528249703674437,1.2019230769230769,0.09523809523809523,4.25,-227.79,-4555.8,3,10
2022-10-20,S003,P0005,Groceries,North,332,97,159,102.28,71.22,20,Snowy,1,76.04,Summer,270,50.44,20.78,0.2917719741645605,0.9391944229279628,0.2912912912912913,-4.820000000000007,-1353.18,-131258.46,3,10
2022-10-20,S003,P0006,Toys,East,83,29,192,48.47,65.25,15,Snowy,1,67.86,Summer,218,51.88,13.369999999999997,0.20490421455938693,0.586213866990095,0.34523809523809523,-2.6099999999999994,-913.5,-26491.5,3,10
2022-10-20,S003,P0007,Groceries,West,241,160,186,158.09,55.65,20,Snowy,0,53.75,Winter,393,38.49,17.159999999999997,0.3083557951482479,1.005720032685901,0.6611570247933884,1.8999999999999986,-1057.35,-169176.0,3,10
2022-10-20,S003,P0008,Toys,South,342,143,186,159.42,40.15,0,Cloudy,0,37.94,Summer,312,29.45,10.7,0.26650062266500624,0.8914100486223664,0.41690962099125367,2.210000000000001,40.15,5741.45,3,10
2022-10-20,S003,P0009,Toys,North,125,30,133,48.32,20.47,20,Snowy,0,21.18,Autumn,94,11.51,8.959999999999999,0.43771372740595993,0.6082725060827251,0.23809523809523808,-0.7100000000000009,-388.92999999999995,-11667.899999999998,3,10
2022-10-20,S003,P0010,Furniture,North,168,165,25,168.93,10.8,15,Cloudy,0,10.18,Summer,297,7.04,3.7600000000000007,0.3481481481481482,0.9709880539045489,0.9763313609467456,0.620000000000001,-151.20000000000002,-24948.000000000004,3,10
2022-10-20,S003,P0011,Electronics,West,324,143,72,149.93,37.86,15,Rainy,1,42.68,Winter,412,29.13,8.73,0.23058637083993663,0.9474590869939706,0.44,-4.82,-530.04,-75795.72,3,10
2022-10-20,S003,P0012,Groceries,East,443,191,55,206.72,58.32,10,Rainy,1,60.72,Winter,408,43.98,14.340000000000003,0.2458847736625515,0.9195070286924706,0.43018018018018017,-2.3999999999999986,-524.88,-100252.08,3,10
2022-10-20,S003,P0013,Furniture,East,340,172,50,169.36,89.81,0,Cloudy,0,86.23,Autumn,390,49.03,40.78,0.45406970270571206,1.0096266729279173,0.5043988269794721,3.5799999999999983,89.81,15447.32,3,10
2022-10-20,S003,P0014,Clothing,East,61,39,48,55.93,27.35,5,Snowy,0,31.06,Summer,285,21.02,6.330000000000002,0.23144424131627062,0.6850518180221324,0.6290322580645161,-3.7099999999999973,-109.4,-4266.6,3,10
2022-10-20,S003,P0015,Toys,West,500,19,47,28.65,88.2,20,Rainy,0,91.73,Winter,265,59.27,28.93,0.32800453514739225,0.6408094435075886,0.03792415169660679,-3.530000000000001,-1675.8,-31840.2,3,10
2022-10-20,S003,P0016,Furniture,South,419,176,27,192.81,54.86,20,Snowy,0,54.03,Spring,231,36.34,18.519999999999996,0.3375865840320816,0.9081058768897373,0.41904761904761906,0.8299999999999983,-1042.34,-183451.84,3,10
2022-10-20,S003,P0017,Furniture,East,408,225,55,238.9,45.09,20,Cloudy,1,49.11,Spring,489,30.9,14.190000000000005,0.3147039254823687,0.9378907878282617,0.5501222493887531,-4.019999999999996,-856.71,-192759.75,3,10
2022-10-20,S003,P0018,Electronics,East,282,175,83,172.4,35.17,20,Sunny,1,33.97,Autumn,291,25.04,10.130000000000003,0.28802957065680984,1.0092272202998847,0.6183745583038869,1.2000000000000028,-668.23,-116940.25,3,10
2022-10-20,S003,P0019,Clothing,North,66,34,30,38.57,60.35,20,Cloudy,1,64.75,Autumn,312,33.18,27.17,0.4502071251035626,0.859236795552186,0.5074626865671642,-4.399999999999999,-1146.65,-38986.100000000006,3,10
2022-10-20,S003,P0020,Toys,East,101,57,107,74.56,46.29,20,Rainy,1,44.63,Summer,267,27.0,19.29,0.41672067401166557,0.7543673901535204,0.5588235294117647,1.6599999999999966,-879.51,-50132.07,3,10
2022-10-20,S004,P0001,Clothing,North,216,214,79,210.84,37.2,20,Sunny,0,37.8,Summer,434,21.03,16.17,0.4346774193548387,1.0101963746223566,0.9861751152073732,-0.5999999999999943,-706.8000000000001,-151255.2,3,10
2022-10-20,S004,P0002,Clothing,South,362,195,128,188.67,93.64,5,Snowy,0,88.71,Winter,366,55.23,38.410000000000004,0.4101879538658693,1.0281014393420151,0.5371900826446281,4.930000000000007,-374.56,-73039.2,3,10
2022-10-20,S004,P0003,Clothing,West,151,124,62,130.81,28.17,20,Snowy,0,31.4,Winter,322,20.61,7.560000000000002,0.26837060702875404,0.940748046430468,0.8157894736842105,-3.229999999999997,-535.23,-66368.52,3,10
2022-10-20,S004,P0004,Groceries,East,469,268,184,259.34,24.07,10,Sunny,1,24.67,Winter,401,16.93,7.140000000000001,0.29663481512255924,1.0294230621494969,0.5702127659574469,-0.6000000000000014,-216.63,-58056.84,3,10
2022-10-20,S004,P0005,Toys,North,269,111,124,125.64,23.7,15,Cloudy,0,25.63,Winter,353,18.55,5.149999999999999,0.21729957805907169,0.8765003158559697,0.4111111111111111,-1.9299999999999997,-331.8,-36829.8,3,10
2022-10-20,S004,P0006,Electronics,East,286,260,152,256.4,48.71,10,Cloudy,1,49.94,Autumn,540,38.01,10.700000000000003,0.2196674194210635,1.0101010101010102,0.9059233449477352,-1.2299999999999969,-438.39,-113981.4,3,10
2022-10-20,S004,P0007,Clothing,South,272,114,163,123.09,20.8,10,Rainy,0,22.81,Winter,274,16.29,4.510000000000002,0.21682692307692314,0.9186880489966959,0.4175824175824176,-2.009999999999998,-187.20000000000002,-21340.800000000003,3,10
2022-10-20,S004,P0008,Furniture,South,260,231,57,238.96,29.58,0,Cloudy,1,34.03,Winter,425,22.5,7.079999999999998,0.23935091277890463,0.9626604434072346,0.8850574712643678,-4.450000000000003,29.58,6832.98,3,10
2022-10-20,S004,P0009,Electronics,West,254,204,162,210.6,85.97,10,Rainy,1,87.27,Winter,474,49.45,36.519999999999996,0.4247993486099802,0.9640831758034026,0.8,-1.2999999999999972,-773.73,-157840.92,3,10
2022-10-20,S004,P0010,Toys,West,194,130,57,149.27,27.13,0,Snowy,1,29.85,Summer,315,14.88,12.249999999999998,0.4515296719498709,0.8651094696213482,0.6666666666666666,-2.7200000000000024,27.13,3526.9,3,10
2022-10-20,S004,P0011,Toys,East,116,14,155,15.39,53.68,5,Cloudy,1,55.72,Winter,127,30.45,23.23,0.4327496274217586,0.8541793776693105,0.11965811965811966,-2.039999999999999,-214.72,-3006.08,3,10
2022-10-20,S004,P0012,Electronics,West,416,353,120,344.97,45.65,10,Cloudy,1,41.77,Spring,528,29.87,15.779999999999998,0.34567360350492876,1.0203196808971875,0.8465227817745803,3.8799999999999955,-410.84999999999997,-145030.05,3,10
2022-10-20,S004,P0013,Groceries,East,460,280,107,271.71,13.57,0,Rainy,0,11.81,Spring,547,10.69,2.880000000000001,0.21223286661753873,1.0267316930072239,0.6073752711496746,1.7599999999999998,13.57,3799.6,3,10
2022-10-20,S004,P0014,Furniture,North,284,202,65,197.97,38.17,0,Rainy,1,38.96,Autumn,279,27.59,10.580000000000002,0.27718103222425994,1.015228426395939,0.7087719298245614,-0.7899999999999991,38.17,7710.34,3,10
2022-10-20,S004,P0015,Groceries,East,133,123,105,142.2,43.89,10,Snowy,0,48.53,Winter,270,34.71,9.18,0.20915926179084074,0.8589385474860336,0.917910447761194,-4.640000000000001,-395.01,-48586.229999999996,3,10
2022-10-20,S004,P0016,Furniture,North,348,288,117,285.9,51.34,0,Rainy,1,49.27,Winter,555,33.73,17.610000000000007,0.34300740163615123,1.0038340885325898,0.8252148997134671,2.0700000000000003,51.34,14785.920000000002,3,10
2022-10-20,S004,P0017,Furniture,North,294,282,116,281.11,39.7,0,Rainy,1,41.85,Autumn,472,28.75,10.950000000000003,0.2758186397984887,0.9996100811740101,0.9559322033898305,-2.1499999999999986,39.7,11195.400000000001,3,10
2022-10-20,S004,P0018,Clothing,East,327,13,199,22.54,79.68,15,Rainy,0,80.22,Spring,298,59.95,19.730000000000004,0.24761546184738958,0.5522514868309261,0.039634146341463415,-0.539999999999992,-1115.52,-14501.76,3,10
2022-10-20,S004,P0019,Electronics,North,73,28,37,40.33,68.98,0,Sunny,0,65.33,Spring,306,40.21,28.770000000000003,0.41707741374311397,0.6774739898378902,0.3783783783783784,3.6500000000000057,68.98,1931.44,3,10
2022-10-20,S004,P0020,Furniture,South,470,257,75,268.23,66.13,10,Rainy,0,62.21,Summer,319,37.36,28.769999999999996,0.43505216996824436,0.9545741559261597,0.5456475583864119,3.9199999999999946,-595.17,-152958.69,3,10
2022-10-20,S005,P0001,Electronics,West,346,120,100,136.49,60.15,10,Snowy,0,62.24,Winter,335,32.33,27.82,0.4625103906899418,0.8727907484180667,0.345821325648415,-2.0900000000000034,-541.35,-64962.0,3,10
2022-10-20,S005,P0002,Groceries,East,357,26,83,19.7,69.58,20,Cloudy,1,66.4,Summer,228,35.64,33.94,0.48778384593273927,1.2560386473429952,0.07262569832402235,3.1799999999999926,-1322.02,-34372.52,3,10
2022-10-20,S005,P0003,Electronics,East,174,119,26,131.44,42.06,10,Snowy,0,40.42,Spring,407,27.16,14.900000000000002,0.3542558250118878,0.8985200845665962,0.68,1.6400000000000006,-378.54,-45046.26,3,10
2022-10-20,S005,P0004,Toys,North,71,13,117,16.91,35.36,5,Cloudy,1,39.81,Autumn,252,21.95,13.41,0.3792420814479638,0.7258514796203238,0.18055555555555555,-4.450000000000003,-141.44,-1838.72,3,10
2022-10-20,S005,P0005,Toys,East,387,254,160,251.86,85.31,5,Snowy,1,88.29,Summer,454,65.05,20.260000000000005,0.23748681280037515,1.0045084236336312,0.654639175257732,-2.980000000000004,-341.24,-86674.96,3,10
2022-10-20,S005,P0006,Toys,West,268,109,155,124.9,37.22,20,Sunny,1,41.4,Autumn,244,18.77,18.45,0.4957012358946803,0.8657664813343924,0.4052044609665427,-4.18,-707.18,-77082.62,3,10
2022-10-20,S005,P0007,Electronics,East,447,440,147,439.88,98.09,15,Snowy,1,94.05,Spring,510,52.45,45.64,0.465286981343664,0.9980039920159681,0.9821428571428571,4.040000000000006,-1373.26,-604234.4,3,10
2022-10-20,S005,P0008,Groceries,East,202,73,192,80.42,16.94,15,Sunny,1,13.7,Summer,304,9.73,7.210000000000001,0.4256198347107438,0.8965856055023336,0.35960591133004927,3.240000000000002,-237.16000000000003,-17312.68,3,10
2022-10-20,S005,P0009,Clothing,East,428,385,145,376.79,77.14,15,Rainy,0,81.56,Winter,497,52.63,24.509999999999998,0.3177339901477832,1.0190846766722252,0.8974358974358975,-4.420000000000002,-1079.96,-415784.60000000003,3,10
2022-10-20,S005,P0010,Furniture,North,294,107,188,123.34,10.55,10,Rainy,0,5.71,Spring,314,7.59,2.960000000000001,0.280568720379147,0.8605436705806659,0.36271186440677966,4.840000000000001,-94.95,-10159.65,3,10
2022-10-20,S005,P0011,Clothing,North,122,115,69,113.25,60.9,15,Cloudy,0,61.42,Spring,367,41.0,19.9,0.32676518883415434,1.0065645514223194,0.9349593495934959,-0.5200000000000031,-852.6,-98049.0,3,10
2022-10-20,S005,P0012,Electronics,East,167,33,66,37.26,25.18,10,Rainy,0,28.49,Autumn,278,12.79,12.39,0.4920571882446386,0.8625196027182437,0.19642857142857142,-3.3099999999999987,-226.62,-7478.46,3,10
2022-10-20,S005,P0013,Electronics,East,414,74,29,93.52,87.67,20,Rainy,0,88.64,Autumn,348,62.77,24.9,0.2840196190258925,0.7829030892932713,0.1783132530120482,-0.9699999999999989,-1665.73,-123264.02,3,10
