date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday,competitor_pricing,seasonality,customer_visits,cost_price,conversion_rate_%
2022-11-14,S002,P0018,Furniture,East,365,250,110,264.59,43.94,0,Sunny,1,40.72,Spring,324,30.758,77.16049383
2022-11-14,S002,P0019,Furniture,South,328,212,37,219.49,35.09,0,Snowy,1,34.81,Winter,260,24.563,81.53846154
2022-11-14,S002,P0020,Toys,South,437,385,43,387.73,77.61,1,Snowy,1,75.25,Winter,474,54.327,81.22362869
2022-11-14,S003,P0001,Groceries,East,465,242,79,246.12,34.14,1,Cloudy,0,38.88,Summer,327,23.898,74.00611621
2022-11-14,S003,P0002,Groceries,West,492,99,196,108.52,91.05,1,Cloudy,0,86.64,Spring,141,63.735,70.21276596
2022-11-14,S003,P0003,Clothing,South,423,2,61,4.74,20.01,1,Cloudy,0,18.02,Summer,59,14.007,3.389830508
2022-11-14,S003,P0004,Electronics,East,241,178,179,185.7,26.52,1,Sunny,1,23.86,Spring,227,18.564,78.41409692
2022-11-14,S003,P0005,Groceries,West,264,62,132,61.2,27.02,1,Snowy,1,29.2,Winter,86,18.914,72.09302326
2022-11-14,S003,P0006,Electronics,South,165,107,22,97.7,46.48,1,Sunny,0,51.14,Winter,185,32.536,57.83783784
2022-11-14,S003,P0007,Groceries,South,402,202,145,211.68,71.8,1,Sunny,1,69.01,Autumn,270,50.26,74.81481481
2022-11-14,S003,P0008,Furniture,West,500,201,106,195.03,51.02,1,Sunny,0,46.89,Spring,286,35.714,70.27972028
2022-11-14,S003,P0009,Furniture,North,165,17,133,27.89,52.45,1,Rainy,0,55.72,Winter,49,36.715,34.69387755
2022-11-14,S003,P0010,Toys,East,145,23,99,32.35,86.08,0,Rainy,1,83.28,Spring,53,60.256,43.39622642
2022-11-14,S003,P0011,Toys,East,405,111,31,107.59,36.72,0,Sunny,1,41.69,Spring,135,25.704,82.22222222
2022-11-14,S003,P0012,Toys,North,185,107,185,107.62,68.11,1,Cloudy,0,68.63,Autumn,173,47.677,61.84971098
2022-11-14,S003,P0013,Electronics,East,111,9,65,6.45,14.7,1,Snowy,0,19.45,Summer,96,10.29,9.375
2022-11-14,S003,P0014,Furniture,South,87,34,51,25.11,76.22,1,Sunny,0,77.58,Summer,97,53.354,35.05154639
2022-11-14,S003,P0015,Groceries,East,184,152,173,156.36,13.61,1,Sunny,1,11.4,Spring,202,9.527,75.24752475
2022-11-14,S003,P0016,Clothing,South,490,227,56,218.67,61.73,1,Snowy,1,57.02,Summer,274,43.211,82.84671533
2022-11-14,S003,P0017,Toys,East,91,55,80,48.4,21.71,0,Sunny,1,20.91,Autumn,77,15.197,71.42857143
2022-11-14,S003,P0018,Electronics,East,448,159,139,170.55,60.29,1,Sunny,1,63.61,Winter,238,42.203,66.80672269
2022-11-14,S003,P0019,Electronics,East,483,341,32,348.63,16.03,1,Sunny,1,14.52,Winter,399,11.221,85.46365915
2022-11-14,S003,P0020,Furniture,West,143,96,112,101.94,66.31,1,Rainy,1,63.9,Winter,146,46.417,65.75342466
2022-11-14,S004,P0001,Groceries,South,348,147,119,152.73,81.83,1,Snowy,0,78.65,Spring,194,57.281,75.77319588
2022-11-14,S004,P0002,Clothing,South,226,50,58,53.57,39.0,1,Sunny,0,39.76,Summer,148,27.3,33.78378378
2022-11-14,S004,P0003,Toys,North,175,23,85,18.32,82.14,1,Sunny,1,83.61,Winter,77,57.498,29.87012987
2022-11-14,S004,P0004,Groceries,East,388,83,136,81.71,47.23,1,Sunny,0,46.59,Winter,123,33.061,67.4796748
2022-11-14,S004,P0005,Groceries,South,61,53,150,71.67,74.63,1,Cloudy,0,71.3,Spring,133,52.241,39.84962406
2022-11-14,S004,P0006,Toys,South,339,56,55,67.41,45.13,1,Snowy,1,49.04,Winter,107,31.591,52.3364486
2022-11-14,S004,P0007,Electronics,West,141,23,71,25.33,22.43,1,Snowy,1,21.86,Summer,120,15.701,19.16666667
2022-11-14,S004,P0008,Electronics,West,483,169,167,178.19,42.98,1,Rainy,1,46.89,Autumn,255,30.086,66.2745098
2022-11-14,S004,P0009,Electronics,West,255,162,193,162.93,65.63,0,Snowy,0,65.67,Winter,248,45.941,65.32258065
2022-11-14,S004,P0010,Clothing,West,153,0,162,13.81,46.99,1,Cloudy,1,48.06,Spring,33,32.893,0.0
2022-11-14,S004,P0011,Furniture,East,292,211,160,211.16,67.23,0,Sunny,1,69.19,Autumn,280,47.061,75.35714286
2022-11-14,S004,P0012,Furniture,North,206,194,113,208.79,19.83,1,Cloudy,0,21.24,Winter,288,13.881,67.36111111
2022-11-14,S004,P0013,Toys,North,61,3,180,18.71,33.16,0,Cloudy,0,34.27,Summer,30,23.212,10.0
2022-11-14,S004,P0014,Toys,West,221,61,46,58.39,49.92,1,Snowy,0,50.82,Winter,106,34.944,57.54716981
2022-11-14,S004,P0015,Groceries,West,471,221,123,222.32,74.49,1,Cloudy,0,74.93,Autumn,285,52.143,77.54385965
2022-11-14,S004,P0016,Clothing,West,319,135,125,141.2,28.26,0,Rainy,0,23.54,Winter,171,19.782,78.94736842
2022-11-14,S004,P0017,Electronics,North,111,31,163,37.95,91.14,1,Snowy,0,90.7,Summer,78,63.798,39.74358974
2022-11-14,S004,P0018,Furniture,North,151,118,141,137.07,87.54,1,Rainy,0,90.94,Winter,138,61.278,85.50724638
2022-11-14,S004,P0019,Electronics,East,439,278,63,291.66,34.43,1,Cloudy,0,35.29,Autumn,339,24.101,82.00589971
2022-11-14,S004,P0020,Groceries,South,110,98,189,101.02,36.89,1,Snowy,0,37.12,Winter,131,25.823,74.80916031
2022-11-14,S005,P0001,Groceries,North,440,383,103,394.1,40.65,1,Cloudy,0,42.46,Winter,451,28.455,84.92239468
2022-11-14,S005,P0002,Furniture,West,414,122,188,116.73,51.9,1,Snowy,1,47.59,Spring,210,36.33,58.0952381
2022-11-14,S005,P0003,Groceries,South,413,235,23,248.4,86.17,0,Cloudy,0,82.34,Winter,297,60.319,79.12457912
2022-11-14,S005,P0004,Electronics,East,338,148,139,144.62,81.75,1,Snowy,0,81.46,Autumn,236,57.225,62.71186441
2022-11-14,S005,P0005,Toys,North,267,227,173,217.75,20.45,1,Rainy,1,20.45,Winter,309,14.315,73.46278317
2022-11-14,S005,P0006,Electronics,North,460,37,72,54.62,58.34,1,Cloudy,0,59.45,Spring,93,40.838,39.78494624
2022-11-14,S005,P0007,Groceries,North,423,360,92,373.23,10.92,0,Snowy,1,8.69,Autumn,427,7.644,84.30913349
2022-11-14,S005,P0008,Groceries,West,77,25,171,17.21,35.59,0,Rainy,1,34.68,Autumn,66,24.913,37.87878788
2022-11-14,S005,P0009,Toys,East,286,187,191,190.55,58.66,0,Snowy,0,56.63,Summer,275,41.062,68.0
2022-11-14,S005,P0010,Toys,West,58,56,138,63.85,79.87,1,Cloudy,0,79.18,Winter,104,55.909,53.84615385
2022-11-14,S005,P0011,Electronics,South,355,285,96,300.51,99.39,0,Sunny,0,97.66,Winter,370,69.573,77.02702703
2022-11-14,S005,P0012,Clothing,West,444,362,184,373.21,90.45,0,Sunny,0,85.99,Summer,420,63.315,86.19047619
2022-11-14,S005,P0013,Clothing,East,187,143,44,140.81,53.15,0,Rainy,0,49.52,Winter,203,37.205,70.44334975
2022-11-14,S005,P0014,Groceries,North,143,22,26,26.48,35.09,1,Snowy,0,34.7,Winter,61,24.563,36.06557377
2022-11-14,S005,P0015,Groceries,South,264,127,98,145.68,16.61,1,Sunny,1,13.69,Winter,226,11.627,56.19469027
2022-11-14,S005,P0016,Clothing,West,295,256,118,271.87,76.43,0,Snowy,1,75.84,Winter,294,53.501,87.07482993
2022-11-14,S005,P0017,Clothing,East,92,47,178,49.66,23.04,1,Snowy,1,22.15,Summer,136,16.128,34.55882353
2022-11-14,S005,P0018,Groceries,South,293,176,44,187.31,44.5,0,Sunny,0,43.42,Summer,238,31.15,73.94957983
2022-11-14,S005,P0019,Groceries,South,210,156,132,165.24,63.03,1,Sunny,1,61.3,Spring,215,44.121,72.55813953
2022-11-14,S005,P0020,Toys,East,149,17,97,20.74,93.41,1,Cloudy,1,91.13,Winter,78,65.387,21.79487179
2022-11-15,S001,P0001,Toys,South,172,24,107,18.85,62.9,1,Rainy,0,63.16,Autumn,104,44.03,23.07692308
2022-11-15,S001,P0002,Toys,East,103,56,71,63.24,43.12,0,Cloudy,0,44.35,Autumn,105,30.184,53.33333333
2022-11-15,S001,P0003,Clothing,South,201,152,178,165.51,51.85,1,Cloudy,0,52.6,Winter,173,36.295,87.86127168
2022-11-15,S001,P0004,Furniture,South,145,70,61,78.62,70.03,1,Sunny,1,70.31,Winter,153,49.021,45.75163399
2022-11-15,S001,P0005,Electronics,South,351,290,53,306.84,28.16,1,Cloudy,0,27.91,Spring,316,19.712,91.7721519
2022-11-15,S001,P0006,Toys,East,73,34,59,25.86,87.74,1,Sunny,1,87.63,Spring,63,61.418,53.96825397
2022-11-15,S001,P0007,Electronics,West,231,0,85,8.5,76.94,1,Sunny,0,72.44,Spring,40,53.858,0.0
2022-11-15,S001,P0008,Electronics,North,229,151,91,148.35,57.15,1,Rainy,0,54.28,Autumn,225,40.005,67.11111111
2022-11-15,S001,P0009,Electronics,East,433,301,132,302.18,22.14,1,Rainy,1,20.4,Autumn,374,15.498,80.48128342
2022-11-15,S001,P0010,Clothing,South,315,25,73,39.23,79.0,1,Rainy,0,74.02,Summer,77,55.3,32.46753247
2022-11-15,S001,P0011,Furniture,South,120,107,128,112.96,94.0,1,Snowy,0,94.91,Spring,151,65.8,70.86092715
2022-11-15,S001,P0012,Clothing,West,318,265,32,264.16,11.09,1,Snowy,1,10.54,Winter,336,7.763,78.86904762
2022-11-15,S001,P0013,Toys,South,83,8,99,11.35,10.74,0,Cloudy,0,13.23,Summer,81,7.518,9.87654321
2022-11-15,S001,P0014,Furniture,East,256,111,70,114.23,89.31,0,Rainy,1,84.61,Winter,195,62.517,56.92307692
2022-11-15,S001,P0015,Groceries,East,498,370,186,364.35,30.6,1,Snowy,0,35.19,Winter,410,21.42,90.24390244
2022-11-15,S001,P0016,Toys,East,131,105,38,117.11,44.03,1,Cloudy,0,40.8,Summer,171,30.821,61.40350877
2022-11-15,S001,P0017,Groceries,West,249,108,47,111.5,73.41,1,Sunny,1,70.12,Autumn,184,51.387,58.69565217
2022-11-15,S001,P0018,Furniture,South,226,16,51,16.97,73.37,1,Sunny,1,76.35,Summer,47,51.359,34.04255319
2022-11-15,S001,P0019,Groceries,West,438,26,107,38.94,89.91,1,Rainy,0,93.8,Winter,90,62.937,28.88888889
2022-11-15,S001,P0020,Electronics,West,288,129,20,125.03,20.74,1,Rainy,0,22.7,Autumn,211,14.518,61.13744076
2022-11-15,S002,P0001,Furniture,North,69,1,21,-4.45,31.97,1,Snowy,1,30.57,Winter,95,22.379,1.052631579
2022-11-15,S002,P0002,Electronics,South,204,40,184,59.63,77.7,1,Snowy,1,81.15,Winter,125,54.39,32.0
2022-11-15,S002,P0003,Clothing,West,480,243,33,242.54,94.39,1,Cloudy,1,96.42,Summer,285,66.073,85.26315789
2022-11-15,S002,P0004,Clothing,East,87,18,23,12.2,10.01,1,Rainy,0,14.51,Summer,46,7.007,39.13043478
2022-11-15,S002,P0005,Clothing,South,416,144,21,144.21,20.41,1,Cloudy,0,22.36,Autumn,202,14.287,71.28712871
2022-11-15,S002,P0006,Groceries,North,99,80,142,77.41,85.1,1,Snowy,0,81.16,Autumn,116,59.57,68.96551724
2022-11-15,S002,P0007,Toys,North,153,50,163,51.31,14.14,1,Snowy,0,11.8,Winter,86,9.898,58.13953488
2022-11-15,S002,P0008,Furniture,East,328,297,172,303.59,72.19,1,Rainy,1,73.11,Winter,361,50.533,82.27146814
2022-11-15,S002,P0009,Toys,North,317,218,82,226.86,47.56,1,Snowy,0,43.86,Spring,254,33.292,85.82677165
2022-11-15,S002,P0010,Furniture,West,249,80,34,75.91,91.49,1,Sunny,1,94.41,Spring,174,64.043,45.97701149
2022-11-15,S002,P0011,Electronics,South,201,75,33,70.35,60.12,0,Rainy,1,60.37,Summer,112,42.084,66.96428571
2022-11-15,S002,P0012,Furniture,West,410,316,169,325.22,32.56,1,Rainy,1,35.07,Autumn,395,22.792,80.0
2022-11-15,S002,P0013,Groceries,South,92,60,136,69.53,94.42,1,Sunny,0,91.54,Autumn,123,66.094,48.7804878
2022-11-15,S002,P0014,Groceries,South,299,77,132,71.76,84.31,1,Cloudy,0,82.47,Winter,122,59.017,63.1147541
2022-11-15,S002,P0015,Clothing,East,57,44,167,41.43,13.03,1,Rainy,1,9.44,Autumn,69,9.121,63.76811594
2022-11-15,S002,P0016,Clothing,East,187,186,111,201.02,64.06,1,Snowy,1,63.06,Winter,225,44.842,82.66666667
2022-11-15,S002,P0017,Electronics,North,475,7,184,9.4,60.85,0,Sunny,1,60.85,Summer,103,42.595,6.796116505
2022-11-15,S002,P0018,Toys,East,89,43,187,33.57,92.58,1,Sunny,1,94.42,Winter,71,64.806,60.56338028
2022-11-15,S002,P0019,Clothing,West,447,319,171,328.69,32.7,1,Rainy,1,36.06,Spring,358,22.89,89.10614525
2022-11-15,S002,P0020,Toys,East,168,59,83,60.42,54.73,1,Cloudy,1,53.54,Summer,126,38.311,46.82539683
2022-11-15,S003,P0001,Electronics,East,324,293,164,285.25,54.22,1,Sunny,0,52.35,Autumn,360,37.954,81.38888889
2022-11-15,S003,P0002,Groceries,South,214,49,31,59.12,38.48,1,Cloudy,1,35.01,Spring,110,26.936,44.54545455
2022-11-15,S003,P0003,Furniture,East,104,6,73,14.43,75.92,1,Snowy,0,74.38,Autumn,98,53.144,6.12244898
2022-11-15,S003,P0004,Electronics,West,52,38,65,46.24,13.35,0,Snowy,1,17.89,Winter,90,9.345,42.22222222
2022-11-15,S003,P0005,Electronics,East,440,29,116,37.55,82.93,1,Snowy,0,81.44,Summer,90,58.051,32.22222222
2022-11-15,S003,P0006,Electronics,North,251,184,86,187.98,80.49,1,Cloudy,0,84.51,Autumn,237,56.343,77.6371308
2022-11-15,S003,P0007,Electronics,East,481,316,92,334.18,64.45,1,Rainy,1,63.95,Autumn,415,45.115,76.14457831
2022-11-15,S003,P0008,Toys,East,277,189,51,187.96,17.69,1,Cloudy,1,17.82,Summer,251,12.383,75.29880478
2022-11-15,S003,P0009,Groceries,East,162,74,79,84.65,27.96,1,Cloudy,0,26.75,Autumn,152,19.572,48.68421053
2022-11-15,S003,P0010,Furniture,North,187,106,144,97.13,99.56,1,Cloudy,1,103.67,Winter,181,69.692,58.56353591
2022-11-15,S003,P0011,Clothing,South,396,45,117,53.54,58.27,1,Sunny,1,59.13,Winter,127,40.789,35.43307087
2022-11-15,S003,P0012,Toys,East,264,4,31,5.82,75.71,1,Snowy,1,73.16,Autumn,96,52.997,4.166666667
2022-11-15,S003,P0013,Toys,North,375,150,76,161.59,64.2,1,Snowy,0,59.32,Spring,217,44.94,69.12442396
2022-11-15,S003,P0014,Electronics,North,132,5,172,-3.9,31.71,1,Snowy,1,34.38,Spring,50,22.197,10.0
2022-11-15,S003,P0015,Groceries,North,407,233,103,225.65,22.76,1,Rainy,1,23.43,Spring,298,15.932,78.18791946
2022-11-15,S003,P0016,Toys,South,384,215,44,215.1,55.62,0,Cloudy,0,60.33,Winter,307,38.934,70.03257329
2022-11-15,S003,P0017,Groceries,North,400,391,24,396.39,26.8,1,Snowy,0,27.88,Winter,461,18.76,84.81561822
2022-11-15,S003,P0018,Toys,East,345,8,68,18.13,68.48,1,Cloudy,0,65.8,Autumn,102,47.936,7.843137255
2022-11-15,S003,P0019,Clothing,East,196,98,90,103.24,58.08,0,Cloudy,1,53.74,Autumn,189,40.656,51.85185185
2022-11-15,S003,P0020,Toys,North,345,289,179,306.46,53.42,1,Sunny,1,54.13,Autumn,317,37.394,91.16719243
2022-11-15,S004,P0001,Toys,South,345,292,20,291.12,80.72,1,Rainy,1,84.74,Winter,350,56.504,83.42857143
2022-11-15,S004,P0002,Furniture,North,341,247,124,242.91,15.84,1,Sunny,1,18.38,Winter,316,11.088,78.16455696
2022-11-15,S004,P0003,Clothing,South,415,74,195,70.83,47.42,1,Rainy,0,50.56,Summer,149,33.194,49.66442953
2022-11-15,S004,P0004,Toys,South,205,42,65,50.95,87.46,0,Rainy,0,86.93,Autumn,129,61.222,32.55813953
2022-11-15,S004,P0005,Electronics,East,178,40,90,34.41,20.29,1,Sunny,0,24.23,Winter,75,14.203,53.33333333
2022-11-15,S004,P0006,Toys,West,297,4,88,2.5,61.28,0,Sunny,1,61.75,Spring,39,42.896,10.25641026
2022-11-15,S004,P0007,Electronics,North,128,93,131,98.32,62.22,1,Rainy,1,59.18,Spring,134,43.554,69.40298507
2022-11-15,S004,P0008,Furniture,South,469,268,104,274.5,31.23,1,Snowy,1,34.49,Winter,317,21.861,84.54258675
2022-11-15,S004,P0009,Furniture,West,101,38,168,38.59,42.13,1,Sunny,0,38.02,Winter,87,29.491,43.67816092
2022-11-15,S004,P0010,Furniture,East,381,122,104,124.44,34.56,0,Snowy,0,29.8,Summer,220,24.192,55.45454545
2022-11-15,S004,P0011,Electronics,West,87,8,151,23.87,81.65,1,Rainy,0,84.14,Spring,71,57.155,11.26760563
2022-11-15,S004,P0012,Toys,East,400,19,54,28.06,23.71,0,Rainy,1,26.86,Autumn,41,16.597,46.34146341
2022-11-15,S004,P0013,Furniture,East,336,272,83,270.74,45.19,0,Sunny,1,48.7,Winter,350,31.633,77.71428571
2022-11-15,S004,P0014,Toys,West,219,54,80,62.81,66.76,0,Snowy,1,65.51,Autumn,150,46.732,36.0
2022-11-15,S004,P0015,Electronics,North,464,188,28,178.97,30.75,0,Sunny,0,31.13,Winter,267,21.525,70.41198502
2022-11-15,S004,P0016,Clothing,North,125,113,141,127.8,18.89,1,Rainy,0,18.61,Summer,207,13.223,54.58937198
2022-11-15,S004,P0017,Groceries,East,194,37,168,27.05,39.29,1,Sunny,1,37.59,Spring,58,27.503,63.79310345
2022-11-15,S004,P0018,Electronics,West,399,15,79,19.47,37.78,0,Rainy,0,37.01,Autumn,48,26.446,31.25
2022-11-15,S004,P0019,Toys,East,287,143,67,136.71,34.91,1,Snowy,1,31.78,Summer,238,24.437,60.08403361
2022-11-15,S004,P0020,Clothing,East,375,61,50,60.72,87.65,1,Rainy,0,90.91,Spring,140,61.355,43.57142857
2022-11-15,S005,P0001,Toys,East,100,70,102,87.68,72.22,1,Sunny,0,72.47,Autumn,161,50.554,43.47826087
2022-11-15,S005,P0002,Toys,West,82,65,53,82.09,87.03,1,Sunny,0,86.84,Spring,148,60.921,43.91891892
2022-11-15,S005,P0003,Furniture,East,157,78,87,95.32,88.16,0,Sunny,1,86.61,Spring,163,61.712,47.85276074
2022-11-15,S005,P0004,Groceries,South,494,76,147,95.16,61.39,0,Cloudy,1,65.28,Autumn,171,42.973,44.44444444
2022-11-15,S005,P0005,Clothing,South,475,177,99,196.16,97.03,1,Rainy,1,98.91,Winter,207,67.921,85.50724638
2022-11-15,S005,P0006,Electronics,North,175,134,103,133.1,27.42,1,Cloudy,0,31.66,Summer,187,19.194,71.65775401
2022-11-15,S005,P0007,Electronics,South,340,136,135,146.22,31.33,0,Snowy,1,32.05,Autumn,200,21.931,68.0
2022-11-15,S005,P0008,Furniture,North,317,279,24,281.28,53.73,0,Cloudy,1,48.94,Winter,317,37.611,88.0126183
2022-11-15,S005,P0009,Furniture,West,108,90,55,107.06,63.67,1,Cloudy,0,60.63,Spring,133,44.569,67.66917293
2022-11-15,S005,P0010,Groceries,East,500,38,117,29.2,76.45,1,Rainy,0,71.99,Autumn,121,53.515,31.40495868
2022-11-15,S005,P0011,Toys,West,418,357,32,361.76,39.14,1,Sunny,1,41.05,Summer,454,27.398,78.63436123
2022-11-15,S005,P0012,Electronics,North,341,73,30,74.63,32.17,0,Snowy,0,34.68,Summer,125,22.519,58.4
2022-11-15,S005,P0013,Clothing,South,385,308,128,302.06,98.79,1,Sunny,1,100.48,Winter,381,69.153,80.83989501
2022-11-15,S005,P0014,Groceries,West,63,4,119,10.99,97.96,1,Sunny,0,94.82,Spring,37,68.572,10.81081081
2022-11-15,S005,P0015,Furniture,West,134,60,193,60.68,11.87,0,Rainy,1,15.38,Summer,90,8.309,66.66666667
2022-11-15,S005,P0016,Groceries,East,257,239,85,249.57,77.17,1,Cloudy,0,78.59,Winter,290,54.019,82.4137931
2022-11-15,S005,P0017,Clothing,North,376,102,151,101.48,67.82,1,Snowy,1,70.9,Autumn,194,47.474,52.57731959
2022-11-15,S005,P0018,Clothing,North,210,129,96,132.18,85.38,1,Rainy,0,85.16,Winter,170,59.766,75.88235294
2022-11-15,S005,P0019,Clothing,North,459,258,99,259.4,55.2,1,Cloudy,0,54.32,Spring,315,38.64,81.9047619
2022-11-15,S005,P0020,Groceries,West,86,86,193,82.38,74.2,1,Sunny,1,76.17,Summer,135,51.94,63.7037037
2022-11-16,S001,P0001,Groceries,West,406,137,27,150.83,70.57,1,Rainy,0,68.87,Summer,179,49.399,76.53631285
2022-11-16,S001,P0002,Electronics,East,220,71,43,62.4,56.83,0,Sunny,1,59.33,Winter,94,39.781,75.53191489
2022-11-16,S001,P0003,Electronics,East,413,59,184,59.2,21.56,1,Sunny,1,23.47,Spring,134,15.092,44.02985075
2022-11-16,S001,P0004,Groceries,East,307,61,24,72.84,80.54,1,Cloudy,0,82.64,Winter,134,56.378,45.52238806
2022-11-16,S001,P0005,Furniture,North,76,5,106,-4.38,87.7,1,Snowy,1,87.53,Winter,75,61.39,6.666666667
2022-11-16,S001,P0006,Groceries,North,358,223,137,216.63,99.24,0,Cloudy,1,101.68,Summer,265,69.468,84.1509434
2022-11-16,S001,P0007,Electronics,West,169,20,199,21.56,94.11,0,Snowy,1,90.43,Winter,86,65.877,23.25581395
2022-11-16,S001,P0008,Groceries,North,179,164,86,177.32,42.85,1,Sunny,0,38.34,Spring,206,29.995,79.61165049
2022-11-16,S001,P0009,Clothing,North,219,143,163,137.75,83.66,1,Sunny,0,88.06,Winter,173,58.562,82.65895954
2022-11-16,S001,P0010,Toys,East,483,42,181,49.94,82.19,1,Rainy,0,82.85,Summer,136,57.533,30.88235294
2022-11-16,S001,P0011,Electronics,West,211,47,134,49.18,44.69,1,Snowy,1,41.95,Autumn,132,31.283,35.60606061
2022-11-16,S001,P0012,Toys,West,385,144,76,161.84,27.09,0,Sunny,0,24.56,Autumn,211,18.963,68.2464455
2022-11-16,S001,P0013,Furniture,West,144,26,103,39.37,68.78,1,Snowy,0,63.78,Summer,121,48.146,21.48760331
2022-11-16,S001,P0014,Electronics,North,417,410,66,416.08,68.95,1,Snowy,1,72.23,Autumn,501,48.265,81.83632735
2022-11-16,S001,P0015,Furniture,East,476,121,156,119.04,43.8,1,Cloudy,1,46.92,Summer,212,30.66,57.0754717
2022-11-16,S001,P0016,Groceries,East,299,141,130,156.17,62.85,0,Cloudy,0,62.22,Autumn,164,43.995,85.97560976
2022-11-16,S001,P0017,Groceries,East,343,90,107,101.27,56.76,1,Sunny,1,51.77,Autumn,162,39.732,55.55555556
2022-11-16,S001,P0018,Clothing,South,211,128,187,120.17,91.62,1,Rainy,1,88.08,Winter,222,64.134,57.65765766
2022-11-16,S001,P0019,Electronics,East,365,215,136,220.52,51.84,1,Rainy,0,51.7,Winter,275,36.288,78.18181818
2022-11-16,S001,P0020,Furniture,North,142,69,58,73.23,76.07,1,Rainy,1,75.31,Winter,96,53.249,71.875
2022-11-16,S002,P0001,Groceries,East,376,165,22,169.07,46.86,1,Rainy,0,44.66,Summer,259,32.802,63.70656371
2022-11-16,S002,P0002,Clothing,North,64,46,200,55.26,45.06,1,Snowy,0,47.95,Summer,72,31.542,63.88888889
2022-11-16,S002,P0003,Groceries,South,196,59,38,56.18,62.3,1,Rainy,0,66.57,Spring,128,43.61,46.09375
2022-11-16,S002,P0004,Toys,West,399,248,47,258.27,44.2,1,Snowy,0,44.23,Autumn,320,30.94,77.5
2022-11-16,S002,P0005,Toys,West,293,293,65,305.23,53.07,0,Snowy,0,57.29,Winter,336,37.149,87.20238095
2022-11-16,S002,P0006,Groceries,East,78,51,116,59.32,56.47,1,Rainy,1,58.8,Winter,110,39.529,46.36363636
2022-11-16,S002,P0007,Groceries,North,52,3,173,4.1,14.5,1,Sunny,1,13.58,Summer,88,10.15,3.409090909
2022-11-16,S002,P0008,Electronics,East,402,37,90,53.97,39.46,1,Snowy,0,35.01,Spring,131,27.622,28.24427481
2022-11-16,S002,P0009,Groceries,West,80,58,28,62.56,71.24,0,Cloudy,0,74.65,Winter,82,49.868,70.73170732
2022-11-16,S002,P0010,Groceries,West,281,227,110,232.58,95.52,1,Rainy,0,94.57,Spring,261,66.864,86.97318008
2022-11-16,S002,P0011,Groceries,South,445,8,127,19.93,52.48,1,Sunny,1,55.42,Autumn,97,36.736,8.24742268
2022-11-16,S002,P0012,Toys,South,298,293,89,286.67,41.84,1,Snowy,1,42.56,Winter,392,29.288,74.74489796
2022-11-16,S002,P0013,Electronics,East,286,55,180,51.69,87.54,1,Sunny,1,89.5,Summer,135,61.278,40.74074074
2022-11-16,S002,P0014,Toys,East,73,58,89,51.05,31.29,1,Snowy,0,33.51,Spring,120,21.903,48.33333333
2022-11-16,S002,P0015,Electronics,West,459,422,72,431.04,47.11,1,Cloudy,1,42.34,Summer,501,32.977,84.23153693
2022-11-16,S002,P0016,Toys,North,443,372,90,381.23,14.22,1,Rainy,1,11.88,Summer,433,9.954,85.91224018
2022-11-16,S002,P0017,Furniture,South,225,133,143,141.08,12.76,1,Rainy,0,10.74,Spring,183,8.932,72.67759563
2022-11-16,S002,P0018,Furniture,South,261,152,134,170.4,58.01,1,Sunny,0,57.05,Summer,192,40.607,79.16666667
2022-11-16,S002,P0019,Groceries,East,99,50,138,45.68,83.16,1,Rainy,0,84.43,Autumn,107,58.212,46.72897196
2022-11-16,S002,P0020,Furniture,North,93,15,141,15.73,41.93,1,Rainy,0,43.67,Winter,111,29.351,13.51351351
2022-11-16,S003,P0001,Groceries,East,462,68,60,62.23,89.62,1,Cloudy,0,89.86,Autumn,144,62.734,47.22222222
2022-11-16,S003,P0002,Groceries,East,188,120,55,134.06,42.94,1,Sunny,0,39.77,Summer,157,30.058,76.43312102
2022-11-16,S003,P0003,Furniture,North,283,42,93,60.2,47.5,1,Snowy,0,46.44,Spring,138,33.25,30.43478261
2022-11-16,S003,P0004,Furniture,East,221,217,102,235.78,19.22,1,Cloudy,1,16.51,Summer,256,13.454,84.765625
2022-11-16,S003,P0005,Furniture,West,473,237,120,235.62,40.5,1,Rainy,1,38.39,Spring,289,28.35,82.00692042
2022-11-16,S003,P0006,Clothing,West,66,61,138,64.63,94.35,1,Cloudy,1,93.87,Autumn,88,66.045,69.31818182
2022-11-16,S003,P0007,Clothing,East,240,159,116,156.61,71.61,1,Sunny,1,75.49,Autumn,200,50.127,79.5
2022-11-16,S003,P0008,Furniture,North,189,77,63,85.02,69.51,0,Snowy,1,72.2,Autumn,118,48.657,65.25423729
2022-11-16,S003,P0009,Toys,West,222,182,171,188.88,90.55,1,Rainy,1,92.88,Winter,208,63.385,87.5
2022-11-16,S003,P0010,Clothing,South,373,20,156,35.11,36.12,1,Sunny,0,31.83,Summer,52,25.284,38.46153846
2022-11-16,S003,P0011,Groceries,South,368,346,39,365.51,21.39,1,Rainy,0,24.65,Summer,437,14.973,79.17620137
2022-11-16,S003,P0012,Toys,South,249,166,112,181.31,72.2,1,Snowy,0,67.41,Summer,233,50.54,71.24463519
2022-11-16,S003,P0013,Groceries,East,95,13,111,15.12,95.32,1,Snowy,0,90.33,Summer,57,66.724,22.80701754
2022-11-16,S003,P0014,Clothing,West,403,187,48,200.03,59.84,1,Sunny,1,63.5,Summer,239,41.888,78.24267782
