date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-10-16,S005,P0013,Clothing,East,239,223,76,225.86,24.02,0.0,Cloudy,0,25.82,Summer,349,14.84,9.18,0.38218151540383016,0.982985100943313,0.9291666666666667,-1.8000000000000007,24.02,5356.46,0.10723214285714286,16,1.4541666666666666,6,10,1
2022-10-16,S005,P0014,Clothing,South,329,269,189,277.99,32.23,0.1,Snowy,0,29.73,Summer,528,21.35,10.879999999999995,0.3375736891095252,0.9641922649557332,0.8151515151515152,2.4999999999999964,29.006999999999998,7802.883,0.11937037037037036,60,1.6,6,10,1
2022-10-16,S005,P0015,Groceries,East,381,200,80,217.88,24.12,0.05,Snowy,1,19.51,Spring,380,17.42,6.699999999999999,0.27777777777777773,0.9137426900584795,0.5235602094240838,4.609999999999999,22.914,4582.8,0.12000000000000001,181,0.9947643979057592,6,10,1
2022-10-16,S005,P0016,Toys,North,477,324,41,337.6,28.6,0.05,Snowy,0,24.21,Winter,488,19.57,9.030000000000001,0.3157342657342658,0.956881275841701,0.6778242677824268,4.390000000000001,27.17,8803.08,0.08800000000000001,153,1.0209205020920502,6,10,1
2022-10-16,S005,P0017,Toys,South,486,313,46,323.01,25.79,0.2,Rainy,1,23.97,Spring,527,16.86,8.93,0.3462582396277627,0.9660195672973056,0.6427104722792608,1.8200000000000003,20.632,6457.816000000001,0.08213375796178343,173,1.0821355236139631,6,10,1
2022-10-16,S005,P0018,Furniture,West,473,420,86,431.2,47.95,0.2,Snowy,1,45.59,Autumn,566,33.79,14.160000000000004,0.2953076120959333,0.9717723276260991,0.8860759493670886,2.3599999999999994,38.36000000000001,16111.200000000003,0.11389548693586699,53,1.1940928270042195,6,10,1
2022-10-16,S005,P0019,Clothing,North,430,17,23,15.82,98.66,0.0,Rainy,0,94.33,Autumn,171,69.45,29.209999999999994,0.2960673018447192,1.0107015457788346,0.03944315545243619,4.329999999999998,98.66,1677.22,5.481111111111111,413,0.39675174013921116,6,10,1
2022-10-16,S005,P0020,Clothing,North,484,105,54,113.27,72.88,0.2,Snowy,1,75.07,Summer,178,39.66,33.22,0.45581778265642153,0.918876345497506,0.21649484536082475,-2.1899999999999977,58.304,6121.92,0.6875471698113207,379,0.3670103092783505,6,10,1
2022-10-17,S001,P0001,Clothing,East,440,353,119,352.61,63.43,0.1,Snowy,0,62.88,Winter,602,50.71,12.719999999999999,0.20053602396342424,0.9982749356635842,0.800453514739229,0.5499999999999972,57.087,20151.711000000003,0.17918079096045197,87,1.3650793650793651,0,10,0
2022-10-17,S001,P0002,Toys,North,103,77,64,91.47,28.3,0.05,Snowy,1,31.49,Autumn,161,19.95,8.350000000000001,0.29505300353356895,0.8327024981074943,0.7403846153846154,-3.1899999999999977,26.884999999999998,2070.145,0.3628205128205128,26,1.5480769230769231,0,10,0
2022-10-17,S001,P0003,Furniture,South,256,139,92,151.8,43.11,0.0,Sunny,0,47.22,Autumn,190,28.82,14.29,0.3314776154024588,0.9096858638743455,0.5408560311284046,-4.109999999999999,43.11,5992.29,0.30792857142857144,117,0.7392996108949417,0,10,0
2022-10-17,S001,P0004,Toys,West,62,15,159,28.51,68.91,0.1,Snowy,0,67.41,Summer,97,36.33,32.58,0.4727905964301263,0.5083022704168079,0.23809523809523808,1.5,62.019,930.285,4.306875,47,1.5396825396825398,0,10,0
2022-10-17,S001,P0005,Furniture,East,57,14,82,21.72,37.15,0.0,Cloudy,1,39.45,Spring,139,22.93,14.219999999999999,0.38277254374158814,0.6161971830985916,0.2413793103448276,-2.3000000000000043,37.15,520.1,2.4766666666666666,43,2.396551724137931,0,10,0
2022-10-17,S001,P0006,Clothing,North,145,10,149,0.7,78.41,0.2,Rainy,0,76.58,Spring,145,52.37,26.04,0.33210049738553754,5.882352941176471,0.0684931506849315,1.8299999999999983,62.728,627.28,7.128181818181818,135,0.9931506849315068,0,10,0
2022-10-17,S001,P0007,Electronics,South,168,73,85,74.42,17.94,0.15,Rainy,1,16.19,Spring,327,10.16,7.780000000000001,0.4336677814938685,0.967913020418987,0.4319526627218935,1.75,15.249,1113.1770000000001,0.24243243243243245,95,1.9349112426035502,0,10,0
2022-10-17,S001,P0008,Furniture,North,280,243,156,236.6,23.21,0.1,Rainy,1,26.11,Summer,430,11.89,11.32,0.4877208099956915,1.0227272727272727,0.8647686832740213,-2.8999999999999986,20.889000000000003,5076.027000000001,0.09512295081967213,37,1.5302491103202847,0,10,0
2022-10-17,S001,P0009,Electronics,South,224,215,117,231.01,55.61,0.05,Rainy,0,50.8,Winter,345,40.76,14.850000000000001,0.26703830246358573,0.9266841946467825,0.9555555555555556,4.810000000000002,52.829499999999996,11358.342499999999,0.2574537037037037,9,1.5333333333333334,0,10,0
2022-10-17,S001,P0010,Furniture,South,300,169,82,167.65,56.91,0.2,Sunny,1,53.43,Spring,280,31.43,25.479999999999997,0.44772447724477243,1.0020753038837829,0.5614617940199336,3.479999999999997,45.528,7694.232,0.3347647058823529,131,0.9302325581395349,0,10,0
2022-10-17,S001,P0011,Toys,North,395,272,58,266.69,38.88,0.05,Snowy,0,34.56,Summer,364,30.88,8.000000000000004,0.20576131687242807,1.016100713511898,0.6868686868686869,4.32,36.936,10046.592,0.14241758241758243,123,0.9191919191919192,0,10,0
2022-10-17,S001,P0012,Clothing,West,438,129,140,131.98,17.9,0.2,Cloudy,1,14.56,Winter,375,13.64,4.259999999999998,0.23798882681564237,0.9700706873214018,0.2938496583143508,3.339999999999998,14.32,1847.28,0.13769230769230767,309,0.8542141230068337,0,10,0
2022-10-17,S001,P0013,Furniture,South,456,310,44,325.85,73.65,0.05,Rainy,0,75.3,Autumn,480,37.17,36.480000000000004,0.4953156822810591,0.9484472999847025,0.6783369803063457,-1.6499999999999915,69.9675,21689.925,0.23681672025723474,146,1.0503282275711159,0,10,0
2022-10-17,S001,P0014,Toys,East,168,150,103,164.59,23.23,0.1,Cloudy,1,22.47,Summer,258,17.26,5.969999999999999,0.25699526474386564,0.9058518026450872,0.8875739644970414,0.7600000000000016,20.907,3136.05,0.15384105960264902,18,1.5266272189349113,0,10,0
2022-10-17,S001,P0015,Electronics,East,478,241,192,254.18,76.05,0.05,Snowy,0,73.27,Winter,299,48.11,27.939999999999998,0.36738987508218274,0.9444313817697312,0.5031315240083507,2.780000000000001,72.24749999999999,17411.647499999995,0.31425619834710744,237,0.6242171189979123,0,10,0
2022-10-17,S001,P0016,Groceries,West,233,154,53,169.44,27.03,0.05,Sunny,0,30.92,Winter,280,16.52,10.510000000000002,0.38882722900480954,0.9035437690682938,0.6581196581196581,-3.8900000000000006,25.6785,3954.489,0.17438709677419356,79,1.1965811965811965,0,10,0
2022-10-17,S001,P0017,Toys,East,226,223,156,240.02,57.11,0.0,Cloudy,1,57.27,Autumn,460,37.28,19.83,0.3472246541761513,0.9252344203800514,0.9823788546255506,-0.1600000000000037,57.11,12735.53,0.25495535714285716,3,2.026431718061674,0,10,0
2022-10-17,S001,P0018,Furniture,North,195,173,139,186.75,85.09,0.1,Rainy,0,85.9,Autumn,285,56.71,28.380000000000003,0.3335292043718416,0.9214380825565912,0.8826530612244898,-0.8100000000000023,76.581,13248.513,0.48902298850574716,22,1.4540816326530612,0,10,0
2022-10-17,S001,P0019,Toys,East,196,187,125,199.55,74.31,0.05,Snowy,0,69.35,Summer,288,53.99,20.32,0.2734490647288386,0.9324358015457491,0.949238578680203,4.960000000000008,70.5945,13201.171499999999,0.39526595744680854,9,1.4619289340101522,0,10,0
2022-10-17,S001,P0020,Toys,West,475,110,89,104.78,56.33,0.15,Snowy,1,59.99,Summer,182,44.27,12.059999999999995,0.21409550860997684,1.0398941198714313,0.23109243697478993,-3.6600000000000037,47.8805,5266.855,0.5074774774774775,365,0.38235294117647056,0,10,0
2022-10-17,S002,P0001,Electronics,East,489,330,32,343.29,56.56,0.15,Snowy,1,52.47,Autumn,409,43.68,12.880000000000003,0.22772277227722776,0.9584942926021667,0.673469387755102,4.090000000000003,48.076,15865.08,0.1708761329305136,159,0.8346938775510204,0,10,0
2022-10-17,S002,P0002,Furniture,East,295,0,105,7.32,26.46,0.15,Sunny,0,26.78,Spring,220,18.84,7.620000000000001,0.28798185941043086,0.0,0.0,-0.3200000000000003,22.491,0.0,26.46,295,0.7432432432432432,0,10,0
2022-10-17,S002,P0003,Toys,East,199,63,143,77.87,95.46,0.0,Rainy,0,92.94,Autumn,359,64.89,30.569999999999993,0.3202388434946574,0.7987828071510079,0.315,2.519999999999996,95.46,6013.98,1.4915625,136,1.795,0,10,0
2022-10-17,S002,P0004,Clothing,East,158,46,113,52.01,47.51,0.05,Cloudy,0,43.77,Autumn,291,30.92,16.589999999999996,0.34918964428541355,0.8677607998490852,0.2893081761006289,3.739999999999995,45.134499999999996,2076.187,1.0108510638297872,112,1.830188679245283,0,10,0
2022-10-17,S002,P0005,Clothing,North,244,137,170,127.47,63.06,0.0,Cloudy,0,66.69,Spring,207,39.07,23.990000000000002,0.3804313352362829,1.066396824161283,0.5591836734693878,-3.6299999999999955,63.06,8639.220000000001,0.45695652173913043,107,0.8448979591836735,0,10,0
2022-10-17,S002,P0006,Groceries,West,293,45,106,41.3,72.43,0.1,Snowy,0,76.98,Summer,137,54.11,18.320000000000007,0.2529338671821069,1.0638297872340425,0.15306122448979592,-4.549999999999997,65.18700000000001,2933.4150000000004,1.5745652173913045,248,0.46598639455782315,0,10,0
2022-10-17,S002,P0007,Groceries,North,473,265,166,267.1,15.48,0.0,Sunny,1,16.68,Autumn,515,11.07,4.41,0.28488372093023256,0.9884371503170458,0.5590717299578059,-1.1999999999999993,15.48,4102.2,0.058195488721804516,208,1.0864978902953586,0,10,0
2022-10-17,S002,P0008,Electronics,West,365,72,131,73.9,53.9,0.15,Snowy,0,54.17,Spring,256,29.37,24.529999999999998,0.4551020408163265,0.9612817089452603,0.19672131147540983,-0.2700000000000031,45.815,3298.68,0.7383561643835617,293,0.6994535519125683,0,10,0
2022-10-17,S002,P0009,Groceries,East,477,333,181,333.17,98.5,0.15,Snowy,1,95.03,Winter,398,68.88,29.620000000000005,0.30071065989847723,0.9964987880420145,0.696652719665272,3.469999999999999,83.725,27880.425,0.2949101796407186,144,0.8326359832635983,0,10,0
2022-10-17,S002,P0010,Furniture,East,472,131,22,140.84,86.59,0.1,Sunny,0,87.43,Winter,203,48.32,38.27,0.4419678946760596,0.9235758601240834,0.2769556025369979,-0.8400000000000034,77.93100000000001,10208.961000000001,0.6559848484848485,341,0.42917547568710357,0,10,0
2022-10-17,S002,P0011,Clothing,South,264,96,179,106.91,43.39,0.05,Rainy,0,43.69,Spring,331,22.03,21.36,0.4922793270338788,0.8896302474284126,0.3622641509433962,-0.29999999999999716,41.2205,3957.168,0.447319587628866,168,1.2490566037735849,0,10,0
2022-10-17,S002,P0012,Furniture,West,205,11,121,29.8,45.13,0.15,Snowy,0,45.79,Autumn,147,31.51,13.620000000000001,0.3017948149789497,0.35714285714285715,0.05339805825242718,-0.6599999999999966,38.3605,421.9655,3.7608333333333337,194,0.7135922330097088,0,10,0
2022-10-17,S002,P0013,Furniture,East,434,145,177,160.04,57.0,0.0,Rainy,1,55.55,Autumn,225,38.47,18.53,0.32508771929824565,0.9003974167908595,0.3333333333333333,1.4500000000000028,57.0,8265.0,0.3904109589041096,289,0.5172413793103449,0,10,0
2022-10-17,S002,P0014,Furniture,South,194,80,22,74.88,43.46,0.1,Cloudy,0,40.14,Winter,250,31.13,12.330000000000002,0.28370915784629547,1.0542962572482868,0.41025641025641024,3.3200000000000003,39.114000000000004,3129.1200000000003,0.5365432098765432,114,1.2820512820512822,0,10,0
2022-10-17,S002,P0015,Furniture,North,217,10,56,18.26,50.34,0.0,Snowy,1,53.85,Winter,128,38.03,12.310000000000002,0.2445371473976957,0.5192107995846313,0.045871559633027525,-3.509999999999998,50.34,503.40000000000003,4.576363636363637,207,0.5871559633027523,0,10,0
2022-10-17,S002,P0016,Groceries,West,166,7,24,26.09,79.18,0.15,Snowy,1,80.32,Spring,190,50.75,28.430000000000007,0.3590553169992423,0.25839793281653745,0.041916167664670656,-1.1399999999999864,67.303,471.121,9.8975,159,1.1377245508982037,0,10,0
2022-10-17,S002,P0017,Clothing,East,99,49,77,57.57,84.14,0.2,Rainy,1,82.6,Winter,213,49.89,34.25,0.4070596624673164,0.8366057708724604,0.49,1.5400000000000063,67.312,3298.288,1.6828,50,2.13,0,10,0
2022-10-17,S002,P0018,Furniture,East,442,309,147,313.54,19.11,0.0,Cloudy,1,15.75,Autumn,551,13.24,5.869999999999999,0.30716902145473574,0.9823869778088636,0.6975169300225733,3.3599999999999994,19.11,5904.99,0.061645161290322575,133,1.2437923250564333,0,10,0
2022-10-17,S002,P0019,Toys,East,67,29,48,42.87,59.28,0.1,Rainy,0,54.62,Summer,137,30.2,29.080000000000002,0.49055330634278005,0.6610439936175063,0.4264705882352941,4.660000000000004,53.352000000000004,1547.208,1.976,38,2.014705882352941,0,10,0
2022-10-17,S002,P0020,Furniture,West,421,234,72,243.82,70.36,0.2,Snowy,0,66.21,Autumn,523,47.75,22.61,0.3213473564525298,0.9558042643574871,0.5545023696682464,4.150000000000006,56.288000000000004,13171.392000000002,0.29940425531914894,187,1.2393364928909953,0,10,0
2022-10-17,S003,P0001,Clothing,West,193,137,127,141.69,30.82,0.1,Sunny,0,26.5,Winter,342,16.49,14.330000000000002,0.4649578195976639,0.9601233443128461,0.7061855670103093,4.32,27.738,3800.1059999999998,0.22333333333333333,56,1.7628865979381443,0,10,0
2022-10-17,S003,P0002,Groceries,West,121,26,69,22.91,12.6,0.05,Rainy,1,16.93,Autumn,221,9.13,3.469999999999999,0.2753968253968253,1.0874111250522793,0.21311475409836064,-4.33,11.969999999999999,311.21999999999997,0.4666666666666667,95,1.8114754098360655,0,10,0
2022-10-17,S003,P0003,Toys,East,98,60,186,68.01,26.2,0.0,Sunny,1,25.21,Spring,325,15.79,10.41,0.3973282442748092,0.869439211708448,0.6060606060606061,0.9899999999999984,26.2,1572.0,0.42950819672131146,38,3.282828282828283,0,10,0
2022-10-17,S003,P0004,Electronics,East,388,172,24,174.19,38.89,0.15,Cloudy,1,38.82,Spring,298,28.65,10.240000000000002,0.26330676266392394,0.9817911981277471,0.442159383033419,0.07000000000000028,33.0565,5685.718,0.2247976878612717,216,0.7660668380462725,0,10,0
2022-10-17,S003,P0005,Furniture,South,350,81,186,96.48,97.94,0.15,Rainy,1,100.34,Spring,355,63.05,34.89,0.3562385133755361,0.8309396799343455,0.23076923076923078,-2.4000000000000057,83.249,6743.169,1.194390243902439,269,1.0113960113960114,0,10,0
2022-10-17,S003,P0006,Toys,West,160,83,70,86.18,80.64,0.0,Cloudy,0,85.01,Winter,270,43.13,37.51,0.4651537698412698,0.9520532232163339,0.515527950310559,-4.3700000000000045,80.64,6693.12,0.96,77,1.6770186335403727,0,10,0
2022-10-17,S003,P0007,Furniture,East,453,428,179,442.57,72.95,0.15,Sunny,0,70.32,Winter,484,46.82,26.130000000000003,0.35819054146675805,0.9648984376761278,0.9427312775330396,2.6300000000000097,62.0075,26539.21,0.17004662004662005,25,1.066079295154185,0,10,0
2022-10-17,S003,P0008,Groceries,South,126,125,46,124.84,86.24,0.05,Snowy,1,89.99,Winter,211,53.05,33.19,0.38485621521335805,0.9933248569612205,0.984251968503937,-3.75,81.928,10241.0,0.6844444444444444,1,1.6614173228346456,0,10,0
2022-10-17,S003,P0009,Electronics,East,494,292,87,302.3,60.8,0.2,Snowy,1,55.93,Spring,565,32.36,28.439999999999998,0.4677631578947368,0.9627431585888558,0.5898989898989899,4.869999999999997,48.64,14202.880000000001,0.2075085324232082,202,1.1414141414141414,0,10,0
2022-10-17,S003,P0010,Toys,East,317,309,170,300.25,94.59,0.05,Cloudy,0,98.32,Winter,531,70.33,24.260000000000005,0.2564753145152765,1.025726141078838,0.9716981132075472,-3.7299999999999898,89.8605,27766.894500000002,0.30512903225806454,8,1.669811320754717,0,10,0
2022-10-17,S003,P0011,Clothing,South,203,1,109,15.54,36.42,0.0,Cloudy,1,38.75,Autumn,136,24.21,12.21,0.33525535420098845,0.060459492140266025,0.004901960784313725,-2.3299999999999983,36.42,36.42,18.21,202,0.6666666666666666,0,10,0
2022-10-17,S003,P0012,Groceries,North,453,266,42,269.18,28.19,0.0,Sunny,1,26.38,Winter,331,18.28,9.91,0.3515431003902093,0.9845288326300984,0.5859030837004405,1.8100000000000023,28.19,7498.54,0.1055805243445693,187,0.7290748898678414,0,10,0
2022-10-17,S003,P0013,Furniture,West,52,37,79,34.45,81.17,0.2,Snowy,0,76.98,Summer,302,56.59,24.58,0.302821239374153,1.0437235543018335,0.6981132075471698,4.189999999999998,64.936,2402.632,2.136052631578947,15,5.69811320754717,0,10,0
2022-10-17,S003,P0014,Electronics,South,81,3,176,2.25,42.65,0.0,Cloudy,1,46.09,Autumn,168,27.59,15.059999999999999,0.35310668229777253,0.9230769230769231,0.036585365853658534,-3.440000000000005,42.65,127.94999999999999,10.6625,78,2.048780487804878,0,10,0
2022-10-17,S003,P0015,Clothing,North,208,198,144,210.01,33.4,0.1,Rainy,1,31.41,Winter,365,23.79,9.61,0.2877245508982036,0.9383441543054832,0.9473684210526315,1.9899999999999984,30.06,5951.88,0.1678391959798995,10,1.7464114832535884,0,10,0
2022-10-17,S003,P0016,Electronics,West,437,142,22,160.37,27.56,0.15,Sunny,0,25.38,Spring,205,21.56,6.0,0.2177068214804064,0.8799652971432113,0.3242009132420091,2.1799999999999997,23.426,3326.4919999999997,0.19272727272727272,295,0.4680365296803653,0,10,0
2022-10-17,S003,P0017,Clothing,North,438,430,33,428.13,15.14,0.0,Sunny,0,18.93,Spring,618,9.08,6.0600000000000005,0.4002642007926024,1.0020273576771608,0.979498861047836,-3.789999999999999,15.14,6510.2,0.035127610208816704,8,1.4077448747152619,0,10,0
2022-10-17,S003,P0018,Toys,South,128,81,119,85.93,40.41,0.0,Snowy,0,42.79,Summer,341,29.45,10.959999999999997,0.27121999505072997,0.9317841941792246,0.627906976744186,-2.3800000000000026,40.41,3273.2099999999996,0.4928048780487804,47,2.643410852713178,0,10,0
2022-10-17,S003,P0019,Clothing,North,108,7,184,2.73,25.99,0.0,Snowy,1,29.02,Spring,143,14.91,11.079999999999998,0.4263178145440554,1.876675603217158,0.06422018348623854,-3.030000000000001,25.99,181.92999999999998,3.24875,101,1.311926605504587,0,10,0
2022-10-17,S003,P0020,Electronics,East,476,34,88,28.03,65.35,0.1,Sunny,0,65.65,Autumn,245,50.96,14.389999999999993,0.2201989288446824,1.1712022046159145,0.07127882599580712,-0.30000000000001137,58.815,1999.71,1.867142857142857,442,0.5136268343815513,0,10,0
2022-10-17,S004,P0001,Toys,South,380,269,185,266.33,17.49,0.2,Snowy,1,13.78,Spring,506,13.8,3.6899999999999977,0.21097770154373918,1.0062469606852953,0.7060367454068242,3.709999999999999,13.991999999999999,3763.848,0.06477777777777777,111,1.3280839895013123,0,10,0
2022-10-17,S004,P0002,Toys,South,373,351,156,342.32,69.74,0.15,Sunny,0,72.52,Autumn,504,40.46,29.279999999999994,0.4198451390880412,1.022369800768962,0.9385026737967914,-2.780000000000001,59.278999999999996,20806.929,0.198125,22,1.3475935828877006,0,10,0
2022-10-17,S004,P0003,Electronics,South,258,203,148,222.06,38.53,0.05,Snowy,0,35.53,Summer,393,24.14,14.39,0.3734752141188684,0.9100690397202547,0.7837837837837838,3.0,36.6035,7430.510499999999,0.18887254901960784,55,1.5173745173745175,0,10,0
2022-10-17,S004,P0004,Clothing,West,89,66,139,71.25,13.59,0.1,Cloudy,0,14.7,Spring,282,7.1,6.49,0.47755702722590143,0.9134948096885813,0.7333333333333333,-1.1099999999999994,12.231,807.246,0.20283582089552238,23,3.1333333333333333,0,10,0
2022-10-17,S004,P0005,Clothing,South,83,22,74,15.87,91.28,0.1,Cloudy,0,91.9,Summer,115,53.72,37.56,0.4114811568799299,1.304090100770599,0.2619047619047619,-0.6200000000000045,82.152,1807.344,3.968695652173913,61,1.369047619047619,0,10,0
2022-10-17,S004,P0006,Electronics,East,339,53,101,66.51,11.0,0.15,Rainy,1,6.84,Winter,130,5.93,5.07,0.46090909090909093,0.7850688786846393,0.15588235294117647,4.16,9.35,495.54999999999995,0.2037037037037037,286,0.38235294117647056,0,10,0
2022-10-17,S004,P0007,Groceries,East,470,448,81,467.92,54.65,0.15,Snowy,1,52.38,Autumn,665,27.5,27.15,0.49679780420860015,0.955386846370383,0.9511677282377919,2.269999999999996,46.4525,20810.72,0.12171492204899777,22,1.4118895966029723,0,10,0
2022-10-17,S004,P0008,Furniture,South,123,19,113,11.92,73.39,0.15,Sunny,1,68.82,Summer,84,47.03,26.36,0.35917699959122495,1.4705882352941178,0.1532258064516129,4.570000000000007,62.381499999999996,1185.2485,3.6695,104,0.6774193548387096,0,10,0
2022-10-17,S004,P0009,Toys,East,110,79,37,71.07,35.72,0.1,Rainy,0,35.17,Summer,178,20.18,15.54,0.43505039193729,1.096156514499792,0.7117117117117117,0.5499999999999972,32.148,2539.6920000000005,0.4465,31,1.6036036036036037,0,10,0
2022-10-17,S004,P0010,Furniture,East,395,171,97,166.22,84.45,0.05,Rainy,1,84.13,Winter,335,65.55,18.900000000000006,0.22380106571936062,1.022604951560818,0.4318181818181818,0.3200000000000074,80.22749999999999,13718.902499999998,0.49098837209302326,224,0.8459595959595959,0,10,0
2022-10-17,S004,P0011,Clothing,North,448,281,118,278.89,57.53,0.2,Rainy,1,57.37,Spring,486,39.61,17.92,0.3114896575699635,1.0039658437243204,0.6258351893095768,0.1600000000000037,46.024,12932.744,0.20400709219858157,167,1.0824053452115814,0,10,0
2022-10-17,S004,P0012,Groceries,South,199,47,46,64.4,17.09,0.0,Cloudy,0,20.21,Spring,164,10.12,6.970000000000001,0.40784084259801057,0.7186544342507645,0.235,-3.120000000000001,17.09,803.23,0.35604166666666665,152,0.82,0,10,0
2022-10-17,S004,P0013,Furniture,South,412,289,178,308.42,56.14,0.05,Snowy,1,58.18,Winter,430,42.1,14.04,0.2500890630566441,0.9340055587874087,0.6997578692493946,-2.039999999999999,53.333,15413.237,0.19358620689655173,123,1.0411622276029056,0,10,0
2022-10-17,S004,P0014,Groceries,East,72,22,105,15.32,21.55,0.1,Rainy,1,23.7,Spring,192,13.14,8.41,0.3902552204176334,1.3480392156862744,0.3013698630136986,-2.1499999999999986,19.395,426.69,0.9369565217391305,50,2.6301369863013697,0,10,0
2022-10-17,S004,P0015,Clothing,West,469,36,52,53.81,65.38,0.15,Snowy,0,67.76,Spring,273,46.75,18.629999999999995,0.2849495258488834,0.6568144499178982,0.07659574468085106,-2.3800000000000097,55.57299999999999,2000.6279999999997,1.767027027027027,433,0.5808510638297872,0,10,0
2022-10-17,S004,P0016,Electronics,East,458,394,43,413.04,83.87,0.0,Snowy,1,85.58,Winter,583,64.92,18.950000000000003,0.22594491474901635,0.9515988793353298,0.8583877995642701,-1.7099999999999937,83.87,33044.78,0.21232911392405066,64,1.2701525054466232,0,10,0
2022-10-17,S004,P0017,Electronics,North,145,102,190,111.55,46.44,0.15,Sunny,0,47.79,Autumn,167,24.94,21.499999999999996,0.4629629629629629,0.9062638827187917,0.6986301369863014,-1.3500000000000014,39.474,4026.3479999999995,0.450873786407767,43,1.143835616438356,0,10,0
2022-10-17,S004,P0018,Electronics,South,254,65,115,72.65,22.61,0.05,Rainy,0,20.76,Winter,167,15.2,7.41,0.3277310924369748,0.8825526137135098,0.2549019607843137,1.8499999999999979,21.479499999999998,1396.1674999999998,0.3425757575757576,189,0.6549019607843137,0,10,0
2022-10-17,S004,P0019,Groceries,South,411,77,38,96.28,91.47,0.05,Rainy,1,95.15,Autumn,308,62.68,28.79,0.31474800481032034,0.7915296052631579,0.18689320388349515,-3.680000000000007,86.89649999999999,6691.030499999999,1.1726923076923077,334,0.7475728155339806,0,10,0
2022-10-17,S004,P0020,Toys,West,242,12,111,4.47,24.32,0.0,Snowy,1,20.21,Autumn,110,18.58,5.740000000000002,0.23601973684210534,2.193784277879342,0.04938271604938271,4.109999999999999,24.32,291.84000000000003,1.8707692307692307,230,0.45267489711934156,0,10,0
2022-10-17,S005,P0001,Furniture,South,96,24,139,31.3,53.1,0.0,Cloudy,1,57.48,Spring,237,40.46,12.64,0.23804143126177024,0.7430340557275542,0.24742268041237114,-4.3799999999999955,53.1,1274.4,2.124,72,2.443298969072165,0,10,0
2022-10-17,S005,P0002,Toys,South,449,261,176,260.89,82.19,0.15,Sunny,0,85.03,Autumn,372,49.61,32.58,0.3963985886360871,0.9966016266371378,0.58,-2.8400000000000034,69.86149999999999,18233.851499999997,0.3137022900763359,188,0.8266666666666667,0,10,0
2022-10-17,S005,P0003,Electronics,South,311,60,32,61.65,72.88,0.05,Cloudy,1,69.2,Autumn,193,37.66,35.22,0.4832601536772777,0.9577015163607343,0.19230769230769232,3.6799999999999926,69.23599999999999,4154.16,1.1947540983606557,251,0.6185897435897436,0,10,0
2022-10-17,S005,P0004,Electronics,West,168,140,170,131.89,95.7,0.1,Snowy,1,98.83,Summer,343,66.9,28.799999999999997,0.3009404388714733,1.0535028971329672,0.8284023668639053,-3.1299999999999955,86.13000000000001,12058.2,0.6787234042553192,28,2.029585798816568,0,10,0
2022-10-17,S005,P0005,Furniture,West,362,88,152,104.71,71.61,0.1,Rainy,1,70.16,Winter,193,38.6,33.01,0.4609691383884932,0.8324661810613945,0.24242424242424243,1.4500000000000028,64.449,5671.512,0.8046067415730337,274,0.5316804407713499,0,10,0
2022-10-17,S005,P0006,Groceries,South,395,140,105,148.93,72.27,0.1,Cloudy,1,77.08,Winter,309,43.13,29.139999999999993,0.4032101840321018,0.9337690922430467,0.35353535353535354,-4.810000000000002,65.04299999999999,9106.019999999999,0.5125531914893616,255,0.7803030303030303,0,10,0
2022-10-17,S005,P0007,Furniture,West,440,423,128,421.02,41.3,0.1,Cloudy,1,40.65,Autumn,562,22.81,18.49,0.44769975786924937,1.0023221648263116,0.9591836734693877,0.6499999999999986,37.17,15722.91,0.09740566037735848,17,1.27437641723356,0,10,0
2022-10-17,S005,P0008,Toys,North,83,22,116,24.22,28.74,0.05,Sunny,1,32.59,Summer,221,19.24,9.5,0.3305497564370216,0.8723235527359239,0.2619047619047619,-3.850000000000005,27.302999999999997,600.6659999999999,1.2495652173913043,61,2.630952380952381,0,10,0
2022-10-17,S005,P0009,Groceries,West,288,151,164,141.34,11.21,0.1,Cloudy,1,16.1,Summer,320,8.42,2.790000000000001,0.24888492417484395,1.060840241674863,0.5224913494809689,-4.890000000000001,10.089,1523.439,0.07375000000000001,137,1.1072664359861593,0,10,0
2022-10-17,S005,P0010,Toys,South,462,232,157,245.88,49.2,0.1,Snowy,1,48.53,Winter,354,26.9,22.300000000000004,0.45325203252032525,0.9397278029812055,0.5010799136069114,0.6700000000000017,44.28,10272.960000000001,0.2111587982832618,230,0.7645788336933045,0,10,0
2022-10-17,S005,P0011,Electronics,South,76,27,39,41.23,47.66,0.05,Snowy,0,51.65,Winter,145,35.81,11.849999999999994,0.24863617289131337,0.639355908122188,0.35064935064935066,-3.990000000000002,45.276999999999994,1222.4789999999998,1.702142857142857,49,1.8831168831168832,0,10,0
2022-10-17,S005,P0012,Electronics,South,55,47,64,59.91,59.58,0.2,Sunny,0,64.24,Autumn,305,32.7,26.879999999999995,0.45115810674723056,0.7716302741750124,0.8392857142857143,-4.659999999999997,47.664,2240.208,1.24125,8,5.446428571428571,0,10,0
