date,store_id,product_id,category,region,price,cost,static_price,dynamic_price,units_sold,static_revenue,dynamic_revenue,price_change_pct,inventory_pressure,demand_ratio,competitor_gap,seasonality,weather_condition,holiday/promotion,is_weekend
2022-12-29,S003,P0009,Groceries,North,66.02,44.1,0.0,64.7,60,0.0,3882.0,inf,0.2371541501976284,0.7624857033930614,-2.700000000000003,Winter,Cloudy,0,0
2022-12-29,S003,P0010,Toys,West,91.95,65.43,0.0,86.43,54,0.0,4667.22,inf,0.1227272727272727,0.8284749923289352,0.4000000000000057,Summer,Sunny,0,0
2022-12-29,S003,P0011,Groceries,West,97.06,71.82,0.0,94.15,97,0.0,9132.550000000001,inf,0.3021806853582554,0.91708423938735,3.019999999999996,Spring,Snowy,0,0
2022-12-29,S003,P0012,Toys,East,13.25,8.67,0.0,13.52,76,0.0,1027.52,inf,0.2345679012345679,0.8395007179940351,-3.84,Summer,Sunny,1,0
2022-12-29,S003,P0013,Clothing,North,68.53,49.71,0.0,72.64,74,0.0,5375.36,inf,0.6115702479338843,1.0106528270964217,-3.5799999999999983,Autumn,Sunny,0,0
2022-12-29,S003,P0014,Clothing,West,15.38,12.27,0.0,17.84,255,0.0,4549.2,inf,0.7822085889570553,0.9243819328644964,-1.7699999999999978,Winter,Cloudy,0,0
2022-12-29,S003,P0015,Electronics,East,13.66,10.57,0.0,16.53,224,0.0,3702.7200000000003,inf,0.5714285714285714,0.971084232886808,3.73,Winter,Sunny,1,0
2022-12-29,S003,P0016,Furniture,South,57.92,45.8,0.0,50.38,6,0.0,302.28000000000003,inf,0.0759493670886076,0.3143006809848088,-3.769999999999996,Autumn,Snowy,0,0
2022-12-29,S003,P0017,Electronics,East,14.13,9.49,0.0,13.14,50,0.0,657.0,inf,0.2074688796680498,0.9615384615384616,-4.51,Spring,Cloudy,0,0
2022-12-29,S003,P0018,Electronics,West,70.86,50.3,70.86,80.78,133,9424.38,10743.74,13.999435506632798,0.7556818181818182,0.936685682090288,3.6899999999999977,Spring,Snowy,1,0
2022-12-29,S003,P0019,Groceries,North,46.91,31.43,0.0,38.94,4,0.0,155.76,inf,0.054054054054054,0.2317497103128621,4.989999999999995,Spring,Snowy,0,0
2022-12-29,S003,P0020,Furniture,South,70.2,51.37,0.0,80.03,222,0.0,17766.66,inf,0.7115384615384616,0.9628312443075856,2.210000000000008,Spring,Cloudy,1,0
2022-12-29,S004,P0001,Clothing,South,84.86,58.03,0.0,90.8,20,0.0,1816.0,inf,0.1904761904761904,1.6920473773265652,3.5999999999999943,Autumn,Snowy,1,0
2022-12-29,S004,P0002,Groceries,South,57.67,35.08,0.0,57.09,19,0.0,1084.71,inf,0.1073446327683615,0.5555555555555555,3.1700000000000017,Winter,Sunny,1,0
2022-12-29,S004,P0003,Furniture,West,50.19,27.54,0.0,51.7,166,0.0,8582.2,inf,0.532051282051282,1.00247599492723,-1.5800000000000054,Spring,Rainy,1,0
2022-12-29,S004,P0004,Furniture,East,90.2,59.21,0.0,106.44,222,0.0,23629.68,inf,0.6747720364741642,1.034386357282639,2.8200000000000074,Summer,Snowy,1,0
2022-12-29,S004,P0005,Furniture,North,65.68,35.56,0.0,70.28,77,0.0,5411.56,inf,0.3304721030042918,1.0831340554227036,3.240000000000009,Summer,Sunny,0,0
2022-12-29,S004,P0006,Groceries,North,58.48,46.18,0.0,57.9,11,0.0,636.9,inf,0.029891304347826,1.0912698412698412,3.4399999999999977,Summer,Cloudy,0,0
2022-12-29,S004,P0007,Groceries,South,58.94,36.84,0.0,57.76,97,0.0,5602.72,inf,0.2150776053215077,0.8230103512642117,-4.420000000000002,Summer,Cloudy,0,0
2022-12-29,S004,P0008,Toys,South,24.47,13.77,0.0,28.63,364,0.0,10421.32,inf,0.9918256130790192,0.9466347654218248,-1.4700000000000024,Winter,Snowy,0,0
2022-12-29,S004,P0009,Toys,North,88.49,68.84,0.0,98.22,229,0.0,22492.38,inf,0.5626535626535627,1.0167835893792736,4.309999999999988,Autumn,Cloudy,1,0
2022-12-29,S004,P0010,Toys,North,55.1,32.44,0.0,56.75,100,0.0,5675.0,inf,0.4504504504504504,1.0707784559374665,2.6499999999999986,Spring,Sunny,0,0
2022-12-29,S004,P0011,Furniture,East,15.58,11.85,0.0,13.55,61,0.0,826.5500000000001,inf,0.1783625730994152,0.9738186462324392,1.6300000000000008,Spring,Snowy,0,0
2022-12-29,S004,P0012,Toys,West,21.01,14.15,21.01,21.22,31,651.3100000000001,657.8199999999999,0.9995240361732379,0.0811518324607329,1.3826940231935771,-2.09,Summer,Snowy,0,0
2022-12-29,S004,P0013,Groceries,North,65.45,46.06,0.0,53.01,6,0.0,318.06,inf,0.03,0.5212858384013901,-4.980000000000004,Autumn,Cloudy,1,0
2022-12-29,S004,P0014,Electronics,West,96.44,66.86,96.44,105.12,252,24302.88,26490.24,9.00041476565741,0.896797153024911,0.9609884452579796,-1.4300000000000068,Spring,Rainy,0,0
2022-12-29,S004,P0015,Groceries,South,19.24,10.4,19.24,19.62,52,1000.4799999999999,1020.24,1.9750519750519884,0.2971428571428571,1.159678858162355,0.0499999999999971,Spring,Cloudy,0,0
2022-12-29,S004,P0016,Electronics,East,90.82,59.16,90.82,93.54,153,13895.46,14311.62,2.9949350363356233,0.3370044052863436,1.0273282750285369,1.3799999999999957,Summer,Snowy,1,0
2022-12-29,S004,P0017,Toys,East,77.21,45.33,77.21,64.86,30,2316.2999999999997,1945.8,-15.995337391529588,0.1639344262295081,0.7208073041806824,4.359999999999999,Spring,Rainy,0,0
2022-12-29,S004,P0018,Toys,North,23.28,14.5,0.0,26.07,237,0.0,6178.59,inf,0.6124031007751938,0.9528787391444196,-4.689999999999998,Winter,Cloudy,0,0
2022-12-29,S004,P0019,Toys,East,46.93,30.04,0.0,44.58,97,0.0,4324.26,inf,0.2657534246575342,0.9196056124383768,-4.759999999999998,Spring,Cloudy,1,0
2022-12-29,S004,P0020,Groceries,South,16.36,9.41,0.0,18.32,58,0.0,1062.56,inf,0.3085106382978723,1.156761069006781,2.85,Summer,Sunny,0,0
2022-12-29,S005,P0001,Clothing,North,59.39,41.78,0.0,62.36,134,0.0,8356.24,inf,0.2881720430107526,0.9125578861345682,-1.2100000000000009,Autumn,Sunny,1,0
2022-12-29,S005,P0002,Clothing,East,25.06,15.13,25.06,29.82,328,8219.68,9780.960000000001,18.994413407821238,0.95906432748538,1.025384519194698,-0.0500000000000007,Spring,Cloudy,1,0
2022-12-29,S005,P0003,Clothing,South,50.08,33.73,0.0,37.56,22,0.0,826.32,inf,0.1089108910891089,0.6734006734006733,-3.240000000000002,Autumn,Rainy,0,0
2022-12-29,S005,P0004,Groceries,West,90.64,68.49,0.0,80.67,8,0.0,645.36,inf,0.065040650406504,0.3533568904593639,1.8900000000000008,Autumn,Cloudy,1,0
2022-12-29,S005,P0005,Electronics,North,71.65,40.76,0.0,80.96,237,0.0,19187.519999999997,inf,0.9957983193277312,0.9500901984365604,4.469999999999999,Spring,Snowy,0,0
2022-12-29,S005,P0006,Furniture,East,13.68,7.89,13.68,11.9,2,27.36,23.8,-13.011695906432744,0.0129032258064516,0.0879894412670479,4.33,Autumn,Cloudy,0,0
2022-12-29,S005,P0007,Furniture,South,99.59,66.3,0.0,106.56,232,0.0,24721.920000000002,inf,0.5155555555555555,1.0124372681649574,-0.7999999999999972,Summer,Sunny,0,0
2022-12-29,S005,P0008,Clothing,West,54.1,38.91,54.1,61.67,284,15364.4,17514.28,13.992606284658041,0.6214442013129103,0.9784668389319552,3.230000000000004,Spring,Sunny,0,0
2022-12-29,S005,P0009,Furniture,West,38.99,27.99,38.99,42.5,91,3548.09,3867.5,9.002308284175424,0.40625,0.9579955784819456,2.5900000000000034,Summer,Cloudy,0,0
2022-12-29,S005,P0010,Groceries,South,77.56,52.52,0.0,76.78,116,0.0,8906.48,inf,0.2878411910669975,0.9508196721311476,1.1200000000000043,Autumn,Cloudy,1,0
2022-12-29,S005,P0011,Toys,North,12.64,6.83,0.0,14.16,198,0.0,2803.68,inf,0.6387096774193548,0.998185117967332,-2.84,Summer,Rainy,0,0
2022-12-29,S005,P0012,Furniture,North,54.15,41.28,0.0,61.19,138,0.0,8444.22,inf,0.7225130890052356,0.8781419026407891,4.549999999999997,Summer,Rainy,0,0
2022-12-29,S005,P0013,Clothing,West,79.04,61.01,0.0,81.41,16,0.0,1302.56,inf,0.0359550561797752,1.4967259120673528,4.550000000000011,Autumn,Rainy,1,0
2022-12-29,S005,P0014,Toys,South,92.0,67.21,0.0,108.56,178,0.0,19323.68,inf,0.6980392156862745,0.9533501151518398,-2.4000000000000057,Winter,Rainy,1,0
2022-12-29,S005,P0015,Toys,South,73.62,47.05,73.62,83.93,361,26576.820000000003,30298.730000000003,14.004346644933443,0.7969094922737306,1.0113461269085309,-4.5,Summer,Snowy,1,0
2022-12-29,S005,P0016,Clothing,West,88.48,58.0,0.0,104.41,298,0.0,31114.18,inf,0.6757369614512472,0.9530815236511336,-0.8299999999999983,Summer,Rainy,1,0
2022-12-29,S005,P0017,Electronics,East,97.51,50.75,0.0,126.76,392,0.0,49689.920000000006,inf,0.843010752688172,0.9820869347363148,3.960000000000008,Winter,Cloudy,1,0
2022-12-29,S005,P0018,Furniture,South,25.36,19.76,0.0,29.16,286,0.0,8339.76,inf,0.943894389438944,0.939028794694159,1.3900000000000006,Spring,Snowy,1,0
2022-12-29,S005,P0019,Toys,West,98.84,75.7,0.0,102.79,316,0.0,32481.640000000003,inf,0.7764127764127764,1.0198154005034532,0.5100000000000051,Spring,Snowy,0,0
2022-12-29,S005,P0020,Furniture,East,12.98,9.85,0.0,15.97,107,0.0,1708.79,inf,0.9907407407407408,1.07570121644717,-1.99,Summer,Rainy,1,0
2022-12-30,S001,P0001,Furniture,North,61.06,40.75,0.0,56.18,83,0.0,4662.94,inf,0.1816192560175054,0.8076286854140313,1.9699999999999989,Winter,Cloudy,0,0
2022-12-30,S001,P0002,Clothing,West,64.01,41.02,0.0,62.73,125,0.0,7841.25,inf,0.5341880341880342,0.8766393155200224,-0.1099999999999994,Autumn,Cloudy,0,0
2022-12-30,S001,P0003,Furniture,South,80.99,54.94,0.0,86.66,47,0.0,4073.02,inf,0.2338308457711442,1.061906913691821,-0.2199999999999988,Summer,Sunny,0,0
2022-12-30,S001,P0004,Groceries,South,21.05,11.12,0.0,20.84,74,0.0,1542.16,inf,0.2256097560975609,1.0535307517084282,0.129999999999999,Spring,Cloudy,1,0
2022-12-30,S001,P0005,Toys,North,43.32,26.39,0.0,42.02,146,0.0,6134.92,inf,0.3552311435523114,1.0,-4.770000000000003,Summer,Rainy,0,0
2022-12-30,S001,P0006,Toys,South,57.75,32.21,0.0,64.1,123,0.0,7884.299999999999,inf,0.2628205128205128,0.9151785714285714,-1.2999999999999972,Winter,Cloudy,1,0
2022-12-30,S001,P0007,Clothing,North,79.99,59.42,79.99,73.59,82,6559.179999999999,6034.38,-8.001000125015617,0.2971014492753623,0.8862948551664506,-3.6700000000000017,Spring,Snowy,1,0
2022-12-30,S001,P0008,Toys,North,25.88,14.43,0.0,26.66,91,0.0,2426.06,inf,0.35546875,1.0642030171909718,4.399999999999999,Autumn,Snowy,1,0
2022-12-30,S001,P0009,Electronics,South,92.6,73.85,0.0,87.04,102,0.0,8878.08,inf,0.4031620553359684,0.8855704115297794,-0.940000000000012,Autumn,Snowy,0,0
2022-12-30,S001,P0010,Clothing,West,40.5,29.18,0.0,47.79,102,0.0,4874.58,inf,0.7786259541984732,0.9362952083715808,2.3500000000000014,Winter,Rainy,1,0
2022-12-30,S001,P0011,Electronics,South,81.58,41.53,0.0,75.87,75,0.0,5690.25,inf,0.1978891820580474,0.9077705156136529,-2.710000000000008,Autumn,Cloudy,1,0
2022-12-30,S001,P0012,Furniture,West,27.97,18.65,27.97,36.08,207,5789.79,7468.5599999999995,28.995352163031818,0.8247011952191236,0.9220489977728286,1.7799999999999976,Winter,Sunny,1,0
2022-12-30,S001,P0013,Electronics,East,76.84,44.33,0.0,93.74,196,0.0,18373.039999999997,inf,0.7286245353159851,1.023071301806034,-0.7099999999999937,Summer,Cloudy,1,0
2022-12-30,S001,P0014,Groceries,South,95.5,60.89,95.5,104.1,456,43548.0,47469.6,9.005235602094235,0.9956331877729258,0.9866926322622526,-4.75,Spring,Cloudy,0,0
2022-12-30,S001,P0015,Groceries,South,26.82,15.23,0.0,34.6,381,0.0,13182.6,inf,0.815845824411135,1.0,2.7300000000000004,Summer,Sunny,1,0
2022-12-30,S001,P0016,Furniture,West,56.76,44.95,0.0,63.57,94,0.0,5975.58,inf,0.7966101694915254,1.025081788440567,-4.140000000000001,Winter,Cloudy,0,0
2022-12-30,S001,P0017,Clothing,East,59.08,37.21,59.08,72.08,43,2540.44,3099.44,22.004062288422478,0.7049180327868853,1.0469929388848307,0.7399999999999949,Summer,Cloudy,1,0
2022-12-30,S001,P0018,Groceries,East,36.08,27.96,0.0,43.3,40,0.0,1732.0,inf,0.6060606060606061,0.9503444998812068,4.739999999999998,Autumn,Sunny,1,0
2022-12-30,S001,P0019,Clothing,North,47.03,27.91,0.0,42.8,45,0.0,1925.9999999999998,inf,0.0980392156862745,1.047486033519553,4.829999999999998,Autumn,Cloudy,0,0
2022-12-30,S001,P0020,Furniture,East,77.71,46.54,0.0,74.6,168,0.0,12532.8,inf,0.3783783783783784,0.8934269304403318,-2.1300000000000097,Spring,Cloudy,1,0
2022-12-30,S002,P0001,Groceries,South,52.64,33.85,0.0,50.01,116,0.0,5801.16,inf,0.3483483483483483,0.907952410770194,-2.710000000000001,Autumn,Snowy,1,0
2022-12-30,S002,P0002,Furniture,West,72.55,53.63,72.55,77.63,115,8343.25,8927.449999999999,7.0020675396278405,0.5555555555555556,0.935948563522422,-4.820000000000007,Winter,Sunny,0,0
2022-12-30,S002,P0003,Groceries,West,48.51,38.48,0.0,49.0,1,0.0,49.0,inf,0.0169491525423728,0.3076923076923077,3.1299999999999955,Winter,Cloudy,1,0
2022-12-30,S002,P0004,Furniture,North,13.38,9.49,0.0,14.45,58,0.0,838.0999999999999,inf,0.4,0.7600576595465862,-0.0399999999999991,Summer,Sunny,0,0
2022-12-30,S002,P0005,Electronics,South,76.43,54.06,0.0,90.19,64,0.0,5772.16,inf,0.6037735849056604,1.0875106202209006,-2.819999999999993,Summer,Snowy,1,0
2022-12-30,S002,P0006,Furniture,South,11.38,5.93,11.38,11.38,71,807.98,807.98,0.0,0.2448275862068965,1.11058970749257,1.3600000000000012,Autumn,Sunny,0,0
2022-12-30,S002,P0007,Electronics,South,30.27,16.52,0.0,27.85,59,0.0,1643.15,inf,0.3619631901840491,0.8116659788141423,-4.000000000000004,Autumn,Rainy,1,0
2022-12-30,S002,P0008,Electronics,North,61.03,30.95,0.0,62.86,21,0.0,1320.06,inf,0.1055276381909547,1.4189189189189189,1.7800000000000011,Autumn,Rainy,1,0
2022-12-30,S002,P0009,Electronics,North,45.98,30.17,45.98,36.78,61,2804.7799999999997,2243.58,-20.008699434536748,0.1747851002865329,0.8079470198675497,-1.8500000000000012,Spring,Snowy,0,0
2022-12-30,S002,P0010,Toys,North,75.7,49.39,0.0,77.97,40,0.0,3118.8,inf,0.2185792349726776,1.0902153175252114,4.400000000000006,Spring,Rainy,1,0
2022-12-30,S002,P0011,Electronics,North,91.26,58.41,0.0,85.78,71,0.0,6090.38,inf,0.3966480446927374,0.8737386167856264,-3.9399999999999977,Summer,Rainy,0,0
2022-12-30,S002,P0012,Toys,West,66.53,40.1,66.53,75.18,147,9779.91,11051.460000000001,13.001653389448379,0.930379746835443,1.0046473482777474,-1.0100000000000051,Autumn,Cloudy,0,0
2022-12-30,S002,P0013,Toys,West,42.31,25.56,0.0,41.46,46,0.0,1907.16,inf,0.1274238227146814,0.7951598962834918,1.93,Winter,Snowy,1,0
2022-12-30,S002,P0014,Toys,North,79.92,63.59,79.92,89.51,194,15504.48,17364.940000000002,11.999499499499503,0.7698412698412699,0.9532232704402516,-0.4899999999999949,Winter,Snowy,0,0
2022-12-30,S002,P0015,Toys,East,61.67,32.53,0.0,65.37,93,0.0,6079.410000000001,inf,0.4492753623188406,0.8389715832205684,1.6099999999999994,Spring,Sunny,1,0
2022-12-30,S002,P0016,Electronics,South,10.04,7.14,0.0,10.74,277,0.0,2974.98,inf,0.5969827586206896,1.001917025355373,-0.0100000000000015,Summer,Rainy,1,0
2022-12-30,S002,P0017,Toys,South,25.37,19.9,0.0,28.92,78,0.0,2255.76,inf,0.8863636363636364,0.814706496762064,-1.1099999999999994,Summer,Snowy,0,0
2022-12-30,S002,P0018,Electronics,West,62.18,42.74,0.0,67.15,262,0.0,17593.300000000003,inf,0.7528735632183908,1.023917461309989,3.240000000000002,Autumn,Rainy,0,0
2022-12-30,S002,P0019,Electronics,West,10.81,8.05,0.0,12.22,116,0.0,1417.52,inf,0.4915254237288136,0.9333011505350388,4.010000000000001,Winter,Cloudy,0,0
2022-12-30,S002,P0020,Electronics,South,95.95,52.79,0.0,119.94,372,0.0,44617.68,inf,0.8815165876777251,1.0148960550008184,3.780000000000001,Autumn,Sunny,1,0
2022-12-30,S003,P0001,Groceries,South,55.52,33.23,0.0,71.62,360,0.0,25783.2,inf,0.967741935483871,0.985518355279367,-2.699999999999996,Summer,Sunny,1,0
2022-12-30,S003,P0002,Groceries,South,97.71,56.52,97.71,100.64,35,3419.85,3522.4,2.9986695322894352,0.1912568306010929,1.3054830287206267,-2.6000000000000085,Autumn,Sunny,0,0
2022-12-30,S003,P0003,Toys,West,81.66,58.88,0.0,82.48,10,0.0,824.8000000000001,inf,0.0555555555555555,3.891050583657587,2.25,Spring,Cloudy,0,0
2022-12-30,S003,P0004,Groceries,West,43.27,32.02,0.0,45.0,249,0.0,11205.0,inf,0.780564263322884,1.023974996915738,-1.25,Spring,Snowy,0,0
2022-12-30,S003,P0005,Clothing,East,65.52,52.32,0.0,68.8,234,0.0,16099.199999999999,inf,0.5693430656934306,0.9207523412292438,-0.3100000000000023,Summer,Snowy,0,0
2022-12-30,S003,P0006,Toys,East,55.88,37.62,55.88,65.38,204,11399.52,13337.519999999999,17.000715819613443,0.9066666666666666,0.9953161592505856,1.240000000000002,Winter,Rainy,0,0
2022-12-30,S003,P0007,Furniture,North,46.67,31.94,0.0,53.2,230,0.0,12236.0,inf,0.6068601583113457,0.9715709880454528,-2.729999999999997,Autumn,Cloudy,1,0
2022-12-30,S003,P0008,Groceries,North,68.45,49.18,0.0,84.19,114,0.0,9597.66,inf,0.991304347826087,1.0411909763448717,2.5400000000000063,Summer,Rainy,1,0
2022-12-30,S003,P0009,Clothing,East,12.21,9.51,0.0,13.43,343,0.0,4606.49,inf,0.7424242424242424,0.9673143630672044,-2.129999999999999,Spring,Rainy,1,0
2022-12-30,S003,P0010,Electronics,East,73.35,54.62,0.0,82.89,19,0.0,1574.91,inf,0.2714285714285714,1.6033755274261603,3.0799999999999983,Autumn,Sunny,0,0
2022-12-30,S003,P0011,Electronics,East,22.65,14.48,0.0,24.01,31,0.0,744.3100000000001,inf,0.4366197183098591,1.2678936605316973,3.5799999999999983,Spring,Rainy,0,0
2022-12-30,S003,P0012,Clothing,North,66.08,49.83,0.0,78.64,159,0.0,12503.76,inf,0.4504249291784702,0.9662129314535732,3.140000000000001,Winter,Cloudy,1,0
2022-12-30,S003,P0013,Electronics,North,64.11,39.04,0.0,60.9,164,0.0,9987.6,inf,0.478134110787172,0.9911162144195322,-4.510000000000005,Spring,Sunny,0,0
2022-12-30,S003,P0014,Furniture,East,46.82,27.7,0.0,55.25,146,0.0,8066.5,inf,0.7121951219512195,0.9563736407703394,2.530000000000001,Winter,Sunny,0,0
2022-12-30,S003,P0015,Electronics,West,26.06,18.6,26.06,29.45,183,4768.98,5389.349999999999,13.008442056792022,0.9242424242424242,1.018987694192327,-4.800000000000001,Summer,Rainy,0,0
2022-12-30,S003,P0016,Clothing,North,94.25,68.12,0.0,104.62,11,0.0,1150.8200000000002,inf,0.1294117647058823,4.888888888888889,4.209999999999994,Autumn,Cloudy,1,0
2022-12-30,S003,P0017,Toys,North,33.23,23.0,0.0,36.22,410,0.0,14850.199999999999,inf,0.9111111111111112,0.974450386215092,-0.3900000000000005,Spring,Snowy,0,0
2022-12-30,S003,P0018,Electronics,South,47.18,33.73,0.0,55.67,73,0.0,4063.9100000000003,inf,0.7373737373737373,1.0006854009595614,2.020000000000003,Summer,Rainy,1,0
2022-12-30,S003,P0019,Furniture,South,10.6,7.8,0.0,8.8,0,0.0,0.0,inf,0.0,0.0,-3.98,Autumn,Sunny,1,0
2022-12-30,S003,P0020,Furniture,East,55.89,37.51,55.89,54.77,93,5197.77,5093.610000000001,-2.003936303453207,0.2597765363128491,0.8791001039795822,1.3200000000000005,Winter,Snowy,0,0
2022-12-30,S004,P0001,Groceries,West,44.7,23.69,44.7,46.04,98,4380.6,4511.92,2.997762863534667,0.4622641509433962,0.92899800928998,-0.3799999999999954,Autumn,Rainy,1,0
2022-12-30,S004,P0002,Electronics,West,89.88,63.43,0.0,98.87,190,0.0,18785.3,inf,0.6909090909090909,1.015228426395939,1.5899999999999892,Spring,Snowy,1,0
2022-12-30,S004,P0003,Toys,South,27.24,20.03,0.0,26.42,83,0.0,2192.86,inf,0.2357954545454545,1.0974481026047864,-4.200000000000003,Winter,Rainy,0,0
2022-12-30,S004,P0004,Furniture,North,84.9,55.06,0.0,78.96,9,0.0,710.64,inf,0.173076923076923,0.4774535809018567,-0.6599999999999966,Summer,Rainy,1,0
2022-12-30,S004,P0005,Groceries,North,71.02,38.27,0.0,60.37,105,0.0,6338.849999999999,inf,0.2219873150105708,1.0081613058089294,-3.1000000000000085,Spring,Snowy,0,0
2022-12-30,S004,P0006,Toys,West,60.39,31.65,0.0,77.9,328,0.0,25551.2,inf,0.82,0.9602716866235326,-2.9099999999999966,Winter,Sunny,1,0
2022-12-30,S004,P0007,Clothing,North,30.34,15.76,0.0,34.59,301,0.0,10411.59,inf,0.6377118644067796,0.9617842535787322,-3.5500000000000007,Winter,Sunny,0,0
2022-12-30,S004,P0008,Toys,East,13.41,8.33,13.41,15.69,126,1689.66,1976.9399999999998,17.00223713646532,0.9618320610687024,1.0653589244948,-0.2200000000000006,Winter,Snowy,0,0
2022-12-30,S004,P0009,Groceries,West,46.62,27.54,0.0,54.55,170,0.0,9273.5,inf,0.413625304136253,0.9020481799851428,2.809999999999995,Summer,Sunny,1,0
2022-12-30,S004,P0010,Furniture,West,59.76,42.96,0.0,68.72,323,0.0,22196.56,inf,0.8825136612021858,0.9725400457665904,-2.4200000000000017,Spring,Rainy,1,0
2022-12-30,S004,P0011,Furniture,North,15.57,11.46,15.57,16.04,122,1899.54,1956.8799999999999,3.0186255619781557,0.3288409703504043,1.0754583921015517,-3.16,Winter,Sunny,0,0
2022-12-30,S004,P0012,Furniture,North,98.45,78.03,0.0,119.12,360,0.0,42883.200000000004,inf,0.861244019138756,0.9599744006826484,4.540000000000006,Winter,Rainy,0,0
2022-12-30,S004,P0013,Electronics,West,92.24,71.06,92.24,83.02,46,4243.04,3818.9199999999996,-9.995663486556808,0.2486486486486486,0.7340035104515718,1.0899999999999892,Autumn,Rainy,0,0
2022-12-30,S004,P0014,Furniture,South,95.12,50.95,0.0,108.44,143,0.0,15506.92,inf,0.7688172043010753,1.0666865582574967,3.510000000000005,Autumn,Rainy,1,0
2022-12-30,S004,P0015,Furniture,West,78.18,56.04,0.0,78.18,321,0.0,25095.780000000002,inf,0.6858974358974359,0.9519008362493327,-4.899999999999992,Autumn,Snowy,0,0
2022-12-30,S004,P0016,Toys,East,89.57,61.69,89.57,111.07,169,15137.329999999998,18770.829999999998,24.003572624762757,0.6401515151515151,0.988246301385884,1.4399999999999975,Summer,Sunny,1,0
2022-12-30,S004,P0017,Groceries,East,75.72,48.1,0.0,84.05,162,0.0,13616.1,inf,0.552901023890785,0.9782017994082484,4.409999999999997,Spring,Cloudy,1,0
2022-12-30,S004,P0018,Toys,North,58.6,33.53,0.0,66.22,25,0.0,1655.5,inf,0.077639751552795,1.4367816091954024,-3.449999999999996,Winter,Sunny,1,0
2022-12-30,S004,P0019,Furniture,North,97.59,73.35,0.0,99.54,54,0.0,5375.160000000001,inf,0.391304347826087,0.7215392838054516,4.320000000000007,Summer,Rainy,0,0
2022-12-30,S004,P0020,Toys,East,67.39,49.5,0.0,70.09,62,0.0,4345.58,inf,0.3369565217391304,0.8743477647722465,-1.8400000000000036,Summer,Sunny,0,0
2022-12-30,S005,P0001,Groceries,South,57.65,29.16,0.0,60.53,125,0.0,7566.25,inf,0.351123595505618,0.9322792362768496,4.909999999999997,Winter,Snowy,0,0
2022-12-30,S005,P0002,Groceries,South,82.62,47.99,0.0,95.01,202,0.0,19192.02,inf,0.8744588744588745,0.9604412324077596,0.25,Autumn,Sunny,0,0
2022-12-30,S005,P0003,Toys,North,84.1,59.37,0.0,101.76,265,0.0,26966.4,inf,0.8493589743589743,0.9596581444194974,3.9099999999999966,Winter,Snowy,0,0
2022-12-30,S005,P0004,Groceries,South,27.95,21.42,0.0,29.63,31,0.0,918.53,inf,0.4626865671641791,0.7771371270995237,-0.2800000000000011,Summer,Cloudy,0,0
2022-12-30,S005,P0005,Clothing,East,17.9,9.52,0.0,17.36,90,0.0,1562.3999999999999,inf,0.4918032786885246,0.9997778271495223,2.4499999999999997,Autumn,Rainy,0,0
2022-12-30,S005,P0006,Electronics,South,39.14,23.34,0.0,50.88,368,0.0,18723.84,inf,0.8658823529411764,0.9746795211357135,4.030000000000001,Winter,Cloudy,1,0
2022-12-30,S005,P0007,Toys,North,44.24,28.08,0.0,37.16,59,0.0,2192.4399999999996,inf,0.1715116279069767,1.1370206205434572,-4.899999999999999,Spring,Rainy,0,0
2022-12-30,S005,P0008,Clothing,East,41.31,32.07,0.0,47.51,68,0.0,3230.68,inf,0.4892086330935252,0.9384487993375656,1.3200000000000005,Winter,Cloudy,1,0
2022-12-30,S005,P0009,Toys,South,29.64,15.05,0.0,30.53,5,0.0,152.65,inf,0.053763440860215,2.463054187192118,-2.140000000000001,Autumn,Snowy,1,0
2022-12-30,S005,P0010,Furniture,East,52.28,33.34,52.28,54.89,27,1411.56,1482.03,4.992348890589135,0.0666666666666666,1.4285714285714286,1.3299999999999983,Summer,Cloudy,0,0
2022-12-30,S005,P0011,Electronics,East,49.69,34.52,49.69,45.22,137,6807.53,6195.139999999999,-8.995773797544777,0.3971014492753623,0.9982512387059166,-4.740000000000002,Autumn,Sunny,0,0
2022-12-30,S005,P0012,Toys,North,64.78,43.04,64.78,64.13,110,7125.8,7054.299999999999,-1.003396109910475,0.3846153846153846,0.9335483323432064,-1.480000000000004,Spring,Rainy,1,0
2022-12-30,S005,P0013,Electronics,West,13.77,7.52,0.0,15.28,198,0.0,3025.44,inf,0.5063938618925832,1.0161662817551964,0.5099999999999998,Summer,Rainy,1,0
2022-12-30,S005,P0014,Electronics,East,28.49,21.44,0.0,33.33,50,0.0,1666.5,inf,0.6329113924050633,0.7846829880728186,3.7799999999999976,Autumn,Sunny,1,0
2022-12-30,S005,P0015,Electronics,East,65.53,45.49,0.0,80.6,101,0.0,8140.599999999999,inf,0.8487394957983193,1.0764147927102206,0.3299999999999983,Summer,Snowy,1,0
2022-12-30,S005,P0016,Toys,East,21.96,14.88,0.0,25.69,209,0.0,5369.21,inf,0.8708333333333333,1.0053877236867423,2.0600000000000023,Summer,Rainy,0,0
2022-12-30,S005,P0017,Electronics,North,95.44,75.85,0.0,109.76,163,0.0,17890.88,inf,0.9702380952380952,1.0291053728139403,-3.430000000000007,Spring,Cloudy,1,0
2022-12-30,S005,P0018,Clothing,South,56.98,38.62,0.0,54.13,147,0.0,7957.110000000001,inf,0.377892030848329,0.9355310889072742,1.6799999999999995,Autumn,Rainy,1,0
