date,store_id,product_id,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,holiday/promotion,competitor_pricing,visitors,cost,category_Electronics,category_Furniture,category_Groceries,category_Toys,region_North,region_South,region_West,weather_condition_Rainy,weather_condition_Snowy,weather_condition_Sunny,seasonality_Spring,seasonality_Summer,seasonality_Winter
2022-10-27,S001,P0001,304,248,144,254.9,72.39,20,0,76.3,541,44.93,0,0,0,1,1,0,0,0,0,0,0,1,0
2022-10-27,S001,P0002,137,114,44,129.82,16.2,5,1,15.11,199,9.22,0,1,0,0,0,0,1,0,0,0,0,0,0
2022-10-27,S001,P0003,383,236,155,246.07,92.47,5,1,87.51,314,57.18,0,0,0,0,0,1,0,0,0,1,0,0,1
2022-10-27,S001,P0004,244,147,158,141.5,40.17,5,0,38.24,376,21.19,1,0,0,0,0,0,1,0,0,0,0,0,0
2022-10-27,S001,P0005,150,74,62,85.59,14.25,10,0,17.15,297,7.65,0,0,0,0,0,0,0,0,1,0,0,1,0
2022-10-27,S001,P0006,356,328,61,318.32,54.8,0,0,55.36,446,32.9,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-10-27,S001,P0007,170,82,47,101.06,89.07,20,0,89.91,288,52.5,0,0,1,0,0,0,0,0,1,0,0,1,0
2022-10-27,S001,P0008,445,333,112,330.03,92.26,10,0,89.85,493,61.51,0,1,0,0,0,0,1,1,0,0,1,0,0
2022-10-27,S001,P0009,467,438,113,445.57,84.83,5,1,83.09,662,44.46,0,0,0,1,0,0,1,1,0,0,0,0,1
2022-10-27,S001,P0010,127,61,78,80.5,50.69,20,0,52.76,329,31.13,0,0,0,0,0,0,1,1,0,0,1,0,0
2022-10-27,S001,P0011,172,26,116,17.61,19.28,10,0,16.74,228,14.7,0,0,1,0,0,1,0,1,0,0,0,0,0
2022-10-27,S001,P0012,190,187,176,188.62,51.34,5,0,48.89,444,39.09,0,0,1,0,1,0,0,1,0,0,0,0,0
2022-10-27,S001,P0013,249,168,26,177.66,63.17,10,1,58.35,361,40.82,1,0,0,0,0,0,1,0,0,1,1,0,0
2022-10-27,S001,P0014,490,288,182,294.8,38.69,15,1,41.29,437,28.78,0,0,0,0,0,1,0,0,1,0,0,1,0
2022-10-27,S001,P0015,484,31,176,36.57,15.5,15,1,15.93,297,8.49,0,0,0,0,0,0,1,0,0,1,1,0,0
2022-10-27,S001,P0016,319,47,34,63.24,82.39,15,1,86.26,137,45.69,0,0,1,0,0,0,1,1,0,0,0,0,1
2022-10-27,S001,P0017,318,277,153,270.84,42.23,15,1,37.34,519,21.81,0,1,0,0,0,0,0,0,1,0,1,0,0
2022-10-27,S001,P0018,294,175,187,174.61,56.31,5,0,58.44,421,40.98,1,0,0,0,1,0,0,0,1,0,0,0,1
2022-10-27,S001,P0019,52,8,24,23.81,56.34,0,1,58.18,290,39.28,0,0,0,0,0,0,1,0,1,0,0,0,1
2022-10-27,S001,P0020,231,20,188,32.84,46.71,0,1,44.92,217,34.21,0,1,0,0,0,1,0,0,0,1,1,0,0
2022-10-27,S002,P0001,222,71,150,65.69,75.71,15,1,70.83,317,45.08,0,1,0,0,0,0,0,0,0,1,0,0,0
2022-10-27,S002,P0002,232,117,146,128.48,63.78,20,1,66.18,330,36.64,0,1,0,0,0,0,1,1,0,0,0,0,0
2022-10-27,S002,P0003,374,29,76,40.94,57.33,10,1,53.84,299,37.23,0,1,0,0,0,1,0,0,1,0,0,0,0
2022-10-27,S002,P0004,344,246,137,253.84,47.07,5,0,48.44,535,26.37,0,0,0,0,0,0,1,0,0,1,0,0,0
2022-10-27,S002,P0005,229,2,199,-7.04,24.51,20,0,21.52,277,14.37,0,0,0,0,1,0,0,0,0,0,1,0,0
2022-10-27,S002,P0006,182,64,72,54.74,88.84,15,1,84.14,299,50.87,0,0,0,1,0,0,1,0,1,0,0,1,0
2022-10-27,S002,P0007,311,240,148,235.64,40.63,20,1,36.76,337,32.37,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-10-27,S002,P0008,347,17,148,32.76,62.65,10,1,60.73,276,48.95,0,0,1,0,0,0,1,0,0,1,0,0,1
2022-10-27,S002,P0009,102,100,127,118.29,60.24,10,0,57.76,279,35.04,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-10-27,S002,P0010,173,55,190,72.04,82.24,0,1,81.58,312,59.83,0,1,0,0,1,0,0,0,0,0,1,0,0
2022-10-27,S002,P0011,489,337,152,334.05,12.2,0,0,11.67,543,8.89,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-10-27,S002,P0012,492,37,66,27.45,57.86,5,1,53.71,311,34.61,0,1,0,0,1,0,0,0,1,0,0,0,0
2022-10-27,S002,P0013,88,76,170,78.99,49.95,15,0,49.7,269,32.51,0,1,0,0,0,0,1,0,0,0,1,0,0
2022-10-27,S002,P0014,215,68,159,67.94,58.98,20,0,56.52,280,41.66,1,0,0,0,0,0,0,0,0,1,1,0,0
2022-10-27,S002,P0015,267,3,148,17.58,42.8,10,0,44.42,163,23.43,0,0,1,0,0,0,1,0,0,0,0,0,1
2022-10-27,S002,P0016,279,167,168,161.04,81.76,20,1,80.72,278,44.61,0,0,1,0,0,0,0,0,1,0,0,0,1
2022-10-27,S002,P0017,67,27,175,18.22,32.53,10,1,27.71,183,19.83,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-10-27,S002,P0018,66,32,42,37.51,97.31,15,1,92.61,187,64.09,0,0,0,1,0,1,0,0,0,1,0,0,0
2022-10-27,S002,P0019,195,75,66,88.58,14.07,20,0,14.06,333,8.35,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-10-27,S002,P0020,307,162,106,175.35,44.98,10,1,43.22,343,34.61,1,0,0,0,1,0,0,0,0,1,1,0,0
2022-10-27,S003,P0001,75,10,161,14.11,17.99,10,0,18.07,172,11.95,0,0,0,0,0,1,0,0,0,0,0,1,0
2022-10-27,S003,P0002,148,133,187,144.06,44.96,10,0,44.49,250,22.62,1,0,0,0,0,0,0,0,0,1,0,1,0
2022-10-27,S003,P0003,213,45,52,49.47,65.72,0,0,63.08,273,51.0,1,0,0,0,1,0,0,0,1,0,1,0,0
2022-10-27,S003,P0004,125,44,71,45.59,93.09,5,1,92.33,182,68.65,0,0,1,0,1,0,0,1,0,0,1,0,0
2022-10-27,S003,P0005,97,14,180,4.86,33.02,5,1,31.27,224,25.77,0,0,1,0,0,1,0,0,0,1,0,0,1
2022-10-27,S003,P0006,466,243,94,248.34,22.09,5,1,19.27,370,12.02,0,0,0,0,0,1,0,0,1,0,0,0,0
2022-10-27,S003,P0007,119,46,147,64.61,87.36,20,1,86.81,247,44.81,0,0,1,0,0,1,0,0,0,0,1,0,0
2022-10-27,S003,P0008,409,125,42,139.73,32.93,10,0,35.9,249,26.03,1,0,0,0,1,0,0,0,0,0,1,0,0
2022-10-27,S003,P0009,315,8,186,-1.04,33.72,10,1,35.44,82,23.7,0,1,0,0,0,0,1,0,0,1,0,1,0
2022-10-27,S003,P0010,407,255,196,256.74,67.16,5,0,68.87,460,41.09,0,0,1,0,1,0,0,0,1,0,0,0,0
2022-10-27,S003,P0011,318,173,62,184.95,22.34,5,1,18.42,229,15.79,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-10-27,S003,P0012,219,114,49,114.63,43.23,10,0,47.78,276,26.28,0,0,1,0,0,0,0,1,0,0,0,1,0
2022-10-27,S003,P0013,207,25,132,24.96,57.09,15,1,55.48,110,38.87,0,0,0,0,1,0,0,0,0,1,0,0,1
2022-10-27,S003,P0014,387,174,24,169.54,99.34,10,0,102.54,233,72.15,0,0,0,1,0,0,1,1,0,0,0,0,1
2022-10-27,S003,P0015,121,77,109,70.6,96.04,0,0,92.45,239,65.31,0,1,0,0,1,0,0,0,0,0,0,0,0
2022-10-27,S003,P0016,290,149,77,149.73,20.97,20,1,18.75,234,16.43,0,0,0,0,1,0,0,1,0,0,0,1,0
2022-10-27,S003,P0017,148,112,177,113.04,31.78,5,1,35.91,384,17.11,0,1,0,0,0,0,1,0,0,0,0,1,0
2022-10-27,S003,P0018,447,108,47,101.99,65.42,20,0,62.64,368,45.3,0,1,0,0,0,0,1,0,0,1,1,0,0
2022-10-27,S003,P0019,330,148,197,155.26,58.36,0,0,57.42,215,32.29,0,1,0,0,0,0,0,0,0,1,0,0,1
2022-10-27,S003,P0020,170,62,22,53.39,35.68,10,1,33.64,352,20.25,0,0,0,1,1,0,0,0,0,1,1,0,0
2022-10-27,S004,P0001,261,22,59,19.41,67.48,0,0,63.17,205,37.63,1,0,0,0,0,0,1,1,0,0,0,0,1
2022-10-27,S004,P0002,393,58,151,50.07,68.34,5,0,72.06,327,45.34,0,0,0,0,0,1,0,0,0,1,0,1,0
2022-10-27,S004,P0003,376,74,51,79.65,74.25,15,1,73.18,258,57.48,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-10-27,S004,P0004,392,39,42,54.51,36.67,5,1,38.4,190,25.43,0,0,0,1,0,1,0,0,0,0,0,0,1
2022-10-27,S004,P0005,328,302,104,313.38,75.14,5,0,74.52,600,42.48,0,0,1,0,1,0,0,0,0,1,0,0,0
2022-10-27,S004,P0006,312,269,87,272.09,91.45,0,0,91.58,458,67.24,0,0,1,0,0,0,1,0,0,0,0,0,0
2022-10-27,S004,P0007,145,109,82,102.16,26.36,15,1,29.55,327,18.93,0,0,0,0,0,0,1,1,0,0,1,0,0
2022-10-27,S004,P0008,383,324,35,323.42,83.91,0,0,85.65,615,47.83,0,0,1,0,0,0,1,0,0,1,0,1,0
2022-10-27,S004,P0009,336,224,26,242.41,35.63,10,1,33.71,464,21.83,0,1,0,0,0,0,0,0,0,1,0,0,1
2022-10-27,S004,P0010,329,18,62,8.27,78.28,10,1,81.86,293,41.34,0,1,0,0,0,1,0,0,1,0,0,0,1
2022-10-27,S004,P0011,498,328,119,324.57,40.4,10,0,39.54,402,26.18,0,0,0,0,0,1,0,0,0,1,1,0,0
2022-10-27,S004,P0012,76,61,48,79.92,74.66,10,1,75.98,319,52.92,1,0,0,0,0,0,1,0,0,1,1,0,0
2022-10-27,S004,P0013,189,115,89,106.59,18.85,10,1,17.83,345,14.14,1,0,0,0,1,0,0,0,1,0,1,0,0
2022-10-27,S004,P0014,239,30,121,44.23,10.15,20,0,10.4,112,7.45,1,0,0,0,0,1,0,0,1,0,1,0,0
2022-10-27,S004,P0015,317,83,23,80.79,42.09,10,1,41.07,219,27.89,0,0,0,0,0,1,0,1,0,0,0,0,1
2022-10-27,S004,P0016,118,48,88,39.42,23.72,10,1,19.67,170,13.91,0,0,0,1,0,1,0,0,1,0,0,0,1
2022-10-27,S004,P0017,169,42,53,33.74,33.95,5,1,37.82,97,27.01,0,1,0,0,0,1,0,0,0,0,0,0,1
2022-10-27,S004,P0018,278,156,162,162.26,93.14,10,1,93.63,395,68.74,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-10-27,S004,P0019,468,93,138,88.06,42.29,20,0,47.07,336,27.93,0,1,0,0,0,1,0,0,0,0,1,0,0
2022-10-27,S004,P0020,365,254,181,253.02,26.18,5,1,28.73,533,17.56,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-10-27,S005,P0001,71,15,129,26.0,29.83,20,0,32.86,201,21.55,0,0,0,1,0,1,0,1,0,0,1,0,0
2022-10-27,S005,P0002,176,58,27,52.52,55.65,15,0,56.87,174,39.48,0,0,1,0,1,0,0,1,0,0,0,1,0
2022-10-27,S005,P0003,342,260,175,267.8,73.26,20,1,75.39,453,57.12,0,0,0,1,0,0,1,0,1,0,0,0,1
2022-10-27,S005,P0004,68,10,158,7.42,55.42,15,1,55.2,276,30.01,0,0,0,1,0,0,0,0,1,0,0,0,1
2022-10-27,S005,P0005,229,90,64,98.36,42.07,15,1,38.22,355,24.94,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-10-27,S005,P0006,463,395,135,395.87,39.95,5,0,35.33,683,28.54,0,0,1,0,1,0,0,0,0,0,0,0,0
2022-10-27,S005,P0007,134,93,41,105.11,77.66,20,1,82.6,235,51.67,0,0,0,1,0,1,0,0,0,1,0,0,1
2022-10-27,S005,P0008,176,3,180,15.15,96.42,15,1,98.77,160,74.84,0,0,0,0,1,0,0,0,0,0,0,1,0
2022-10-27,S005,P0009,304,13,33,14.98,57.02,20,0,53.05,245,35.88,0,1,0,0,1,0,0,0,0,1,0,0,0
2022-10-27,S005,P0010,302,7,94,10.03,25.93,15,1,28.8,224,14.68,0,1,0,0,0,0,1,0,1,0,0,0,1
2022-10-27,S005,P0011,425,64,189,71.29,80.82,15,0,79.49,139,42.23,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-10-27,S005,P0012,493,194,193,189.45,24.28,0,1,29.07,281,15.7,1,0,0,0,0,0,1,0,1,0,0,1,0
2022-10-27,S005,P0013,212,81,130,79.43,97.48,0,1,94.18,293,72.07,0,0,1,0,0,1,0,0,0,0,0,1,0
2022-10-27,S005,P0014,77,32,45,46.13,90.92,5,0,94.27,296,49.19,0,1,0,0,1,0,0,0,0,0,0,0,1
2022-10-27,S005,P0015,480,442,157,432.35,35.73,0,0,31.93,687,27.23,1,0,0,0,0,0,1,0,0,0,1,0,0
2022-10-27,S005,P0016,58,4,109,-2.77,28.1,20,0,30.65,240,20.46,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-10-27,S005,P0017,251,103,194,94.46,94.68,10,1,98.7,386,51.48,0,1,0,0,0,1,0,0,0,1,0,0,1
2022-10-27,S005,P0018,279,151,158,144.91,34.01,0,1,35.65,342,23.66,0,0,0,0,1,0,0,1,0,0,0,0,0
2022-10-27,S005,P0019,456,1,102,1.43,92.28,15,1,96.87,295,61.28,0,0,0,1,0,0,0,1,0,0,0,1,0
2022-10-27,S005,P0020,435,117,155,112.79,14.07,15,1,14.85,414,8.06,0,0,0,1,1,0,0,0,0,0,1,0,0
2022-10-28,S001,P0001,361,203,86,220.81,65.56,0,0,68.64,427,43.82,0,0,0,0,0,1,0,1,0,0,0,1,0
2022-10-28,S001,P0002,438,407,128,414.54,11.51,15,1,8.86,559,5.78,0,0,0,0,0,0,0,0,1,0,1,0,0
2022-10-28,S001,P0003,159,58,76,57.73,44.12,15,0,46.66,306,22.55,0,0,0,0,0,0,1,0,1,0,0,1,0
2022-10-28,S001,P0004,371,233,115,249.84,74.11,5,0,71.13,482,49.9,0,0,0,0,0,1,0,0,0,1,0,0,1
2022-10-28,S001,P0005,311,26,159,32.41,31.33,15,1,29.54,117,17.79,0,0,1,0,0,0,0,0,1,0,1,0,0
2022-10-28,S001,P0006,464,434,117,447.61,53.22,0,1,55.18,662,35.58,0,1,0,0,0,0,1,0,0,1,0,0,1
2022-10-28,S001,P0007,442,265,80,271.23,14.89,5,1,11.91,461,9.73,0,0,1,0,0,0,1,0,0,0,0,0,1
2022-10-28,S001,P0008,374,125,53,127.72,58.1,20,0,59.95,240,40.05,0,0,0,1,1,0,0,0,1,0,0,0,0
2022-10-28,S001,P0009,456,375,123,387.35,81.73,0,0,84.22,599,42.96,0,0,1,0,0,1,0,1,0,0,0,0,1
2022-10-28,S001,P0010,139,1,41,10.02,38.23,5,0,37.17,243,24.49,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-10-28,S001,P0011,496,427,135,418.83,17.03,0,1,18.91,518,9.9,1,0,0,0,0,0,1,0,1,0,0,0,0
2022-10-28,S001,P0012,372,13,114,22.86,87.37,15,1,88.67,100,58.29,0,0,1,0,1,0,0,0,1,0,0,1,0
2022-10-28,S001,P0013,95,82,131,86.3,68.27,20,0,66.51,377,49.46,0,1,0,0,0,0,0,1,0,0,0,1,0
2022-10-28,S001,P0014,84,17,126,17.85,43.34,15,0,40.31,207,27.8,0,0,1,0,1,0,0,0,1,0,1,0,0
2022-10-28,S001,P0015,94,4,164,20.12,35.01,10,1,38.19,159,22.23,0,0,1,0,0,1,0,0,0,1,0,0,0
2022-10-28,S001,P0016,131,108,50,100.6,94.97,10,1,94.98,329,51.7,0,1,0,0,0,0,1,1,0,0,1,0,0
2022-10-28,S001,P0017,383,32,182,46.38,95.8,5,1,100.36,233,71.36,0,0,0,0,0,0,1,1,0,0,0,0,1
2022-10-28,S001,P0018,299,275,160,269.01,96.24,15,1,92.09,420,52.67,0,0,1,0,0,0,0,0,0,1,0,0,0
2022-10-28,S001,P0019,222,10,116,21.58,48.47,20,0,50.44,217,26.08,0,1,0,0,0,1,0,1,0,0,0,0,0
2022-10-28,S001,P0020,229,176,82,188.24,24.44,0,0,22.74,295,17.88,1,0,0,0,1,0,0,0,0,1,0,0,0
2022-10-28,S002,P0001,397,216,94,214.49,29.88,15,0,33.21,303,23.68,0,0,1,0,0,1,0,1,0,0,0,0,1
2022-10-28,S002,P0002,432,324,100,326.26,51.92,5,0,48.61,470,28.67,0,1,0,0,1,0,0,0,1,0,0,0,0
2022-10-28,S002,P0003,211,58,29,73.35,96.02,15,0,93.52,215,60.76,0,0,0,1,1,0,0,0,0,1,0,1,0
2022-10-28,S002,P0004,238,149,78,140.92,90.86,10,1,93.8,317,47.03,0,0,1,0,1,0,0,0,0,1,0,1,0
2022-10-28,S002,P0005,360,115,169,117.25,72.75,0,0,70.27,315,57.55,0,0,0,1,1,0,0,1,0,0,0,1,0
2022-10-28,S002,P0006,321,58,112,72.31,56.72,15,0,53.63,181,39.42,0,0,0,0,1,0,0,0,0,1,0,0,0
2022-10-28,S002,P0007,209,59,200,74.52,21.52,15,1,21.87,165,16.18,0,1,0,0,0,0,1,0,0,1,0,1,0
2022-10-28,S002,P0008,262,80,97,95.35,17.14,20,0,13.78,239,11.18,0,0,0,0,0,1,0,0,1,0,0,1,0
2022-10-28,S002,P0009,365,65,60,80.78,21.78,20,1,23.99,193,15.5,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-10-28,S002,P0010,241,57,140,60.55,89.9,0,0,94.54,257,57.76,0,0,0,1,0,1,0,0,0,1,0,0,1
2022-10-28,S002,P0011,165,79,152,73.25,94.8,15,0,92.26,376,60.62,0,1,0,0,0,1,0,0,1,0,0,0,1
2022-10-28,S002,P0012,330,196,72,206.11,84.36,0,1,80.89,281,57.89,1,0,0,0,0,1,0,0,0,1,1,0,0
2022-10-28,S002,P0013,113,85,23,94.58,75.35,15,0,80.22,191,53.85,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-10-28,S002,P0014,288,52,150,46.86,16.9,20,1,17.81,230,12.91,0,1,0,0,0,0,0,0,0,0,0,1,0
2022-10-28,S002,P0015,220,72,166,72.45,47.18,20,0,50.95,321,33.54,0,0,1,0,0,0,1,0,0,0,1,0,0
2022-10-28,S002,P0016,137,102,56,106.74,81.68,5,1,86.59,154,62.93,1,0,0,0,0,1,0,0,0,1,0,0,1
2022-10-28,S002,P0017,379,34,131,51.42,22.53,15,1,19.96,97,12.83,0,0,0,0,1,0,0,0,1,0,1,0,0
2022-10-28,S002,P0018,414,294,161,304.39,52.31,5,1,53.07,552,30.26,0,0,0,1,1,0,0,1,0,0,0,0,0
2022-10-28,S002,P0019,193,103,68,115.32,37.8,0,0,37.78,186,21.55,0,1,0,0,0,1,0,0,0,0,0,0,1
2022-10-28,S002,P0020,165,76,189,68.46,47.2,15,0,44.76,364,25.08,0,1,0,0,1,0,0,1,0,0,0,1,0
2022-10-28,S003,P0001,474,143,94,138.18,21.28,0,1,20.37,262,14.39,0,1,0,0,0,0,0,1,0,0,0,0,1
2022-10-28,S003,P0002,413,42,68,59.37,86.51,0,0,87.05,160,53.46,0,0,0,0,0,1,0,0,1,0,0,0,0
2022-10-28,S003,P0003,144,113,158,104.45,92.13,10,0,93.48,400,62.79,0,1,0,0,1,0,0,1,0,0,0,0,0
2022-10-28,S003,P0004,138,94,61,109.71,89.49,15,1,92.91,322,58.81,0,1,0,0,0,1,0,0,0,1,0,1,0
2022-10-28,S003,P0005,82,29,102,25.48,84.46,15,0,88.79,311,56.86,0,0,0,0,0,1,0,0,1,0,0,0,1
2022-10-28,S003,P0006,456,279,24,296.76,38.57,10,0,35.96,432,23.37,0,1,0,0,0,0,0,1,0,0,0,1,0
2022-10-28,S003,P0007,363,319,117,329.62,18.88,15,0,20.9,397,10.57,0,0,0,0,1,0,0,0,1,0,0,1,0
2022-10-28,S003,P0008,292,46,72,53.94,93.07,15,0,93.6,322,65.61,0,0,0,0,0,0,0,0,0,1,1,0,0
2022-10-28,S003,P0009,263,74,61,64.87,82.53,0,1,80.58,333,58.81,1,0,0,0,0,1,0,0,0,1,0,0,1
2022-10-28,S003,P0010,131,9,158,27.07,49.24,10,0,49.53,290,38.4,1,0,0,0,0,0,0,1,0,0,0,1,0
2022-10-28,S003,P0011,242,103,192,109.47,30.22,15,0,30.91,200,17.47,0,0,1,0,0,0,1,0,0,1,1,0,0
2022-10-28,S003,P0012,194,31,44,30.78,21.63,10,1,23.42,174,16.25,0,0,0,1,0,0,1,1,0,0,1,0,0
2022-10-28,S003,P0013,309,270,120,272.62,13.65,15,1,18.3,398,6.95,1,0,0,0,0,0,1,0,0,1,0,1,0
2022-10-28,S003,P0014,150,39,182,35.76,45.65,5,0,46.98,205,23.45,0,0,0,1,0,1,0,1,0,0,0,0,0
2022-10-28,S003,P0015,72,57,160,65.19,74.73,15,0,72.26,313,51.99,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-10-28,S003,P0016,295,107,73,97.17,15.76,0,1,10.85,300,8.68,0,1,0,0,0,1,0,1,0,0,0,1,0
2022-10-28,S003,P0017,414,328,54,329.07,72.56,15,0,68.85,562,41.83,0,1,0,0,1,0,0,0,0,1,0,0,0
2022-10-28,S003,P0018,401,258,96,263.86,85.92,20,0,81.79,532,65.38,0,1,0,0,1,0,0,0,0,1,0,1,0
2022-10-28,S003,P0019,142,91,140,110.18,61.03,5,1,64.44,278,42.13,1,0,0,0,1,0,0,0,0,0,0,0,1
2022-10-28,S003,P0020,430,255,92,253.87,28.84,10,0,28.91,451,21.69,1,0,0,0,1,0,0,0,1,0,1,0,0
2022-10-28,S004,P0001,264,64,91,61.6,23.12,0,1,25.63,342,14.7,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-10-28,S004,P0002,207,9,56,22.6,50.89,5,0,48.28,300,36.7,1,0,0,0,0,0,1,0,1,0,0,0,1
2022-10-28,S004,P0003,269,184,139,194.74,14.71,10,0,10.56,300,8.69,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-10-28,S004,P0004,389,140,49,142.82,62.02,20,0,61.77,353,33.97,0,0,0,1,0,1,0,1,0,0,0,0,0
2022-10-28,S004,P0005,51,32,127,22.83,90.25,10,1,89.6,213,50.74,0,1,0,0,0,0,0,0,1,0,0,0,1
2022-10-28,S004,P0006,197,101,116,102.74,10.79,20,1,9.98,225,8.39,0,1,0,0,0,0,0,0,1,0,0,1,0
2022-10-28,S004,P0007,495,223,110,223.74,52.18,15,1,52.86,505,35.11,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-10-28,S004,P0008,184,21,77,22.72,69.4,20,0,65.47,231,38.98,0,0,1,0,0,0,0,0,1,0,1,0,0
2022-10-28,S004,P0009,158,111,127,129.2,70.9,20,0,68.73,188,39.61,0,0,0,0,0,0,1,1,0,0,0,0,0
2022-10-28,S004,P0010,450,249,35,267.56,64.67,20,1,64.27,522,45.08,0,0,0,0,0,0,1,0,0,0,0,1,0
2022-10-28,S004,P0011,410,349,128,366.72,32.35,15,0,32.49,519,22.5,0,1,0,0,1,0,0,1,0,0,1,0,0
2022-10-28,S004,P0012,379,284,48,283.38,94.69,5,1,92.35,541,69.31,0,0,1,0,0,1,0,0,0,0,0,0,1
2022-10-28,S004,P0013,83,77,36,83.17,35.52,5,0,39.42,135,26.09,0,0,0,0,1,0,0,0,1,0,0,0,0
2022-10-28,S004,P0014,269,78,70,73.71,23.09,15,1,19.13,330,12.31,0,0,1,0,1,0,0,1,0,0,1,0,0
2022-10-28,S004,P0015,442,177,39,196.49,75.45,15,1,71.53,360,40.69,0,0,0,1,0,1,0,1,0,0,0,1,0
2022-10-28,S004,P0016,392,392,44,384.52,43.11,0,0,42.24,564,26.65,1,0,0,0,0,0,1,0,1,0,0,0,1
2022-10-28,S004,P0017,57,53,99,52.23,70.94,20,1,75.31,151,53.58,0,0,1,0,1,0,0,0,1,0,0,0,1
2022-10-28,S004,P0018,152,102,145,113.02,66.05,5,0,67.08,242,33.36,0,0,0,0,0,0,1,0,0,1,0,1,0
2022-10-28,S004,P0019,184,99,74,90.6,63.47,20,1,67.65,273,47.04,0,0,0,0,0,0,0,0,0,0,0,1,0
2022-10-28,S004,P0020,487,78,194,82.85,55.52,5,0,51.41,203,29.22,1,0,0,0,1,0,0,0,0,1,0,1,0
2022-10-28,S005,P0001,230,177,127,167.31,25.04,15,0,20.08,376,18.33,0,1,0,0,0,1,0,0,0,1,0,0,1
2022-10-28,S005,P0002,171,85,185,91.35,58.55,15,1,61.88,238,31.51,0,0,1,0,0,0,1,1,0,0,0,0,0
2022-10-28,S005,P0003,353,96,185,89.25,72.5,10,0,75.33,321,56.57,0,0,0,1,0,0,0,0,1,0,0,1,0
2022-10-28,S005,P0004,120,80,183,86.77,42.05,0,0,46.31,358,29.23,1,0,0,0,0,1,0,0,0,0,0,1,0
2022-10-28,S005,P0005,174,136,78,127.9,89.16,10,1,86.21,334,60.55,0,0,0,0,0,0,0,0,1,0,0,0,1
2022-10-28,S005,P0006,225,4,98,18.9,59.7,5,0,63.65,86,47.2,1,0,0,0,0,0,1,0,0,0,0,0,1
2022-10-28,S005,P0007,89,35,73,54.99,39.3,5,1,41.46,293,27.63,0,0,1,0,1,0,0,0,1,0,1,0,0
2022-10-28,S005,P0008,270,15,63,22.4,80.14,15,0,78.7,248,53.22,0,0,1,0,0,0,0,0,0,0,0,1,0
2022-10-28,S005,P0009,71,66,84,71.95,22.43,5,1,20.58,272,17.89,0,1,0,0,0,0,1,1,0,0,0,1,0
2022-10-28,S005,P0010,232,151,56,168.77,51.95,15,0,51.41,253,38.91,0,1,0,0,0,0,1,0,0,1,0,0,1
2022-10-28,S005,P0011,391,281,124,290.77,31.16,15,1,31.29,370,23.56,0,0,0,1,1,0,0,1,0,0,0,0,1
2022-10-28,S005,P0012,384,195,199,208.17,96.91,5,1,97.35,446,60.67,0,0,0,1,0,0,0,0,0,1,0,1,0
2022-10-28,S005,P0013,409,34,94,32.53,63.77,10,1,60.35,101,32.1,0,0,1,0,0,0,0,0,0,1,0,1,0
2022-10-28,S005,P0014,406,18,138,12.54,39.39,5,1,35.2,242,26.09,1,0,0,0,0,1,0,1,0,0,0,0,0
2022-10-28,S005,P0015,281,44,139,59.45,99.16,15,0,95.47,337,67.42,1,0,0,0,0,0,1,0,0,1,0,1,0
2022-10-28,S005,P0016,233,178,126,184.66,52.14,10,1,53.04,240,26.38,0,0,0,0,0,0,0,1,0,0,0,1,0
2022-10-28,S005,P0017,432,245,138,264.79,48.22,15,1,52.78,449,30.4,0,1,0,0,0,0,0,0,0,1,0,0,1
2022-10-28,S005,P0018,195,44,42,41.42,88.89,15,1,91.48,283,53.66,0,0,1,0,0,0,1,1,0,0,0,1,0
2022-10-28,S005,P0019,152,129,68,119.95,76.14,10,0,77.88,252,46.83,1,0,0,0,0,1,0,0,1,0,0,1,0
2022-10-28,S005,P0020,73,19,122,11.81,28.52,0,0,28.11,164,20.36,0,0,0,1,1,0,0,1,0,0,0,1,0
2022-10-29,S001,P0001,244,97,64,113.52,54.42,15,1,59.37,251,39.99,1,0,0,0,0,0,0,1,0,0,0,1,0
2022-10-29,S001,P0002,375,206,60,214.8,72.5,10,1,77.45,428,57.23,0,0,0,1,1,0,0,0,0,1,0,0,0
2022-10-29,S001,P0003,243,238,185,245.46,37.68,0,1,39.77,418,25.83,1,0,0,0,0,0,1,0,0,0,0,1,0
