date,store_id,product_id,category,price,cost_price,discounted_price,ml_price,units_sold,static_revenue,ml_revenue,ml_pred_demand,residual
2023-09-30,S003,P0007,1,61.63,43.141,61.63,77.04,313,19290.190000000002,24113.52,312.8828,0.94683837890625
2023-09-30,S003,P0006,3,36.82,25.774,36.82,46.02,15,552.3,690.3000000000001,14.994148,0.24007797241210938
2023-09-30,S003,P0005,2,13.26,9.282,0.0,16.58,142,0.0,2354.3599999999997,141.70119,0.28118896484375
2023-09-30,S003,P0004,1,93.22,65.254,0.0,116.52,256,0.0,29829.12,257.236,-0.808685302734375
2023-09-30,S003,P0003,4,89.14,62.398,0.0,111.42,7,0.0,779.94,6.596424,0.4703812599182129
2023-09-30,S003,P0001,1,91.12,63.784,0.0,113.9,150,0.0,17085.0,149.83408,0.4957427978515625
2023-09-30,S002,P0020,1,62.5,43.75,0.0,78.12,55,0.0,4296.6,54.137875,1.0546722412109375
2023-09-30,S002,P0019,1,29.04,20.328,29.04,36.3,40,1161.6,1452.0,40.42904,-0.8016738891601562
2023-09-30,S002,P0018,4,67.01,46.907,67.01,83.76,133,8912.33,11140.08,133.3649,-0.18450927734375
2023-09-30,S003,P0002,3,69.41,48.587,0.0,86.76,20,0.0,1735.2,20.354053,-0.9347896575927734
2023-09-30,S002,P0016,0,72.0,50.4,0.0,90.0,66,0.0,5940.0,66.18084,0.41764068603515625
2023-09-30,S002,P0015,0,74.93,52.451,0.0,93.66,150,0.0,14049.0,150.32858,-0.4390716552734375
2023-09-30,S002,P0014,4,32.07,22.449,0.0,40.09,157,0.0,6294.13,157.0944,0.4705963134765625
2023-09-30,S002,P0007,3,78.03,54.621,78.03,97.54,10,780.3,975.4000000000001,10.411254,-0.6180896759033203
2023-09-30,S002,P0013,3,77.47,54.229,77.47,96.84,100,7747.0,9684.0,100.63283,-0.8938064575195312
2023-09-30,S002,P0012,3,91.78,64.246,0.0,114.72,179,0.0,20534.88,178.93787,0.0005035400390625
2023-09-30,S002,P0011,0,84.61,59.227,0.0,105.76,62,0.0,6557.12,62.460003,-0.340728759765625
2023-09-30,S002,P0010,1,57.82,40.474,0.0,72.28,88,0.0,6360.64,88.157104,-0.29880523681640625
2023-09-30,S002,P0009,3,60.53,42.371,0.0,75.66,301,0.0,22773.66,299.63675,1.76409912109375
2023-09-30,S002,P0008,2,56.29,39.403,56.29,70.36,22,1238.3799999999999,1547.92,22.344261,-0.6762180328369141
2023-09-30,S002,P0017,1,94.31,66.017,0.0,117.89,294,0.0,34659.66,294.90897,-0.94482421875
2023-10-01,S002,P0014,2,60.91,42.637,0.0,76.14,72,0.0,5482.08,72.33767,-0.17125701904296875
2023-10-01,S002,P0013,3,91.78,64.246,91.78,114.72,214,19640.920000000002,24550.079999999998,213.45819,0.7953948974609375
2023-10-01,S002,P0012,0,18.48,12.936,0.0,23.1,87,0.0,2009.7,87.35726,-0.6371688842773438
2023-10-01,S002,P0007,1,46.66,32.662,0.0,58.32,241,0.0,14055.12,240.49396,0.935272216796875
2023-10-01,S002,P0010,1,25.69,17.983,0.0,32.11,6,0.0,192.66,6.089192,-0.12040996551513672
2023-10-01,S002,P0009,4,21.46,15.022,0.0,26.83,58,0.0,1556.1399999999999,57.81414,0.1505279541015625
2023-10-01,S002,P0008,2,36.61,25.627,0.0,45.76,216,0.0,9884.16,215.13824,0.815948486328125
2023-10-01,S002,P0015,4,89.99,62.993,0.0,112.49,239,0.0,26885.11,238.15778,0.9264068603515625
2023-10-01,S002,P0011,1,26.07,18.249,0.0,32.59,78,0.0,2542.0200000000004,77.68763,-0.04244232177734375
2023-10-01,S002,P0016,4,44.08,30.856,0.0,55.1,10,0.0,551.0,10.1321745,-0.08184623718261719
2023-10-01,S003,P0007,1,44.7,31.29,0.0,55.88,124,0.0,6929.12,122.99366,1.1379852294921875
2023-10-01,S002,P0018,4,90.68,63.476,90.68,113.35,61,5531.4800000000005,6914.349999999999,60.847366,0.15535354614257812
2023-10-01,S002,P0019,2,22.88,16.016,0.0,28.6,141,0.0,4032.6000000000004,140.4199,0.0087890625
2023-10-01,S002,P0020,1,88.89,62.223,88.89,111.11,109,9689.01,12110.99,109.28604,-1.0521774291992188
2023-10-01,S003,P0001,2,28.46,19.922,0.0,35.58,221,0.0,7863.179999999999,220.4118,0.4965972900390625
2023-10-01,S003,P0002,2,74.53,52.171,0.0,93.16,90,0.0,8384.4,90.071236,0.11565399169921875
2023-10-01,S003,P0003,1,42.2,29.54,0.0,52.75,11,0.0,580.25,10.823236,0.07544231414794922
2023-10-01,S003,P0004,3,44.05,30.835,0.0,55.06,249,0.0,13709.94,249.82346,-0.5239410400390625
2023-10-01,S003,P0005,3,73.42,51.394,0.0,91.78,318,0.0,29186.04,319.35068,-1.099395751953125
2023-10-01,S003,P0006,0,45.88,32.116,0.0,57.35,205,0.0,11756.75,205.36249,-0.8125457763671875
2023-10-01,S002,P0006,1,72.83,50.981,0.0,91.04,87,0.0,7920.4800000000005,86.51505,0.8816757202148438
2023-10-01,S002,P0017,0,63.57,44.499,63.57,79.46,157,9980.49,12475.22,157.25838,0.2776947021484375
2023-10-01,S002,P0005,2,64.67,45.269,0.0,80.84,175,0.0,14147.0,175.23975,-0.3108673095703125
2023-10-01,S001,P0013,3,51.4,35.98,0.0,64.25,224,0.0,14392.0,223.85564,-0.14190673828125
2023-10-01,S002,P0003,1,10.75,7.525,0.0,13.44,65,0.0,873.6,65.41174,-0.11679840087890625
2023-10-01,S003,P0008,4,44.63,31.241,0.0,55.79,42,0.0,2343.18,42.452293,-0.13289260864257812
2023-10-01,S001,P0001,1,94.52,66.164,0.0,118.15,27,0.0,3190.05,26.753601,0.5342025756835938
2023-10-01,S001,P0002,0,37.65,26.355,0.0,47.06,27,0.0,1270.6200000000001,27.832832,-0.9148769378662109
2023-10-01,S001,P0003,3,53.99,37.793,53.99,67.49,275,14847.25,18559.75,273.03088,1.6749267578125
2023-10-01,S001,P0004,2,54.99,38.493,54.99,68.74,32,1759.68,2199.68,31.685238,0.401458740234375
2023-10-01,S001,P0005,1,49.05,34.335,49.05,61.31,137,6719.849999999999,8399.470000000001,137.56978,-0.8386688232421875
2023-10-01,S001,P0006,0,75.42,52.794,75.42,94.28,138,10407.960000000001,13010.64,138.61653,-0.6007537841796875
2023-10-01,S001,P0007,0,99.8,69.86,99.8,124.75,18,1796.3999999999999,2245.5,17.891523,-0.16750526428222656
2023-10-01,S001,P0008,1,31.84,22.288,31.84,39.8,119,3788.96,4736.2,118.57884,0.09316253662109375
2023-10-01,S001,P0009,3,70.55,49.385,0.0,88.19,178,0.0,15697.82,177.27994,0.9688720703125
2023-10-01,S002,P0004,4,40.49,28.343,0.0,50.61,83,0.0,4200.63,83.20723,-0.12110137939453125
2023-10-01,S001,P0010,4,55.79,39.053,0.0,69.74,68,0.0,4742.32,67.58519,0.49416351318359375
2023-10-01,S001,P0012,2,77.61,54.327,0.0,97.01,90,0.0,8730.9,90.06058,-0.43256378173828125
2023-10-01,S001,P0014,1,25.12,17.584,0.0,31.4,85,0.0,2669.0,84.88987,-0.001129150390625
2023-10-01,S001,P0015,2,35.25,24.675,0.0,44.06,186,0.0,8195.16,186.01907,0.0860443115234375
2023-10-01,S001,P0016,3,23.35,16.345,0.0,29.19,216,0.0,6305.04,216.1314,0.3631439208984375
2023-10-01,S001,P0017,4,60.39,42.273,0.0,75.49,3,0.0,226.46999999999997,2.946696,-0.019460201263427734
2023-10-01,S001,P0018,3,45.22,31.654,0.0,56.52,173,0.0,9777.960000000001,172.82451,0.020660400390625
2023-10-01,S001,P0019,1,40.26,28.182,0.0,50.32,223,0.0,11221.36,222.27896,0.65576171875
2023-10-01,S001,P0020,3,36.66,25.662,0.0,45.82,285,0.0,13058.7,285.74362,-0.711212158203125
2023-10-01,S002,P0001,2,61.48,43.036,0.0,76.85,55,0.0,4226.75,55.52407,-0.5458221435546875
2023-10-01,S002,P0002,4,86.84,60.788,86.84,108.55,13,1128.92,1411.1499999999999,12.789946,-0.13763904571533203
2023-10-01,S001,P0011,4,81.12,56.784,0.0,101.4,248,0.0,25147.2,248.57056,0.3380126953125
2023-10-01,S003,P0009,4,85.46,59.822,0.0,106.82,27,0.0,2884.14,27.163767,-0.08790397644042969
2023-10-01,S004,P0013,4,33.33,23.331,0.0,41.66,17,0.0,708.2199999999999,16.901993,-0.6959304809570312
2023-10-01,S003,P0011,4,83.43,58.401,0.0,104.29,75,0.0,7821.750000000001,74.75177,0.0553131103515625
2023-10-01,S004,P0018,0,17.5,12.25,0.0,21.88,31,0.0,678.28,30.900402,-0.002521514892578125
2023-10-01,S004,P0019,0,28.43,19.901,0.0,35.54,30,0.0,1066.2,29.865267,0.38814735412597656
2023-10-01,S004,P0020,3,68.56,47.992,0.0,85.7,76,0.0,6513.2,76.11131,0.0529022216796875
2023-10-01,S005,P0001,4,19.21,13.447,19.21,24.01,92,1767.3200000000002,2208.92,92.436005,-0.049530029296875
2023-10-01,S005,P0002,4,30.74,21.518,0.0,38.42,68,0.0,2612.56,68.272865,-0.864227294921875
2023-10-01,S005,P0003,0,55.53,38.871,55.53,69.41,258,14326.74,17907.78,258.3565,-0.733551025390625
2023-10-01,S005,P0004,1,53.18,37.226,0.0,66.47,1,0.0,66.47,0.9433837,0.12972116470336914
2023-10-01,S005,P0005,1,27.31,19.117,0.0,34.14,2,0.0,68.28,1.9091357,0.24587714672088623
2023-10-01,S003,P0010,2,99.02,69.314,0.0,123.78,37,0.0,4579.86,37.732136,-0.5196075439453125
2023-10-01,S005,P0007,4,81.8,57.26,0.0,102.25,207,0.0,21165.75,206.57878,0.3314971923828125
2023-10-01,S004,P0017,1,94.46,66.122,0.0,118.07,108,0.0,12751.56,108.05043,-0.14496612548828125
2023-10-01,S005,P0008,1,87.26,61.082,0.0,109.08,154,0.0,16798.32,153.77008,0.090576171875
2023-10-01,S005,P0010,2,17.17,12.019,0.0,21.46,95,0.0,2038.7,94.96812,0.246124267578125
2023-10-01,S005,P0011,2,31.08,21.756,0.0,38.85,389,0.0,15112.650000000001,387.28802,1.439910888671875
2023-10-01,S005,P0012,4,59.82,41.874,0.0,74.78,5,0.0,373.9,4.6196046,0.24471616744995117
2023-10-01,S005,P0013,0,87.02,60.914,0.0,108.78,63,0.0,6853.14,62.73067,0.25188446044921875
2023-10-01,S005,P0014,0,99.7,69.79,0.0,124.62,18,0.0,2243.16,18.744688,-0.3309440612792969
2023-10-01,S005,P0015,4,73.67,51.569,0.0,92.09,102,0.0,9393.18,101.681885,-0.00250244140625
2023-10-01,S005,P0016,1,19.97,13.979,0.0,24.96,57,0.0,1422.72,57.122135,0.11571502685546875
2023-10-01,S005,P0017,4,36.86,25.802,0.0,46.08,179,0.0,8248.32,178.48471,0.462127685546875
2023-10-01,S005,P0018,1,25.89,18.123,0.0,32.36,111,0.0,3591.96,110.88649,0.3274993896484375
2023-10-01,S005,P0020,2,10.19,7.133,0.0,12.74,4,0.0,50.96,4.2024174,-0.15675830841064453
2023-10-01,S005,P0009,1,40.4,28.28,0.0,50.5,126,0.0,6363.0,125.36752,0.97802734375
2023-10-01,S004,P0016,4,86.23,60.361,0.0,107.79,102,0.0,10994.58,101.78966,0.1758270263671875
2023-10-01,S005,P0006,4,93.03,65.121,0.0,116.29,86,0.0,10000.94,86.034546,0.2583160400390625
2023-10-01,S004,P0014,3,32.15,22.505,0.0,40.19,149,0.0,5988.3099999999995,148.64012,0.5157470703125
2023-10-01,S003,P0012,2,45.41,31.787,0.0,56.76,35,0.0,1986.6,34.688835,0.2144012451171875
2023-10-01,S004,P0015,1,72.18,50.526,72.18,90.22,158,11404.44,14254.76,157.93994,0.3004913330078125
2023-10-01,S003,P0013,0,74.65,52.255,0.0,93.31,100,0.0,9331.0,100.3382,-0.5917587280273438
2023-10-01,S003,P0014,3,79.9,55.93,0.0,99.88,23,0.0,2297.24,23.497337,-0.6154613494873047
2023-10-01,S003,P0015,3,27.4,19.18,0.0,34.25,17,0.0,582.25,16.82123,0.08329963684082031
2023-10-01,S003,P0016,4,90.63,63.441,0.0,113.29,164,0.0,18579.56,163.46176,0.5135040283203125
2023-10-01,S003,P0017,1,77.39,54.173,77.39,96.74,4,309.56,386.96,3.989518,0.05026888847351074
2023-10-01,S003,P0019,0,61.01,42.707,0.0,76.26,138,0.0,10523.880000000001,137.52684,0.174713134765625
2023-10-01,S003,P0020,3,24.99,17.493,24.99,31.24,59,1474.4099999999999,1843.1599999999999,58.73055,0.5227584838867188
2023-10-01,S004,P0001,4,28.17,19.719,0.0,35.21,89,0.0,3133.69,88.6252,-0.0440673828125
2023-10-01,S004,P0002,1,88.75,62.125,88.75,110.94,50,4437.5,5547.0,50.36481,-0.4232597351074219
2023-10-01,S003,P0018,1,37.73,26.411,0.0,47.16,185,0.0,8724.599999999999,184.71088,0.4390411376953125
2023-10-01,S004,P0004,0,25.32,17.724,0.0,31.65,120,0.0,3798.0,120.905464,-0.610076904296875
2023-10-01,S005,P0019,3,23.36,16.352,23.36,29.2,255,5956.8,7446.0,255.48837,-0.5568389892578125
2023-10-01,S004,P0003,3,67.83,47.481,0.0,84.79,218,0.0,18484.22,217.62907,0.0691070556640625
2023-10-01,S004,P0011,2,94.87,66.409,0.0,118.59,61,0.0,7233.99,61.418537,-0.045185089111328125
2023-10-01,S004,P0010,4,74.29,52.003,0.0,92.86,122,0.0,11328.92,121.75865,-0.09540557861328125
2023-10-01,S004,P0009,1,13.72,9.604,0.0,17.15,138,0.0,2366.7,137.94518,-0.4620208740234375
2023-10-01,S004,P0012,1,52.14,36.498,0.0,65.18,157,0.0,10233.26,156.17944,0.83056640625
2023-10-01,S004,P0007,0,49.43,34.601,0.0,61.79,316,0.0,19525.64,316.68454,-0.4056396484375
2023-10-01,S004,P0006,4,20.19,14.133,0.0,25.24,181,0.0,4568.44,181.35968,-0.672943115234375
2023-10-01,S004,P0005,2,18.15,12.705,0.0,22.69,35,0.0,794.1500000000001,35.474022,-0.15534210205078125
2023-10-01,S004,P0008,2,27.77,19.439,0.0,34.71,98,0.0,3401.58,98.46859,0.14383697509765625
2023-10-02,S002,P0014,1,88.22,61.754,0.0,110.28,38,0.0,4190.64,37.436855,0.14760589599609375
2023-10-02,S002,P0007,4,69.39,48.573,0.0,86.74,18,0.0,1561.32,17.851278,0.008478164672851562
2023-10-02,S002,P0008,3,29.29,20.503,0.0,36.61,263,0.0,9628.43,263.89838,-0.626220703125
2023-10-02,S002,P0009,2,85.8,60.06,85.8,107.25,79,6778.2,8472.75,78.60201,0.44901275634765625
2023-10-02,S002,P0010,1,25.74,18.018,0.0,32.17,101,0.0,3249.17,101.297646,-0.38372802734375
2023-10-02,S002,P0011,2,84.8,59.36,0.0,106.0,17,0.0,1802.0,15.947139,0.7000713348388672
2023-10-02,S002,P0012,0,63.82,44.674,0.0,79.78,425,0.0,33906.5,421.0187,2.8499755859375
2023-10-02,S002,P0013,2,57.0,39.9,0.0,71.25,33,0.0,2351.25,32.586662,0.36034393310546875
2023-10-02,S002,P0015,2,18.3,12.81,0.0,22.88,263,0.0,6017.44,263.09317,0.035675048828125
2023-10-02,S003,P0007,0,89.12,62.384,0.0,111.4,121,0.0,13479.400000000001,120.90782,0.13777923583984375
2023-10-02,S002,P0017,0,73.83,51.681,0.0,92.29,324,0.0,29901.960000000003,323.71637,0.93878173828125
2023-10-02,S002,P0018,1,57.53,40.271,57.53,71.91,130,7478.900000000001,9348.3,130.8148,-0.5144805908203125
2023-10-02,S002,P0019,0,93.98,65.786,0.0,117.48,135,0.0,15859.800000000001,135.0294,0.4066009521484375
2023-10-02,S002,P0020,4,84.91,59.437,0.0,106.14,383,0.0,40651.62,384.5287,-2.41790771484375
2023-10-02,S003,P0001,4,90.8,63.56,90.8,113.5,122,11077.6,13847.0,122.37669,-0.7262725830078125
2023-10-02,S003,P0002,3,29.52,20.664,0.0,36.9,100,0.0,3690.0,99.45313,0.177581787109375
2023-10-02,S003,P0003,4,63.72,44.604,63.72,79.65,273,17395.56,21744.45,272.42023,0.520263671875
2023-10-02,S003,P0004,0,74.01,51.807,0.0,92.51,324,0.0,29973.24,323.48892,0.108612060546875
2023-10-02,S003,P0005,2,29.23,20.461,0.0,36.54,77,0.0,2813.58,76.77738,0.155975341796875
2023-10-02,S003,P0006,2,90.13,63.091,0.0,112.66,95,0.0,10702.699999999999,94.80869,0.1187286376953125
2023-10-02,S002,P0016,4,47.65,33.355,0.0,59.56,96,0.0,5717.76,95.92188,-0.16283416748046875
2023-10-02,S002,P0006,2,31.13,21.791,0.0,38.91,267,0.0,10388.97,267.08487,-0.169464111328125
2023-10-02,S001,P0001,3,43.14,30.198,0.0,53.92,130,0.0,7009.6,130.14754,0.002685546875
2023-10-02,S002,P0004,3,66.82,46.774,0.0,83.52,454,0.0,37918.08,459.87228,-5.110870361328125
2023-10-02,S003,P0008,4,62.82,43.974,0.0,78.53,329,0.0,25836.37,329.88245,-1.097503662109375
2023-10-02,S001,P0002,2,81.33,56.931,0.0,101.66,221,0.0,22466.86,221.126,-0.1864471435546875
2023-10-02,S001,P0003,0,59.86,41.902,0.0,74.82,29,0.0,2169.7799999999997,29.291115,-0.5737419128417969
2023-10-02,S001,P0004,0,84.09,58.863,0.0,105.11,226,0.0,23754.86,226.26353,-0.642242431640625
2023-10-02,S001,P0005,4,51.4,35.98,0.0,64.25,100,0.0,6425.0,99.618385,0.1148529052734375
2023-10-02,S001,P0006,2,97.77,68.439,0.0,122.21,15,0.0,1833.1499999999999,15.589002,-0.4843406677246094
2023-10-02,S001,P0007,1,84.62,59.234,0.0,105.78,154,0.0,16290.12,154.21193,0.1370849609375
2023-10-02,S001,P0008,2,86.04,60.228,0.0,107.55,42,0.0,4517.099999999999,42.042038,0.261871337890625
2023-10-02,S001,P0009,0,31.53,22.071,31.53,39.41,240,7567.200000000001,9458.4,240.4948,-0.885528564453125
2023-10-02,S001,P0010,3,81.41,56.987,0.0,101.76,118,0.0,12007.68,118.437065,-0.5623321533203125
2023-10-02,S002,P0005,1,93.41,65.387,0.0,116.76,138,0.0,16112.880000000001,138.70937,-1.1240081787109375
2023-10-02,S001,P0011,1,67.24,47.068,0.0,84.05,317,0.0,26643.85,317.0526,-0.398223876953125
2023-10-02,S001,P0013,0,59.1,41.37,0.0,73.88,33,0.0,2438.04,33.381866,-0.0790252685546875
2023-10-02,S001,P0014,0,83.75,58.625,0.0,104.69,297,0.0,31092.93,296.16916,0.882965087890625
2023-10-02,S001,P0015,3,53.08,37.156,0.0,66.35,142,0.0,9421.699999999999,141.70938,0.40692138671875
2023-10-02,S001,P0016,1,15.32,10.724,0.0,19.15,84,0.0,1608.6,83.82927,0.2457122802734375
2023-10-02,S001,P0017,1,30.79,21.553,0.0,38.49,193,0.0,7428.570000000001,193.13872,-0.3234710693359375
2023-10-02,S001,P0018,0,85.53,59.871,0.0,106.91,46,0.0,4917.86,46.14922,-0.026012420654296875
2023-10-02,S001,P0019,0,87.55,61.285,0.0,109.44,80,0.0,8755.2,79.60568,-0.052520751953125
2023-10-02,S001,P0020,4,89.8,62.86,0.0,112.25,93,0.0,10439.25,93.04838,0.1786346435546875
2023-10-02,S002,P0001,0,53.22,37.254,0.0,66.53,23,0.0,1530.19,23.053648,0.2615070343017578
2023-10-02,S002,P0002,2,21.17,14.819,21.17,26.46,84,1778.2800000000002,2222.64,84.3994,-0.73834228515625
2023-10-02,S001,P0012,2,49.41,34.587,0.0,61.76,94,0.0,5805.44,93.96293,0.1335296630859375
2023-10-02,S003,P0009,1,35.54,24.878,0.0,44.42,57,0.0,2531.94,57.35243,-0.0218963623046875
2023-10-02,S002,P0003,1,51.75,36.225,0.0,64.69,11,0.0,711.5899999999999,11.337635,-0.12293815612792969
2023-10-02,S003,P0011,3,36.56,25.592,36.56,45.7,88,3217.28,4021.6000000000004,88.12375,-0.5075912475585938
2023-10-02,S004,P0020,4,80.74,56.518,0.0,100.92,252,0.0,25431.84,253.68289,-1.809478759765625
2023-10-02,S005,P0001,4,30.67,21.469,0.0,38.34,88,0.0,3373.92,88.48599,-0.28778076171875
2023-10-02,S005,P0002,2,17.72,12.404,0.0,22.15,138,0.0,3056.7,138.3901,-0.1138763427734375
2023-10-02,S005,P0003,0,82.74,57.918,0.0,103.42,32,0.0,3309.44,32.05899,0.03878021240234375
2023-10-02,S005,P0004,1,25.15,17.605,0.0,31.44,224,0.0,7042.56,224.52129,-0.8158416748046875
2023-10-02,S005,P0005,2,89.48,62.636,0.0,111.85,96,0.0,10737.599999999999,95.61804,0.6345596313476562
2023-10-02,S005,P0006,3,99.59,69.713,0.0,124.49,81,0.0,10083.689999999999,81.10518,-0.5436325073242188
2023-10-02,S005,P0007,0,31.0,21.7,0.0,38.75,244,0.0,9455.0,243.6172,1.259521484375
2023-10-02,S005,P0008,4,53.79,37.653,53.79,67.24,268,14415.72,18020.32,268.66498,-1.11724853515625
2023-10-02,S005,P0009,3,56.44,39.508,0.0,70.55,370,0.0,26103.5,370.51773,-1.549224853515625
2023-10-02,S004,P0019,3,40.29,28.203,0.0,50.36,253,0.0,12741.08,254.15102,-1.1207733154296875
2023-10-02,S005,P0010,0,12.2,8.54,12.2,15.25,192,2342.3999999999996,2928.0,192.50177,-0.20050048828125
2023-10-02,S005,P0012,3,80.14,56.098,0.0,100.18,92,0.0,9216.560000000001,91.93501,-0.0751953125
2023-10-02,S005,P0013,0,64.73,45.311,0.0,80.91,327,0.0,26457.57,326.6898,-0.339111328125
2023-10-02,S005,P0014,2,65.89,46.123,0.0,82.36,78,0.0,6424.08,77.98627,0.12746429443359375
2023-10-02,S005,P0015,1,77.77,54.439,0.0,97.21,48,0.0,4666.08,48.31914,-0.48575592041015625
2023-10-02,S005,P0016,3,52.42,36.694,0.0,65.53,464,0.0,30405.920000000002,457.88132,5.18231201171875
2023-10-02,S005,P0017,3,12.43,8.701,0.0,15.54,107,0.0,1662.78,107.235825,0.13077545166015625
2023-10-02,S005,P0020,4,52.82,36.974,0.0,66.03,61,0.0,4027.83,60.468,0.08485794067382812
2023-10-02,S005,P0018,2,73.22,51.254,0.0,91.52,2,0.0,183.04,2.632454,-0.8948194980621338
2023-10-02,S005,P0019,0,73.64,51.548,0.0,92.05,391,0.0,35991.549999999996,389.5949,2.423858642578125
2023-10-02,S003,P0010,4,90.57,63.399,0.0,113.21,98,0.0,11094.58,98.44754,0.00052642822265625
2023-10-02,S005,P0011,4,37.72,26.404,0.0,47.15,261,0.0,12306.15,261.0449,0.6536865234375
2023-10-02,S004,P0018,3,38.94,27.258,0.0,48.68,58,0.0,2823.44,57.686455,0.3387298583984375
2023-10-02,S004,P0013,1,63.88,44.716,63.88,79.85,61,3896.6800000000003,4870.849999999999,61.25511,-0.4162940979003906
2023-10-02,S004,P0016,4,59.81,41.867,0.0,74.76,105,0.0,7849.8,104.54797,0.7350692749023438
2023-10-02,S004,P0017,1,73.86,51.702,73.86,92.32,46,3397.56,4246.719999999999,46.49667,-0.00087738037109375
2023-10-02,S003,P0012,0,24.85,17.395,0.0,31.06,3,0.0,93.17999999999999,2.9957004,0.21991705894470215
2023-10-02,S003,P0013,0,79.03,55.321,0.0,98.79,29,0.0,2864.9100000000003,28.230555,0.8583240509033203
2023-10-02,S003,P0014,0,95.35,66.745,0.0,119.19,310,0.0,36948.9,307.85858,1.5833740234375
2023-10-02,S003,P0015,0,54.52,38.164,0.0,68.15,203,0.0,13834.45,203.00543,0.3043670654296875
2023-10-02,S003,P0016,3,31.24,21.868,0.0,39.05,131,0.0,5115.549999999999,130.99918,-0.4254913330078125
2023-10-02,S003,P0017,1,20.95,14.665,0.0,26.19,150,0.0,3928.5,150.43454,-0.7691192626953125
2023-10-02,S003,P0019,1,46.63,32.641,0.0,58.29,42,0.0,2448.18,42.066032,0.22285079956054688
2023-10-02,S003,P0020,0,57.7,40.39,0.0,72.12,146,0.0,10529.52,146.2397,-0.35992431640625
2023-10-02,S004,P0001,2,58.08,40.656,58.08,72.6,134,7782.719999999999,9728.4,134.47382,-0.61517333984375
2023-10-02,S004,P0002,2,77.62,54.334,0.0,97.02,97,0.0,9410.94,97.45422,0.2317657470703125
2023-10-02,S003,P0018,1,22.32,15.624,0.0,27.9,268,0.0,7477.2,268.1423,0.09393310546875
2023-10-02,S004,P0004,3,26.97,18.879,26.97,33.71,159,4288.23,5359.89,158.8626,-0.00091552734375
2023-10-02,S004,P0015,1,54.93,38.451,0.0,68.66,190,0.0,13045.4,189.44106,0.4738922119140625
2023-10-02,S004,P0003,4,83.78,58.646,0.0,104.72,229,0.0,23980.88,228.1919,0.51422119140625
2023-10-02,S004,P0012,2,79.16,55.412,0.0,98.95,23,0.0,2275.85,23.108877,0.06792449951171875
2023-10-02,S004,P0011,3,73.71,51.597,0.0,92.14,15,0.0,1382.1,15.409654,-0.44965171813964844
2023-10-02,S004,P0010,4,18.48,12.936,18.48,23.1,209,3862.32,4827.900000000001,208.77019,-0.05206298828125
2023-10-02,S004,P0014,3,90.51,63.357,0.0,113.14,331,0.0,37449.340000000004,329.37012,2.067962646484375
2023-10-02,S004,P0008,3,34.56,24.192,34.56,43.2,55,1900.8000000000002,2376.0,54.82774,0.6195335388183594
2023-10-02,S004,P0007,2,56.39,39.473,0.0,70.49,30,0.0,2114.7,29.969353,-0.015445709228515625
2023-10-02,S004,P0006,4,73.12,51.184,0.0,91.4,279,0.0,25500.600000000002,277.5106,1.25457763671875
2023-10-02,S004,P0005,1,74.7,52.29,0.0,93.38,310,0.0,28947.8,310.5441,-0.705291748046875
2023-10-02,S004,P0009,4,39.09,27.363,0.0,48.86,9,0.0,439.74,8.8305435,0.1032114028930664
2023-10-03,S004,P0006,1,55.54,38.878,0.0,69.42,246,0.0,17077.32,246.76727,-0.5302734375
2023-10-03,S004,P0014,0,39.97,27.979,0.0,49.96,119,0.0,5945.24,118.52458,0.5586090087890625
2023-10-03,S004,P0013,2,60.75,42.525,0.0,75.94,278,0.0,21111.32,277.83127,-0.59552001953125
2023-10-03,S004,P0012,2,37.13,25.991,0.0,46.41,178,0.0,8260.98,177.6389,0.5418701171875
2023-10-03,S004,P0011,1,57.75,40.425,0.0,72.19,17,0.0,1227.23,17.276924,-0.3579730987548828
2023-10-03,S004,P0010,3,53.0,37.1,0.0,66.25,96,0.0,6360.0,96.149635,-0.09044647216796875
2023-10-03,S004,P0009,4,87.44,61.208,87.44,109.3,329,28767.76,35959.7,330.0615,-0.235015869140625
2023-10-03,S004,P0008,1,27.26,19.082,0.0,34.08,185,0.0,6304.799999999999,185.26346,0.3094329833984375
2023-10-03,S004,P0007,0,24.28,16.996,0.0,30.35,429,0.0,13020.150000000001,426.16425,1.6539306640625
2023-10-03,S004,P0005,4,31.94,22.358,31.94,39.93,119,3800.86,4751.67,119.51236,-0.2935943603515625
2023-10-03,S003,P0014,3,23.31,16.317,0.0,29.14,36,0.0,1049.04,35.82511,0.07425308227539062
2023-10-03,S004,P0003,2,76.42,53.494,0.0,95.52,12,0.0,1146.24,11.463759,0.5029153823852539
2023-10-03,S004,P0002,4,83.6,58.52,0.0,104.5,133,0.0,13898.5,132.61163,0.509490966796875
2023-10-03,S004,P0001,3,79.16,55.412,0.0,98.95,66,0.0,6530.7,65.86451,-0.24013519287109375
2023-10-03,S003,P0020,1,50.45,35.315,0.0,63.06,184,0.0,11603.04,183.61292,0.5704498291015625
2023-10-03,S003,P0019,2,27.35,19.145,0.0,34.19,78,0.0,2666.8199999999997,78.3339,-0.30390167236328125
2023-10-03,S003,P0018,0,11.48,8.036,0.0,14.35,23,0.0,330.05,23.194582,-0.1660308837890625
2023-10-03,S003,P0017,0,39.37,27.559,0.0,49.21,227,0.0,11170.67,227.69627,-0.96917724609375
