date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost
2022-07-18,S003,P0015,Furniture,South,139,112,131,102.16,99.65,1,Cloudy,0,95.24,Winter,199,65.1
2022-07-18,S003,P0016,Clothing,North,429,404,72,402.69,40.45,0,Rainy,0,40.56,Spring,629,30.58
2022-07-18,S003,P0017,Furniture,South,390,217,145,220.83,30.47,1,Sunny,0,27.98,Winter,318,22.07
2022-07-18,S003,P0018,Furniture,West,496,342,145,349.79,65.34,1,Sunny,0,67.1,Spring,607,33.06
2022-07-18,S003,P0019,Furniture,West,352,28,133,39.09,60.17,1,Snowy,0,61.86,Summer,149,47.65
2022-07-18,S003,P0020,Furniture,East,175,93,55,106.3,89.25,1,Cloudy,0,93.04,Summer,170,55.12
2022-07-18,S004,P0001,Furniture,South,268,4,112,0.87,30.1,1,Snowy,0,27.9,Spring,266,16.63
2022-07-18,S004,P0002,Furniture,West,300,189,98,188.42,24.71,1,Rainy,1,25.02,Autumn,382,18.99
2022-07-18,S004,P0003,Groceries,South,124,27,71,29.21,91.24,1,Rainy,0,86.29,Summer,194,63.11
2022-07-18,S004,P0004,Furniture,North,92,5,54,-0.64,31.17,1,Cloudy,1,34.09,Summer,198,22.03
2022-07-18,S004,P0005,Electronics,East,127,87,56,106.15,22.61,0,Rainy,0,18.06,Spring,171,12.3
2022-07-18,S004,P0006,Clothing,South,153,108,190,114.99,38.95,1,Sunny,1,41.9,Winter,302,28.52
2022-07-18,S004,P0007,Electronics,West,486,191,163,196.58,76.43,1,Rainy,1,79.7,Summer,441,55.56
2022-07-18,S004,P0008,Clothing,East,301,239,190,238.67,66.66,1,Sunny,0,69.53,Summer,537,52.92
2022-07-18,S004,P0009,Groceries,East,184,151,71,150.28,93.03,1,Rainy,1,92.93,Summer,299,65.38
2022-07-18,S004,P0010,Toys,East,460,415,63,432.77,13.76,1,Snowy,1,13.79,Summer,516,7.28
2022-07-18,S004,P0011,Toys,West,177,62,120,80.37,33.28,0,Sunny,1,32.53,Winter,332,20.43
2022-07-18,S004,P0012,Electronics,North,193,103,129,94.64,33.5,1,Sunny,1,28.73,Summer,383,17.69
2022-07-18,S004,P0013,Toys,East,103,76,178,67.72,32.51,0,Snowy,1,33.43,Summer,335,21.5
2022-07-18,S004,P0014,Clothing,West,262,64,93,83.63,72.39,1,Snowy,0,67.39,Autumn,253,41.19
2022-07-18,S004,P0015,Furniture,North,394,250,95,264.31,95.18,0,Sunny,1,99.03,Winter,382,49.24
2022-07-18,S004,P0016,Furniture,East,353,224,160,242.4,82.7,0,Cloudy,0,85.41,Spring,321,53.79
2022-07-18,S004,P0017,Toys,South,206,106,96,108.38,43.62,1,Sunny,1,44.09,Spring,177,27.14
2022-07-18,S004,P0018,Groceries,North,445,415,32,421.49,75.92,1,Snowy,1,76.1,Summer,587,40.59
2022-07-18,S004,P0019,Clothing,South,255,57,25,63.27,19.91,1,Rainy,0,22.45,Autumn,354,15.31
2022-07-18,S004,P0020,Groceries,North,202,21,91,22.54,54.11,0,Snowy,1,49.61,Winter,197,33.52
2022-07-18,S005,P0001,Furniture,South,125,78,102,74.28,92.87,1,Rainy,0,97.79,Spring,304,65.23
2022-07-18,S005,P0002,Clothing,West,294,117,121,132.87,81.6,1,Snowy,1,82.94,Autumn,218,41.46
2022-07-18,S005,P0003,Electronics,South,291,283,70,299.56,41.07,1,Snowy,0,37.3,Spring,411,21.88
2022-07-18,S005,P0004,Clothing,South,312,306,53,309.77,68.84,1,Rainy,0,73.65,Winter,484,50.15
2022-07-18,S005,P0005,Clothing,North,262,224,169,233.19,44.28,1,Sunny,0,41.38,Autumn,339,25.53
2022-07-18,S005,P0006,Toys,East,333,38,94,34.8,25.79,1,Rainy,1,22.14,Autumn,151,17.93
2022-07-18,S005,P0007,Toys,South,488,375,180,367.63,30.23,1,Sunny,0,33.53,Summer,432,22.86
2022-07-18,S005,P0008,Groceries,West,440,14,31,5.06,60.88,1,Rainy,1,64.79,Winter,277,45.98
2022-07-18,S005,P0009,Electronics,North,160,141,193,140.35,76.92,0,Rainy,1,77.05,Spring,215,54.67
2022-07-18,S005,P0010,Clothing,West,331,290,40,302.84,51.46,1,Cloudy,1,53.75,Winter,533,37.03
2022-07-18,S005,P0011,Toys,West,171,63,128,64.06,27.26,1,Sunny,0,27.67,Summer,355,14.25
2022-07-18,S005,P0012,Furniture,East,350,268,100,265.94,27.84,1,Cloudy,1,23.77,Winter,518,20.29
2022-07-18,S005,P0013,Electronics,North,433,390,138,380.69,50.45,1,Sunny,0,45.74,Spring,640,27.25
2022-07-18,S005,P0014,Clothing,South,489,243,68,258.89,10.56,0,Cloudy,0,11.18,Autumn,497,7.54
2022-07-18,S005,P0015,Toys,West,213,167,163,181.5,32.07,1,Cloudy,1,30.62,Winter,414,21.71
2022-07-18,S005,P0016,Furniture,West,162,136,97,127.29,74.66,1,Rainy,0,73.51,Winter,279,39.51
2022-07-18,S005,P0017,Toys,South,236,67,124,84.69,96.65,1,Rainy,1,92.12,Summer,323,62.37
2022-07-18,S005,P0018,Furniture,South,373,315,173,329.85,73.44,1,Sunny,0,78.21,Autumn,543,53.24
2022-07-18,S005,P0019,Groceries,North,89,28,146,27.43,76.9,1,Snowy,0,80.53,Summer,258,47.58
2022-07-18,S005,P0020,Clothing,South,394,51,131,66.48,89.64,1,Snowy,0,92.76,Winter,115,69.68
2022-07-19,S001,P0001,Toys,South,238,179,198,178.55,56.65,1,Rainy,1,54.38,Autumn,406,39.46
2022-07-19,S001,P0002,Electronics,North,426,112,199,131.74,82.4,1,Sunny,1,79.69,Spring,360,44.74
2022-07-19,S001,P0003,Toys,West,72,60,153,64.99,67.61,1,Rainy,1,65.44,Autumn,231,37.59
2022-07-19,S001,P0004,Electronics,West,164,82,59,90.84,61.0,1,Snowy,0,65.34,Summer,206,35.69
2022-07-19,S001,P0005,Clothing,South,182,31,22,28.25,95.52,1,Snowy,0,98.48,Summer,184,72.18
2022-07-19,S001,P0006,Electronics,West,414,86,86,95.29,29.07,1,Sunny,0,27.86,Summer,173,21.54
2022-07-19,S001,P0007,Toys,North,116,41,75,50.01,84.61,0,Sunny,0,86.17,Winter,258,58.82
2022-07-19,S001,P0008,Groceries,North,385,222,138,229.56,40.17,1,Sunny,0,41.82,Spring,465,28.91
2022-07-19,S001,P0009,Toys,South,190,90,68,101.5,31.03,1,Cloudy,0,35.12,Autumn,254,23.19
2022-07-19,S001,P0010,Clothing,West,128,0,178,8.85,87.62,1,Snowy,0,91.62,Spring,289,62.66
2022-07-19,S001,P0011,Groceries,West,118,113,50,126.92,11.14,1,Sunny,0,14.36,Summer,201,7.13
2022-07-19,S001,P0012,Groceries,North,446,340,100,359.32,18.59,1,Sunny,0,16.63,Autumn,591,11.06
2022-07-19,S001,P0013,Toys,West,340,77,132,69.35,73.43,1,Cloudy,1,69.78,Spring,234,55.97
2022-07-19,S001,P0014,Toys,East,108,53,76,43.9,10.24,0,Cloudy,1,11.73,Winter,119,6.94
2022-07-19,S001,P0015,Groceries,North,275,11,32,6.67,41.77,0,Cloudy,0,42.07,Spring,195,25.73
2022-07-19,S001,P0016,Furniture,South,356,337,58,327.49,13.44,0,Sunny,0,17.78,Spring,504,8.31
2022-07-19,S001,P0017,Groceries,South,118,105,98,96.41,90.0,1,Sunny,0,90.4,Autumn,386,56.52
2022-07-19,S001,P0018,Furniture,North,447,225,108,236.97,36.18,1,Cloudy,1,31.76,Winter,313,20.98
2022-07-19,S001,P0019,Groceries,East,213,22,117,34.15,94.62,1,Sunny,0,98.14,Autumn,267,53.77
2022-07-19,S001,P0020,Clothing,South,343,272,196,264.13,36.61,1,Snowy,1,38.39,Summer,356,24.48
2022-07-19,S002,P0001,Electronics,East,287,161,43,161.1,65.57,1,Cloudy,0,66.91,Summer,261,33.37
2022-07-19,S002,P0002,Electronics,East,162,7,200,26.76,35.73,1,Rainy,0,38.78,Spring,103,18.41
2022-07-19,S002,P0003,Clothing,East,110,2,29,17.57,17.17,0,Snowy,0,18.78,Summer,87,13.05
2022-07-19,S002,P0004,Clothing,West,153,9,199,4.46,48.12,1,Snowy,1,47.21,Spring,122,27.23
2022-07-19,S002,P0005,Groceries,East,494,57,200,51.77,75.59,1,Snowy,0,76.01,Summer,201,38.56
2022-07-19,S002,P0006,Clothing,North,160,46,71,52.71,31.64,0,Rainy,0,27.35,Winter,312,25.23
2022-07-19,S002,P0007,Groceries,South,163,24,118,15.7,92.56,1,Sunny,1,94.03,Spring,178,51.99
2022-07-19,S002,P0008,Toys,South,65,12,62,24.5,38.46,1,Rainy,1,36.85,Summer,74,24.75
2022-07-19,S002,P0009,Clothing,North,314,148,81,149.14,27.48,1,Snowy,0,30.37,Winter,343,20.73
2022-07-19,S002,P0010,Groceries,North,491,85,173,75.02,50.53,1,Cloudy,0,54.6,Autumn,283,36.15
2022-07-19,S002,P0011,Groceries,West,250,75,82,66.45,46.7,1,Rainy,0,47.92,Spring,236,28.14
2022-07-19,S002,P0012,Electronics,North,456,318,97,320.89,18.4,1,Cloudy,0,23.15,Winter,432,10.04
2022-07-19,S002,P0013,Furniture,North,435,411,81,418.58,52.14,1,Cloudy,0,53.85,Summer,688,35.56
2022-07-19,S002,P0014,Clothing,West,476,33,20,43.08,27.81,1,Cloudy,0,24.47,Winter,324,17.66
2022-07-19,S002,P0015,Toys,West,402,320,80,319.3,60.84,1,Snowy,0,57.5,Spring,377,31.33
2022-07-19,S002,P0016,Electronics,East,495,492,92,488.56,30.95,1,Sunny,1,27.4,Spring,785,19.67
2022-07-19,S002,P0017,Electronics,North,163,20,148,11.33,96.62,0,Sunny,0,97.5,Summer,117,52.66
2022-07-19,S002,P0018,Electronics,West,449,273,27,275.59,70.84,1,Sunny,1,66.77,Spring,407,47.7
2022-07-19,S002,P0019,Toys,North,321,314,177,310.15,24.11,0,Cloudy,0,25.76,Autumn,406,19.25
2022-07-19,S002,P0020,Toys,North,368,284,49,295.58,71.33,1,Cloudy,0,67.68,Autumn,577,37.26
2022-07-19,S003,P0001,Clothing,East,180,17,32,27.77,56.36,0,Snowy,0,51.47,Autumn,247,39.47
2022-07-19,S003,P0002,Furniture,South,475,288,69,304.25,22.0,1,Snowy,0,20.29,Winter,582,17.34
2022-07-19,S003,P0003,Toys,North,307,43,27,39.88,97.35,1,Rainy,0,96.07,Summer,177,57.65
2022-07-19,S003,P0004,Furniture,North,150,43,114,53.2,78.38,0,Snowy,0,75.71,Winter,247,53.75
2022-07-19,S003,P0005,Furniture,West,112,110,81,118.21,60.52,1,Snowy,0,62.0,Summer,178,48.06
2022-07-19,S003,P0006,Groceries,East,448,409,159,413.81,68.62,0,Rainy,0,71.3,Summer,481,46.89
2022-07-19,S003,P0007,Clothing,West,224,80,82,99.07,17.12,1,Snowy,1,18.23,Autumn,244,12.91
2022-07-19,S003,P0008,Groceries,East,492,268,93,270.13,61.67,1,Rainy,0,59.49,Spring,367,49.08
2022-07-19,S003,P0009,Electronics,West,338,145,98,142.67,39.86,1,Sunny,1,40.46,Summer,373,30.88
2022-07-19,S003,P0010,Toys,South,458,144,28,141.01,63.35,1,Rainy,0,59.42,Summer,236,48.73
2022-07-19,S003,P0011,Groceries,West,362,104,124,103.7,97.2,1,Rainy,1,96.0,Spring,252,70.1
2022-07-19,S003,P0012,Furniture,North,226,177,169,170.46,93.04,1,Rainy,0,89.53,Autumn,330,58.7
2022-07-19,S003,P0013,Electronics,East,80,46,126,55.76,42.67,0,Snowy,0,42.12,Autumn,211,28.01
2022-07-19,S003,P0014,Clothing,South,163,56,114,63.73,27.74,1,Cloudy,0,22.75,Spring,156,14.82
2022-07-19,S003,P0015,Clothing,North,429,49,84,51.46,58.55,0,Rainy,1,60.56,Summer,204,34.0
2022-07-19,S003,P0016,Electronics,North,272,74,109,79.32,72.21,1,Cloudy,1,67.63,Summer,235,41.85
2022-07-19,S003,P0017,Electronics,East,208,6,122,16.18,25.32,1,Snowy,1,29.07,Spring,252,16.05
2022-07-19,S003,P0018,Toys,South,399,258,159,277.03,83.3,1,Sunny,0,84.36,Winter,551,59.48
2022-07-19,S003,P0019,Groceries,West,490,347,96,361.34,30.12,1,Cloudy,1,25.45,Winter,565,16.49
2022-07-19,S003,P0020,Groceries,North,440,216,113,214.48,15.26,1,Snowy,0,15.8,Winter,337,10.36
2022-07-19,S004,P0001,Clothing,South,330,177,134,192.85,46.98,1,Sunny,1,43.28,Summer,365,36.42
2022-07-19,S004,P0002,Clothing,South,147,94,55,97.57,77.57,1,Rainy,0,75.27,Summer,223,46.69
2022-07-19,S004,P0003,Electronics,West,162,30,166,37.19,33.06,1,Sunny,1,33.02,Spring,310,20.3
2022-07-19,S004,P0004,Toys,North,464,228,161,228.89,36.33,1,Sunny,1,36.96,Summer,516,19.82
2022-07-19,S004,P0005,Groceries,West,342,193,165,201.03,25.36,0,Rainy,1,30.12,Winter,458,17.7
2022-07-19,S004,P0006,Furniture,East,50,44,106,62.83,54.86,1,Snowy,0,51.26,Spring,306,36.36
2022-07-19,S004,P0007,Groceries,South,464,197,22,195.02,30.39,1,Snowy,0,31.28,Summer,426,22.04
2022-07-19,S004,P0008,Furniture,West,244,124,22,142.88,77.96,1,Sunny,1,73.95,Summer,324,61.57
2022-07-19,S004,P0009,Electronics,East,249,126,60,116.97,42.77,1,Sunny,0,45.41,Summer,224,30.76
2022-07-19,S004,P0010,Electronics,East,411,45,147,61.9,12.97,1,Rainy,1,11.51,Autumn,260,7.18
2022-07-19,S004,P0011,Furniture,North,414,54,106,44.14,81.32,1,Cloudy,1,84.1,Autumn,150,59.31
2022-07-19,S004,P0012,Clothing,West,78,39,190,37.96,26.91,1,Cloudy,0,31.22,Spring,160,20.15
2022-07-19,S004,P0013,Clothing,East,279,179,200,169.25,91.44,1,Snowy,0,92.81,Summer,235,66.71
2022-07-19,S004,P0014,Furniture,South,188,46,80,64.72,80.2,0,Cloudy,1,79.83,Winter,161,63.15
2022-07-19,S004,P0015,Electronics,East,373,44,62,45.24,10.68,0,Cloudy,1,9.69,Winter,315,5.84
2022-07-19,S004,P0016,Furniture,West,448,397,48,394.08,87.26,1,Cloudy,0,90.03,Autumn,523,51.89
2022-07-19,S004,P0017,Electronics,East,386,317,149,332.62,79.8,0,Cloudy,0,79.26,Summer,428,48.1
2022-07-19,S004,P0018,Furniture,West,498,476,59,475.66,48.23,1,Sunny,1,45.66,Spring,740,33.45
2022-07-19,S004,P0019,Toys,South,178,147,188,151.46,32.09,0,Cloudy,0,32.61,Winter,353,23.44
2022-07-19,S004,P0020,Furniture,East,237,89,24,107.17,38.66,1,Rainy,0,40.45,Summer,176,23.14
2022-07-19,S005,P0001,Toys,East,205,198,40,215.18,97.4,1,Sunny,0,96.51,Spring,372,77.39
2022-07-19,S005,P0002,Electronics,South,206,103,105,101.66,96.01,0,Rainy,1,97.49,Spring,381,72.11
2022-07-19,S005,P0003,Toys,West,72,61,50,75.22,75.21,1,Sunny,0,76.9,Summer,194,47.2
2022-07-19,S005,P0004,Electronics,East,98,68,73,65.9,76.95,1,Rainy,0,75.16,Spring,278,41.94
2022-07-19,S005,P0005,Furniture,South,147,16,136,35.48,71.86,1,Sunny,0,67.57,Summer,94,45.06
2022-07-19,S005,P0006,Clothing,East,133,104,48,119.68,17.91,0,Rainy,0,16.98,Spring,267,12.96
2022-07-19,S005,P0007,Electronics,West,59,13,41,21.17,32.23,1,Sunny,1,33.63,Summer,141,18.69
2022-07-19,S005,P0008,Clothing,North,493,446,41,457.85,95.5,1,Sunny,1,94.67,Winter,518,58.54
2022-07-19,S005,P0009,Clothing,South,126,22,182,36.43,75.1,1,Sunny,1,72.99,Autumn,177,40.73
2022-07-19,S005,P0010,Furniture,East,322,150,125,158.42,51.53,1,Rainy,1,51.01,Spring,330,38.95
2022-07-19,S005,P0011,Clothing,South,164,55,109,46.38,76.38,1,Snowy,0,81.31,Spring,205,57.7
2022-07-19,S005,P0012,Clothing,East,479,238,103,250.33,22.82,1,Cloudy,0,26.3,Summer,535,13.01
2022-07-19,S005,P0013,Clothing,West,487,216,122,234.58,14.74,1,Snowy,0,15.74,Spring,486,9.68
2022-07-19,S005,P0014,Toys,West,330,147,33,143.35,77.21,0,Sunny,0,81.64,Winter,369,39.4
2022-07-19,S005,P0015,Electronics,West,477,342,156,338.89,72.48,1,Snowy,0,70.41,Summer,399,55.88
2022-07-19,S005,P0016,Toys,South,150,94,120,98.51,98.47,1,Cloudy,1,94.68,Autumn,229,75.01
2022-07-19,S005,P0017,Clothing,South,285,98,90,89.24,77.84,1,Cloudy,1,80.72,Winter,264,55.93
2022-07-19,S005,P0018,Clothing,West,218,113,131,104.62,62.29,0,Rainy,1,57.81,Spring,191,49.59
2022-07-19,S005,P0019,Electronics,North,198,92,158,101.42,64.63,1,Snowy,1,61.18,Summer,143,48.39
2022-07-19,S005,P0020,Furniture,South,217,75,157,71.63,72.53,0,Snowy,1,69.38,Winter,357,42.9
2022-07-20,S001,P0001,Electronics,East,392,114,92,111.42,81.18,0,Cloudy,1,77.62,Winter,276,50.66
2022-07-20,S001,P0002,Furniture,South,415,76,113,89.37,64.49,1,Sunny,1,60.15,Spring,303,49.27
2022-07-20,S001,P0003,Toys,West,435,138,158,144.36,92.26,1,Cloudy,0,88.8,Winter,424,60.81
2022-07-20,S001,P0004,Groceries,East,65,63,124,67.43,36.07,0,Sunny,0,31.15,Winter,177,26.53
2022-07-20,S001,P0005,Furniture,North,242,119,112,127.22,46.31,1,Sunny,0,46.87,Autumn,276,26.63
2022-07-20,S001,P0006,Toys,North,54,8,54,2.36,49.92,1,Snowy,1,45.55,Winter,77,32.83
2022-07-20,S001,P0007,Toys,South,201,133,34,144.47,45.64,0,Snowy,1,41.45,Spring,362,28.94
2022-07-20,S001,P0008,Furniture,North,219,31,140,22.31,23.55,1,Cloudy,1,26.13,Winter,293,11.86
2022-07-20,S001,P0009,Toys,South,114,90,179,100.14,10.11,1,Cloudy,0,5.29,Winter,176,5.38
2022-07-20,S001,P0010,Clothing,West,446,138,192,134.79,99.8,1,Rainy,1,97.33,Spring,259,70.39
2022-07-20,S001,P0011,Furniture,East,140,99,106,95.67,51.93,1,Cloudy,1,49.0,Autumn,175,37.11
2022-07-20,S001,P0012,Groceries,East,296,283,152,277.82,64.55,1,Sunny,0,67.18,Summer,507,39.38
2022-07-20,S001,P0013,Electronics,North,409,159,61,161.94,26.13,0,Snowy,0,26.46,Summer,331,13.93
2022-07-20,S001,P0014,Toys,South,352,184,83,187.66,64.33,1,Sunny,1,60.15,Summer,460,32.48
2022-07-20,S001,P0015,Toys,East,314,135,94,148.79,11.89,1,Cloudy,0,13.58,Autumn,318,8.46
2022-07-20,S001,P0016,Toys,East,232,63,29,82.17,39.91,1,Rainy,0,40.2,Spring,300,27.06
2022-07-20,S001,P0017,Clothing,North,312,130,156,131.87,81.8,0,Sunny,0,82.05,Winter,224,57.2
2022-07-20,S001,P0018,Groceries,East,164,79,164,74.51,83.96,1,Snowy,1,80.19,Spring,300,45.92
2022-07-20,S001,P0019,Electronics,North,173,162,77,162.54,65.99,1,Cloudy,1,65.19,Winter,294,35.28
2022-07-20,S001,P0020,Clothing,North,228,97,137,87.43,95.92,1,Cloudy,1,96.05,Summer,292,61.07
2022-07-20,S002,P0001,Groceries,North,333,215,120,232.92,25.77,1,Rainy,1,21.62,Autumn,384,14.41
2022-07-20,S002,P0002,Electronics,West,335,211,110,203.68,40.66,0,Snowy,0,36.37,Autumn,325,25.65
2022-07-20,S002,P0003,Toys,North,96,2,198,-4.88,78.24,1,Rainy,1,76.07,Winter,76,57.73
2022-07-20,S002,P0004,Furniture,South,374,1,89,3.13,72.78,1,Snowy,1,68.11,Spring,77,40.86
2022-07-20,S002,P0005,Clothing,West,437,93,76,90.3,91.79,1,Cloudy,0,90.13,Winter,277,55.5
2022-07-20,S002,P0006,Toys,North,161,157,192,150.4,46.67,1,Rainy,1,48.0,Spring,378,34.07
2022-07-20,S002,P0007,Groceries,East,328,13,65,17.4,79.63,1,Rainy,1,82.84,Autumn,168,49.5
2022-07-20,S002,P0008,Electronics,East,374,363,141,379.38,96.54,0,Cloudy,0,99.39,Winter,569,64.83
2022-07-20,S002,P0009,Clothing,North,213,85,77,100.47,52.83,1,Sunny,1,51.43,Spring,357,29.74
2022-07-20,S002,P0010,Electronics,South,354,195,73,206.76,66.2,1,Snowy,0,61.67,Winter,288,50.38
2022-07-20,S002,P0011,Electronics,East,268,69,121,83.74,82.66,0,Snowy,0,80.03,Autumn,225,49.34
2022-07-20,S002,P0012,Toys,East,88,65,59,61.46,46.18,1,Rainy,1,42.72,Winter,150,29.51
2022-07-20,S002,P0013,Electronics,South,205,36,74,26.36,40.68,1,Sunny,1,43.51,Summer,232,22.75
2022-07-20,S002,P0014,Toys,North,262,1,21,-4.2,29.31,1,Snowy,0,28.87,Winter,56,16.48
2022-07-20,S002,P0015,Clothing,West,396,267,197,273.59,71.18,0,Rainy,1,71.92,Spring,469,44.94
2022-07-20,S002,P0016,Toys,East,194,87,34,78.79,64.91,1,Snowy,0,64.24,Autumn,295,36.26
2022-07-20,S002,P0017,Clothing,West,232,51,144,64.46,60.61,0,Cloudy,0,59.1,Summer,109,48.37
2022-07-20,S002,P0018,Furniture,South,205,96,52,112.91,62.11,1,Rainy,0,57.6,Autumn,357,41.53
2022-07-20,S002,P0019,Furniture,West,415,196,178,211.32,82.98,1,Cloudy,0,83.02,Winter,447,43.05
2022-07-20,S002,P0020,Groceries,East,478,205,170,196.59,29.82,1,Sunny,0,27.25,Spring,419,15.73
2022-07-20,S003,P0001,Groceries,South,455,316,69,306.58,57.93,1,Rainy,0,54.7,Winter,520,36.99
2022-07-20,S003,P0002,Groceries,West,340,195,152,212.88,82.06,1,Rainy,0,85.5,Spring,257,42.28
2022-07-20,S003,P0003,Furniture,South,220,39,133,58.72,56.25,1,Sunny,1,56.74,Winter,129,40.72
2022-07-20,S003,P0004,Groceries,East,196,156,124,174.32,59.14,1,Cloudy,0,60.37,Spring,333,42.12
2022-07-20,S003,P0005,Clothing,South,210,97,176,89.57,28.62,1,Snowy,0,25.69,Winter,212,20.8
2022-07-20,S003,P0006,Furniture,East,129,7,112,21.21,38.59,1,Snowy,1,34.16,Spring,298,28.01
2022-07-20,S003,P0007,Toys,North,128,28,180,35.13,55.47,1,Sunny,1,56.86,Spring,162,30.79
2022-07-20,S003,P0008,Electronics,North,265,80,132,78.36,99.73,1,Cloudy,1,99.11,Summer,354,76.61
2022-07-20,S003,P0009,Toys,West,142,62,23,53.02,72.83,1,Snowy,1,71.86,Summer,135,54.7
2022-07-20,S003,P0010,Toys,West,460,271,188,280.77,33.18,0,Cloudy,1,35.1,Winter,565,21.95
2022-07-20,S003,P0011,Clothing,North,190,71,41,64.68,38.05,1,Rainy,1,42.59,Summer,164,21.86
2022-07-20,S003,P0012,Groceries,East,329,157,90,159.28,90.12,1,Sunny,1,90.49,Spring,312,69.49
2022-07-20,S003,P0013,Clothing,West,469,84,71,82.12,17.27,1,Cloudy,1,17.49,Spring,231,12.61
2022-07-20,S003,P0014,Furniture,West,286,224,89,234.69,56.18,1,Cloudy,0,61.08,Winter,333,28.17
2022-07-20,S003,P0015,Clothing,East,108,79,159,96.97,98.34,1,Snowy,0,100.88,Autumn,137,60.85
2022-07-20,S003,P0016,Electronics,South,467,352,105,360.16,59.13,1,Snowy,1,61.23,Autumn,531,36.23
2022-07-20,S003,P0017,Clothing,North,144,42,88,44.26,76.27,1,Snowy,0,79.85,Winter,338,51.71
2022-07-20,S003,P0018,Electronics,West,105,45,160,55.94,39.46,1,Cloudy,0,40.0,Winter,150,22.72
2022-07-20,S003,P0019,Groceries,North,177,110,25,105.84,61.91,1,Snowy,0,59.79,Autumn,317,47.62
2022-07-20,S003,P0020,Clothing,East,159,26,71,41.84,49.53,1,Rainy,1,45.75,Autumn,97,27.01
2022-07-20,S004,P0001,Electronics,North,128,88,99,92.45,51.48,1,Sunny,0,52.9,Winter,375,29.81
2022-07-20,S004,P0002,Toys,East,311,143,87,150.98,24.32,1,Sunny,0,23.47,Autumn,395,13.89
2022-07-20,S004,P0003,Clothing,East,453,189,155,180.57,65.43,1,Snowy,1,63.7,Autumn,485,35.6
2022-07-20,S004,P0004,Electronics,North,312,69,27,59.87,39.0,1,Sunny,0,39.76,Winter,353,23.68
2022-07-20,S004,P0005,Furniture,South,223,168,91,165.78,26.67,1,Cloudy,0,22.75,Spring,298,15.22
2022-07-20,S004,P0006,Furniture,East,286,254,172,268.16,41.45,1,Cloudy,1,45.34,Summer,403,27.05
2022-07-20,S004,P0007,Toys,West,131,7,162,7.42,96.09,1,Sunny,0,96.73,Winter,69,75.09
2022-07-20,S004,P0008,Groceries,South,343,45,187,57.82,99.14,1,Snowy,1,103.48,Summer,165,50.97
2022-07-20,S004,P0009,Clothing,West,290,198,122,196.84,38.34,0,Cloudy,0,37.75,Spring,263,28.14
2022-07-20,S004,P0010,Toys,South,90,86,34,96.27,90.46,1,Rainy,0,90.68,Winter,360,67.8
2022-07-20,S004,P0011,Groceries,East,340,340,73,351.79,51.69,1,Sunny,0,53.97,Winter,434,26.98
2022-07-20,S004,P0012,Electronics,East,391,302,156,295.35,19.69,1,Snowy,1,18.92,Winter,416,11.96
2022-07-20,S004,P0013,Clothing,East,164,143,163,161.79,21.08,1,Sunny,0,16.71,Spring,331,15.96
2022-07-20,S004,P0014,Groceries,West,121,84,134,90.96,90.97,1,Rainy,0,91.59,Spring,203,61.46
2022-07-20,S004,P0015,Furniture,East,477,91,30,106.07,83.87,0,Snowy,0,82.98,Autumn,288,55.75
2022-07-20,S004,P0016,Furniture,South,305,170,32,188.15,63.38,1,Sunny,1,62.74,Spring,318,38.02
2022-07-20,S004,P0017,Furniture,South,305,25,155,23.95,87.63,1,Sunny,0,90.99,Winter,310,45.79
2022-07-20,S004,P0018,Groceries,South,324,116,123,107.33,14.11,1,Sunny,1,13.18,Spring,356,8.41
2022-07-20,S004,P0019,Clothing,East,182,6,170,24.92,61.43,1,Rainy,0,61.54,Winter,156,31.31
2022-07-20,S004,P0020,Toys,East,478,439,51,431.09,81.94,1,Rainy,0,82.26,Summer,593,48.75
2022-07-20,S005,P0001,Toys,West,206,21,79,33.11,26.02,1,Sunny,1,28.3,Autumn,288,20.23
2022-07-20,S005,P0002,Clothing,East,245,69,99,67.71,59.47,1,Cloudy,1,57.41,Autumn,368,44.31
2022-07-20,S005,P0003,Toys,South,379,356,41,370.79,59.6,0,Cloudy,1,56.92,Winter,545,33.06
2022-07-20,S005,P0004,Electronics,North,214,95,38,89.0,87.41,1,Cloudy,1,87.96,Summer,334,54.5
2022-07-20,S005,P0005,Groceries,North,244,150,120,159.39,81.91,1,Sunny,1,83.7,Summer,293,60.02
2022-07-20,S005,P0006,Electronics,East,324,229,41,236.04,90.84,1,Snowy,0,89.09,Winter,498,71.68
2022-07-20,S005,P0007,Toys,North,139,45,55,48.41,54.33,1,Cloudy,1,50.07,Spring,313,36.4
2022-07-20,S005,P0008,Furniture,South,104,10,69,11.36,29.12,1,Sunny,1,24.77,Autumn,101,17.21
2022-07-20,S005,P0009,Clothing,South,374,214,145,211.59,51.9,1,Cloudy,0,56.35,Winter,346,34.31
2022-07-20,S005,P0010,Toys,North,299,48,44,49.8,11.96,1,Sunny,1,16.83,Autumn,294,9.41
2022-07-20,S005,P0011,Electronics,West,325,216,57,209.74,47.74,1,Snowy,1,45.56,Summer,451,34.24
2022-07-20,S005,P0012,Furniture,East,398,183,122,188.42,97.95,1,Rainy,0,97.03,Summer,365,49.11
2022-07-20,S005,P0013,Furniture,North,60,15,123,17.88,38.83,1,Cloudy,0,36.83,Winter,169,27.9
