Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Demand_Forecast,Price,Discount,Weather_Condition,Holiday,Competitor_Pricing,Seasonality,Customer_Visits,Cost_Price,Conversion_Rate_%
17-10-2022,S001,P0020,Toys,West,475,110,89,104.78,56.33,15,Snowy,1,59.99,Summer,169,39.431,65.08875739644971
17-10-2022,S002,P0001,Electronics,East,489,330,32,343.29,56.56,15,Snowy,1,52.47,Autumn,364,39.592,90.65934065934066
17-10-2022,S002,P0002,Furniture,East,295,0,105,7.32,26.46,15,Sunny,0,26.78,Spring,96,18.522,0.0
17-10-2022,S002,P0003,Toys,East,199,63,143,77.87,95.46,0,Rainy,0,92.94,Autumn,149,66.82199999999999,42.281879194630875
17-10-2022,S002,P0004,Clothing,East,158,46,113,52.01,47.51,5,Cloudy,0,43.77,Autumn,80,33.257,57.49999999999999
17-10-2022,S002,P0005,Clothing,North,244,137,170,127.47,63.06,0,Cloudy,0,66.69,Spring,177,44.141999999999996,77.40112994350282
17-10-2022,S002,P0006,Groceries,West,293,45,106,41.3,72.43,10,Snowy,0,76.98,Summer,85,50.701,52.94117647058824
17-10-2022,S002,P0007,Groceries,North,473,265,166,267.1,15.48,0,Sunny,1,16.68,Autumn,301,10.836,88.03986710963456
17-10-2022,S002,P0008,Electronics,West,365,72,131,73.9,53.9,15,Snowy,0,54.17,Spring,128,37.73,56.25
17-10-2022,S002,P0009,Groceries,East,477,333,181,333.17,98.5,15,Snowy,1,95.03,Winter,425,68.94999999999999,78.3529411764706
17-10-2022,S002,P0010,Furniture,East,472,131,22,140.84,86.59,10,Sunny,0,87.43,Winter,208,60.613,62.980769230769226
17-10-2022,S002,P0011,Clothing,South,264,96,179,106.91,43.39,5,Rainy,0,43.69,Spring,129,30.372999999999998,74.4186046511628
17-10-2022,S002,P0012,Furniture,West,205,11,121,29.8,45.13,15,Snowy,0,45.79,Autumn,80,31.591,13.750000000000002
17-10-2022,S002,P0013,Furniture,East,434,145,177,160.04,57.0,0,Rainy,1,55.55,Autumn,167,39.9,86.82634730538922
17-10-2022,S002,P0014,Furniture,South,194,80,22,74.88,43.46,10,Cloudy,0,40.14,Winter,125,30.421999999999997,64.0
17-10-2022,S002,P0015,Furniture,North,217,10,56,18.26,50.34,0,Snowy,1,53.85,Winter,88,35.238,11.363636363636363
17-10-2022,S002,P0016,Groceries,West,166,7,24,26.09,79.18,15,Snowy,1,80.32,Spring,42,55.426,16.666666666666664
17-10-2022,S002,P0017,Clothing,East,99,49,77,57.57,84.14,20,Rainy,1,82.6,Winter,146,58.897999999999996,33.56164383561644
17-10-2022,S002,P0018,Furniture,East,442,309,147,313.54,19.11,0,Cloudy,1,15.75,Autumn,370,13.376999999999999,83.51351351351352
17-10-2022,S002,P0019,Toys,East,67,29,48,42.87,59.28,10,Rainy,0,54.62,Summer,87,41.495999999999995,33.33333333333333
17-10-2022,S002,P0020,Furniture,West,421,234,72,243.82,70.36,20,Snowy,0,66.21,Autumn,281,49.251999999999995,83.27402135231317
17-10-2022,S003,P0001,Clothing,West,193,137,127,141.69,30.82,10,Sunny,0,26.5,Winter,187,21.573999999999998,73.2620320855615
17-10-2022,S003,P0002,Groceries,West,121,26,69,22.91,12.6,5,Rainy,1,16.93,Autumn,105,8.819999999999999,24.761904761904763
17-10-2022,S003,P0003,Toys,East,98,60,186,68.01,26.2,0,Sunny,1,25.21,Spring,99,18.34,60.60606060606061
17-10-2022,S003,P0004,Electronics,East,388,172,24,174.19,38.89,15,Cloudy,1,38.82,Spring,222,27.223,77.47747747747748
17-10-2022,S003,P0005,Furniture,South,350,81,186,96.48,97.94,15,Rainy,1,100.34,Spring,104,68.55799999999999,77.88461538461539
17-10-2022,S003,P0006,Toys,West,160,83,70,86.18,80.64,0,Cloudy,0,85.01,Winter,106,56.44799999999999,78.30188679245283
17-10-2022,S003,P0007,Furniture,East,453,428,179,442.57,72.95,15,Sunny,0,70.32,Winter,460,51.065,93.04347826086956
17-10-2022,S003,P0008,Groceries,South,126,125,46,124.84,86.24,5,Snowy,1,89.99,Winter,181,60.367999999999995,69.06077348066299
17-10-2022,S003,P0009,Electronics,East,494,292,87,302.3,60.8,20,Snowy,1,55.93,Spring,329,42.559999999999995,88.75379939209726
17-10-2022,S003,P0010,Toys,East,317,309,170,300.25,94.59,5,Cloudy,0,98.32,Winter,363,66.213,85.12396694214877
17-10-2022,S003,P0011,Clothing,South,203,1,109,15.54,36.42,0,Cloudy,1,38.75,Autumn,82,25.494,1.2195121951219512
17-10-2022,S003,P0012,Groceries,North,453,266,42,269.18,28.19,0,Sunny,1,26.38,Winter,332,19.733,80.12048192771084
17-10-2022,S003,P0013,Furniture,West,52,37,79,34.45,81.17,20,Snowy,0,76.98,Summer,57,56.818999999999996,64.91228070175438
17-10-2022,S003,P0014,Electronics,South,81,3,176,2.25,42.65,0,Cloudy,1,46.09,Autumn,89,29.854999999999997,3.3707865168539324
17-10-2022,S003,P0015,Clothing,North,208,198,144,210.01,33.4,10,Rainy,1,31.41,Winter,236,23.38,83.89830508474576
17-10-2022,S003,P0016,Electronics,West,437,142,22,160.37,27.56,15,Sunny,0,25.38,Spring,175,19.291999999999998,81.14285714285714
17-10-2022,S003,P0017,Clothing,North,438,430,33,428.13,15.14,0,Sunny,0,18.93,Spring,460,10.597999999999999,93.47826086956522
17-10-2022,S003,P0018,Toys,South,128,81,119,85.93,40.41,0,Snowy,0,42.79,Summer,119,28.286999999999995,68.0672268907563
17-10-2022,S003,P0019,Clothing,North,108,7,184,2.73,25.99,0,Snowy,1,29.02,Spring,94,18.192999999999998,7.446808510638298
17-10-2022,S003,P0020,Electronics,East,476,34,88,28.03,65.35,10,Sunny,0,65.65,Autumn,56,45.74499999999999,60.71428571428571
17-10-2022,S004,P0001,Toys,South,380,269,185,266.33,17.49,20,Snowy,1,13.78,Spring,341,12.242999999999999,78.88563049853371
17-10-2022,S004,P0002,Toys,South,373,351,156,342.32,69.74,15,Sunny,0,72.52,Autumn,448,48.81799999999999,78.34821428571429
17-10-2022,S004,P0003,Electronics,South,258,203,148,222.06,38.53,5,Snowy,0,35.53,Summer,257,26.971,78.98832684824903
17-10-2022,S004,P0004,Clothing,West,89,66,139,71.25,13.59,10,Cloudy,0,14.7,Spring,141,9.513,46.808510638297875
17-10-2022,S004,P0005,Clothing,South,83,22,74,15.87,91.28,10,Cloudy,0,91.9,Summer,53,63.895999999999994,41.509433962264154
17-10-2022,S004,P0006,Electronics,East,339,53,101,66.51,11.0,15,Rainy,1,6.84,Winter,86,7.699999999999999,61.627906976744185
17-10-2022,S004,P0007,Groceries,East,470,448,81,467.92,54.65,15,Snowy,1,52.38,Autumn,539,38.254999999999995,83.11688311688312
17-10-2022,S004,P0008,Furniture,South,123,19,113,11.92,73.39,15,Sunny,1,68.82,Summer,118,51.373,16.101694915254235
17-10-2022,S004,P0009,Toys,East,110,79,37,71.07,35.72,10,Rainy,0,35.17,Summer,152,25.003999999999998,51.973684210526315
17-10-2022,S004,P0010,Furniture,East,395,171,97,166.22,84.45,5,Rainy,1,84.13,Winter,249,59.114999999999995,68.67469879518072
17-10-2022,S004,P0011,Clothing,North,448,281,118,278.89,57.53,20,Rainy,1,57.37,Spring,358,40.271,78.49162011173185
17-10-2022,S004,P0012,Groceries,South,199,47,46,64.4,17.09,0,Cloudy,0,20.21,Spring,119,11.963,39.49579831932773
17-10-2022,S004,P0013,Furniture,South,412,289,178,308.42,56.14,5,Snowy,1,58.18,Winter,326,39.297999999999995,88.65030674846625
17-10-2022,S004,P0014,Groceries,East,72,22,105,15.32,21.55,10,Rainy,1,23.7,Spring,58,15.084999999999999,37.93103448275862
17-10-2022,S004,P0015,Clothing,West,469,36,52,53.81,65.38,15,Snowy,0,67.76,Spring,112,45.76599999999999,32.142857142857146
17-10-2022,S004,P0016,Electronics,East,458,394,43,413.04,83.87,0,Snowy,1,85.58,Winter,444,58.708999999999996,88.73873873873875
17-10-2022,S004,P0017,Electronics,North,145,102,190,111.55,46.44,15,Sunny,0,47.79,Autumn,201,32.507999999999996,50.74626865671642
17-10-2022,S004,P0018,Electronics,South,254,65,115,72.65,22.61,5,Rainy,0,20.76,Winter,152,15.826999999999998,42.76315789473684
17-10-2022,S004,P0019,Groceries,South,411,77,38,96.28,91.47,5,Rainy,1,95.15,Autumn,142,64.029,54.22535211267606
17-10-2022,S004,P0020,Toys,West,242,12,111,4.47,24.32,0,Snowy,1,20.21,Autumn,66,17.023999999999997,18.181818181818183
17-10-2022,S005,P0001,Furniture,South,96,24,139,31.3,53.1,0,Cloudy,1,57.48,Spring,116,37.17,20.689655172413794
17-10-2022,S005,P0002,Toys,South,449,261,176,260.89,82.19,15,Sunny,0,85.03,Autumn,286,57.532999999999994,91.25874125874127
17-10-2022,S005,P0003,Electronics,South,311,60,32,61.65,72.88,5,Cloudy,1,69.2,Autumn,146,51.01599999999999,41.0958904109589
17-10-2022,S005,P0004,Electronics,West,168,140,170,131.89,95.7,10,Snowy,1,98.83,Summer,231,66.99,60.60606060606061
17-10-2022,S005,P0005,Furniture,West,362,88,152,104.71,71.61,10,Rainy,1,70.16,Winter,182,50.126999999999995,48.35164835164835
17-10-2022,S005,P0006,Groceries,South,395,140,105,148.93,72.27,10,Cloudy,1,77.08,Winter,207,50.58899999999999,67.6328502415459
17-10-2022,S005,P0007,Furniture,West,440,423,128,421.02,41.3,10,Cloudy,1,40.65,Autumn,458,28.909999999999997,92.35807860262008
17-10-2022,S005,P0008,Toys,North,83,22,116,24.22,28.74,5,Sunny,1,32.59,Summer,76,20.118,28.947368421052634
17-10-2022,S005,P0009,Groceries,West,288,151,164,141.34,11.21,10,Cloudy,1,16.1,Summer,217,7.847,69.5852534562212
17-10-2022,S005,P0010,Toys,South,462,232,157,245.88,49.2,10,Snowy,1,48.53,Winter,297,34.44,78.11447811447812
17-10-2022,S005,P0011,Electronics,South,76,27,39,41.23,47.66,5,Snowy,0,51.65,Winter,66,33.361999999999995,40.909090909090914
17-10-2022,S005,P0012,Electronics,South,55,47,64,59.91,59.58,20,Sunny,0,64.24,Autumn,112,41.705999999999996,41.964285714285715
17-10-2022,S005,P0013,Electronics,South,336,213,138,230.27,62.62,5,Rainy,1,67.21,Spring,269,43.833999999999996,79.182156133829
17-10-2022,S005,P0014,Groceries,West,88,8,28,12.65,78.19,20,Cloudy,0,78.66,Spring,31,54.733,25.806451612903224
17-10-2022,S005,P0015,Electronics,West,171,68,126,60.7,81.85,20,Cloudy,0,82.21,Spring,108,57.294999999999995,62.96296296296296
17-10-2022,S005,P0016,Furniture,East,366,223,53,233.96,53.04,20,Sunny,0,57.36,Summer,282,37.128,79.07801418439716
17-10-2022,S005,P0017,Furniture,North,352,73,119,78.77,66.47,10,Cloudy,1,65.03,Autumn,96,46.528999999999996,76.04166666666666
17-10-2022,S005,P0018,Toys,West,66,62,62,52.5,44.91,15,Sunny,0,41.51,Summer,82,31.436999999999994,75.60975609756098
17-10-2022,S005,P0019,Groceries,West,420,316,52,307.71,15.82,10,Snowy,1,14.31,Spring,381,11.074,82.93963254593176
17-10-2022,S005,P0020,Toys,West,66,30,127,41.43,10.35,20,Cloudy,0,7.36,Winter,79,7.244999999999999,37.9746835443038
18-10-2022,S001,P0001,Furniture,East,403,274,115,270.03,83.62,10,Cloudy,1,79.44,Summer,334,58.534,82.03592814371258
18-10-2022,S001,P0002,Groceries,East,226,99,171,115.21,39.81,10,Cloudy,0,43.39,Autumn,180,27.867,55.00000000000001
18-10-2022,S001,P0003,Toys,South,426,80,156,88.94,23.72,20,Cloudy,0,22.49,Winter,173,16.604,46.24277456647399
18-10-2022,S001,P0004,Furniture,East,426,141,85,137.06,18.4,0,Sunny,0,19.22,Winter,212,12.879999999999999,66.50943396226415
18-10-2022,S001,P0005,Groceries,East,185,172,136,163.82,95.26,10,Sunny,1,95.97,Autumn,233,66.682,73.8197424892704
18-10-2022,S001,P0006,Toys,East,488,152,107,156.44,65.52,5,Cloudy,0,65.2,Winter,230,45.864,66.08695652173913
18-10-2022,S001,P0007,Clothing,North,70,46,47,51.1,58.62,10,Cloudy,1,57.33,Winter,80,41.034,57.49999999999999
18-10-2022,S001,P0008,Furniture,North,365,290,111,286.52,51.27,20,Cloudy,1,53.46,Winter,312,35.889,92.94871794871796
18-10-2022,S001,P0009,Electronics,North,369,205,101,206.79,57.83,15,Sunny,1,57.96,Spring,257,40.480999999999995,79.76653696498055
18-10-2022,S001,P0010,Furniture,West,271,111,27,130.67,55.12,5,Snowy,0,52.23,Autumn,205,38.583999999999996,54.146341463414636
18-10-2022,S001,P0011,Toys,West,301,226,106,244.06,73.09,10,Rainy,0,75.79,Autumn,283,51.163,79.85865724381625
18-10-2022,S001,P0012,Clothing,East,91,18,23,20.98,24.14,15,Sunny,1,22.68,Autumn,86,16.898,20.930232558139537
18-10-2022,S001,P0013,Furniture,South,444,94,59,89.61,10.63,5,Snowy,1,13.53,Winter,149,7.441,63.08724832214765
18-10-2022,S001,P0014,Electronics,North,191,110,130,113.99,75.19,15,Sunny,1,78.01,Winter,201,52.632999999999996,54.72636815920397
18-10-2022,S001,P0015,Clothing,West,105,58,188,55.24,65.64,20,Cloudy,1,61.05,Winter,101,45.948,57.42574257425742
18-10-2022,S001,P0016,Clothing,East,202,184,112,188.71,36.18,10,Cloudy,1,35.0,Winter,229,25.325999999999997,80.34934497816593
18-10-2022,S001,P0017,Toys,East,363,68,109,70.39,61.62,15,Cloudy,1,63.42,Autumn,110,43.13399999999999,61.81818181818181
18-10-2022,S001,P0018,Groceries,East,486,88,93,96.35,18.34,20,Sunny,1,16.56,Autumn,127,12.838,69.29133858267717
18-10-2022,S001,P0019,Toys,West,434,380,125,379.21,62.89,20,Cloudy,0,59.88,Spring,409,44.022999999999996,92.90953545232273
18-10-2022,S001,P0020,Clothing,East,327,149,193,157.59,46.81,5,Rainy,1,50.89,Winter,222,32.767,67.11711711711712
18-10-2022,S002,P0001,Clothing,South,388,115,168,114.86,69.11,15,Rainy,0,67.47,Autumn,192,48.376999999999995,59.895833333333336
18-10-2022,S002,P0002,Electronics,South,318,286,146,297.06,40.53,5,Sunny,1,37.34,Spring,344,28.371,83.13953488372093
18-10-2022,S002,P0003,Clothing,East,261,162,115,161.55,66.99,10,Rainy,0,68.23,Winter,244,46.892999999999994,66.39344262295081
18-10-2022,S002,P0004,Toys,East,250,127,58,144.62,45.05,10,Cloudy,0,46.88,Summer,192,31.534999999999997,66.14583333333334
18-10-2022,S002,P0005,Groceries,East,399,369,114,369.49,75.12,15,Sunny,1,76.17,Autumn,402,52.584,91.7910447761194
18-10-2022,S002,P0006,Furniture,South,243,127,146,137.24,27.35,5,Cloudy,1,32.11,Summer,193,19.145,65.80310880829016
18-10-2022,S002,P0007,Electronics,North,81,17,96,29.73,22.18,0,Sunny,1,22.84,Spring,90,15.525999999999998,18.88888888888889
18-10-2022,S002,P0008,Toys,East,451,2,134,12.58,57.25,0,Snowy,0,53.46,Summer,51,40.074999999999996,3.9215686274509802
18-10-2022,S002,P0009,Furniture,East,413,251,38,266.64,60.22,5,Cloudy,1,63.03,Summer,285,42.153999999999996,88.0701754385965
18-10-2022,S002,P0010,Clothing,South,359,5,198,18.15,63.28,0,Rainy,1,62.11,Spring,55,44.296,9.090909090909092
18-10-2022,S002,P0011,Toys,West,472,252,192,260.17,83.43,15,Rainy,0,79.99,Summer,345,58.401,73.04347826086956
18-10-2022,S002,P0012,Furniture,North,432,142,75,155.47,32.31,20,Rainy,0,29.2,Winter,233,22.617,60.94420600858369
18-10-2022,S002,P0013,Clothing,North,128,75,121,90.98,60.01,0,Rainy,1,63.71,Summer,99,42.007,75.75757575757575
18-10-2022,S002,P0014,Electronics,South,445,21,67,16.66,16.76,0,Rainy,0,15.47,Winter,42,11.732000000000001,50.0
18-10-2022,S002,P0015,Electronics,South,440,433,147,440.86,96.26,5,Rainy,1,98.55,Summer,467,67.382,92.71948608137045
18-10-2022,S002,P0016,Furniture,West,317,41,84,49.11,20.88,15,Snowy,1,17.34,Summer,97,14.615999999999998,42.2680412371134
18-10-2022,S002,P0017,Furniture,North,407,186,75,180.95,23.33,20,Sunny,0,21.38,Autumn,247,16.331,75.30364372469636
18-10-2022,S002,P0018,Groceries,North,132,108,161,113.38,60.37,0,Cloudy,1,61.15,Summer,139,42.25899999999999,77.6978417266187
18-10-2022,S002,P0019,Electronics,South,93,91,69,82.26,30.73,15,Sunny,1,33.73,Winter,162,21.511,56.17283950617284
18-10-2022,S002,P0020,Groceries,West,247,109,165,126.72,72.25,20,Sunny,0,73.93,Autumn,152,50.574999999999996,71.71052631578947
18-10-2022,S003,P0001,Electronics,East,479,156,149,150.5,14.49,0,Snowy,1,17.3,Summer,184,10.142999999999999,84.78260869565217
18-10-2022,S003,P0002,Electronics,West,58,55,132,52.47,78.32,15,Snowy,1,73.59,Winter,120,54.82399999999999,45.83333333333333
18-10-2022,S003,P0003,Groceries,South,338,205,179,196.36,89.98,10,Rainy,0,91.3,Autumn,281,62.986,72.95373665480427
18-10-2022,S003,P0004,Groceries,South,72,64,140,72.14,18.78,5,Snowy,1,18.66,Summer,116,13.146,55.172413793103445
18-10-2022,S003,P0005,Furniture,South,141,71,96,74.97,45.86,10,Cloudy,0,45.54,Autumn,148,32.102,47.97297297297297
18-10-2022,S003,P0006,Toys,North,74,11,151,24.46,12.1,0,Sunny,0,8.43,Autumn,37,8.469999999999999,29.72972972972973
18-10-2022,S003,P0007,Clothing,South,480,242,57,234.94,37.82,15,Snowy,0,35.52,Autumn,332,26.474,72.89156626506023
18-10-2022,S003,P0008,Toys,North,291,2,163,15.49,84.88,5,Rainy,1,81.54,Summer,70,59.41599999999999,2.857142857142857
18-10-2022,S003,P0009,Electronics,West,178,93,61,86.29,90.06,0,Cloudy,1,91.01,Summer,167,63.041999999999994,55.688622754491014
18-10-2022,S003,P0010,Clothing,North,412,236,57,250.88,21.71,10,Snowy,1,24.12,Winter,281,15.197,83.98576512455516
18-10-2022,S003,P0011,Electronics,West,180,176,101,184.56,23.09,5,Sunny,0,19.64,Summer,217,16.163,81.10599078341014
18-10-2022,S003,P0012,Groceries,North,481,293,31,302.58,10.85,20,Sunny,1,14.59,Winter,357,7.594999999999999,82.07282913165265
18-10-2022,S003,P0013,Electronics,South,389,193,122,189.8,86.11,20,Rainy,0,85.16,Spring,259,60.276999999999994,74.5173745173745
18-10-2022,S003,P0014,Groceries,East,174,8,186,23.05,30.45,0,Sunny,1,32.0,Autumn,78,21.314999999999998,10.256410256410255
18-10-2022,S003,P0015,Furniture,North,96,2,97,10.31,53.07,15,Cloudy,0,57.71,Autumn,78,37.149,2.564102564102564
18-10-2022,S003,P0016,Toys,South,93,34,111,37.32,24.5,10,Rainy,1,22.28,Autumn,116,17.15,29.310344827586203
18-10-2022,S003,P0017,Electronics,East,446,149,150,143.51,63.18,10,Cloudy,0,64.24,Winter,199,44.226,74.87437185929649
18-10-2022,S003,P0018,Clothing,North,226,29,153,39.29,20.62,15,Sunny,1,21.18,Spring,63,14.434,46.03174603174603
18-10-2022,S003,P0019,Electronics,West,351,161,65,155.24,33.19,15,Cloudy,1,28.89,Winter,211,23.232999999999997,76.30331753554502
18-10-2022,S003,P0020,Groceries,North,389,196,106,186.51,69.56,15,Rainy,0,68.18,Winter,291,48.692,67.35395189003437
18-10-2022,S004,P0001,Electronics,West,380,20,86,31.15,88.71,0,Sunny,1,87.31,Spring,47,62.096999999999994,42.5531914893617
18-10-2022,S004,P0002,Groceries,West,375,218,28,233.24,72.15,5,Rainy,0,73.67,Winter,295,50.505,73.89830508474576
18-10-2022,S004,P0003,Groceries,South,334,136,188,147.78,86.8,20,Sunny,1,86.01,Winter,198,60.75999999999999,68.68686868686868
18-10-2022,S004,P0004,Electronics,South,496,52,101,46.77,70.08,20,Cloudy,0,72.43,Spring,130,49.056,40.0
18-10-2022,S004,P0005,Groceries,West,436,366,63,380.66,69.26,0,Sunny,0,65.05,Spring,445,48.482,82.24719101123596
18-10-2022,S004,P0006,Groceries,South,306,161,141,156.27,80.14,5,Sunny,1,85.1,Winter,260,56.098,61.92307692307693
18-10-2022,S004,P0007,Toys,South,294,86,121,102.53,13.12,10,Rainy,0,8.3,Summer,112,9.184,76.78571428571429
18-10-2022,S004,P0008,Electronics,South,373,356,98,370.63,74.81,10,Snowy,0,74.56,Spring,434,52.367,82.02764976958525
18-10-2022,S004,P0009,Groceries,South,372,130,139,122.24,65.12,10,Rainy,0,67.43,Autumn,174,45.584,74.71264367816092
18-10-2022,S004,P0010,Electronics,South,91,50,78,43.19,92.33,0,Sunny,1,91.91,Spring,115,64.631,43.47826086956522
18-10-2022,S004,P0011,Groceries,South,88,24,128,34.42,73.7,5,Rainy,0,74.93,Spring,84,51.589999999999996,28.57142857142857
18-10-2022,S004,P0012,Toys,West,272,183,127,178.11,99.29,10,Rainy,1,95.34,Winter,260,69.503,70.38461538461539
18-10-2022,S004,P0013,Groceries,North,144,27,123,39.38,57.82,15,Sunny,1,53.87,Summer,52,40.474,51.92307692307693
18-10-2022,S004,P0014,Clothing,South,373,102,52,96.25,24.98,5,Cloudy,0,26.15,Winter,143,17.486,71.32867132867133
18-10-2022,S004,P0015,Toys,West,78,22,57,17.47,31.34,20,Cloudy,1,29.32,Winter,93,21.938,23.655913978494624
18-10-2022,S004,P0016,Toys,West,372,176,184,178.72,27.67,10,Cloudy,0,31.95,Winter,212,19.369,83.01886792452831
18-10-2022,S004,P0017,Clothing,South,299,292,118,287.04,92.26,15,Sunny,1,94.82,Winter,352,64.582,82.95454545454545
18-10-2022,S004,P0018,Clothing,South,278,257,154,264.83,56.81,15,Rainy,1,56.99,Summer,344,39.766999999999996,74.70930232558139
18-10-2022,S004,P0019,Electronics,North,436,387,34,399.63,51.35,5,Sunny,0,54.09,Summer,427,35.945,90.63231850117096
18-10-2022,S004,P0020,Toys,East,234,126,21,131.52,10.99,20,Sunny,0,13.53,Winter,149,7.693,84.56375838926175
18-10-2022,S005,P0001,Clothing,North,406,182,85,200.04,69.94,5,Snowy,0,71.21,Autumn,269,48.958,67.65799256505576
18-10-2022,S005,P0002,Electronics,North,185,97,85,93.62,78.24,10,Sunny,1,76.71,Summer,172,54.767999999999994,56.395348837209305
18-10-2022,S005,P0003,Clothing,North,113,96,36,112.01,70.73,5,Sunny,1,71.86,Autumn,161,49.511,59.62732919254658
18-10-2022,S005,P0004,Clothing,North,293,26,183,18.93,60.72,5,Snowy,1,56.4,Spring,66,42.504,39.39393939393939
18-10-2022,S005,P0005,Groceries,East,357,261,110,258.68,85.66,0,Snowy,0,88.74,Winter,337,59.961999999999996,77.44807121661721
18-10-2022,S005,P0006,Toys,West,60,40,149,46.69,87.19,5,Snowy,0,86.32,Spring,109,61.032999999999994,36.69724770642202
18-10-2022,S005,P0007,Toys,East,354,14,195,23.01,98.35,5,Cloudy,1,101.35,Winter,105,68.84499999999998,13.333333333333334
18-10-2022,S005,P0008,Toys,South,269,173,133,192.83,72.43,0,Cloudy,1,69.39,Autumn,248,50.701,69.75806451612904
18-10-2022,S005,P0009,Electronics,North,397,314,130,327.08,84.63,5,Snowy,0,87.39,Spring,351,59.24099999999999,89.45868945868945
18-10-2022,S005,P0010,Furniture,East,67,54,171,58.14,70.46,10,Cloudy,1,71.58,Autumn,105,49.321999999999996,51.42857142857142
18-10-2022,S005,P0011,Groceries,East,218,17,71,26.74,32.31,15,Sunny,1,34.88,Spring,64,22.617,26.5625
18-10-2022,S005,P0012,Clothing,East,413,264,76,261.86,30.96,20,Snowy,1,30.31,Summer,331,21.672,79.7583081570997
18-10-2022,S005,P0013,Toys,South,299,86,90,102.44,55.67,5,Sunny,1,60.63,Autumn,114,38.969,75.43859649122807
18-10-2022,S005,P0014,Furniture,North,433,433,62,438.93,40.74,10,Sunny,1,42.17,Summer,476,28.518,90.96638655462185
18-10-2022,S005,P0015,Electronics,West,269,146,37,159.89,50.32,0,Rainy,0,45.93,Summer,219,35.224,66.66666666666666
18-10-2022,S005,P0016,Groceries,West,69,5,45,2.42,18.47,15,Sunny,1,15.16,Winter,101,12.928999999999998,4.9504950495049505
18-10-2022,S005,P0017,Furniture,West,430,37,198,53.05,75.89,15,Rainy,0,76.87,Summer,78,53.123,47.43589743589743
18-10-2022,S005,P0018,Electronics,West,303,93,128,112.34,50.88,15,Snowy,1,54.69,Winter,118,35.616,78.8135593220339
18-10-2022,S005,P0019,Clothing,South,410,251,62,241.13,70.37,5,Cloudy,1,74.93,Winter,305,49.259,82.29508196721311
18-10-2022,S005,P0020,Clothing,West,445,308,149,326.04,69.12,5,Sunny,1,73.57,Winter,358,48.384,86.03351955307262
19-10-2022,S001,P0001,Furniture,East,125,50,99,49.85,67.28,0,Rainy,0,69.32,Spring,138,47.096,36.231884057971016
19-10-2022,S001,P0002,Groceries,East,448,113,183,124.18,78.98,5,Sunny,0,82.22,Autumn,151,55.286,74.83443708609272
19-10-2022,S001,P0003,Groceries,North,182,58,84,71.7,66.46,15,Cloudy,0,65.53,Summer,114,46.52199999999999,50.877192982456144
19-10-2022,S001,P0004,Furniture,North,428,196,192,208.84,80.47,5,Rainy,1,75.57,Summer,258,56.32899999999999,75.96899224806202
19-10-2022,S001,P0005,Electronics,South,181,74,148,89.09,33.85,5,Snowy,0,35.17,Winter,100,23.695,74.0
19-10-2022,S001,P0006,Toys,North,405,295,122,304.42,20.26,20,Sunny,1,23.21,Spring,369,14.182,79.94579945799458
19-10-2022,S001,P0007,Clothing,South,282,190,30,185.09,18.33,20,Rainy,1,18.68,Spring,259,12.830999999999998,73.35907335907336
19-10-2022,S001,P0008,Toys,West,283,92,118,91.56,78.86,5,Rainy,0,78.19,Spring,116,55.202,79.3103448275862
19-10-2022,S001,P0009,Toys,West,398,194,27,184.5,75.48,15,Cloudy,0,79.76,Autumn,233,52.836,83.2618025751073
19-10-2022,S001,P0010,Toys,South,297,78,163,70.7,49.84,20,Snowy,1,46.0,Spring,100,34.888,78.0
19-10-2022,S001,P0011,Furniture,North,472,410,161,412.18,31.27,10,Sunny,1,34.08,Winter,466,21.889,87.98283261802575
19-10-2022,S001,P0012,Furniture,North,251,166,186,171.1,76.35,10,Snowy,0,71.42,Summer,217,53.44499999999999,76.49769585253456
19-10-2022,S001,P0013,Groceries,East,172,128,162,131.09,46.63,5,Rainy,1,44.36,Autumn,221,32.641,57.9185520361991
19-10-2022,S001,P0014,Groceries,East,455,447,119,444.08,46.52,15,Cloudy,0,45.85,Spring,516,32.564,86.62790697674419
19-10-2022,S001,P0015,Groceries,East,379,253,57,263.92,57.0,15,Cloudy,0,54.8,Winter,282,39.9,89.71631205673759
19-10-2022,S001,P0016,Toys,East,116,69,42,83.5,54.26,0,Cloudy,0,53.41,Summer,154,37.982,44.8051948051948
19-10-2022,S001,P0017,Electronics,West,137,12,114,24.93,84.26,20,Rainy,0,82.58,Autumn,38,58.982,31.57894736842105
19-10-2022,S001,P0018,Groceries,North,298,8,80,3.3,61.36,15,Rainy,0,58.37,Spring,34,42.952,23.52941176470588
19-10-2022,S001,P0019,Toys,West,140,119,27,136.23,98.66,10,Sunny,0,98.29,Spring,202,69.062,58.91089108910891
19-10-2022,S001,P0020,Clothing,West,275,66,195,79.4,52.01,5,Cloudy,1,51.62,Summer,99,36.407,66.66666666666666
19-10-2022,S002,P0001,Clothing,East,247,81,33,72.25,47.26,20,Cloudy,1,47.16,Autumn,131,33.081999999999994,61.832061068702295
19-10-2022,S002,P0002,Furniture,North,82,69,118,69.84,46.09,5,Snowy,0,48.17,Winter,136,32.263,50.73529411764706
19-10-2022,S002,P0003,Furniture,East,89,84,131,84.28,78.15,20,Rainy,1,74.94,Spring,113,54.705,74.33628318584071
