Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Visitors,Cost,Profit Margine,Margine Percentage,Demand Ratio,Inventory Pressure,Competitor Price Gap,Discounted Price,Revenue,Conversion Ratio,Price-Demand Ratio,Stock Remaining,Traffic Intensity,Time-Based Feature,Last Sale Feature
06-11-2022,S003,P0010,Toys,West,213,22,54,40.92,62.58,20,Sunny,0,59.34,Winter,268,48.04,0.232342601,23.23426015,0.225539906,0.224485981,3.24,50.064,1376.76,0.082089552,2.844545455,191,1.258215962,11,#NAME?
06-11-2022,S003,P0011,Toys,North,210,152,32,154.13,79.84,20,Snowy,1,76.54,Summer,240,49.76,0.376753507,37.6753507,0.236952381,0.235829384,3.3,63.872,12135.68,0.633333333,0.525263158,58,1.142857143,11,#NAME?
06-11-2022,S003,P0012,Furniture,East,120,94,123,106.66,25.23,0,Snowy,1,25.59,Autumn,341,17.16,0.319857313,31.98573127,0.143,0.141818182,-0.36,25.23,2371.62,0.275659824,0.268404255,26,2.841666667,11,#NAME?
06-11-2022,S003,P0013,Furniture,West,354,351,156,351.41,60.13,20,Cloudy,1,60.72,Spring,509,45.28,0.246964909,24.69649094,0.127909605,0.127549296,-0.59,48.104,21105.63,0.689587426,0.171310541,3,1.437853107,11,#NAME?
06-11-2022,S003,P0014,Groceries,East,119,81,54,73.92,18.02,20,Cloudy,1,16.24,Winter,358,13.3,0.261931188,26.19311876,0.111764706,0.110833333,1.78,14.416,1459.62,0.226256983,0.222469136,38,3.008403361,11,#NAME?
06-11-2022,S003,P0015,Clothing,South,208,21,106,19.53,73.1,0,Snowy,1,75.08,Autumn,307,44.19,0.395485636,39.54856361,0.212451923,0.211435407,-1.98,73.1,1535.1,0.068403909,3.480952381,187,1.475961538,11,#NAME?
06-11-2022,S003,P0016,Groceries,East,189,170,31,162.89,40.18,5,Sunny,0,43.62,Autumn,351,32.13,0.200348432,20.03484321,0.17,0.169105263,-3.44,38.171,6830.6,0.484330484,0.236352941,19,1.857142857,11,#NAME?
06-11-2022,S003,P0017,Electronics,North,135,63,69,74.55,50.17,0,Snowy,1,50,Summer,186,35,0.302371935,30.23719354,0.259259259,0.257352941,0.17,50.17,3160.71,0.338709677,0.796349206,72,1.377777778,11,#NAME?
06-11-2022,S003,P0018,Toys,South,105,89,51,104.94,61.79,10,Snowy,1,64.46,Summer,382,37.15,0.398770028,39.87700275,0.353809524,0.350471698,-2.67,55.611,5499.31,0.232984293,0.694269663,16,3.638095238,11,#NAME?
06-11-2022,S003,P0019,Furniture,West,299,25,162,38.29,14.31,0,Sunny,0,18.89,Spring,139,11.35,0.206848358,20.68483578,0.037959866,0.037833333,-4.58,14.31,357.75,0.179856115,0.5724,274,0.464882943,11,#NAME?
06-11-2022,S003,P0020,Electronics,North,333,248,50,257.08,93.49,0,Cloudy,1,97.84,Autumn,510,74.69,0.201091026,20.10910258,0.224294294,0.223622754,-4.35,93.49,23185.52,0.48627451,0.376975806,85,1.531531532,11,#NAME?
06-11-2022,S004,P0001,Clothing,South,462,174,117,175.94,50.64,10,Rainy,1,53.22,Spring,391,26.48,0.477093207,47.7093207,0.057316017,0.057192225,-2.58,45.576,8811.36,0.445012788,0.291034483,288,0.846320346,11,#NAME?
06-11-2022,S004,P0002,Furniture,East,201,2,140,19.13,56.35,0,Rainy,0,59.15,Autumn,282,40.5,0.281277728,28.12777285,0.201492537,0.20049505,-2.8,56.35,112.7,0.007092199,28.175,199,1.402985075,11,#NAME?
06-11-2022,S004,P0003,Electronics,South,153,13,177,4.91,23.87,15,Sunny,1,19.18,Spring,99,14.71,0.383745287,38.3745287,0.096143791,0.095519481,4.69,20.2895,310.31,0.131313131,1.836153846,140,0.647058824,11,#NAME?
06-11-2022,S004,P0004,Clothing,North,280,113,152,117.36,40.93,20,Sunny,0,45.81,Spring,229,22.34,0.454190081,45.41900806,0.079785714,0.079501779,-4.88,32.744,4625.09,0.493449782,0.362212389,167,0.817857143,11,#NAME?
06-11-2022,S004,P0005,Clothing,North,196,109,172,116.08,18.86,10,Cloudy,0,23.19,Winter,269,14.6,0.225874867,22.58748674,0.074489796,0.074111675,-4.33,16.974,2055.74,0.405204461,0.173027523,87,1.37244898,11,#NAME?
06-11-2022,S004,P0006,Clothing,West,219,196,197,212.09,38.7,10,Snowy,0,40.37,Summer,404,27.4,0.291989664,29.19896641,0.125114155,0.124545455,-1.67,34.83,7585.2,0.485148515,0.19744898,23,1.844748858,11,#NAME?
06-11-2022,S004,P0007,Electronics,South,96,85,73,101.36,51.21,15,Sunny,0,51.84,Autumn,353,36.87,0.280023433,28.00234329,0.3840625,0.380103093,-0.63,43.5285,4352.85,0.240793201,0.602470588,11,3.677083333,11,#NAME?
06-11-2022,S004,P0008,Furniture,North,392,301,112,295.31,75.15,5,Cloudy,0,78.03,Summer,559,47.09,0.37338656,37.33865602,0.120127551,0.119821883,-2.88,71.3925,22620.15,0.538461538,0.249667774,91,1.426020408,11,#NAME?
06-11-2022,S004,P0009,Groceries,West,217,184,29,197.52,32,5,Rainy,0,34.69,Summer,358,23.41,0.2684375,26.84375,0.107880184,0.107385321,-2.69,30.4,5888,0.51396648,0.173913043,33,1.649769585,11,#NAME?
06-11-2022,S004,P0010,Toys,South,400,338,75,346.68,30.03,15,Sunny,0,30.08,Spring,474,21.96,0.268731269,26.87312687,0.0549,0.054763092,-0.05,25.5255,10150.14,0.713080169,0.088846154,62,1.185,11,#NAME?
06-11-2022,S004,P0011,Electronics,South,424,267,168,275.78,33.69,5,Snowy,1,31.09,Autumn,521,18.58,0.448501039,44.85010389,0.043820755,0.043717647,2.6,32.0055,8995.23,0.512476008,0.126179775,157,1.228773585,11,#NAME?
06-11-2022,S004,P0012,Electronics,West,115,44,96,61.45,86.77,15,Cloudy,0,89.56,Winter,140,62.43,0.280511698,28.05116976,0.542869565,0.538189655,-2.79,73.7545,3817.88,0.314285714,1.972045455,71,1.217391304,11,#NAME?
06-11-2022,S004,P0013,Clothing,East,302,7,102,1.29,70.92,5,Cloudy,0,67.41,Summer,211,46.32,0.346869712,34.68697124,0.153377483,0.152871287,3.51,67.374,496.44,0.033175355,10.13142857,295,0.698675497,11,#NAME?
06-11-2022,S004,P0014,Groceries,South,437,330,53,323.55,63.09,15,Rainy,1,64.04,Autumn,558,38.59,0.388334126,38.83341259,0.088306636,0.088105023,-0.95,53.6265,20819.7,0.591397849,0.191181818,107,1.276887872,11,#NAME?
06-11-2022,S004,P0015,Electronics,West,431,347,103,353.73,86.02,10,Cloudy,1,81.1,Spring,544,58.89,0.315391769,31.53917694,0.136635731,0.136319444,4.92,77.418,29848.94,0.637867647,0.247896254,84,1.262180974,11,#NAME?
06-11-2022,S004,P0016,Groceries,West,375,165,198,160.03,74.5,20,Snowy,0,74.55,Autumn,452,40.79,0.452483221,45.24832215,0.108773333,0.108484043,-0.05,59.6,12292.5,0.365044248,0.451515152,210,1.205333333,11,#NAME?
06-11-2022,S004,P0017,Groceries,West,201,78,89,94.14,16.84,15,Rainy,1,21.09,Summer,372,10.26,0.390736342,39.0736342,0.051044776,0.050792079,-4.25,14.314,1313.52,0.209677419,0.215897436,123,1.850746269,11,#NAME?
06-11-2022,S004,P0018,Electronics,East,234,122,190,131.24,46.79,5,Rainy,0,47.91,Spring,184,31.18,0.333618295,33.36182945,0.133247863,0.132680851,-1.12,44.4505,5708.38,0.663043478,0.38352459,112,0.786324786,11,#NAME?
06-11-2022,S004,P0019,Furniture,East,242,129,99,130.42,97.76,0,Rainy,1,95.64,Summer,369,77.87,0.203457447,20.34574468,0.32177686,0.320452675,2.12,97.76,12611.04,0.349593496,0.757829457,113,1.524793388,11,#NAME?
06-11-2022,S004,P0020,Furniture,North,222,112,51,106.64,79.86,15,Sunny,0,76.08,Spring,205,43.91,0.450162785,45.01627849,0.197792793,0.19690583,3.78,67.881,8944.32,0.546341463,0.713035714,110,0.923423423,11,#NAME?
06-11-2022,S005,P0001,Electronics,West,476,164,46,163.63,98.28,15,Rainy,0,98.13,Autumn,365,76.46,0.222018722,22.2018722,0.160630252,0.160293501,0.15,83.538,16117.92,0.449315068,0.599268293,312,0.766806723,11,#NAME?
06-11-2022,S005,P0002,Electronics,South,350,190,79,194.46,40.8,15,Rainy,0,37.88,Spring,364,26.96,0.339215686,33.92156863,0.077028571,0.076809117,2.92,34.68,7752,0.521978022,0.214736842,160,1.04,11,#NAME?
06-11-2022,S005,P0003,Electronics,West,439,396,41,409.34,28.1,15,Rainy,0,23.54,Spring,564,18.57,0.339145907,33.91459075,0.042300683,0.042204545,4.56,23.885,11127.6,0.70212766,0.070959596,43,1.284738041,11,#NAME?
06-11-2022,S005,P0004,Electronics,North,312,15,86,18.16,14.73,20,Rainy,0,10.53,Autumn,297,10.48,0.288526816,28.8526816,0.033589744,0.033482428,4.2,11.784,220.95,0.050505051,0.982,297,0.951923077,11,#NAME?
06-11-2022,S005,P0005,Electronics,West,84,47,175,63.52,42.25,5,Cloudy,0,38.28,Autumn,227,21.86,0.48260355,48.26035503,0.260238095,0.257176471,3.97,40.1375,1985.75,0.207048458,0.89893617,37,2.702380952,11,#NAME?
06-11-2022,S005,P0006,Toys,North,377,338,78,339.41,97.58,20,Rainy,1,99.49,Spring,513,50.74,0.480016397,48.00163968,0.134588859,0.134232804,-1.91,78.064,32982.04,0.658869396,0.288698225,39,1.360742706,11,#NAME?
06-11-2022,S005,P0007,Electronics,South,382,368,185,386.08,80.2,5,Rainy,1,82.83,Summer,652,62.37,0.222319202,22.2319202,0.163272251,0.162845953,-2.63,76.19,29513.6,0.564417178,0.217934783,14,1.706806283,11,#NAME?
06-11-2022,S005,P0008,Groceries,East,321,225,67,239.64,28.35,20,Cloudy,1,29.45,Spring,412,15.88,0.439858907,43.98589065,0.049470405,0.04931677,-1.1,22.68,6378.75,0.546116505,0.126,96,1.283489097,11,#NAME?
06-11-2022,S005,P0009,Furniture,South,74,62,127,62.86,26.65,5,Cloudy,0,24.29,Summer,304,15.8,0.407129456,40.71294559,0.213513514,0.210666667,2.36,25.3175,1652.3,0.203947368,0.42983871,12,4.108108108,11,#NAME?
06-11-2022,S005,P0010,Electronics,South,135,100,178,110.51,29.85,10,Sunny,0,25.39,Spring,198,22.37,0.250586265,25.05862647,0.165703704,0.164485294,4.46,26.865,2985,0.505050505,0.2985,35,1.466666667,11,#NAME?
06-11-2022,S005,P0011,Clothing,West,59,41,129,43.13,56,20,Rainy,1,53.2,Spring,214,35.97,0.357678571,35.76785714,0.609661017,0.5995,2.8,44.8,2296,0.191588785,1.365853659,18,3.627118644,11,#NAME?
06-11-2022,S005,P0012,Groceries,South,71,68,55,81.7,28.1,20,Sunny,0,25.45,Winter,303,18.99,0.324199288,32.41992883,0.267464789,0.26375,2.65,22.48,1910.8,0.224422442,0.413235294,3,4.267605634,11,#NAME?
06-11-2022,S005,P0013,Clothing,North,228,49,106,49.2,17.7,15,Sunny,1,16.76,Autumn,303,11.64,0.342372881,34.23728814,0.051052632,0.050829694,0.94,15.045,867.3,0.161716172,0.36122449,179,1.328947368,11,#NAME?
06-11-2022,S005,P0014,Groceries,North,495,176,80,170.02,79.07,10,Sunny,0,82.71,Summer,303,49.56,0.373213608,37.32136082,0.100121212,0.099919355,-3.64,71.163,13916.32,0.580858086,0.449261364,319,0.612121212,11,#NAME?
06-11-2022,S005,P0015,Electronics,East,277,210,130,212.13,97.48,15,Rainy,0,101.09,Spring,484,70.01,0.281801395,28.18013952,0.252743682,0.251834532,-3.61,82.858,20470.8,0.433884298,0.464190476,67,1.747292419,11,#NAME?
06-11-2022,S005,P0016,Toys,West,439,429,145,435.72,96.24,5,Snowy,0,92.42,Autumn,608,61.9,0.356816293,35.68162926,0.141002278,0.140681818,3.82,91.428,41286.96,0.705592105,0.224335664,10,1.384965831,11,#NAME?
06-11-2022,S005,P0017,Groceries,South,378,55,30,45.54,11.86,20,Cloudy,1,13.8,Autumn,298,7.23,0.390387858,39.03878583,0.019126984,0.019076517,-1.94,9.488,652.3,0.184563758,0.215636364,323,0.788359788,11,#NAME?
06-11-2022,S005,P0018,Toys,East,350,34,71,37.6,13.01,10,Snowy,1,12.81,Winter,186,7.34,0.435818601,43.58186011,0.020971429,0.020911681,0.2,11.709,442.34,0.182795699,0.382647059,316,0.531428571,11,#NAME?
06-11-2022,S005,P0019,Electronics,South,356,3,79,20.43,82.98,15,Rainy,0,86.81,Spring,157,42.6,0.486623283,48.66232827,0.119662921,0.119327731,-3.83,70.533,248.94,0.01910828,27.66,353,0.441011236,11,#NAME?
06-11-2022,S005,P0020,Furniture,South,368,57,68,61,84.14,10,Sunny,1,85.23,Winter,226,66.91,0.204777751,20.47777514,0.181820652,0.181327913,-1.09,75.726,4795.98,0.252212389,1.476140351,311,0.614130435,11,#NAME?
07-11-2022,S001,P0001,Groceries,West,176,112,62,131.48,36.66,5,Sunny,1,41.25,Summer,192,28,0.236224768,23.62247681,0.159090909,0.15819209,-4.59,34.827,4105.92,0.583333333,0.327321429,64,1.090909091,11,#NAME?
07-11-2022,S001,P0002,Clothing,West,465,62,195,63.3,66.66,0,Sunny,1,62.26,Summer,179,46.52,0.302130213,30.2130213,0.100043011,0.099828326,4.4,66.66,4132.92,0.346368715,1.07516129,403,0.384946237,11,#NAME?
07-11-2022,S001,P0003,Furniture,West,461,221,190,216.09,74.01,0,Sunny,0,76.66,Summer,496,48.05,0.35076341,35.07634103,0.104229935,0.104004329,-2.65,74.01,16356.21,0.445564516,0.334886878,240,1.075921909,11,#NAME?
07-11-2022,S001,P0004,Clothing,West,123,72,191,83.03,12.67,15,Snowy,1,14.75,Autumn,332,10.02,0.209155485,20.91554854,0.081463415,0.080806452,-2.08,10.7695,912.24,0.21686747,0.175972222,51,2.699186992,11,#NAME?
07-11-2022,S001,P0005,Furniture,South,372,75,122,66.37,99.65,10,Cloudy,1,98.14,Autumn,374,55.37,0.444355243,44.43552434,0.148844086,0.14844504,1.51,89.685,7473.75,0.200534759,1.328666667,297,1.005376344,11,#NAME?
07-11-2022,S001,P0006,Clothing,South,261,180,129,196.89,71.07,20,Rainy,0,66.53,Summer,266,48.13,0.322780357,32.27803574,0.18440613,0.18370229,4.54,56.856,12792.6,0.676691729,0.394833333,81,1.019157088,11,#NAME?
07-11-2022,S001,P0007,Furniture,North,108,40,80,34.3,90.03,20,Sunny,1,92.17,Winter,290,56.52,0.372209264,37.22092636,0.523333333,0.51853211,-2.14,72.024,3601.2,0.137931034,2.25075,68,2.685185185,11,#NAME?
07-11-2022,S001,P0008,Groceries,South,445,427,169,422.14,50.07,15,Cloudy,0,49.27,Autumn,500,32.16,0.357699221,35.76992211,0.072269663,0.072107623,0.8,42.5595,21379.89,0.854,0.117259953,18,1.123595506,11,#NAME?
07-11-2022,S001,P0009,Electronics,South,378,327,140,322.79,31.15,0,Sunny,0,30.71,Autumn,581,16.7,0.46388443,46.38844302,0.044179894,0.044063325,0.44,31.15,10186.05,0.562822719,0.095259939,51,1.537037037,11,#NAME?
07-11-2022,S001,P0010,Electronics,North,374,63,192,55.59,50.85,5,Snowy,0,52.77,Summer,156,35.6,0.299901672,29.99016716,0.095187166,0.094933333,-1.92,48.3075,3203.55,0.403846154,0.807142857,311,0.417112299,11,#NAME?
07-11-2022,S001,P0011,Furniture,West,267,158,48,149.58,27.8,10,Cloudy,0,23.69,Summer,429,17.63,0.365827338,36.58273381,0.066029963,0.065783582,4.11,25.02,4392.4,0.368298368,0.175949367,109,1.606741573,11,#NAME?
07-11-2022,S001,P0012,Clothing,East,424,303,22,298.82,93.19,10,Snowy,1,92.24,Autumn,435,59.82,0.358085632,35.80856315,0.141084906,0.140752941,0.95,83.871,28236.57,0.696551724,0.307557756,121,1.025943396,11,#NAME?
07-11-2022,S001,P0013,Furniture,South,90,39,132,38.48,41.62,5,Sunny,1,37.91,Winter,129,23.03,0.446660259,44.66602595,0.255888889,0.253076923,3.71,39.539,1623.18,0.302325581,1.067179487,51,1.433333333,11,#NAME?
07-11-2022,S001,P0014,Clothing,North,466,238,81,246.57,93.68,20,Rainy,1,97.82,Winter,489,61.89,0.339346712,33.93467122,0.132811159,0.132526767,-4.14,74.944,22295.84,0.486707566,0.393613445,228,1.049356223,11,#NAME?
07-11-2022,S001,P0015,Furniture,West,132,51,117,58.21,76.2,15,Cloudy,0,79.1,Winter,279,47.93,0.370997375,37.09973753,0.363106061,0.36037594,-2.9,64.77,3886.2,0.182795699,1.494117647,81,2.113636364,11,#NAME?
07-11-2022,S001,P0016,Groceries,East,335,129,150,138.1,93.72,15,Snowy,0,98.32,Spring,220,55.49,0.4079172,40.79172002,0.165641791,0.16514881,-4.6,79.662,12089.88,0.586363636,0.726511628,206,0.656716418,11,#NAME?
07-11-2022,S001,P0017,Toys,North,259,145,127,151.43,73.05,20,Snowy,1,69.49,Spring,302,51.69,0.292402464,29.24024641,0.19957529,0.198807692,3.56,58.44,10592.25,0.48013245,0.503793103,114,1.166023166,11,#NAME?
07-11-2022,S001,P0018,Clothing,North,322,27,200,26.94,41.62,0,Rainy,0,43.9,Winter,282,27.81,0.331811629,33.1811629,0.08636646,0.086099071,-2.28,41.62,1123.74,0.095744681,1.541481481,295,0.875776398,11,#NAME?
07-11-2022,S001,P0019,Toys,East,291,61,197,58.03,54.11,5,Snowy,1,55.12,Autumn,150,42.9,0.207170578,20.71705785,0.14742268,0.146917808,-1.01,51.4045,3300.71,0.406666667,0.88704918,230,0.515463918,11,#NAME?
07-11-2022,S001,P0020,Furniture,West,327,130,109,136.15,97.94,10,Sunny,0,99.1,Spring,227,64.26,0.343884011,34.38840106,0.196513761,0.195914634,-1.16,88.146,12732.2,0.572687225,0.753384615,197,0.694189602,11,#NAME?
07-11-2022,S002,P0001,Groceries,West,241,194,86,200.02,87.16,5,Sunny,0,85.47,Summer,356,63.54,0.27099587,27.09958697,0.263651452,0.262561983,1.69,82.802,16909.04,0.54494382,0.449278351,47,1.477178423,11,#NAME?
07-11-2022,S002,P0002,Electronics,South,360,334,113,352.78,66.93,0,Snowy,0,67.34,Winter,467,50.7,0.242492156,24.2492156,0.140833333,0.140443213,-0.41,66.93,22354.62,0.715203426,0.200389222,26,1.297222222,11,#NAME?
07-11-2022,S002,P0003,Furniture,North,352,219,199,235.01,25.1,15,Cloudy,1,26.09,Autumn,272,18.87,0.248207171,24.82071713,0.053607955,0.053456091,-0.99,21.335,5496.9,0.805147059,0.114611872,133,0.772727273,11,#NAME?
07-11-2022,S002,P0004,Groceries,West,467,108,44,125.12,34.93,20,Snowy,1,37.65,Autumn,387,26,0.255654165,25.56541655,0.055674518,0.055555556,-2.72,27.944,3772.44,0.279069767,0.323425926,359,0.82869379,11,#NAME?
07-11-2022,S002,P0005,Toys,West,326,155,114,173.96,92.22,10,Sunny,0,87.74,Summer,312,53.44,0.420516157,42.0516157,0.16392638,0.163425076,4.48,82.998,14294.1,0.496794872,0.594967742,171,0.957055215,11,#NAME?
07-11-2022,S002,P0006,Furniture,North,363,134,187,153.78,57.34,5,Snowy,1,57.26,Summer,243,38.98,0.320195326,32.01953261,0.10738292,0.107087912,0.08,54.473,7683.56,0.551440329,0.427910448,229,0.669421488,11,#NAME?
07-11-2022,S002,P0007,Clothing,North,65,53,35,57.46,89.74,10,Rainy,0,87.79,Autumn,216,71.4,0.204368175,20.43681747,1.098461538,1.081818182,1.95,80.766,4756.22,0.24537037,1.693207547,12,3.323076923,11,#NAME?
07-11-2022,S002,P0008,Toys,South,356,14,41,9.34,91.26,0,Cloudy,0,94.23,Winter,230,71.55,0.215976331,21.59763314,0.200983146,0.200420168,-2.97,91.26,1277.64,0.060869565,6.518571429,342,0.646067416,11,#NAME?
07-11-2022,S002,P0009,Groceries,West,350,250,126,268.4,80.6,10,Rainy,1,84.21,Autumn,304,61.64,0.235235732,23.5235732,0.176114286,0.175612536,-3.61,72.54,20150,0.822368421,0.3224,100,0.868571429,11,#NAME?
07-11-2022,S002,P0010,Electronics,East,278,217,58,226.23,91.81,10,Cloudy,1,89.93,Autumn,372,67.02,0.27001416,27.00141597,0.241079137,0.240215054,1.88,82.629,19922.77,0.583333333,0.423087558,61,1.338129496,11,#NAME?
07-11-2022,S002,P0011,Toys,North,455,108,31,117.82,49.9,20,Snowy,1,50.98,Spring,381,26.28,0.473346693,47.33466934,0.057758242,0.057631579,-1.08,39.92,5389.2,0.283464567,0.462037037,347,0.837362637,11,#NAME?
07-11-2022,S002,P0012,Electronics,North,301,26,123,23.93,28.98,15,Cloudy,0,27.99,Autumn,81,18.2,0.371980676,37.19806763,0.060465116,0.060264901,0.99,24.633,753.48,0.320987654,1.114615385,275,0.26910299,11,#NAME?
07-11-2022,S002,P0013,Electronics,East,163,36,139,34.13,93.32,10,Rainy,1,95.65,Spring,99,55.11,0.40945135,40.94513502,0.33809816,0.336036585,-2.33,83.988,3359.52,0.363636364,2.592222222,127,0.607361963,11,#NAME?
07-11-2022,S002,P0014,Electronics,West,128,105,199,110.86,39.41,5,Snowy,0,36.39,Winter,352,24.29,0.38365897,38.36589698,0.189765625,0.188294574,3.02,37.4395,4138.05,0.298295455,0.375333333,23,2.75,11,#NAME?
07-11-2022,S002,P0015,Furniture,South,271,254,34,264.3,31.33,5,Snowy,1,27.3,Autumn,429,21.15,0.324928184,32.49281838,0.07804428,0.077757353,4.03,29.7635,7957.82,0.592074592,0.123346457,17,1.58302583,11,#NAME?
07-11-2022,S002,P0016,Electronics,South,271,40,151,44.3,60.57,10,Rainy,0,64.63,Spring,295,37.44,0.381872214,38.1872214,0.138154982,0.137647059,-4.06,54.513,2422.8,0.13559322,1.51425,231,1.088560886,11,#NAME?
07-11-2022,S002,P0017,Furniture,South,320,67,160,59.57,44.11,5,Cloudy,1,40.98,Autumn,256,27.68,0.372477896,37.24778962,0.0865,0.08623053,3.13,41.9045,2955.37,0.26171875,0.658358209,253,0.8,11,#NAME?
07-11-2022,S002,P0018,Toys,South,416,331,132,345.89,91.28,10,Rainy,0,91.23,Spring,442,62.19,0.318689746,31.86897458,0.149495192,0.149136691,0.05,82.152,30213.68,0.748868778,0.275770393,85,1.0625,11,#NAME?
07-11-2022,S002,P0019,Furniture,East,488,213,64,213.71,39.86,5,Rainy,0,39,Autumn,289,30.46,0.235825389,23.58253889,0.062418033,0.062290389,0.86,37.867,8490.18,0.737024221,0.18713615,275,0.592213115,11,#NAME?
07-11-2022,S002,P0020,Groceries,North,66,11,165,7.27,22.11,5,Cloudy,1,20.79,Summer,114,12.08,0.453640886,45.36408865,0.183030303,0.180298507,1.32,21.0045,243.21,0.096491228,2.01,55,1.727272727,11,#NAME?
07-11-2022,S003,P0001,Groceries,South,172,115,127,134.84,70.48,5,Snowy,0,71.4,Winter,254,40.95,0.418984109,41.8984109,0.238081395,0.236705202,-0.92,66.956,8105.2,0.452755906,0.612869565,57,1.476744186,11,#NAME?
07-11-2022,S003,P0002,Electronics,East,198,95,182,106.97,35.1,10,Sunny,0,37.82,Summer,156,17.72,0.495156695,49.51566952,0.089494949,0.089045226,-2.72,31.59,3334.5,0.608974359,0.369473684,103,0.787878788,11,#NAME?
07-11-2022,S003,P0003,Groceries,East,294,195,140,188.25,41.18,15,Rainy,1,44.83,Autumn,380,31.61,0.232394366,23.23943662,0.107517007,0.107152542,-3.65,35.003,8030.1,0.513157895,0.211179487,99,1.292517007,11,#NAME?
07-11-2022,S003,P0004,Clothing,West,135,46,30,57.44,69.6,5,Snowy,1,66.55,Spring,169,35.75,0.486350575,48.63505747,0.264814815,0.262867647,3.05,66.12,3201.6,0.272189349,1.513043478,89,1.251851852,11,#NAME?
07-11-2022,S003,P0005,Furniture,East,495,250,169,259.7,82.69,5,Snowy,1,86.31,Autumn,443,61.95,0.250816302,25.08163019,0.125151515,0.124899194,-3.62,78.5555,20672.5,0.564334086,0.33076,245,0.894949495,11,#NAME?
07-11-2022,S003,P0006,Clothing,West,436,238,30,254.91,44.66,15,Rainy,1,49.39,Spring,467,33.62,0.247201075,24.72010748,0.077110092,0.076933638,-4.73,37.961,10629.08,0.509635974,0.187647059,198,1.071100917,11,#NAME?
07-11-2022,S003,P0007,Groceries,South,216,89,81,80.21,13.67,5,Sunny,1,17.3,Summer,164,6.92,0.493782004,49.37820044,0.032037037,0.031889401,-3.63,12.9865,1216.63,0.542682927,0.153595506,127,0.759259259,11,#NAME?
07-11-2022,S003,P0008,Electronics,South,473,64,38,58.23,63.66,10,Rainy,1,63.67,Winter,249,48.54,0.237511781,23.75117813,0.102621564,0.102405063,-0.01,57.294,4074.24,0.257028112,0.9946875,409,0.526427061,11,#NAME?
07-11-2022,S003,P0009,Clothing,North,231,21,39,15.32,24.63,15,Snowy,1,20.75,Spring,303,15.88,0.355257816,35.52578157,0.068744589,0.068448276,3.88,20.9355,517.23,0.069306931,1.172857143,210,1.311688312,11,#NAME?
07-11-2022,S003,P0010,Electronics,East,179,101,65,93.16,26.31,20,Cloudy,0,26.99,Summer,195,20.75,0.211326492,21.13264918,0.115921788,0.115277778,-0.68,21.048,2657.31,0.517948718,0.26049505,78,1.089385475,11,#NAME?
07-11-2022,S003,P0011,Groceries,West,112,59,98,70.89,62.23,20,Snowy,1,57.96,Autumn,329,41.6,0.331512132,33.15121324,0.371428571,0.368141593,4.27,49.784,3671.57,0.179331307,1.054745763,53,2.9375,11,#NAME?
07-11-2022,S003,P0012,Toys,South,129,9,131,23.05,18.81,15,Rainy,0,19.67,Autumn,142,13.87,0.262626263,26.26262626,0.10751938,0.106692308,-0.86,15.9885,169.29,0.063380282,2.09,120,1.100775194,11,#NAME?
07-11-2022,S003,P0013,Electronics,East,247,163,56,161.97,74.37,10,Snowy,1,78.1,Summer,421,50.42,0.322038456,32.20384564,0.204129555,0.203306452,-3.73,66.933,12122.31,0.387173397,0.456257669,84,1.704453441,11,#NAME?
07-11-2022,S003,P0014,Clothing,South,438,368,51,358.65,68.01,10,Sunny,1,72.81,Spring,564,50.74,0.253933245,25.39332451,0.115844749,0.115580866,-4.8,61.209,25027.68,0.65248227,0.184809783,70,1.287671233,11,#NAME?
07-11-2022,S003,P0015,Toys,West,210,129,86,145.05,94.1,5,Rainy,0,94.22,Spring,323,68.55,0.27151966,27.15196599,0.326428571,0.324881517,-0.12,89.395,12138.9,0.399380805,0.729457364,81,1.538095238,11,#NAME?
07-11-2022,S003,P0016,Toys,South,258,54,196,47.86,33.02,0,Snowy,1,33.48,Spring,206,18.38,0.443367656,44.3367656,0.07124031,0.070965251,-0.46,33.02,1783.08,0.262135922,0.611481481,204,0.798449612,11,#NAME?
07-11-2022,S003,P0017,Clothing,East,355,158,42,160.83,18.42,0,Rainy,0,14.18,Autumn,331,12.32,0.331161781,33.11617807,0.034704225,0.034606742,4.24,18.42,2910.36,0.47734139,0.116582278,197,0.932394366,11,#NAME?
07-11-2022,S003,P0018,Groceries,West,265,213,180,222.96,61,0,Cloudy,0,65.35,Winter,455,37.69,0.382131148,38.21311475,0.142226415,0.141691729,-4.35,61,12993,0.468131868,0.286384977,52,1.716981132,11,#NAME?
07-11-2022,S003,P0019,Furniture,East,264,71,200,72.8,23.4,10,Cloudy,1,25.97,Spring,243,11.76,0.497435897,49.74358974,0.044545455,0.044377358,-2.57,21.06,1661.4,0.29218107,0.329577465,193,0.920454545,11,#NAME?
07-11-2022,S003,P0020,Furniture,North,71,53,35,70.66,26.85,15,Sunny,1,25.02,Spring,218,18.4,0.314711359,31.47113594,0.25915493,0.255555556,1.83,22.8225,1423.05,0.243119266,0.506603774,18,3.070422535,11,#NAME?
