date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday_promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend
2022-06-11,S005,P0006,Groceries,North,149,86,59,85.21,25.41,1,Sunny,1,20.87,Spring,164,17.8,7.609999999999999,0.29948839039748126,0.9975640876928431,0.5733333333333334,4.539999999999999,0.0,0.0,0.5212121212121212,0.2920689655172414,63,1.0933333333333333,5,6,1
2022-06-11,S005,P0007,Clothing,South,279,77,26,95.78,25.41,1,Sunny,0,21.09,Autumn,328,13.78,11.63,0.457693821330185,0.7956189295308949,0.275,4.32,0.0,0.0,0.23404255319148937,0.32576923076923076,202,1.1714285714285715,5,6,1
2022-06-11,S005,P0008,Electronics,East,195,20,31,25.07,75.96,1,Sunny,1,78.13,Summer,162,43.22,32.739999999999995,0.43101632438125326,0.7671653241273494,0.10204081632653061,-2.1700000000000017,0.0,0.0,0.12269938650306748,3.617142857142857,175,0.826530612244898,5,6,1
2022-06-11,S005,P0009,Electronics,South,315,40,156,52.5,69.48,1,Cloudy,1,71.55,Autumn,162,36.6,32.88,0.4732297063903282,0.7476635514018691,0.12658227848101267,-2.069999999999993,0.0,0.0,0.24539877300613497,1.6946341463414636,275,0.5126582278481012,5,6,1
2022-06-11,S005,P0010,Groceries,North,384,16,84,9.52,44.63,1,Cloudy,1,43.53,Winter,165,28.29,16.340000000000003,0.366121442975577,1.5209125475285172,0.04155844155844156,1.1000000000000014,0.0,0.0,0.0963855421686747,2.625294117647059,368,0.42857142857142855,5,6,1
2022-06-11,S005,P0011,Groceries,East,198,136,181,152.08,32.78,1,Sunny,1,29.87,Autumn,361,24.27,8.510000000000002,0.2596095179987798,0.888424353279331,0.6834170854271356,2.91,0.0,0.0,0.3756906077348066,0.23927007299270073,62,1.814070351758794,5,6,1
2022-06-11,S005,P0012,Clothing,East,429,124,85,117.95,36.31,1,Cloudy,1,38.3,Winter,247,18.29,18.020000000000003,0.49628201597356103,1.0424548129466162,0.28837209302325584,-1.9899999999999949,0.0,0.0,0.5,0.29048,305,0.5744186046511628,5,6,1
2022-06-11,S005,P0013,Toys,West,411,98,198,112.34,40.99,1,Rainy,1,42.48,Winter,358,25.92,15.07,0.36765064649914614,0.864655020292924,0.23786407766990292,-1.4899999999999949,0.0,0.0,0.27298050139275765,0.41404040404040404,313,0.8689320388349514,5,6,1
2022-06-11,S005,P0014,Toys,North,340,82,103,101.5,47.01,0,Snowy,0,46.09,Summer,315,36.2,10.809999999999995,0.2299510742395234,0.8,0.2404692082111437,0.9199999999999946,47.01,3854.8199999999997,0.25949367088607594,0.5663855421686746,258,0.9237536656891495,5,6,1
2022-06-11,S005,P0015,Clothing,West,130,123,131,135.93,38.94,1,Snowy,0,35.94,Winter,267,29.28,9.659999999999997,0.24807395993836664,0.8982691886365296,0.9389312977099237,3.0,0.0,0.0,0.458955223880597,0.3140322580645161,7,2.0381679389312977,5,6,1
2022-06-11,S005,P0016,Electronics,South,471,236,49,231.19,84.04,1,Snowy,0,81.7,Winter,302,42.47,41.57000000000001,0.49464540694907194,1.016408975408071,0.5,2.3400000000000034,0.0,0.0,0.7788778877887789,0.35459915611814347,235,0.6398305084745762,5,6,1
2022-06-11,S005,P0017,Groceries,West,479,203,173,222.06,39.78,0,Sunny,1,37.06,Summer,389,28.87,10.91,0.2742584213172448,0.9100690397202547,0.42291666666666666,2.719999999999999,39.78,8075.34,0.5205128205128206,0.195,276,0.8104166666666667,5,6,1
2022-06-11,S005,P0018,Electronics,North,373,55,120,54.55,41.48,1,Cloudy,1,40.66,Winter,341,23.3,18.179999999999996,0.43828351012536154,0.9900990099009902,0.14705882352941177,0.8200000000000003,0.0,0.0,0.1608187134502924,0.7407142857142857,318,0.9117647058823529,5,6,1
2022-06-11,S005,P0019,Toys,West,67,44,123,51.56,95.9,1,Sunny,1,90.96,Winter,190,54.19,41.71000000000001,0.43493222106360796,0.837138508371385,0.6470588235294118,4.940000000000012,0.0,0.0,0.23036649214659685,2.131111111111111,23,2.7941176470588234,5,6,1
2022-06-11,S005,P0020,Toys,North,228,199,81,212.04,70.75,1,Cloudy,1,70.31,Autumn,410,47.56,23.189999999999998,0.32777385159010597,0.9340968832144199,0.868995633187773,0.4399999999999977,0.0,0.0,0.48418491484184917,0.35375,29,1.7903930131004366,5,6,1
2022-06-12,S001,P0001,Clothing,South,469,315,132,322.64,37.8,1,Cloudy,1,35.55,Winter,537,26.29,11.509999999999998,0.3044973544973545,0.9733036707452726,0.6702127659574468,2.25,0.0,0.0,0.5855018587360595,0.11962025316455695,154,1.1425531914893616,6,6,1
2022-06-12,S001,P0002,Groceries,West,433,61,24,66.59,67.38,1,Snowy,0,70.2,Summer,326,44.46,22.919999999999995,0.34016028495102396,0.9025003698772007,0.14055299539170507,-2.8200000000000074,0.0,0.0,0.18654434250764526,1.086774193548387,372,0.7511520737327189,6,6,1
2022-06-12,S001,P0003,Clothing,East,153,102,75,117.63,88.12,1,Cloudy,0,83.9,Summer,160,68.62,19.5,0.22128915115751246,0.8598162353536205,0.6623376623376623,4.219999999999999,0.0,0.0,0.6335403726708074,0.8555339805825243,51,1.0389610389610389,6,6,1
2022-06-12,S001,P0004,Toys,East,108,90,128,100.38,69.29,1,Sunny,1,66.23,Summer,274,46.79,22.500000000000007,0.32472218213306403,0.8877490629315448,0.8256880733944955,3.0600000000000023,0.0,0.0,0.32727272727272727,0.7614285714285715,18,2.5137614678899083,6,6,1
2022-06-12,S001,P0005,Clothing,East,109,98,116,113.8,31.63,0,Rainy,1,32.89,Autumn,291,21.83,9.8,0.3098324375592792,0.8536585365853658,0.8909090909090909,-1.2600000000000016,31.63,3099.74,0.3356164383561644,0.3194949494949495,11,2.6454545454545455,6,6,1
2022-06-12,S001,P0006,Clothing,West,102,65,79,56.13,11.23,1,Snowy,0,8.96,Autumn,133,7.94,3.29,0.2929652715939448,1.1377559950988971,0.6310679611650486,2.2699999999999996,0.0,0.0,0.48507462686567165,0.17015151515151516,37,1.2912621359223302,6,6,1
2022-06-12,S001,P0007,Toys,East,388,172,59,180.86,86.77,1,Sunny,0,88.3,Autumn,452,54.3,32.47,0.37420767546387,0.9457824700318926,0.442159383033419,-1.5300000000000011,0.0,0.0,0.37969094922737306,0.5015606936416185,216,1.1619537275064267,6,6,1
2022-06-12,S001,P0008,Toys,East,370,70,56,70.62,78.09,1,Snowy,1,73.7,Summer,253,49.19,28.900000000000006,0.3700857984377001,0.9773806199385646,0.18867924528301888,4.390000000000001,0.0,0.0,0.2755905511811024,1.0998591549295775,300,0.6819407008086253,6,6,1
2022-06-12,S001,P0009,Clothing,East,185,74,160,74.28,98.39,1,Sunny,1,102.74,Autumn,237,71.74,26.650000000000006,0.2708608598434801,0.9829968119022316,0.3978494623655914,-4.349999999999994,0.0,0.0,0.31092436974789917,1.3118666666666667,111,1.2741935483870968,6,6,1
2022-06-12,S001,P0010,Electronics,South,382,25,123,38.69,77.78,1,Cloudy,1,77.25,Autumn,317,54.73,23.050000000000004,0.2963486757521214,0.6298815822625347,0.06527415143603134,0.5300000000000011,0.0,0.0,0.07861635220125786,2.9915384615384615,357,0.8276762402088773,6,6,1
2022-06-12,S001,P0011,Electronics,East,224,49,143,61.06,71.96,1,Rainy,0,67.39,Winter,237,50.13,21.82999999999999,0.30336297943301826,0.7895584917821463,0.21777777777777776,4.569999999999993,0.0,0.0,0.20588235294117646,1.4391999999999998,175,1.0533333333333332,6,6,1
2022-06-12,S001,P0012,Electronics,East,305,156,84,168.5,26.19,1,Snowy,1,27.35,Summer,330,15.36,10.830000000000002,0.4135166093928981,0.9203539823008849,0.5098039215686274,-1.1600000000000001,0.0,0.0,0.47129909365558914,0.16681528662420383,149,1.0784313725490196,6,6,1
2022-06-12,S001,P0013,Furniture,East,78,7,30,11.01,47.97,0,Snowy,0,47.5,Summer,260,28.8,19.169999999999998,0.39962476547842396,0.5828476269775188,0.08860759493670886,0.46999999999999886,47.97,335.78999999999996,0.02681992337164751,5.99625,71,3.2911392405063293,6,6,1
2022-06-12,S001,P0014,Toys,East,122,74,60,90.77,78.75,1,Sunny,0,79.02,Spring,184,42.05,36.7,0.4660317460317461,0.8063637354255203,0.6016260162601627,-0.269999999999996,0.0,0.0,0.4,1.05,48,1.4959349593495934,6,6,1
2022-06-12,S001,P0015,Groceries,South,217,200,186,192.56,22.31,0,Sunny,0,26.01,Winter,499,15.84,6.469999999999999,0.290004482294935,1.0332713370531101,0.9174311926605505,-3.700000000000003,22.31,4462.0,0.4,0.11099502487562188,17,2.2889908256880735,6,6,1
2022-06-12,S001,P0016,Furniture,North,57,53,30,49.48,47.28,1,Snowy,1,48.15,Summer,144,29.82,17.46,0.36928934010152287,1.049920760697306,0.9137931034482759,-0.8699999999999974,0.0,0.0,0.36551724137931035,0.8755555555555555,4,2.4827586206896552,6,6,1
2022-06-12,S001,P0017,Electronics,West,252,82,121,91.77,19.95,0,Rainy,0,21.92,Winter,144,12.09,7.859999999999999,0.39398496240601505,0.8839064352700227,0.3241106719367589,-1.9700000000000024,19.95,1635.8999999999999,0.5655172413793104,0.2403614457831325,170,0.5691699604743083,6,6,1
2022-06-12,S001,P0018,Groceries,North,169,79,113,96.8,18.28,0,Sunny,1,15.49,Winter,268,10.44,7.840000000000002,0.42888402625820576,0.8077709611451943,0.4647058823529412,2.790000000000001,18.28,1444.1200000000001,0.2936802973977695,0.2285,90,1.576470588235294,6,6,1
2022-06-12,S001,P0019,Groceries,South,280,79,119,72.48,53.8,1,Snowy,0,50.98,Summer,213,29.62,24.179999999999996,0.44944237918215607,1.075122482308111,0.28113879003558717,2.8200000000000003,0.0,0.0,0.3691588785046729,0.6725,201,0.7580071174377224,6,6,1
2022-06-12,S001,P0020,Groceries,West,348,247,48,238.85,70.32,0,Cloudy,1,75.04,Summer,498,50.1,20.21999999999999,0.28754266211604085,1.029810298102981,0.7077363896848138,-4.720000000000013,70.32,17369.039999999997,0.49498997995991983,0.28354838709677416,101,1.4269340974212035,6,6,1
2022-06-12,S002,P0001,Electronics,West,388,385,71,389.39,83.57,1,Snowy,1,86.75,Spring,454,54.53,29.039999999999992,0.3474931195405049,0.9861932938856016,0.9897172236503856,-3.180000000000007,0.0,0.0,0.8461538461538461,0.2165025906735751,3,1.167095115681234,6,6,1
2022-06-12,S002,P0002,Electronics,North,337,29,91,28.18,22.24,0,Rainy,1,18.43,Winter,128,16.13,6.109999999999999,0.27473021582733814,0.9938313913639479,0.08579881656804733,3.8099999999999987,22.24,644.9599999999999,0.2248062015503876,0.7413333333333333,308,0.378698224852071,6,6,1
2022-06-12,S002,P0003,Electronics,South,292,44,37,49.98,34.87,1,Sunny,1,35.84,Summer,257,23.68,11.189999999999998,0.32090622311442496,0.8630835621812476,0.15017064846416384,-0.970000000000006,0.0,0.0,0.17054263565891473,0.7748888888888888,248,0.8771331058020477,6,6,1
2022-06-12,S002,P0004,Furniture,South,465,362,106,353.42,65.65,1,Cloudy,0,68.99,Summer,503,50.14,15.510000000000005,0.2362528560548363,1.021387054906608,0.776824034334764,-3.339999999999989,0.0,0.0,0.7182539682539683,0.18085399449035813,103,1.0793991416309012,6,6,1
2022-06-12,S002,P0005,Toys,East,423,161,186,154.97,80.21,1,Rainy,1,81.69,Summer,298,60.8,19.409999999999997,0.241989776835806,1.032249791626595,0.37971698113207547,-1.480000000000004,0.0,0.0,0.5384615384615384,0.49512345679012343,262,0.7028301886792453,6,6,1
2022-06-12,S002,P0006,Toys,North,94,79,129,94.01,21.63,1,Sunny,0,25.35,Autumn,197,14.61,7.02,0.3245492371705964,0.8314914219555836,0.8315789473684211,-3.7200000000000024,0.0,0.0,0.398989898989899,0.270375,15,2.0736842105263156,6,6,1
2022-06-12,S002,P0007,Furniture,South,78,26,45,40.41,11.33,1,Sunny,0,9.9,Autumn,112,8.8,2.5299999999999994,0.22330097087378634,0.627867664815262,0.3291139240506329,1.4299999999999997,0.0,0.0,0.23008849557522124,0.41962962962962963,52,1.4177215189873418,6,6,1
2022-06-12,S002,P0008,Electronics,North,436,89,198,80.64,49.24,0,Rainy,0,48.68,Winter,278,38.62,10.620000000000005,0.21567831031681567,1.0901518863302302,0.2036613272311213,0.5600000000000023,49.24,4382.360000000001,0.31899641577060933,0.5471111111111111,347,0.6361556064073226,6,6,1
2022-06-12,S002,P0009,Groceries,West,432,92,66,98.24,97.9,1,Cloudy,1,96.6,Autumn,391,52.65,45.25000000000001,0.4622063329928499,0.9270455461507457,0.21247113163972287,1.3000000000000114,0.0,0.0,0.23469387755102042,1.0526881720430108,340,0.9030023094688222,6,6,1
2022-06-12,S002,P0010,Toys,South,347,14,55,33.19,97.77,1,Cloudy,0,97.65,Spring,162,77.42,20.349999999999994,0.20814155671473863,0.40947645510383157,0.040229885057471264,0.11999999999999034,0.0,0.0,0.08588957055214724,6.518,333,0.46551724137931033,6,6,1
2022-06-12,S002,P0011,Clothing,South,376,340,86,352.72,53.73,1,Snowy,1,51.08,Spring,514,39.21,14.519999999999996,0.27024008933556665,0.961212258283388,0.9018567639257294,2.6499999999999986,0.0,0.0,0.6601941747572816,0.15756598240469208,36,1.363395225464191,6,6,1
2022-06-12,S002,P0012,Toys,West,297,57,196,55.12,89.79,1,Cloudy,1,94.59,Summer,274,61.75,28.040000000000006,0.3122842187325983,1.01568068424804,0.1912751677852349,-4.799999999999997,0.0,0.0,0.20727272727272728,1.5481034482758622,240,0.9194630872483222,6,6,1
2022-06-12,S002,P0013,Clothing,West,333,196,175,204.77,91.69,1,Rainy,1,92.02,Winter,299,71.42,20.269999999999996,0.2210710001090631,0.9525198036642853,0.5868263473053892,-0.3299999999999983,0.0,0.0,0.6533333333333333,0.46543147208121827,137,0.8952095808383234,6,6,1
2022-06-12,S002,P0014,Groceries,East,497,79,177,83.81,40.29,0,Sunny,1,44.72,Winter,258,29.75,10.54,0.26160337552742613,0.931493927602877,0.15863453815261044,-4.43,40.29,3182.91,0.305019305019305,0.503625,418,0.5180722891566265,6,6,1
2022-06-12,S002,P0015,Toys,West,239,62,174,68.63,60.28,1,Rainy,0,63.14,Summer,289,45.59,14.689999999999998,0.2436960849369608,0.8904207956340658,0.25833333333333336,-2.8599999999999994,0.0,0.0,0.21379310344827587,0.9568253968253968,177,1.2041666666666666,6,6,1
2022-06-12,S002,P0016,Electronics,South,392,338,109,353.16,55.6,0,Cloudy,1,57.82,Summer,428,30.82,24.78,0.4456834532374101,0.9543709058052857,0.8600508905852418,-2.219999999999999,55.6,18792.8,0.7878787878787878,0.1640117994100295,54,1.089058524173028,6,6,1
2022-06-12,S002,P0017,Toys,West,423,250,140,266.08,87.63,1,Cloudy,1,87.0,Summer,344,54.86,32.769999999999996,0.3739586899463654,0.9360491238580201,0.589622641509434,0.6299999999999955,0.0,0.0,0.7246376811594203,0.3491235059760956,173,0.8113207547169812,6,6,1
2022-06-12,S002,P0018,Toys,West,499,57,108,50.98,16.16,1,Snowy,1,20.61,Spring,209,9.88,6.279999999999999,0.38861386138613857,1.0965756060023086,0.114,-4.449999999999999,0.0,0.0,0.2714285714285714,0.2786206896551724,442,0.418,6,6,1
2022-06-12,S002,P0019,Clothing,North,409,269,126,277.71,55.07,0,Snowy,1,52.38,Winter,424,31.79,23.28,0.4227347012892682,0.965160919952639,0.6560975609756098,2.6899999999999977,55.07,14813.83,0.6329411764705882,0.20396296296296296,140,1.0341463414634147,6,6,1
2022-06-12,S002,P0020,Groceries,West,114,21,106,29.41,43.23,0,Sunny,0,42.37,Autumn,207,24.86,18.369999999999997,0.4249363867684478,0.6905623150279513,0.1826086956521739,0.8599999999999994,43.23,907.8299999999999,0.10096153846153846,1.9649999999999999,93,1.8,6,6,1
2022-06-12,S003,P0001,Furniture,West,124,0,158,19.73,28.52,1,Rainy,1,27.62,Winter,239,15.72,12.799999999999999,0.4488078541374474,0.0,0.0,0.8999999999999986,0.0,0.0,0.0,28.52,124,1.912,6,6,1
2022-06-12,S003,P0002,Furniture,West,76,27,121,32.53,83.3,0,Rainy,0,84.07,Winter,204,56.59,26.709999999999994,0.32064825930372143,0.8052490307187593,0.35064935064935066,-0.769999999999996,83.3,2249.1,0.13170731707317074,2.975,49,2.6493506493506493,6,6,1
2022-06-12,S003,P0003,Toys,East,445,123,117,132.08,71.56,0,Sunny,1,66.77,Summer,258,49.95,21.61,0.3019843487982113,0.9242560865644724,0.2757847533632287,4.790000000000006,71.56,8801.880000000001,0.4749034749034749,0.5770967741935484,322,0.57847533632287,6,6,1
2022-06-12,S003,P0004,Groceries,West,212,81,87,83.34,69.16,1,Sunny,1,67.67,Autumn,177,54.75,14.409999999999997,0.20835743204164253,0.9603983874792507,0.38028169014084506,1.4899999999999949,0.0,0.0,0.4550561797752809,0.8434146341463414,131,0.8309859154929577,6,6,1
2022-06-12,S003,P0005,Toys,North,456,139,185,151.31,36.82,1,Snowy,0,39.45,Spring,193,29.42,7.399999999999999,0.20097772949483972,0.9126124351651237,0.3041575492341357,-2.6300000000000026,0.0,0.0,0.7164948453608248,0.263,317,0.4223194748358862,6,6,1
2022-06-12,S003,P0006,Toys,South,315,175,117,186.27,21.4,0,Sunny,0,24.28,Autumn,428,13.98,7.419999999999998,0.34672897196261676,0.934479628344102,0.5537974683544303,-2.8800000000000026,21.4,3744.9999999999995,0.40792540792540793,0.12159090909090908,140,1.3544303797468353,6,6,1
2022-06-12,S003,P0007,Groceries,West,65,48,157,43.49,38.31,1,Sunny,1,41.99,Winter,98,27.11,11.200000000000003,0.2923518663534326,1.078894133513149,0.7272727272727273,-3.6799999999999997,0.0,0.0,0.48484848484848486,0.7818367346938776,17,1.4848484848484849,6,6,1
2022-06-12,S003,P0008,Furniture,East,390,146,98,149.56,98.63,0,Cloudy,1,100.76,Summer,239,64.45,34.17999999999999,0.3465477035384771,0.9697130712008502,0.3734015345268542,-2.1300000000000097,98.63,14399.98,0.6083333333333333,0.670952380952381,244,0.6112531969309463,6,6,1
2022-06-12,S003,P0009,Furniture,North,481,158,119,155.75,84.97,1,Snowy,0,87.3,Autumn,357,45.58,39.39,0.46357537954572203,1.0079744816586922,0.3278008298755187,-2.3299999999999983,0.0,0.0,0.441340782122905,0.5344025157232705,323,0.7406639004149378,6,6,1
2022-06-12,S003,P0010,Groceries,South,447,21,156,26.57,88.4,0,Rainy,0,87.53,Winter,108,65.99,22.41000000000001,0.25350678733031684,0.7616974972796517,0.046875,0.8700000000000045,88.4,1856.4,0.1926605504587156,4.0181818181818185,426,0.24107142857142858,6,6,1
2022-06-12,S003,P0011,Furniture,East,114,43,167,41.68,93.93,0,Rainy,0,97.53,Autumn,335,57.89,36.040000000000006,0.383689981901416,1.0074976569821932,0.3739130434782609,-3.5999999999999943,93.93,4038.9900000000002,0.12797619047619047,2.1347727272727273,71,2.9130434782608696,6,6,1
2022-06-12,S003,P0012,Toys,North,465,290,152,296.42,95.59,1,Snowy,1,95.13,Winter,358,58.52,37.07,0.3878020713463751,0.9750521148544146,0.6223175965665236,0.46000000000000796,0.0,0.0,0.807799442896936,0.3284879725085911,175,0.7682403433476395,6,6,1
2022-06-12,S003,P0013,Electronics,North,195,48,112,42.22,38.05,1,Snowy,1,35.42,Spring,305,26.38,11.669999999999998,0.3067017082785808,1.1105969458583989,0.24489795918367346,2.6299999999999955,0.0,0.0,0.1568627450980392,0.7765306122448979,147,1.5561224489795917,6,6,1
2022-06-12,S003,P0014,Clothing,North,150,126,190,122.35,82.66,1,Cloudy,1,82.93,Spring,334,59.16,23.5,0.2842971207355432,1.0214835832995541,0.8344370860927153,-0.27000000000001023,0.0,0.0,0.3761194029850746,0.6508661417322834,24,2.2119205298013247,6,6,1
2022-06-12,S003,P0015,Clothing,South,347,300,179,314.58,16.11,1,Snowy,1,20.59,Summer,464,11.45,4.66,0.28926132836747365,0.9506305849546867,0.8620689655172413,-4.48,0.0,0.0,0.6451612903225806,0.05352159468438538,47,1.3333333333333333,6,6,1
2022-06-12,S003,P0016,Groceries,North,360,271,151,270.21,19.66,1,Snowy,1,22.54,Autumn,515,13.57,6.09,0.30976602238046796,0.9992256922679843,0.7506925207756233,-2.879999999999999,0.0,0.0,0.5251937984496124,0.07227941176470588,89,1.4265927977839334,6,6,1
2022-06-12,S003,P0017,Groceries,North,309,7,117,17.01,85.1,1,Sunny,1,82.48,Winter,143,60.51,24.589999999999996,0.2889541715628672,0.3886729594669628,0.02258064516129032,2.6199999999999903,0.0,0.0,0.04861111111111111,10.6375,302,0.4612903225806452,6,6,1
2022-06-12,S003,P0018,Furniture,East,193,34,163,48.98,30.83,1,Cloudy,1,31.63,Spring,253,20.53,10.299999999999997,0.33409017191047674,0.6802721088435375,0.17525773195876287,-0.8000000000000007,0.0,0.0,0.13385826771653545,0.8808571428571428,159,1.3041237113402062,6,6,1
2022-06-12,S003,P0019,Furniture,South,93,53,136,53.77,37.36,1,Rainy,0,36.52,Autumn,225,22.45,14.91,0.3990899357601713,0.9676830381595763,0.5638297872340425,0.8399999999999963,0.0,0.0,0.2345132743362832,0.6918518518518518,40,2.393617021276596,6,6,1
2022-06-12,S003,P0020,Clothing,South,247,236,62,253.74,14.57,0,Rainy,1,17.52,Spring,367,9.02,5.550000000000001,0.38091969800960884,0.9264347962628562,0.9516129032258065,-2.9499999999999993,14.57,3438.52,0.6413043478260869,0.06147679324894515,11,1.4798387096774193,6,6,1
2022-06-12,S004,P0001,Toys,East,214,179,85,174.64,28.59,1,Cloudy,0,24.03,Summer,382,22.49,6.100000000000001,0.2133613151451557,1.0191300387155546,0.8325581395348837,4.559999999999999,0.0,0.0,0.46736292428198434,0.15883333333333333,35,1.7767441860465116,6,6,1
2022-06-12,S004,P0002,Toys,East,384,346,166,346.62,73.11,1,Cloudy,1,74.13,Winter,536,43.84,29.269999999999996,0.4003556285049924,0.9953397387952362,0.8987012987012987,-1.019999999999996,0.0,0.0,0.6443202979515829,0.21069164265129683,38,1.3922077922077922,6,6,1
2022-06-12,S004,P0003,Toys,North,191,108,191,127.03,79.09,1,Sunny,0,81.44,Winter,215,59.14,19.950000000000003,0.2522442786698698,0.8435522924314613,0.5625,-2.3499999999999943,0.0,0.0,0.5,0.7255963302752294,83,1.1197916666666667,6,6,1
2022-06-12,S004,P0004,Clothing,West,96,28,70,42.07,60.52,1,Rainy,1,63.41,Winter,223,41.5,19.020000000000003,0.31427627230667554,0.650104481077316,0.28865979381443296,-2.8899999999999935,0.0,0.0,0.125,2.0868965517241382,68,2.2989690721649483,6,6,1
2022-06-12,S004,P0005,Furniture,South,156,12,70,16.22,79.02,1,Snowy,1,79.89,Summer,128,42.51,36.51,0.46203492786636297,0.6968641114982579,0.07643312101910828,-0.8700000000000045,0.0,0.0,0.09302325581395349,6.078461538461538,144,0.8152866242038217,6,6,1
2022-06-12,S004,P0006,Groceries,North,124,41,43,40.76,96.77,1,Snowy,0,98.97,Winter,212,49.88,46.88999999999999,0.48455099720987904,0.981800766283525,0.328,-2.200000000000003,0.0,0.0,0.19248826291079812,2.304047619047619,83,1.696,6,6,1
2022-06-12,S004,P0007,Toys,North,206,193,112,202.18,15.1,1,Sunny,0,14.55,Spring,329,11.75,3.3499999999999996,0.22185430463576158,0.9498966433704105,0.9323671497584541,0.5499999999999989,0.0,0.0,0.5848484848484848,0.07783505154639175,13,1.5893719806763285,6,6,1
2022-06-12,S004,P0008,Groceries,North,293,98,123,94.84,33.75,1,Sunny,0,31.45,Summer,278,22.01,11.739999999999998,0.3478518518518518,1.0225375626043405,0.3333333333333333,2.3000000000000007,0.0,0.0,0.35125448028673834,0.3409090909090909,195,0.9455782312925171,6,6,1
2022-06-12,S004,P0009,Furniture,South,142,129,21,133.41,90.58,1,Snowy,1,93.23,Autumn,233,47.66,42.92,0.4738352837270921,0.9597500185998066,0.9020979020979021,-2.6500000000000057,0.0,0.0,0.5512820512820513,0.6967692307692308,13,1.6293706293706294,6,6,1
2022-06-12,S004,P0010,Groceries,North,79,12,197,19.9,55.31,1,Rainy,0,52.0,Winter,150,35.02,20.29,0.366841439161092,0.5741626794258373,0.15,3.3100000000000023,0.0,0.0,0.07947019867549669,4.254615384615385,67,1.875,6,6,1
2022-06-12,S004,P0011,Furniture,East,456,41,61,54.79,35.89,1,Sunny,0,36.79,Winter,309,27.5,8.39,0.23376985232655337,0.7348987273704966,0.08971553610503283,-0.8999999999999986,0.0,0.0,0.13225806451612904,0.8545238095238096,415,0.6761487964989059,6,6,1
2022-06-12,S004,P0012,Groceries,North,224,17,98,22.41,82.52,1,Snowy,0,77.87,Autumn,124,58.58,23.939999999999998,0.2901114881240911,0.7261853908586074,0.07555555555555556,4.6499999999999915,0.0,0.0,0.136,4.584444444444444,207,0.5511111111111111,6,6,1
2022-06-12,S004,P0013,Electronics,North,191,138,149,156.15,15.35,1,Cloudy,0,19.4,Spring,423,7.69,7.659999999999999,0.4990228013029316,0.8781419026407891,0.71875,-4.049999999999999,0.0,0.0,0.32547169811320753,0.11043165467625898,53,2.203125,6,6,1
2022-06-12,S004,P0014,Electronics,South,440,188,73,184.31,33.28,1,Rainy,1,30.72,Autumn,300,22.26,11.02,0.33112980769230765,1.0145162160703685,0.42630385487528344,2.5600000000000023,0.0,0.0,0.6245847176079734,0.1760846560846561,252,0.6802721088435374,6,6,1
2022-06-12,S004,P0015,Toys,South,62,46,115,37.16,97.47,0,Rainy,0,96.14,Winter,186,53.73,43.74,0.44875346260387816,1.2054507337526206,0.7301587301587301,1.3299999999999983,97.47,4483.62,0.24598930481283424,2.0738297872340423,16,2.9523809523809526,6,6,1
2022-06-12,S004,P0016,Groceries,North,330,106,35,102.65,47.99,1,Cloudy,0,47.86,Winter,207,28.49,19.500000000000004,0.4063346530527194,1.0226724553786781,0.3202416918429003,0.13000000000000256,0.0,0.0,0.5096153846153846,0.44850467289719625,224,0.6253776435045317,6,6,1
2022-06-12,S004,P0017,Electronics,West,107,65,25,78.31,46.04,1,Snowy,0,47.13,Spring,345,23.57,22.47,0.48805386620330143,0.8195687807338292,0.6018518518518519,-1.0900000000000034,0.0,0.0,0.18786127167630057,0.6975757575757575,42,3.1944444444444446,6,6,1
2022-06-12,S004,P0018,Clothing,North,277,53,73,54.55,31.73,0,Cloudy,0,28.59,Spring,319,16.01,15.719999999999999,0.49543019224708473,0.9540954095409542,0.1906474820143885,3.1400000000000006,31.73,1681.69,0.165625,0.5875925925925926,224,1.1474820143884892,6,6,1
2022-06-12,S004,P0019,Toys,East,58,2,27,0.6,70.93,1,Sunny,1,73.24,Summer,177,39.94,30.99000000000001,0.43690962921189913,1.25,0.03389830508474576,-2.309999999999988,0.0,0.0,0.011235955056179775,23.643333333333334,56,3.0,6,6,1
2022-06-12,S004,P0020,Electronics,West,192,144,72,150.43,66.98,1,Snowy,1,62.21,Autumn,217,48.15,18.830000000000005,0.28112869513287553,0.9509344251469325,0.7461139896373057,4.770000000000003,0.0,0.0,0.6605504587155964,0.46193103448275863,48,1.1243523316062176,6,6,1
2022-06-12,S005,P0001,Furniture,North,209,108,188,125.4,91.33,0,Rainy,0,91.29,Summer,229,61.33,30.0,0.32847914157451,0.8544303797468354,0.5142857142857142,0.03999999999999204,91.33,9863.64,0.46956521739130436,0.8378899082568807,101,1.0904761904761904,6,6,1
2022-06-12,S005,P0002,Toys,East,80,64,159,60.33,29.93,1,Snowy,0,29.29,Summer,122,16.0,13.93,0.46541931172736384,1.0435349747268874,0.7901234567901234,0.6400000000000006,0.0,0.0,0.5203252032520326,0.4604615384615385,16,1.5061728395061729,6,6,1
