date,store_id,product_id,category,region,price,cost,static_price,dynamic_price,units_sold,static_revenue,dynamic_revenue,price_change_pct,inventory_pressure,demand_ratio,competitor_gap,seasonality,weather_condition,holiday/promotion,is_weekend
2022-09-10,S005,P0003,Clothing,North,61.1,43.92,48.88,70.27,302,14761.76,21221.539999999997,43.76022913256954,0.689497717,0.948879882,-3.98,Winter,Cloudy,0,1
2022-09-10,S005,P0004,Toys,East,35.19,17.67,35.19,35.89,21,738.99,753.69,1.9892014776925346,0.108247423,1.091476091,-4.29,Winter,Sunny,1,1
2022-09-10,S005,P0005,Electronics,North,12.84,9.14,10.914,12.97,90,982.26,1167.3,18.838189481400043,0.339622642,0.855838722,-0.15,Summer,Snowy,0,1
2022-09-10,S005,P0006,Groceries,South,84.5,52.16,76.05,96.33,178,13536.9,17146.739999999998,26.66666666666667,0.57605178,1.028366746,-2.01,Winter,Sunny,0,1
2022-09-10,S005,P0007,Groceries,North,59.07,32.69,47.256,60.25,139,6568.584,8374.75,27.49703741323853,0.476027397,0.933011142,2.16,Spring,Snowy,1,1
2022-09-10,S005,P0008,Clothing,South,22.71,16.64,18.168,25.21,100,1816.8,2521.0,38.760457948040525,0.793650794,0.941708259,3.45,Spring,Rainy,0,1
2022-09-10,S005,P0009,Furniture,North,58.97,42.84,50.1245,70.76,93,4661.5785,6580.68,41.16849045875771,0.869158879,1.030585106,-2.26,Winter,Snowy,0,1
2022-09-10,S005,P0010,Toys,North,26.91,15.83,21.528,30.41,285,6135.48,8666.85,41.25789669267931,0.780821918,1.013117202,1.26,Autumn,Snowy,1,1
2022-09-10,S005,P0011,Electronics,East,93.81,60.27,89.1195,98.5,86,7664.277,8471.0,10.525754745033352,0.581081081,0.835194717,-2.13,Winter,Rainy,0,1
2022-09-10,S005,P0012,Clothing,South,21.88,15.11,18.598,24.72,248,4612.304,6130.5599999999995,32.91751801268954,0.735905045,1.00551411,2.29,Spring,Rainy,1,1
2022-09-10,S005,P0013,Electronics,South,27.76,18.01,22.208,32.2,117,2598.336,3767.4000000000005,44.992795389049014,0.428571429,1.018897501,4.67,Summer,Cloudy,0,1
2022-09-10,S005,P0014,Furniture,East,38.79,24.56,38.79,42.67,154,5973.66,6571.18,10.002577984016506,0.328358209,0.973759089,-1.2,Winter,Sunny,0,1
2022-09-10,S005,P0015,Furniture,East,88.52,52.5,88.52,98.26,38,3363.7599999999998,3733.88,11.003163126976965,0.251655629,0.747590006,2.69,Summer,Cloudy,1,1
2022-09-10,S005,P0016,Furniture,South,13.99,10.3,13.99,15.81,186,2602.14,2940.6600000000003,13.009292351679774,0.62,0.993961417,2.75,Spring,Sunny,0,1
2022-09-10,S005,P0017,Groceries,West,38.81,21.5,38.81,38.03,90,3492.9,3422.7000000000003,-2.009791290904409,0.365853659,1.024007282,-4.63,Autumn,Rainy,1,1
2022-09-10,S005,P0018,Clothing,North,67.51,46.9,67.51,83.71,240,16202.400000000001,20090.399999999998,23.996444971115373,0.56206089,0.964281409,3.8,Winter,Sunny,1,1
2022-09-10,S005,P0019,Groceries,East,38.61,24.22,38.61,38.61,83,3204.63,3204.63,0.0,0.191685912,0.925409745,3.54,Autumn,Cloudy,1,1
2022-09-10,S005,P0020,Toys,East,74.27,55.98,70.5565,79.47,123,8678.4495,9774.81,12.633137981617567,0.539473684,0.8674189,4.27,Autumn,Rainy,1,1
2022-09-11,S001,P0001,Electronics,South,36.82,27.72,29.456,41.24,276,8129.856,11382.24,40.005431830526895,0.873417722,0.958100462,-4.25,Spring,Cloudy,0,1
2022-09-11,S001,P0002,Clothing,South,60.35,42.67,54.315,64.57,264,14339.16,17046.48,18.88060388474638,0.671755725,0.975573704,-1.61,Spring,Snowy,0,1
2022-09-11,S001,P0003,Furniture,North,67.07,49.35,53.656,78.47,44,2360.864,3452.68,46.24645892351275,0.556962025,1.127915919,2.47,Summer,Cloudy,0,1
2022-09-11,S001,P0004,Clothing,South,23.59,16.45,23.59,23.59,3,70.77,70.77,0.0,0.015075377,0.136363636,4.61,Winter,Sunny,0,1
2022-09-11,S001,P0005,Furniture,East,63.82,32.98,63.82,70.2,114,7275.4800000000005,8002.8,9.996866186148546,0.361904762,1.04071572,-2.43,Summer,Rainy,1,1
2022-09-11,S001,P0006,Electronics,West,98.38,66.27,88.542,117.07,66,5843.772,7726.62,32.21973752569401,0.24,1.118644068,3.06,Summer,Snowy,1,1
2022-09-11,S001,P0007,Groceries,South,64.36,39.14,57.924,62.43,51,2954.124,3183.93,7.7791588978661705,0.135278515,0.896782135,3.94,Autumn,Sunny,0,1
2022-09-11,S001,P0008,Clothing,West,13.02,8.45,11.067,13.41,59,652.953,791.19,21.171049064787205,0.157754011,1.141640867,0.72,Winter,Rainy,0,1
2022-09-11,S001,P0009,Groceries,South,33.7,17.3,33.7,31.0,25,842.5000000000001,775.0,-8.011869436201788,0.070422535,0.994035785,0.64,Spring,Rainy,1,1
2022-09-11,S001,P0010,Furniture,South,79.79,60.13,71.811,93.35,263,18886.293,24551.05,29.99401205943377,0.690288714,0.938581778,-4.08,Winter,Rainy,1,1
2022-09-11,S001,P0011,Clothing,East,64.81,50.13,64.81,68.05,110,7129.1,7485.5,4.999228514118183,0.246085011,0.898545989,0.3,Summer,Cloudy,0,1
2022-09-11,S001,P0012,Furniture,East,97.67,73.81,78.136,104.51,68,5313.248,7106.68,33.75396744138427,0.254681648,0.778744847,1.51,Winter,Rainy,1,1
2022-09-11,S001,P0013,Furniture,South,59.73,40.36,56.7435,77.65,135,7660.3724999999995,10482.75,36.843867579546576,0.823170732,0.928409325,-0.21,Summer,Sunny,1,1
2022-09-11,S001,P0014,Furniture,South,52.61,39.33,49.9795,51.56,29,1449.4055,1495.24,3.16229654158205,0.086826347,1.078066914,-2.11,Winter,Cloudy,0,1
2022-09-11,S001,P0015,Groceries,East,58.06,37.56,55.157,66.77,50,2757.85,3338.5,21.05444458545606,0.520833333,1.150483203,4.62,Spring,Rainy,1,1
2022-09-11,S001,P0016,Groceries,North,66.01,48.78,62.7095,69.97,76,4765.922,5317.72,11.577990575590622,0.156057495,0.926151596,1.46,Winter,Sunny,1,1
2022-09-11,S001,P0017,Clothing,East,66.29,42.7,59.661,60.99,26,1551.1860000000001,1585.74,2.2275858601096203,0.1015625,0.612773981,4.39,Spring,Snowy,1,1
2022-09-11,S001,P0018,Groceries,North,67.24,51.03,63.878,87.41,154,9837.212,13461.14,36.83897429474936,0.672489083,0.983271613,3.52,Summer,Sunny,1,1
2022-09-11,S001,P0019,Groceries,South,33.6,20.02,26.88,29.57,161,4327.68,4760.77,10.007440476190482,0.325252525,0.963783298,-4.83,Autumn,Snowy,0,1
2022-09-11,S001,P0020,Toys,West,82.54,64.94,74.286,90.79,40,2971.44,3631.6000000000004,22.21683762754759,0.470588235,0.685283536,-2.56,Winter,Cloudy,1,1
2022-09-11,S002,P0001,Toys,East,82.75,42.52,70.3375,95.16,181,12731.087500000001,17223.96,35.29056335525145,0.701550388,0.908771401,4.11,Spring,Cloudy,0,1
2022-09-11,S002,P0002,Groceries,South,15.39,10.22,15.39,18.78,31,477.09000000000003,582.1800000000001,22.02729044834308,0.128630705,1.399548533,4.72,Summer,Cloudy,1,1
2022-09-11,S002,P0003,Furniture,East,38.39,25.27,36.4705,34.55,16,583.528,552.8,-5.265899836854455,0.033472803,0.67653277,3.68,Summer,Rainy,0,1
2022-09-11,S002,P0004,Clothing,North,42.54,29.3,40.413,52.75,10,404.13,527.5,30.527305569989867,0.057471264,6.25,4.4,Winter,Sunny,1,1
2022-09-11,S002,P0005,Clothing,South,76.17,49.91,60.936,89.88,68,4143.648,6111.84,47.499015360378095,0.715789474,0.878439478,-0.82,Summer,Sunny,0,1
2022-09-11,S002,P0006,Clothing,North,44.81,30.91,38.0885,45.71,105,3999.2925000000005,4799.55,20.00997676464024,0.292479109,0.978291251,0.74,Autumn,Snowy,1,1
2022-09-11,S002,P0007,Groceries,West,46.42,36.3,37.136,51.99,337,12514.832,17520.63,39.99892287806979,0.893899204,0.963462748,0.95,Autumn,Snowy,0,1
2022-09-11,S002,P0008,Furniture,South,24.07,14.07,19.256,21.42,38,731.7280000000001,813.96,11.238055670959708,0.119496855,0.800842993,-3.67,Autumn,Rainy,1,1
2022-09-11,S002,P0009,Clothing,North,90.06,64.62,81.054,106.27,356,28855.224000000002,37832.119999999995,31.110124114787663,0.910485934,1.013811761,0.46,Autumn,Snowy,1,1
2022-09-11,S002,P0010,Furniture,East,67.25,45.13,63.8875,71.96,324,20699.55,23315.039999999997,12.635492075914678,0.775119617,1.005711448,1.77,Spring,Rainy,0,1
2022-09-11,S002,P0011,Clothing,South,90.86,62.09,86.317,96.31,92,7941.164,8860.52,11.577093735880545,0.366533865,0.967708005,-3.69,Winter,Sunny,0,1
2022-09-11,S002,P0012,Groceries,South,72.39,46.25,61.5315,78.18,26,1599.819,2032.6800000000003,27.056873308793065,0.06175772,1.361969618,-0.06,Autumn,Sunny,1,1
2022-09-11,S002,P0013,Groceries,North,28.86,17.68,25.974,34.63,200,5194.8,6926.000000000001,33.32563332563333,0.836820084,0.97837785,-0.26,Winter,Snowy,0,1
2022-09-11,S002,P0014,Toys,East,33.36,20.64,31.692,37.36,227,7194.084,8480.72,17.884639656695693,0.804964539,0.937203253,1.27,Autumn,Rainy,0,1
2022-09-11,S002,P0015,Furniture,North,54.25,33.45,43.4,57.5,91,3949.4,5232.5,32.48847926267281,0.392241379,1.023737203,-2.35,Spring,Cloudy,1,1
2022-09-11,S002,P0016,Electronics,West,36.33,27.98,36.33,41.78,59,2143.47,2465.02,15.001376273052584,0.440298507,0.882440921,2.62,Winter,Cloudy,1,1
2022-09-11,S002,P0017,Furniture,West,24.81,19.49,23.5695,27.79,178,4195.371,4946.62,17.90661660196439,0.843601896,0.926456045,1.95,Autumn,Snowy,0,1
2022-09-11,S002,P0018,Clothing,West,37.02,27.69,37.02,35.54,43,1591.8600000000001,1528.22,-3.997839005942744,0.318518519,0.931542461,1.68,Autumn,Snowy,0,1
2022-09-11,S002,P0019,Groceries,West,33.81,18.46,28.7385,36.18,243,6983.4555,8791.74,25.89383579518765,0.627906977,1.02160935,2.23,Autumn,Rainy,0,1
2022-09-11,S002,P0020,Groceries,East,58.3,34.22,46.64,62.96,209,9747.76,13158.64,34.99142367066895,0.95,0.980484143,-3.01,Autumn,Rainy,0,1
2022-09-11,S003,P0001,Furniture,South,21.56,12.25,17.248,25.44,245,4225.76,6232.8,47.49536178107606,0.853658537,0.998492073,1.81,Autumn,Rainy,1,1
2022-09-11,S003,P0002,Groceries,South,13.23,9.59,11.907,12.7,13,154.791,165.1,6.659947929789194,0.126213592,2.0,-3.58,Autumn,Rainy,0,1
2022-09-11,S003,P0003,Furniture,South,42.97,21.6,36.5245,39.53,77,2812.3865,3043.81,8.22872318580678,0.274021352,0.911998105,-4.28,Spring,Cloudy,0,1
2022-09-11,S003,P0004,Groceries,East,60.09,39.37,51.0765,68.5,16,817.224,1096.0,34.11255665521325,0.073394495,1.826484018,-2.99,Summer,Sunny,0,1
2022-09-11,S003,P0005,Groceries,West,25.58,17.88,23.022,33.25,304,6998.687999999999,10108.0,44.42706975936062,0.849162011,0.953007931,1.53,Summer,Cloudy,1,1
2022-09-11,S003,P0006,Electronics,North,33.55,19.32,30.195,32.88,164,4951.9800000000005,5392.320000000001,8.89220069547939,0.343096234,0.928442029,-0.62,Autumn,Rainy,1,1
2022-09-11,S003,P0007,Groceries,West,43.08,32.68,36.618,52.56,130,4760.34,6832.8,43.535965918400784,0.915492958,1.06863954,2.04,Autumn,Cloudy,1,1
2022-09-11,S003,P0008,Toys,South,43.99,23.76,37.3915,52.35,142,5309.593,7433.7,40.00508136876028,0.788888889,0.980189135,3.17,Winter,Rainy,0,1
2022-09-11,S003,P0009,Electronics,North,84.1,54.48,84.1,92.51,117,9839.699999999999,10823.67,10.000000000000012,0.333333333,0.967821987,1.7,Summer,Rainy,1,1
2022-09-11,S003,P0010,Electronics,East,46.67,28.84,44.3365,48.54,85,3768.6025,4125.9,9.480901740101267,0.467032967,0.968881796,4.53,Autumn,Rainy,0,1
2022-09-11,S003,P0011,Clothing,West,21.76,13.98,20.672,21.76,115,2377.28,2502.4,5.263157894736847,0.425925926,0.935035369,-1.12,Spring,Snowy,0,1
2022-09-11,S003,P0012,Clothing,North,58.82,41.47,49.997,54.7,18,899.946,984.6,9.406564393863638,0.157894737,0.807537012,1.54,Spring,Snowy,1,1
2022-09-11,S003,P0013,Clothing,East,51.11,31.05,51.11,58.27,92,4702.12,5360.84,14.009000195656435,0.448780488,1.060763288,2.07,Summer,Rainy,1,1
2022-09-11,S003,P0014,Groceries,West,35.58,24.2,28.464,35.94,132,3757.2479999999996,4744.08,26.264755480607082,0.282051282,0.889847647,-2.74,Spring,Sunny,1,1
2022-09-11,S003,P0015,Furniture,South,58.28,30.88,55.366,58.28,6,332.196,349.68,5.263157894736844,0.109090909,0.402414487,3.42,Winter,Rainy,1,1
2022-09-11,S003,P0016,Electronics,East,70.57,38.02,70.57,88.21,56,3951.9199999999996,4939.759999999999,24.99645741816636,0.848484848,1.107594937,2.41,Winter,Snowy,0,1
2022-09-11,S003,P0017,Groceries,South,62.64,32.88,59.508,73.29,375,22315.5,27483.750000000004,23.159911272433963,0.753012048,1.014335948,-3.75,Winter,Rainy,1,1
2022-09-11,S003,P0018,Furniture,South,93.07,60.12,74.456,98.65,92,6849.952,9075.800000000001,32.49435908456001,0.564417178,1.073637531,1.62,Spring,Rainy,1,1
2022-09-11,S003,P0019,Furniture,West,68.65,54.32,58.3525,85.13,274,15988.585,23325.62,45.88920783171243,0.992753623,0.989598382,-0.64,Summer,Cloudy,0,1
2022-09-11,S003,P0020,Groceries,East,15.31,8.26,13.779,17.3,181,2493.999,3131.3,25.553378329341758,0.760504202,0.974427995,0.25,Spring,Rainy,1,1
2022-09-11,S004,P0001,Furniture,North,43.77,29.58,37.2045,51.65,415,15439.867500000002,21434.75,38.827292397425026,0.965116279,0.961583021,0.73,Spring,Snowy,1,1
2022-09-11,S004,P0002,Groceries,West,74.71,44.56,59.768,76.2,82,4900.976,6248.400000000001,27.492972828269313,0.359649123,1.082079704,-2.55,Autumn,Snowy,1,1
2022-09-11,S004,P0003,Electronics,West,36.33,26.03,34.5135,47.23,94,3244.2690000000002,4439.62,36.845002680110674,0.803418803,1.038674033,2.65,Winter,Sunny,1,1
2022-09-11,S004,P0004,Groceries,South,10.78,5.58,10.78,9.16,116,1250.48,1062.56,-15.027829313543592,0.264840183,0.897832817,-3.01,Autumn,Rainy,0,1
2022-09-11,S004,P0005,Toys,North,74.3,45.97,70.585,94.36,39,2752.8149999999996,3680.04,33.68279379471561,0.684210526,0.931454502,1.48,Summer,Sunny,1,1
2022-09-11,S004,P0006,Clothing,South,95.75,55.85,90.9625,86.18,28,2546.9500000000003,2413.04,-5.257661124089596,0.193103448,0.980392157,0.67,Autumn,Cloudy,0,1
2022-09-11,S004,P0007,Clothing,West,79.2,45.01,67.32,73.66,71,4779.719999999999,5229.86,9.417706476530013,0.377659574,0.803440081,0.45,Autumn,Rainy,0,1
2022-09-11,S004,P0008,Furniture,North,72.61,50.3,72.61,70.43,40,2904.4,2817.2000000000003,-3.0023412753064216,0.086393089,0.836645053,4.92,Spring,Cloudy,1,1
2022-09-11,S004,P0009,Furniture,West,13.56,9.28,13.56,15.05,120,1627.2,1806.0,10.988200589970502,0.612244898,0.939628847,5.0,Spring,Rainy,0,1
2022-09-11,S004,P0010,Clothing,East,96.48,59.82,77.184,88.76,1,77.184,88.76,14.997927031509132,0.014492754,0.201612903,-2.86,Spring,Cloudy,1,1
2022-09-11,S004,P0011,Toys,West,28.31,18.5,26.8945,31.42,39,1048.8855,1225.38,16.826860510513306,0.317073171,0.736404834,1.62,Summer,Cloudy,1,1
2022-09-11,S004,P0012,Clothing,South,57.09,33.36,57.09,53.66,16,913.44,858.56,-6.00805745314417,0.069565217,0.58034095,0.42,Spring,Sunny,1,1
2022-09-11,S004,P0013,Furniture,West,81.56,51.9,77.482,87.27,48,3719.136,4188.96,12.63261144523889,0.263736264,0.8,-0.89,Summer,Snowy,1,1
2022-09-11,S004,P0014,Toys,West,79.21,58.27,79.21,82.38,184,14574.64,15157.919999999998,4.002019946976394,0.567901235,1.04272923,-1.44,Spring,Cloudy,0,1
2022-09-11,S004,P0015,Toys,East,96.93,56.98,77.544,100.81,170,13182.48,17137.7,30.003610853193035,0.524691358,0.953395771,4.02,Autumn,Rainy,0,1
2022-09-11,S004,P0016,Toys,East,77.68,45.47,73.796,87.78,37,2730.452,3247.86,18.94953656024716,0.148594378,1.299613628,-2.9,Summer,Cloudy,1,1
2022-09-11,S004,P0017,Toys,South,16.15,11.17,14.535,20.19,339,4927.365,6844.410000000001,38.90608875129,0.715189873,0.995068686,1.03,Summer,Cloudy,1,1
2022-09-11,S004,P0018,Furniture,West,69.98,52.26,66.481,69.98,163,10836.402999999998,11406.74,5.263157894736857,0.49244713,0.965353864,-2.86,Autumn,Snowy,0,1
2022-09-11,S004,P0019,Toys,South,47.03,35.1,37.624,56.44,271,10196.104000000001,15295.24,50.010631511800966,0.857594937,0.994604911,-2.88,Winter,Snowy,0,1
2022-09-11,S004,P0020,Furniture,South,81.01,49.75,68.8585,92.35,147,10122.1995,13575.449999999999,34.11561390387532,0.394101877,1.033246644,-2.36,Summer,Cloudy,1,1
2022-09-11,S005,P0001,Furniture,South,41.15,21.52,37.035,46.91,42,1555.4699999999998,1970.2199999999998,26.6639665181585,0.446808511,0.976971389,-0.76,Winter,Snowy,1,1
2022-09-11,S005,P0002,Furniture,North,42.64,23.73,38.376,45.2,93,3568.968,4203.6,17.781947050239747,0.235443038,1.060796167,-1.55,Winter,Snowy,1,1
2022-09-11,S005,P0003,Groceries,West,58.28,32.15,55.366,73.43,121,6699.286,8885.03,32.62652169201316,0.840277778,1.031455119,-2.33,Winter,Sunny,0,1
2022-09-11,S005,P0004,Toys,North,79.4,43.3,67.49,96.87,350,23621.5,33904.5,43.53237516669138,0.964187328,1.009984417,3.79,Spring,Rainy,1,1
2022-09-11,S005,P0005,Furniture,West,44.41,35.0,44.41,53.74,344,15277.039999999999,18486.56,21.008781805899588,0.790804598,1.017089468,-2.97,Summer,Sunny,0,1
2022-09-11,S005,P0006,Groceries,West,97.21,59.16,97.21,106.93,99,9623.789999999999,10586.070000000002,9.998971299249062,0.284482759,0.906095552,-1.71,Winter,Snowy,1,1
2022-09-11,S005,P0007,Groceries,North,97.2,65.53,92.34,99.14,1,92.34,99.14,7.364089235434261,0.005263158,-0.568181818,-1.44,Summer,Sunny,1,1
2022-09-11,S005,P0008,Electronics,North,43.37,27.27,39.033,51.18,235,9172.755000000001,12027.3,31.119821689339783,0.955284553,0.992817913,-0.03,Autumn,Sunny,0,1
2022-09-11,S005,P0009,Clothing,South,96.87,74.96,96.87,115.28,296,28673.52,34122.88,19.004851863321974,0.606557377,1.012035011,-0.14,Winter,Cloudy,0,1
2022-09-11,S005,P0010,Toys,North,93.07,67.24,83.763,100.52,183,15328.629,18395.16,20.005252915965272,0.458646617,1.016440791,1.99,Summer,Cloudy,0,1
2022-09-11,S005,P0011,Furniture,North,23.51,16.86,23.51,28.21,88,2068.88,2482.48,19.991492981709907,0.888888889,1.065504298,1.3,Winter,Snowy,0,1
2022-09-11,S005,P0012,Electronics,North,82.53,52.68,70.1505,95.73,184,12907.692,17614.32,36.46374580366499,0.391489362,0.902270387,-2.19,Winter,Sunny,1,1
2022-09-11,S005,P0013,Groceries,South,71.03,51.42,67.4785,79.55,315,21255.727499999997,25058.25,17.889401809465237,0.975232198,0.990534889,-2.71,Autumn,Snowy,0,1
2022-09-11,S005,P0014,Toys,East,89.04,65.92,80.136,79.25,75,6010.2,5943.75,-1.1056204452430816,0.167785235,0.862068966,1.93,Spring,Rainy,1,1
2022-09-11,S005,P0015,Toys,South,84.35,67.05,67.48,87.72,136,9177.28,11929.92,29.994072317723763,0.421052632,1.031005989,2.99,Autumn,Cloudy,0,1
2022-09-11,S005,P0016,Electronics,South,77.55,42.0,62.04,82.98,157,9740.28,13027.86,33.752417794970995,0.697777778,0.952496512,2.51,Spring,Rainy,0,1
2022-09-11,S005,P0017,Groceries,North,39.45,27.72,37.4775,41.42,55,2061.2625,2278.1,10.519645120405583,0.172413793,0.836374696,-2.95,Summer,Cloudy,1,1
2022-09-11,S005,P0018,Toys,South,47.03,26.27,37.624,47.5,62,2332.688,2945.0,26.24920263661492,0.227941176,0.854229815,-3.33,Winter,Cloudy,0,1
2022-09-11,S005,P0019,Groceries,East,59.46,41.03,56.487,75.51,121,6834.927000000001,9136.710000000001,33.67677518721122,0.60199005,0.989046918,1.25,Winter,Sunny,1,1
2022-09-11,S005,P0020,Toys,North,91.33,52.32,91.33,106.86,209,19087.97,22333.74,17.004270228840472,0.678571429,0.951730419,3.03,Autumn,Rainy,1,1
2022-09-12,S001,P0001,Toys,North,96.51,50.45,77.208,110.99,351,27100.007999999998,38957.49,43.754533208993884,0.902313625,1.014626814,-2.84,Spring,Snowy,1,0
2022-09-12,S001,P0002,Groceries,South,98.72,71.96,78.976,115.5,85,6712.96,9817.5,46.24696110210697,0.598591549,1.047055925,0.55,Summer,Sunny,1,0
2022-09-12,S001,P0003,Clothing,East,65.25,40.27,65.25,83.52,192,12528.0,16035.84,27.999999999999993,0.625407166,0.984918436,4.0,Winter,Sunny,1,0
2022-09-12,S001,P0004,Groceries,East,83.51,47.92,75.159,89.36,76,5712.084000000001,6791.36,18.894610093268927,0.655172414,0.827165869,-0.55,Autumn,Snowy,1,0
2022-09-12,S001,P0005,Groceries,West,84.76,62.27,84.76,94.08,314,26614.640000000003,29541.12,10.995752713544116,0.869806094,1.004350051,-3.92,Spring,Sunny,0,0
2022-09-12,S001,P0006,Toys,East,69.73,43.21,62.757,76.7,53,3326.121,4065.1000000000004,22.217441878993586,0.868852459,0.828125,4.23,Autumn,Snowy,0,0
2022-09-12,S001,P0007,Electronics,West,91.14,51.61,77.469,93.87,64,4958.016,6007.68,21.17104906478722,0.274678112,0.95722405,-4.75,Summer,Rainy,1,0
2022-09-12,S001,P0008,Furniture,East,84.82,58.41,84.82,92.45,128,10856.96,11833.6,8.995519924546109,0.337730871,1.028195036,-4.77,Summer,Sunny,1,0
2022-09-12,S001,P0009,Toys,East,72.06,40.88,72.06,72.78,110,7926.6,8005.8,0.9991673605328877,0.438247012,1.050019091,-3.38,Summer,Cloudy,0,0
2022-09-12,S001,P0010,Toys,South,73.28,57.82,69.616,81.34,74,5151.584,6019.16,16.840956102045514,0.474358974,0.942075111,0.37,Winter,Snowy,1,0
2022-09-12,S001,P0011,Groceries,North,71.29,46.57,64.161,81.98,397,25471.917,32546.06,27.772322750580575,0.914746544,0.953799582,2.51,Spring,Rainy,1,0
2022-09-12,S001,P0012,Clothing,East,21.77,16.66,20.6815,26.34,263,5439.2345,6927.42,27.360201145951695,0.970479705,0.981599672,4.52,Summer,Rainy,0,0
2022-09-12,S001,P0013,Toys,East,29.04,15.14,24.684,31.94,374,9231.816,11945.560000000001,29.395559876843297,0.780793319,0.983459991,-1.66,Spring,Snowy,1,0
2022-09-12,S001,P0014,Furniture,East,39.63,24.82,39.63,43.59,122,4834.860000000001,5317.9800000000005,9.992429977289934,0.663043478,1.04086682,1.66,Autumn,Snowy,1,0
2022-09-12,S001,P0015,Electronics,East,25.36,12.76,20.288,26.37,24,486.91200000000003,632.88,29.97831230283912,0.068181818,0.79025354,3.67,Summer,Sunny,1,0
2022-09-12,S001,P0016,Electronics,South,20.24,13.45,19.228,19.63,217,4172.476000000001,4259.71,2.090701060952764,0.470715835,1.009537102,2.58,Spring,Snowy,0,0
2022-09-12,S001,P0017,Furniture,South,88.09,53.13,83.6855,89.85,84,7029.582,7547.4,7.366270142378297,0.260869565,0.827341672,2.61,Winter,Cloudy,0,0
2022-09-12,S001,P0018,Clothing,North,57.94,42.15,55.043,71.27,391,21521.813,27866.57,29.48058790400232,0.816283925,0.953495745,4.41,Spring,Cloudy,1,0
2022-09-12,S001,P0019,Clothing,North,89.47,46.65,84.9965,105.57,157,13344.450499999999,16574.489999999998,24.20511432823704,0.651452282,0.926855186,-4.72,Winter,Cloudy,1,0
2022-09-12,S001,P0020,Toys,West,54.79,34.82,52.0505,56.43,243,12648.2715,13712.49,8.413944150392409,0.581339713,0.954213461,-4.01,Autumn,Cloudy,1,0
2022-09-12,S002,P0001,Furniture,West,81.49,47.5,69.2665,73.34,139,9628.0435,10194.26,5.880909241841309,0.472789116,0.875039345,-3.08,Spring,Snowy,0,0
2022-09-12,S002,P0002,Electronics,East,79.7,48.66,75.715,70.14,24,1817.16,1683.3600000000001,-7.363138083602988,0.089552239,0.871459695,-3.31,Winter,Rainy,0,0
2022-09-12,S002,P0003,Groceries,East,93.05,65.69,74.44,93.05,95,7071.8,8839.75,25.0,0.227272727,0.824652778,0.06,Summer,Snowy,1,0
2022-09-12,S002,P0004,Furniture,East,19.52,11.24,18.544,20.89,83,1539.152,1733.8700000000001,12.650992234685074,0.775700935,0.823004462,-0.21,Spring,Snowy,1,0
2022-09-12,S002,P0005,Clothing,West,69.01,51.32,55.208,68.32,253,13967.624,17284.96,23.750181133169097,0.58974359,0.940520446,-3.89,Spring,Sunny,0,0
2022-09-12,S002,P0006,Electronics,East,41.19,23.45,39.1305,37.07,40,1565.2199999999998,1482.8,-5.265713446033139,0.341880342,0.897666068,-4.87,Spring,Cloudy,0,0
2022-09-12,S002,P0007,Toys,South,99.69,68.29,89.721,94.71,66,5921.586,6250.86,5.560571103754962,0.16097561,0.908465244,4.37,Summer,Rainy,0,0
2022-09-12,S002,P0008,Furniture,West,65.7,45.5,59.13,72.93,16,946.08,1166.88,23.338406900050742,0.124031008,1.450589302,-0.59,Summer,Rainy,1,0
2022-09-12,S002,P0009,Toys,East,87.15,51.66,74.0775,87.15,96,7111.4400000000005,8366.400000000001,17.64705882352942,0.307692308,0.836091273,-3.57,Winter,Snowy,1,0
2022-09-12,S002,P0010,Groceries,West,48.81,30.84,39.048,52.23,134,5232.432000000001,6998.82,33.75845113706206,0.546938776,0.946795732,-3.96,Summer,Rainy,1,0
2022-09-12,S002,P0011,Groceries,West,20.11,10.84,19.1045,21.12,161,3075.8245,3400.32,10.549870449370562,0.469387755,1.051737654,-1.67,Winter,Snowy,0,0
2022-09-12,S002,P0012,Electronics,South,94.04,58.79,89.338,97.8,59,5270.942,5770.2,9.471893259307354,0.313829787,0.834512023,-0.17,Summer,Sunny,0,0
2022-09-12,S002,P0013,Furniture,North,51.27,35.87,43.5795,48.19,74,3224.8830000000003,3566.06,10.579515597930207,0.148,0.861466822,-2.48,Winter,Snowy,1,0
2022-09-12,S002,P0014,Groceries,South,68.54,43.6,54.832,76.76,336,18423.552,25791.36,39.99124598774439,0.772413793,0.968299712,-2.24,Summer,Rainy,0,0
2022-09-12,S002,P0015,Toys,North,83.28,54.37,74.952,85.78,30,2248.56,2573.4,14.446579143985488,0.161290323,1.306620209,4.92,Autumn,Sunny,0,0
2022-09-12,S002,P0016,Groceries,South,81.97,48.24,77.8715,84.43,74,5762.491,6247.820000000001,8.422208381757137,0.202185792,0.964295022,-0.29,Summer,Rainy,1,0
2022-09-12,S002,P0017,Groceries,West,99.02,77.58,79.216,96.05,129,10218.864,12390.449999999999,21.250757422742886,0.408227848,0.91821482,-4.16,Autumn,Cloudy,0,0
2022-09-12,S002,P0018,Clothing,West,20.57,11.75,19.5415,22.42,284,5549.786,6367.280000000001,14.730189596499772,0.587991718,0.945437598,3.07,Winter,Rainy,0,0
2022-09-12,S002,P0019,Groceries,East,92.81,47.55,74.248,84.46,70,5197.360000000001,5912.2,13.753905829113227,0.153846154,0.948380978,-2.42,Winter,Rainy,0,0
