date,store_id,product_id,category,region,inventory_level,units_sold,units_ordered,demand_forecast,price,discount,weather_condition,holiday/promotion,competitor_pricing,seasonality,visitors,cost,profit_margin,margin_percent,demand_ratio,inventory_pressure,competitor_gap,discounted_price,revenue,conversion_rate,price_demand_ratio,stock_remaining,traffic_intensity,day_of_week,month,is_weekend,rule_price,rule_revenue,baseline_revenue
2022-09-26,S005,P0004,Clothing,South,446,377,159,376.58,44.27,0.0,Snowy,1,48.1,Spring,636,34.12,10.15,0.229274904,0.998463902,0.843400447,-3.83,44.27,16689.79,0.591836735,0.117116402,69,1.422818792,0,9,0,46.48350000000001,17524.279500000004,16689.79
2022-09-26,S005,P0003,Electronics,South,495,109,183,118.82,53.26,0.05,Snowy,1,48.68,Autumn,265,39.08,14.18,0.266241081,0.90969788,0.219758065,4.58,50.597,5515.073,0.409774436,0.484181818,386,0.534274194,0,9,0,50.3307,5486.0463,5805.34
2022-09-26,S005,P0002,Furniture,West,301,232,41,244.26,32.96,0.0,Rainy,1,36.77,Spring,377,17.7,15.26,0.462985437,0.945934926,0.768211921,-3.81,32.96,7646.72,0.613756614,0.141459227,69,1.248344371,0,9,0,34.608000000000004,8029.0560000000005,7646.72
2022-09-26,S005,P0001,Groceries,East,377,296,175,310.66,35.34,0.2,Rainy,0,32.99,Winter,373,27.01,8.33,0.235710243,0.949752936,0.783068783,2.35,28.272,8368.512,0.79144385,0.118989899,81,0.986772487,0,9,0,39.36681630000001,11652.577624800004,10460.640000000001
2022-09-26,S004,P0020,Furniture,West,287,236,87,235.76,60.87,0.2,Snowy,1,61.88,Summer,501,38.12,22.75,0.37374733,0.996789998,0.819444444,-1.01,48.696,11492.256,0.470119522,0.256835443,51,1.739583333,0,9,0,65.19177,15385.257720000001,14365.32
2022-09-26,S004,P0019,Furniture,South,189,60,81,63.95,47.35,0.0,Rainy,0,46.88,Spring,250,29.12,18.23,0.38500528,0.923787529,0.315789474,0.47,47.35,2841.0,0.239043825,0.776229508,129,1.315789474,0,9,0,42.615,2556.9,2841.0
2022-09-26,S005,P0009,Toys,East,103,37,115,49.76,24.9,0.0,Sunny,0,29.89,Winter,316,16.76,8.14,0.326907631,0.72892041,0.355769231,-4.99,24.9,921.3,0.116719243,0.655263158,66,3.038461538,0,9,0,23.0823,854.0451,921.3
2022-09-26,S003,P0011,Furniture,South,170,156,105,151.75,58.15,0.05,Sunny,0,55.84,Winter,286,29.62,28.53,0.490627687,1.021276596,0.912280702,2.31,55.2425,8617.83,0.543554007,0.370382166,14,1.67251462,0,9,0,62.889225,9810.7191,9071.4
2022-09-26,S004,P0003,Electronics,West,152,102,30,110.39,48.37,0.1,Snowy,1,47.11,Spring,322,32.43,15.94,0.329543105,0.915701589,0.666666667,1.26,43.533,4440.366,0.315789474,0.46961165,50,2.104575163,0,9,0,50.7885,5180.427,4933.74
2022-09-26,S003,P0009,Clothing,North,266,92,144,107.4,12.63,0.2,Snowy,1,7.92,Winter,331,8.03,4.6,0.364212193,0.848708487,0.344569288,4.71,10.104,929.568,0.277108434,0.135806452,174,1.239700375,0,9,0,12.293410500000002,1130.9937660000003,1161.96
2022-09-26,S002,P0002,Groceries,East,449,194,21,208.87,87.15,0.1,Sunny,1,85.82,Spring,453,52.11,35.04,0.402065404,0.92438176,0.431111111,1.33,78.435,15216.39,0.427312775,0.446923077,255,1.006666667,0,9,0,82.35675,15977.2095,16907.100000000002
2022-09-26,S002,P0001,Electronics,North,177,116,95,107.65,63.32,0.1,Cloudy,0,68.17,Winter,256,41.62,21.7,0.342703727,1.067648412,0.651685393,-4.85,56.988,6610.608,0.451361868,0.541196581,61,1.438202247,0,9,0,65.2196,7565.4736,7345.12
2022-09-26,S001,P0020,Toys,West,176,53,138,72.06,58.32,0.2,Sunny,1,62.71,Summer,248,33.52,24.8,0.425240055,0.725431152,0.299435028,-4.39,46.656,2472.768,0.212851406,1.08,123,1.401129944,0,9,0,50.860872,2695.626216,3090.96
2022-09-26,S001,P0019,Groceries,North,461,310,77,320.24,41.82,0.1,Cloudy,0,46.41,Autumn,539,27.54,14.28,0.341463415,0.965010584,0.670995671,-4.59,37.638,11667.78,0.574074074,0.134469453,151,1.166666667,0,9,0,43.911,13612.41,12964.2
2022-09-26,S001,P0018,Toys,East,469,344,71,363.05,43.81,0.0,Rainy,0,47.77,Summer,516,34.43,9.38,0.214106368,0.944925148,0.731914894,-3.96,43.81,15070.64,0.665377176,0.126985507,125,1.09787234,0,9,0,46.92051,16140.65544,15070.640000000001
2022-09-26,S001,P0017,Toys,South,319,292,178,286.09,18.93,0.1,Sunny,0,17.01,Spring,477,10.09,8.84,0.466983624,1.017102651,0.9125,1.92,17.037,4974.804,0.610878661,0.064607509,27,1.490625,0,9,0,19.8765,5803.938,5527.5599999999995
2022-09-26,S001,P0016,Clothing,East,133,95,39,114.0,44.99,0.05,Rainy,0,42.0,Autumn,336,28.8,16.19,0.359857746,0.826086957,0.708955224,2.99,42.7405,4060.3475,0.28189911,0.468645833,38,2.507462687,0,9,0,47.23950000000001,4487.7525000000005,4274.05
2022-09-26,S001,P0015,Toys,East,397,225,162,221.65,53.44,0.2,Cloudy,0,48.69,Spring,376,40.3,13.14,0.245883234,1.010554682,0.565326633,4.75,42.752,9619.2,0.596816976,0.236460177,172,0.944723618,0,9,0,56.112,12625.2,12024.0
2022-09-26,S001,P0014,Toys,East,329,304,27,323.12,27.05,0.15,Snowy,0,28.38,Spring,412,20.99,6.06,0.224029575,0.937924226,0.921212121,-1.33,22.9925,6989.72,0.736077482,0.088688525,25,1.248484848,0,9,0,28.402500000000003,8634.36,8223.2
2022-09-26,S001,P0013,Toys,South,169,4,175,18.91,53.62,0.1,Snowy,0,57.98,Summer,118,30.52,23.1,0.430809399,0.200904068,0.023529412,-4.36,48.258,193.032,0.033613445,10.724,165,0.694117647,0,9,0,46.762001999999995,187.04800799999998,214.48
2022-09-26,S002,P0003,Groceries,North,439,8,71,16.68,90.61,0.2,Cloudy,1,86.03,Summer,153,66.13,24.48,0.270168856,0.452488688,0.018181818,4.58,72.488,579.904,0.051948052,10.06777778,431,0.347727273,0,9,0,79.02098099999999,632.1678479999999,724.88
2022-09-26,S001,P0012,Furniture,East,55,3,118,17.87,46.04,0.0,Snowy,1,47.41,Spring,61,30.29,15.75,0.342093831,0.158982512,0.053571429,-1.37,46.04,138.12,0.048387097,11.51,52,1.089285714,0,9,0,39.364200000000004,118.0926,138.12
2022-09-26,S001,P0010,Groceries,East,251,129,34,125.86,47.7,0.2,Cloudy,1,45.42,Summer,336,36.67,11.03,0.231236897,1.016868989,0.511904762,2.28,38.16,4922.64,0.382789318,0.366923077,122,1.333333333,0,9,0,51.08670000000001,6590.184300000001,6153.3
2022-09-26,S001,P0009,Groceries,West,327,155,103,157.61,12.12,0.0,Snowy,1,15.89,Summer,320,8.55,3.57,0.294554455,0.977239771,0.472560976,-3.77,12.12,1878.6,0.482866044,0.077692308,172,0.975609756,0,9,0,11.682468,1810.78254,1878.6
2022-09-26,S001,P0008,Toys,West,132,8,114,25.64,17.36,0.0,Rainy,0,17.81,Autumn,104,9.62,7.74,0.445852535,0.3003003,0.060150376,-0.45,17.36,138.88,0.076190476,1.928888889,124,0.781954887,0,9,0,14.842799999999999,118.74239999999999,138.88
2022-09-26,S001,P0007,Clothing,North,123,6,81,13.58,64.82,0.2,Cloudy,0,69.46,Spring,293,42.55,22.27,0.3435668,0.411522634,0.048387097,-4.64,51.856,311.136,0.020408163,9.26,117,2.362903226,0,9,0,55.421099999999996,332.5266,388.91999999999996
2022-09-26,S001,P0006,Electronics,East,311,68,190,70.41,79.81,0.2,Sunny,1,78.12,Winter,176,52.92,26.89,0.336925197,0.952247584,0.217948718,1.69,63.848,4341.664,0.384180791,1.156666667,243,0.564102564,0,9,0,70.28467650000002,4779.358002000001,5427.08
2022-09-26,S001,P0005,Electronics,North,288,101,34,106.38,32.84,0.05,Cloudy,1,29.77,Autumn,166,16.73,16.11,0.490560292,0.940584839,0.349480969,3.07,31.198,3150.998,0.604790419,0.321960784,187,0.574394464,0,9,0,31.033800000000006,3134.4138000000007,3316.84
2022-09-26,S001,P0004,Groceries,West,338,49,79,51.44,68.42,0.1,Rainy,1,68.71,Summer,256,46.94,21.48,0.313943291,0.93440122,0.144542773,-0.29,61.578,3017.322,0.190661479,1.3684,289,0.755162242,0,9,0,61.45915446000001,3011.49856854,3352.58
2022-09-26,S001,P0003,Clothing,South,312,270,28,287.72,61.26,0.2,Sunny,0,61.88,Winter,423,36.69,24.57,0.401077375,0.935162095,0.862619808,-0.62,49.008,13232.16,0.636792453,0.226051661,42,1.3514377,0,9,0,66.25269000000002,17888.226300000006,16540.2
2022-09-26,S001,P0002,Toys,East,423,280,138,294.75,44.22,0.1,Sunny,1,47.7,Spring,504,30.78,13.44,0.303934871,0.946745562,0.660377358,-3.48,39.798,11143.44,0.554455446,0.157366548,143,1.188679245,0,9,0,46.431,13000.679999999998,12381.6
2022-09-26,S003,P0010,Groceries,East,204,17,87,9.01,44.9,0.15,Cloudy,0,46.7,Summer,229,28.49,16.41,0.365478842,1.698301698,0.082926829,-1.8,38.165,648.805,0.073913043,2.494444444,187,1.117073171,0,9,0,39.157289999999996,665.6739299999999,763.3
2022-09-26,S001,P0011,Clothing,South,162,84,199,102.37,14.94,0.0,Cloudy,1,14.44,Winter,242,9.81,5.13,0.343373494,0.812614879,0.515337423,0.5,14.94,1254.96,0.345679012,0.175764706,78,1.484662577,0,9,0,16.15761,1357.2392399999999,1254.96
2022-09-26,S002,P0004,Groceries,West,400,33,94,34.82,79.52,0.0,Snowy,0,82.79,Spring,140,52.33,27.19,0.341926559,0.921273032,0.082294264,-3.27,79.52,2624.16,0.234042553,2.338823529,367,0.349127182,0,9,0,67.9896,2243.6567999999997,2624.16
2022-09-26,S001,P0001,Groceries,East,362,248,194,261.34,43.75,0.15,Cloudy,1,43.92,Summer,370,32.14,11.61,0.265371429,0.945338111,0.683195592,-0.17,37.1875,9222.5,0.668463612,0.175702811,114,1.019283747,0,9,0,46.85625,11620.35,10850.0
2022-09-26,S002,P0006,Furniture,West,54,44,174,39.62,54.59,0.15,Rainy,1,54.23,Spring,125,38.59,16.0,0.293093973,1.083210241,0.8,0.36,46.4015,2041.666,0.349206349,1.213111111,10,2.272727273,0,9,0,51.8605,2281.862,2401.96
2022-09-26,S002,P0005,Groceries,North,229,24,95,35.28,11.59,0.2,Sunny,1,14.78,Summer,250,8.89,2.7,0.232959448,0.661521499,0.104347826,-3.19,9.272,222.528,0.09561753,0.4636,205,1.086956522,0,9,0,11.171601,268.118424,278.15999999999997
2022-09-26,S003,P0007,Furniture,South,468,228,130,238.61,84.29,0.1,Snowy,0,81.78,Autumn,323,62.53,21.76,0.258156365,0.951546263,0.486140725,2.51,75.861,17296.308,0.703703704,0.368078603,240,0.68869936,0,9,0,79.65405000000001,18161.123400000004,19218.120000000003
2022-09-26,S003,P0006,Groceries,East,347,90,167,88.89,29.69,0.15,Cloudy,0,32.25,Winter,200,19.9,9.79,0.329740653,1.001223718,0.25862069,-2.56,25.2365,2271.285,0.447761194,0.326263736,257,0.574712644,0,9,0,28.898761500000006,2600.8885350000005,2672.1
2022-09-26,S003,P0005,Groceries,West,284,25,115,29.21,18.42,0.15,Sunny,0,19.12,Summer,291,14.62,3.8,0.206297503,0.827540549,0.087719298,-0.7,15.657,391.425,0.085616438,0.708461538,259,1.021052632,0,9,0,16.909560000000003,422.7390000000001,460.50000000000006
2022-09-26,S003,P0004,Clothing,West,233,218,188,222.21,74.74,0.05,Sunny,0,76.41,Winter,355,55.69,19.05,0.254883596,0.976658752,0.931623932,-1.67,71.003,15478.654,0.612359551,0.341278539,15,1.517094017,0,9,0,80.83131,17621.225580000002,16293.32
2022-09-26,S003,P0003,Groceries,West,101,12,138,18.6,67.54,0.05,Snowy,1,66.26,Autumn,182,38.03,29.51,0.436926266,0.612244898,0.117647059,1.28,64.163,769.956,0.06557377,5.195384615,89,1.784313725,0,9,0,57.7467,692.9603999999999,810.48
2022-09-26,S003,P0002,Electronics,North,258,162,96,173.49,66.82,0.0,Cloudy,0,65.3,Spring,417,38.88,27.94,0.418138282,0.928419967,0.625482625,1.52,66.82,10824.84,0.387559809,0.40993865,96,1.61003861,0,9,0,70.161,11366.082,10824.839999999998
2022-09-26,S003,P0001,Groceries,North,362,127,116,138.05,20.67,0.1,Sunny,0,17.99,Autumn,222,15.18,5.49,0.265602322,0.913340525,0.349862259,2.68,18.603,2362.581,0.569506726,0.161484375,235,0.611570248,0,9,0,19.533150000000003,2480.71005,2625.09
2022-09-26,S002,P0020,Toys,East,151,42,175,35.89,13.07,0.1,Sunny,0,16.32,Summer,217,8.3,4.77,0.364957919,1.138519924,0.276315789,-3.25,11.763,494.046,0.19266055,0.303953488,109,1.427631579,0,9,0,12.598173000000003,529.1232660000001,548.94
2022-09-26,S002,P0019,Groceries,North,327,267,60,265.08,46.45,0.0,Snowy,1,45.11,Winter,490,29.66,16.79,0.36146394,1.003457607,0.81402439,1.34,46.45,12402.15,0.543788187,0.173320896,60,1.493902439,0,9,0,50.23567500000001,13412.925225000003,12402.150000000001
2022-09-26,S002,P0018,Groceries,South,290,196,57,195.33,61.29,0.2,Cloudy,1,58.68,Spring,389,31.12,30.17,0.492249959,0.998319157,0.673539519,2.61,49.032,9610.272,0.502564103,0.311116751,94,1.336769759,0,9,0,64.3545,12613.482,12012.84
2022-09-26,S003,P0008,Groceries,South,254,246,189,242.39,98.24,0.1,Sunny,1,93.79,Summer,474,50.91,47.33,0.481779316,1.01072353,0.964705882,4.45,88.416,21750.336,0.517894737,0.397732794,8,1.858823529,0,9,0,105.21504,25882.899840000002,24167.039999999997
2022-09-26,S002,P0017,Electronics,East,240,16,28,20.33,91.46,0.15,Rainy,1,93.43,Autumn,230,54.28,37.18,0.40651651,0.750117206,0.066390041,-1.97,77.741,1243.856,0.069264069,5.38,224,0.954356846,0,9,0,78.19829999999999,1251.1727999999998,1463.36
2022-09-26,S002,P0016,Clothing,West,235,94,65,86.27,65.97,0.1,Rainy,1,61.21,Winter,302,49.69,16.28,0.246778839,1.077116993,0.398305085,4.76,59.373,5581.062,0.310231023,0.694421053,141,1.279661017,0,9,0,61.15419,5748.49386,6201.18
2022-09-26,S002,P0015,Groceries,South,415,148,179,167.2,91.54,0.2,Rainy,0,92.59,Winter,421,56.94,34.6,0.377976841,0.879904875,0.355769231,-1.05,73.232,10838.336,0.3507109,0.614362416,267,1.012019231,0,9,0,87.40330740000002,12935.689495200002,13547.92
2022-09-26,S002,P0014,Toys,South,443,264,136,260.75,24.92,0.0,Sunny,1,25.19,Summer,359,14.07,10.85,0.435393258,1.008595989,0.594594595,-0.27,24.92,6578.88,0.733333333,0.094037736,179,0.808558559,0,9,0,26.689320000000006,7045.980480000001,6578.88
2022-09-26,S002,P0013,Clothing,South,265,48,167,60.1,11.85,0.05,Rainy,1,10.58,Summer,310,6.5,5.35,0.451476793,0.785597381,0.180451128,1.27,11.2575,540.36,0.154340836,0.241836735,217,1.165413534,0,9,0,11.422215000000001,548.2663200000001,568.8
2022-09-26,S002,P0012,Groceries,West,136,23,54,30.88,28.61,0.05,Snowy,1,24.43,Spring,172,17.98,10.63,0.37154841,0.721455458,0.167883212,4.18,27.1795,625.1285,0.132947977,1.192083333,113,1.255474453,0,9,0,24.46155,562.61565,658.03
2022-09-26,S002,P0011,Toys,West,113,19,192,33.58,91.91,0.1,Rainy,1,87.58,Autumn,168,64.96,26.95,0.29322163,0.549450549,0.166666667,4.33,82.719,1571.661,0.112426036,4.5955,94,1.473684211,0,9,0,78.58305,1493.07795,1746.29
2022-09-26,S002,P0010,Clothing,West,263,106,168,117.92,47.89,0.05,Snowy,0,43.68,Autumn,337,30.34,17.55,0.366464815,0.891355533,0.401515152,4.21,45.4955,4822.523,0.313609467,0.447570093,157,1.276515152,0,9,0,45.25605,4797.1413,5076.34
2022-09-26,S002,P0009,Electronics,South,337,21,151,13.66,31.3,0.2,Rainy,0,36.02,Autumn,115,17.39,13.91,0.444408946,1.432469304,0.062130178,-4.72,25.04,525.84,0.181034483,1.422727273,316,0.340236686,0,9,0,26.7615,561.9915000000001,657.3000000000001
2022-09-26,S002,P0008,Groceries,East,189,170,115,165.72,82.08,0.05,Snowy,0,80.83,Summer,267,60.16,21.92,0.26705653,1.019673704,0.894736842,1.25,77.976,13255.92,0.634328358,0.48,19,1.405263158,0,9,0,87.90768,14944.3056,13953.6
2022-09-26,S002,P0007,Groceries,East,83,32,121,49.37,34.81,0.0,Snowy,0,32.02,Winter,326,23.79,11.02,0.316575697,0.635298789,0.380952381,2.79,34.81,1113.92,0.097859327,1.054848485,51,3.880952381,0,9,0,30.655426499999997,980.9736479999999,1113.92
2022-09-27,S004,P0006,Electronics,South,350,64,200,63.21,83.11,0.2,Sunny,1,86.47,Autumn,266,65.78,17.33,0.20851883,0.996729481,0.182336182,-3.36,66.488,4255.232,0.239700375,1.278615385,286,0.757834758,1,9,0,71.05905,4547.7792,5319.04
2022-09-27,S004,P0007,Clothing,South,207,110,86,103.34,38.95,0.2,Cloudy,1,42.31,Summer,371,30.8,8.15,0.209242619,1.054245735,0.528846154,-3.36,31.16,3427.6,0.295698925,0.350900901,97,1.783653846,1,9,0,41.71545000000001,4588.6995000000015,4284.5
2022-09-27,S004,P0008,Clothing,West,197,78,194,89.71,80.77,0.05,Sunny,0,84.23,Spring,184,49.62,31.15,0.385662994,0.859883144,0.393939394,-3.46,76.7315,5985.057,0.421621622,1.022405063,119,0.929292929,1,9,0,69.05835,5386.5513,6300.0599999999995
2022-09-27,S004,P0009,Groceries,West,327,281,64,290.88,35.03,0.15,Sunny,1,37.66,Winter,396,21.42,13.61,0.388524122,0.962724407,0.856707317,-2.63,29.7755,8366.9155,0.707808564,0.124219858,46,1.207317073,1,9,0,37.884945,10645.669545,9843.43
2022-09-27,S004,P0014,Electronics,East,316,142,148,153.9,24.71,0.1,Sunny,1,26.41,Summer,204,16.26,8.45,0.341966815,0.916720465,0.447949527,-1.7,22.239,3157.938,0.692682927,0.172797203,174,0.643533123,1,9,0,23.817969000000005,3382.151598000001,3508.82
2022-09-27,S004,P0011,Toys,West,113,10,99,3.86,50.25,0.1,Cloudy,1,46.19,Spring,171,26.05,24.2,0.48159204,2.057613169,0.087719298,4.06,45.225,452.25,0.058139535,4.568181818,103,1.5,1,9,0,42.96375,429.6375,502.5
2022-09-27,S004,P0012,Furniture,East,349,59,44,74.85,65.42,0.0,Rainy,0,61.02,Autumn,123,42.3,23.12,0.353408744,0.777851022,0.168571429,4.4,65.42,3859.78,0.475806452,1.090333333,290,0.351428571,1,9,0,55.9341,3300.1119,3859.78
2022-09-27,S004,P0013,Toys,South,416,332,50,324.3,25.25,0.1,Cloudy,1,20.71,Autumn,537,16.24,9.01,0.356831683,1.020596373,0.79616307,4.54,22.725,7544.7,0.617100372,0.075825826,84,1.287769784,1,9,0,26.512500000000003,8802.150000000001,8383.0
2022-09-27,S004,P0010,Groceries,North,287,74,71,64.31,35.19,0.1,Snowy,1,38.99,Winter,242,25.0,10.19,0.289570901,1.133057725,0.256944444,-3.8,31.671,2343.654,0.304526749,0.4692,213,0.840277778,1,9,0,34.2521865,2534.661801,2604.06
2022-09-27,S004,P0005,Electronics,North,331,30,167,37.73,34.59,0.15,Snowy,0,37.59,Winter,315,23.96,10.63,0.307314253,0.774593338,0.090361446,-3.0,29.4015,882.045,0.094936709,1.115806452,301,0.948795181,1,9,0,30.461683500000003,913.8505050000001,1037.7
2022-09-27,S003,P0020,Toys,East,247,185,153,202.15,59.6,0.0,Snowy,1,55.13,Spring,319,30.82,28.78,0.482885906,0.91065715,0.745967742,4.47,59.6,11026.0,0.578125,0.320430108,62,1.286290323,1,9,0,62.580000000000005,11577.300000000001,11026.0
2022-09-27,S004,P0003,Electronics,North,130,17,21,30.64,68.81,0.1,Cloudy,0,67.66,Summer,76,35.11,33.7,0.489754396,0.537294564,0.129770992,1.15,61.929,1052.793,0.220779221,3.822777778,113,0.580152672,1,9,0,60.009201000000004,1020.156417,1169.77
2022-09-27,S004,P0002,Toys,West,72,59,150,76.56,92.97,0.15,Cloudy,0,96.32,Summer,349,53.61,39.36,0.423362375,0.760701392,0.808219178,-3.35,79.0245,4662.4455,0.168571429,1.5495,13,4.780821918,1,9,0,90.08793,5315.18787,5485.23
2022-09-27,S004,P0001,Clothing,West,360,253,176,258.54,74.86,0.15,Sunny,0,73.13,Winter,361,39.45,35.41,0.473016297,0.974801572,0.700831025,1.73,63.631,16098.643,0.698895028,0.294724409,107,1.0,1,9,0,80.96109000000001,20483.155770000005,18939.579999999998
2022-09-27,S003,P0013,Groceries,South,427,70,170,78.9,14.9,0.2,Cloudy,1,13.79,Autumn,152,10.09,4.81,0.322818792,0.876095119,0.163551402,1.11,11.92,834.4,0.45751634,0.209859155,357,0.355140187,1,9,0,14.0805,985.635,1043.0
2022-09-27,S003,P0019,Toys,North,52,51,194,44.23,27.15,0.2,Snowy,1,22.26,Autumn,229,19.93,7.22,0.265930018,1.127570197,0.962264151,4.89,21.72,1107.72,0.22173913,0.522115385,1,4.320754717,1,9,0,27.15,1384.6499999999999,1384.6499999999999
2022-09-27,S003,P0018,Furniture,East,108,81,37,74.15,46.26,0.0,Cloudy,0,50.28,Winter,285,32.11,14.15,0.30587981,1.077844311,0.743119266,-4.02,46.26,3747.06,0.283216783,0.564146341,27,2.614678899,1,9,0,47.6478,3859.4718,3747.06
2022-09-27,S003,P0017,Furniture,North,273,124,52,141.85,61.16,0.2,Sunny,1,63.72,Winter,402,34.67,26.49,0.433126226,0.868043402,0.452554745,-2.56,48.928,6067.072,0.307692308,0.48928,149,1.467153285,1,9,0,59.530086000000004,7381.730664000001,7583.839999999999
2022-09-27,S003,P0016,Toys,East,311,311,65,303.56,68.36,0.05,Sunny,0,68.92,Winter,449,52.96,15.4,0.22527794,1.021145259,0.996794872,-0.56,64.942,20196.962,0.691111111,0.219102564,0,1.439102564,1,9,0,73.93134,22992.64674,21259.96
2022-09-27,S003,P0015,Groceries,South,291,96,112,109.77,52.26,0.2,Sunny,0,49.0,Summer,360,28.84,23.42,0.448143896,0.866660648,0.328767123,3.26,41.808,4013.568,0.265927978,0.538762887,195,1.232876712,1,9,0,47.97468,4605.56928,5016.96
2022-09-27,S003,P0014,Clothing,North,180,117,155,107.53,76.42,0.05,Rainy,1,76.48,Summer,407,57.45,18.97,0.248233447,1.078042937,0.64640884,-0.06,72.599,8494.083,0.286764706,0.647627119,63,2.248618785,1,9,0,77.9484,9119.962800000001,8941.14
2022-09-27,S004,P0015,Electronics,East,497,40,58,56.62,61.33,0.15,Sunny,0,61.46,Summer,203,36.48,24.85,0.405185064,0.694203402,0.080321285,-0.13,52.1305,2085.22,0.196078431,1.495853659,457,0.407630522,1,9,0,53.485893,2139.43572,2453.2
2022-09-27,S004,P0004,Clothing,North,344,323,68,334.62,80.9,0.1,Rainy,0,85.77,Autumn,595,47.37,33.53,0.414462299,0.96239795,0.936231884,-4.87,72.81,23517.63,0.541946309,0.249691358,21,1.724637681,1,9,0,84.94500000000001,27437.235,26130.7
2022-09-27,S004,P0016,Toys,North,88,39,116,41.83,16.42,0.05,Rainy,1,15.81,Spring,332,9.74,6.68,0.40682095,0.910576699,0.438202247,0.61,15.599,608.361,0.117117117,0.4105,49,3.730337079,1,9,0,15.516900000000003,605.1591000000001,640.3800000000001
2022-09-27,S005,P0020,Clothing,East,394,361,175,376.94,43.7,0.05,Snowy,0,48.35,Winter,534,27.13,16.57,0.379176201,0.955178071,0.913924051,-4.65,41.515,14986.915,0.674766355,0.120718232,33,1.351898734,1,9,0,47.26155000000001,17061.419550000002,15775.7
2022-09-27,S004,P0018,Groceries,South,157,53,176,64.38,90.39,0.2,Cloudy,0,88.34,Summer,244,48.43,41.96,0.464210643,0.810645457,0.335443038,2.05,72.312,3832.536,0.216326531,1.673888889,104,1.544303797,1,9,0,78.829119,4177.9433070000005,4790.67
2022-09-27,S003,P0012,Groceries,South,338,136,166,152.28,62.88,0.0,Rainy,0,66.43,Spring,288,32.54,30.34,0.482506361,0.887265136,0.401179941,-3.55,62.88,8551.68,0.470588235,0.458978102,202,0.849557522,1,9,0,61.20424800000001,8323.777728000001,8551.68
2022-09-27,S005,P0019,Groceries,North,330,182,122,174.96,15.72,0.1,Snowy,0,17.21,Winter,273,11.96,3.76,0.239185751,1.034325983,0.549848943,-1.49,14.148,2574.936,0.664233577,0.085901639,148,0.824773414,1,9,0,17.00118,3094.2147600000003,2861.04
2022-09-27,S005,P0018,Clothing,North,442,97,145,87.73,95.06,0.1,Sunny,1,90.52,Summer,312,75.49,19.57,0.205869977,1.093204102,0.218961625,4.54,85.554,8298.738,0.309904153,0.97,345,0.704288939,1,9,0,87.26508,8464.71276,9220.82
2022-09-27,S005,P0017,Groceries,West,191,190,131,191.2,28.24,0.2,Sunny,0,30.96,Winter,282,16.29,11.95,0.42315864,0.98855359,0.989583333,-2.72,22.592,4292.48,0.671378092,0.147853403,1,1.46875,1,9,0,30.54156,5802.8964000000005,5365.599999999999
2022-09-27,S005,P0016,Clothing,South,144,138,73,153.05,31.05,0.2,Snowy,1,32.95,Winter,299,18.61,12.44,0.400644122,0.895813048,0.951724138,-1.9,24.84,3427.92,0.46,0.223381295,6,2.062068966,1,9,0,33.580575,4634.119350000001,4284.900000000001
2022-09-27,S005,P0015,Furniture,East,308,107,28,126.06,72.09,0.1,Snowy,0,72.26,Summer,209,49.06,23.03,0.319461784,0.842121832,0.346278317,-0.17,64.881,6942.267,0.50952381,0.6675,201,0.676375405,1,9,0,66.17862,7081.11234,7713.63
2022-09-27,S005,P0014,Groceries,South,474,34,41,35.42,56.59,0.15,Cloudy,1,56.58,Winter,304,34.66,21.93,0.387524298,0.933552993,0.071578947,0.01,48.1015,1635.451,0.11147541,1.616857143,440,0.64,1,9,0,49.835983500000005,1694.4234390000001,1924.0600000000002
2022-09-27,S005,P0013,Toys,North,267,7,158,17.85,31.95,0.05,Cloudy,1,28.88,Spring,134,22.86,9.09,0.284507042,0.371352785,0.026119403,3.07,30.3525,212.4675,0.051851852,3.99375,260,0.5,1,9,0,27.31725,191.22075,223.65
2022-09-27,S005,P0012,Groceries,North,227,33,194,42.32,32.23,0.05,Snowy,0,33.8,Autumn,113,22.98,9.25,0.28699969,0.761772853,0.144736842,-1.57,30.6185,1010.4105,0.289473684,0.947941176,194,0.495614035,1,9,0,29.006999999999998,957.2309999999999,1063.59
2022-09-27,S005,P0011,Furniture,West,377,105,31,104.03,82.45,0.15,Rainy,0,86.37,Summer,404,48.08,34.37,0.416858702,0.999714367,0.277777778,-3.92,70.0825,7358.6625,0.259259259,0.777830189,272,1.068783069,1,9,0,75.6891,7947.3555,8657.25
2022-09-27,S004,P0017,Clothing,East,271,35,47,35.19,39.09,0.1,Cloudy,1,42.61,Spring,202,20.33,18.76,0.479918138,0.967117988,0.128676471,-3.52,35.181,1231.335,0.172413793,1.085833333,236,0.742647059,1,9,0,33.42195,1169.76825,1368.15
2022-09-27,S005,P0010,Clothing,South,307,304,53,297.88,11.32,0.2,Rainy,1,11.86,Autumn,490,7.61,3.71,0.327738516,1.017130621,0.987012987,-0.54,9.056,2753.024,0.619144603,0.037114754,3,1.590909091,1,9,0,11.886000000000001,3613.3440000000005,3441.28
2022-09-27,S005,P0008,Electronics,North,228,172,164,189.88,89.19,0.1,Sunny,0,88.83,Autumn,233,63.73,25.46,0.285458011,0.90108969,0.751091703,0.36,80.271,13806.612,0.735042735,0.515549133,56,1.017467249,1,9,0,89.19,15340.68,15340.68
