date,store_id,product_id,category,price,cost,discounted_price,ml_price,units_sold,static_revenue,ml_revenue,ml_pred_demand,residual
2023-11-04,S003,P0020,3,29.75,23.55,25.2875,37.19,216,5462.1,8033.039999999999,216.85754,-0.2744140625
2023-11-04,S003,P0019,0,72.14,52.05,57.712,90.18,37,2135.344,3336.6600000000003,36.167892,1.7993812561035156
2023-11-04,S003,P0018,3,66.4,35.15,53.12,83.0,120,6374.4,9960.0,120.38151,-0.6109161376953125
2023-11-04,S003,P0017,3,14.28,8.42,14.28,17.85,344,4912.32,6140.400000000001,344.38596,-1.208343505859375
2023-11-04,S003,P0016,3,36.35,27.85,29.08,45.44,69,2006.52,3135.3599999999997,68.84925,-0.89251708984375
2023-11-04,S003,P0015,2,30.68,20.1,27.612,38.35,102,2816.424,3911.7000000000003,102.4198,0.31817626953125
2023-11-04,S004,P0014,2,33.11,21.58,33.11,41.39,308,10197.88,12748.12,308.77695,0.90478515625
2023-11-04,S003,P0013,3,92.3,48.71,92.3,115.38,384,35443.2,44305.92,387.0657,-1.8614501953125
2023-11-04,S004,P0004,4,57.74,31.63,46.192,72.18,1,46.192,72.18,0.72177863,0.3349485993385315
2023-11-04,S004,P0015,4,20.56,12.47,16.448,25.7,322,5296.256,8275.4,322.7776,-0.258056640625
2023-11-04,S005,P0007,3,56.21,36.94,47.7785,70.26,66,3153.381,4637.160000000001,66.77703,-0.8742446899414062
2023-11-04,S004,P0017,0,44.09,22.59,44.09,55.11,43,1895.8700000000001,2369.73,43.121883,0.3840370178222656
2023-11-04,S005,P0020,0,90.08,53.44,85.576,112.6,72,6161.472,8107.2,71.81283,-0.0384674072265625
2023-11-04,S003,P0012,3,56.94,36.35,45.552,71.18,7,318.864,498.26000000000005,6.716592,0.17281532287597656
2023-11-04,S005,P0019,2,19.57,9.82,17.613,24.46,28,493.164,684.88,28.436958,-0.33283042907714844
2023-11-04,S005,P0018,2,79.15,40.33,75.1925,98.94,141,10602.1425,13950.539999999999,141.47852,0.0201568603515625
2023-11-04,S005,P0017,0,37.98,23.53,32.283,47.47,87,2808.621,4129.89,86.436386,0.1374053955078125
2023-11-04,S005,P0016,3,14.38,10.61,14.38,17.98,155,2228.9,2786.9,155.12578,-0.1158599853515625
2023-11-04,S005,P0015,3,96.77,52.35,91.9315,120.96,311,28590.6965,37618.56,310.40067,0.96881103515625
2023-11-04,S005,P0014,3,17.77,9.07,14.216,22.21,101,1435.816,2243.21,100.99469,-0.1720733642578125
2023-11-04,S005,P0013,4,19.04,10.23,15.232,23.8,150,2284.7999999999997,3570.0,149.93372,-0.66351318359375
2023-11-04,S005,P0012,0,84.86,57.11,80.617,106.08,157,12656.869,16654.56,157.23618,0.4686126708984375
2023-11-04,S004,P0016,2,84.64,43.11,71.944,105.8,38,2733.8720000000003,4020.4,38.3525,0.14994049072265625
2023-11-04,S005,P0011,4,25.57,15.21,20.456,31.96,281,5748.1359999999995,8980.76,280.53326,0.827484130859375
2023-11-04,S005,P0009,3,63.98,47.19,60.781,79.97,47,2856.707,3758.59,46.34497,0.6252365112304688
2023-11-04,S005,P0006,3,22.51,13.49,21.3845,28.14,243,5196.4335,6838.02,242.81685,-0.209869384765625
2023-11-04,S005,P0005,1,14.81,10.24,14.81,18.51,95,1406.95,1758.45,95.20754,0.1509552001953125
2023-11-04,S005,P0004,4,20.94,12.22,17.799,26.18,8,142.392,209.44,7.7748175,-0.14537429809570312
2023-11-04,S005,P0003,2,20.13,13.3,20.13,25.16,371,7468.23,9334.36,371.28625,-1.350250244140625
2023-11-04,S005,P0002,0,11.86,7.83,10.081,14.82,153,1542.393,2267.46,152.125,0.216339111328125
2023-11-04,S005,P0001,2,52.73,28.28,47.457,65.91,159,7545.6630000000005,10479.689999999999,159.42477,-0.3884735107421875
2023-11-04,S004,P0020,4,50.94,30.12,40.752,63.68,131,5338.512000000001,8342.08,130.72415,-0.1028900146484375
2023-11-04,S004,P0019,1,78.11,39.31,66.3935,97.64,125,8299.1875,12205.0,124.750786,-0.5225448608398438
2023-11-04,S004,P0018,0,43.87,26.57,35.096,54.84,123,4316.808,6745.320000000001,123.24197,0.56207275390625
2023-11-04,S005,P0010,1,89.75,71.54,80.775,112.19,77,6219.675,8638.63,77.88356,-0.3561859130859375
2023-11-04,S003,P0011,4,84.94,47.91,67.952,106.18,31,2106.5119999999997,3291.5800000000004,31.535627,-0.4385814666748047
2023-11-04,S005,P0008,3,29.02,20.29,23.216,36.28,19,441.10400000000004,689.32,19.018816,-0.143707275390625
2023-11-04,S003,P0009,0,58.8,41.51,58.8,73.5,81,4762.8,5953.5,80.80581,-0.6976699829101562
2023-11-04,S002,P0002,2,43.78,22.46,35.024,54.72,1,35.024,54.72,0.9124759,0.24881243705749512
2023-11-04,S002,P0001,3,31.09,21.73,26.4265,38.86,137,3620.4305,5323.82,136.88464,-0.989349365234375
2023-11-04,S001,P0020,1,81.23,46.51,77.1685,101.54,228,17594.417999999998,23151.120000000003,227.16199,1.0364990234375
2023-11-04,S001,P0019,1,18.81,11.95,18.81,23.51,187,3517.47,4396.37,186.75252,0.52532958984375
2023-11-04,S001,P0018,4,60.18,47.59,54.162,75.22,165,8936.73,12411.3,164.4315,0.067901611328125
2023-11-04,S001,P0017,3,37.84,28.32,34.056,47.3,274,9331.344,12960.199999999999,274.10004,-0.732086181640625
2023-11-04,S001,P0016,1,64.62,50.4,58.158,80.78,96,5583.168,7754.88,95.83006,1.3270263671875
2023-11-04,S001,P0015,1,38.96,24.77,35.064,48.7,25,876.6,1217.5,25.112696,-0.4312591552734375
2023-11-04,S001,P0014,1,64.73,47.27,64.73,80.91,371,24014.83,30017.609999999997,371.12704,2.56292724609375
2023-11-04,S001,P0012,4,50.21,26.19,45.189,62.76,335,15138.315,21024.6,334.70493,0.472900390625
2023-11-04,S002,P0003,3,12.41,7.61,10.5485,15.51,79,833.3315,1225.29,79.26468,-0.15735626220703125
2023-11-04,S001,P0011,1,33.28,19.61,33.28,41.6,248,8253.44,10316.800000000001,249.07867,-0.982025146484375
2023-11-04,S001,P0009,1,35.14,23.23,31.626,43.92,407,12871.782000000001,17875.440000000002,408.76352,-1.43328857421875
2023-11-04,S001,P0008,1,93.76,66.99,84.384,117.2,249,21011.616,29182.8,249.96121,-1.0694580078125
2023-11-04,S001,P0007,0,95.87,70.06,81.4895,119.84,90,7334.055,10785.6,90.30727,-0.003570556640625
2023-11-04,S001,P0006,1,28.01,15.15,28.01,35.01,48,1344.48,1680.48,48.214417,-0.22262954711914062
2023-11-04,S001,P0005,2,73.05,44.12,65.745,91.31,99,6508.755,9039.69,99.33715,-0.1067962646484375
2023-11-04,S001,P0004,2,70.19,43.82,70.19,87.74,153,10739.07,13424.22,153.28961,0.32989501953125
2023-11-04,S001,P0003,2,83.74,50.41,71.179,104.68,196,13951.084,20517.280000000002,195.31624,1.0801239013671875
2023-11-04,S001,P0002,2,25.11,15.4,22.599,31.39,74,1672.326,2322.86,73.691315,-0.0700836181640625
2023-11-04,S001,P0001,0,35.5,21.01,31.95,44.38,180,5751.0,7988.400000000001,180.196,-0.0465087890625
2023-11-04,S003,P0010,3,66.94,34.6,56.899,83.68,260,14793.74,21756.800000000003,258.68472,0.820465087890625
2023-11-04,S001,P0010,4,44.92,33.24,35.936,56.15,35,1257.76,1965.25,34.803307,-0.37628173828125
2023-11-04,S002,P0004,3,22.68,12.56,20.412,28.35,12,244.944,340.20000000000005,11.911306,0.48676013946533203
2023-11-04,S001,P0013,0,35.13,17.95,29.8605,43.91,164,4897.121999999999,7201.24,164.8147,-0.445831298828125
2023-11-04,S002,P0006,3,57.88,36.2,52.092,72.35,94,4896.648,6800.9,93.78301,0.49814605712890625
2023-11-04,S002,P0005,2,51.28,37.4,48.716,64.1,110,5358.76,7050.999999999999,109.86144,-0.3211669921875
2023-11-04,S003,P0007,2,48.15,28.98,38.52,60.19,105,4044.6000000000004,6319.95,104.19819,0.23236846923828125
2023-11-04,S003,P0006,0,22.87,14.39,20.583,28.59,167,3437.361,4774.53,167.6964,-0.6461029052734375
2023-11-04,S003,P0005,2,33.92,22.91,27.136,42.4,59,1601.024,2501.6,58.961205,0.35559844970703125
2023-11-04,S003,P0004,0,31.75,20.07,30.1625,39.69,15,452.4375,595.3499999999999,14.832943,-0.3624086380004883
2023-11-04,S003,P0003,2,62.02,41.02,58.919,77.53,12,707.028,930.36,11.439693,0.6858186721801758
2023-11-04,S003,P0002,0,60.91,38.71,60.91,76.14,55,3350.0499999999997,4187.7,54.92586,-0.03668975830078125
2023-11-04,S002,P0020,0,41.46,24.34,35.241,51.82,101,3559.341,5233.82,101.31099,-0.5158462524414062
2023-11-04,S002,P0019,1,89.07,49.32,89.07,111.34,129,11490.029999999999,14362.86,129.20027,2.0415725708007812
2023-11-04,S002,P0018,2,83.73,48.94,83.73,104.66,20,1674.6000000000001,2093.2,20.169777,-0.4371986389160156
2023-11-04,S002,P0017,0,79.67,47.78,75.6865,99.59,104,7871.396,10357.36,103.47693,0.8204269409179688
2023-11-04,S003,P0001,0,79.32,53.76,75.354,99.15,320,24113.28,31728.0,320.19305,0.649444580078125
2023-11-04,S002,P0007,0,44.98,22.97,35.984,56.22,249,8960.016,13998.779999999999,248.75644,0.2748565673828125
2023-11-04,S002,P0016,4,87.61,57.5,78.849,109.51,128,10092.672,14017.28,127.64297,0.5574722290039062
2023-11-04,S002,P0008,1,95.94,69.47,81.549,119.92,233,19000.917,27941.36,233.851,-1.6678314208984375
2023-11-04,S002,P0009,3,42.24,31.66,40.128,52.8,111,4454.208,5860.799999999999,112.20768,-0.6198883056640625
2023-11-04,S002,P0010,1,56.24,44.62,53.428,70.3,427,22813.755999999998,30018.1,428.13104,-0.490570068359375
2023-11-04,S002,P0011,1,93.8,47.58,93.8,117.25,27,2532.6,3165.75,26.978933,0.04216766357421875
2023-11-04,S003,P0008,3,70.05,52.64,59.5425,87.56,96,5716.08,8405.76,96.08063,0.09818267822265625
2023-11-04,S002,P0013,4,87.1,61.31,74.035,108.88,162,11993.67,17638.559999999998,161.69875,-0.07525634765625
2023-11-04,S002,P0014,1,78.07,53.03,62.456,97.59,25,1561.4,2439.75,25.769865,-0.893707275390625
2023-11-04,S002,P0015,2,80.91,52.64,80.91,101.14,82,6634.62,8293.48,82.57884,-0.388214111328125
2023-11-04,S002,P0012,1,42.22,29.01,35.887,52.78,93,3337.491,4908.54,91.82135,0.43215179443359375
2023-11-05,S004,P0004,4,57.43,45.46,57.43,71.79,38,2182.34,2728.0200000000004,37.73315,0.062320709228515625
2023-11-05,S004,P0012,0,91.37,51.95,86.8015,114.21,66,5728.899,7537.86,66.811134,-0.14772796630859375
2023-11-05,S004,P0011,4,57.45,32.31,57.45,71.81,223,12811.35,16013.630000000001,223.59392,-0.9587860107421875
2023-11-05,S004,P0010,1,73.54,54.32,62.509,91.93,291,18190.119,26751.63,289.11057,0.665740966796875
2023-11-05,S004,P0009,0,17.26,9.25,16.397,21.58,218,3574.546,4704.44,218.34851,-0.4794921875
2023-11-05,S004,P0008,4,76.88,39.94,69.192,96.1,25,1729.7999999999997,2402.5,25.167425,0.079833984375
2023-11-05,S004,P0007,2,71.65,41.67,57.32,89.56,260,14903.2,23285.600000000002,262.36014,-0.406524658203125
2023-11-05,S004,P0006,0,68.17,41.85,57.9445,85.21,23,1332.7235,1959.83,23.22562,-0.12044143676757812
2023-11-05,S004,P0005,4,66.33,38.71,66.33,82.91,175,11607.75,14509.25,175.01091,0.4597320556640625
2023-11-05,S004,P0013,0,40.24,29.78,36.216,50.3,114,4128.624,5734.2,113.92221,0.6183395385742188
2023-11-05,S003,P0013,3,16.96,10.25,16.112,21.2,212,3415.7439999999997,4494.4,212.6637,-0.3931427001953125
2023-11-05,S004,P0002,0,13.07,6.63,13.07,16.34,102,1333.14,1666.68,102.82644,-0.8413009643554688
2023-11-05,S004,P0001,2,42.4,32.72,36.04,53.0,155,5586.2,8215.0,155.39293,-0.4459686279296875
2023-11-05,S003,P0020,2,21.42,16.44,18.207,26.78,196,3568.572,5248.88,195.30536,-0.930145263671875
2023-11-05,S003,P0019,2,65.25,44.59,58.725,81.56,473,27776.925,38577.880000000005,475.6453,-1.13604736328125
2023-11-05,S003,P0018,3,64.14,42.74,57.726,80.18,420,24244.92,33675.600000000006,419.07156,-0.3790283203125
2023-11-05,S003,P0017,3,49.18,39.14,44.262,61.48,147,6506.514,9037.56,147.34357,0.531005859375
2023-11-05,S003,P0016,4,14.54,9.6,13.813,18.17,401,5539.013,7286.170000000001,403.11127,-1.0728759765625
2023-11-05,S003,P0015,0,84.11,44.46,79.9045,105.14,68,5433.506,7149.52,68.43848,-0.9221649169921875
2023-11-05,S003,P0014,3,62.58,43.69,59.451,78.22,29,1724.079,2268.38,29.272509,-0.10595703125
2023-11-05,S004,P0014,3,90.35,45.94,72.28,112.94,199,14383.72,22475.06,198.34921,1.261566162109375
2023-11-05,S004,P0003,1,99.13,49.82,94.1735,123.91,43,4049.4605,5328.13,42.26428,0.7700920104980469
2023-11-05,S004,P0015,1,46.11,30.52,36.888,57.64,55,2028.84,3170.2,55.39797,-0.6666908264160156
2023-11-05,S005,P0020,1,54.97,28.26,52.2215,68.71,49,2558.8535,3366.7899999999995,49.822308,-1.1325035095214844
2023-11-05,S004,P0017,4,81.11,46.19,68.9435,101.39,273,18821.5755,27679.47,273.73825,-0.63726806640625
2023-11-05,S003,P0012,1,27.48,19.27,26.106,34.35,31,809.2860000000001,1064.8500000000001,31.448227,0.1826801300048828
2023-11-05,S005,P0019,3,96.33,64.65,96.33,120.41,191,18399.03,22998.309999999998,191.19357,-0.846221923828125
2023-11-05,S005,P0018,3,45.53,25.93,43.2535,56.91,24,1038.084,1365.84,23.236696,0.5915088653564453
2023-11-05,S005,P0017,0,14.18,7.97,11.344,17.73,67,760.048,1187.91,66.15808,0.916717529296875
2023-11-05,S005,P0016,0,66.3,34.84,62.985,82.88,88,5542.68,7293.44,87.353806,0.9556808471679688
2023-11-05,S005,P0015,2,14.89,11.52,14.89,18.61,14,208.46,260.53999999999996,14.374945,-0.7235403060913086
2023-11-05,S005,P0014,4,80.37,54.98,68.3145,100.46,137,9359.0865,13763.019999999999,137.33882,-0.388824462890625
2023-11-05,S005,P0013,0,52.75,28.0,50.1125,65.94,94,4710.575,6198.36,93.35287,0.811279296875
2023-11-05,S005,P0012,1,92.87,67.19,78.9395,116.09,40,3157.58,4643.6,40.8379,-0.7264633178710938
2023-11-05,S005,P0011,2,86.38,60.03,82.061,107.98,199,16330.139000000001,21488.02,199.0881,-0.671600341796875
2023-11-05,S005,P0010,0,77.44,40.77,61.952,96.8,82,5080.064,7937.599999999999,82.678185,-0.7728042602539062
2023-11-05,S005,P0009,2,54.52,29.37,49.068,68.15,208,10206.144,14175.2,208.19788,-0.138153076171875
2023-11-05,S005,P0008,0,93.69,53.75,93.69,117.11,154,14428.26,18034.94,153.18512,0.0821990966796875
2023-11-05,S005,P0007,2,41.05,29.03,32.84,51.31,206,6765.040000000001,10569.86,207.17729,-1.039581298828125
2023-11-05,S005,P0006,3,84.78,43.7,67.824,105.98,31,2102.544,3285.38,31.218212,-0.08771705627441406
2023-11-05,S005,P0005,3,54.67,36.01,51.9365,68.34,71,3687.4915,4852.14,70.89824,0.28838348388671875
2023-11-05,S005,P0004,1,13.66,8.6,12.977,17.08,115,1492.355,1964.1999999999998,114.10993,0.6528167724609375
2023-11-05,S005,P0003,1,54.57,33.69,51.8415,68.21,5,259.20750000000004,341.04999999999995,5.004029,-0.20798301696777344
2023-11-05,S005,P0002,3,57.7,32.78,49.045,72.12,39,1912.755,2812.6800000000003,38.348824,1.0651741027832031
2023-11-05,S005,P0001,0,34.88,21.68,27.904,43.6,112,3125.248,4883.2,111.55805,0.42615509033203125
2023-11-05,S004,P0020,3,58.54,39.74,52.686,73.18,277,14594.022,20270.86,277.80743,-0.2501220703125
2023-11-05,S004,P0019,3,82.47,47.29,82.47,103.09,30,2474.1,3092.7000000000003,30.026505,0.10466384887695312
2023-11-05,S004,P0018,1,65.49,38.58,58.941,81.86,231,13615.371000000001,18909.66,231.8549,-1.6128692626953125
2023-11-05,S004,P0016,2,24.57,13.29,20.8845,30.71,6,125.30699999999999,184.26,6.382276,-0.31855249404907227
2023-11-05,S003,P0011,3,30.18,15.33,25.653,37.72,182,4668.846,6865.04,182.09286,0.628662109375
2023-11-05,S002,P0017,1,52.13,31.94,41.704,65.16,5,208.52,325.79999999999995,5.4514513,-0.31319570541381836
2023-11-05,S003,P0009,1,19.7,10.79,19.7,24.62,160,3152.0,3939.2000000000003,160.03522,-0.2962799072265625
2023-11-05,S002,P0001,0,13.27,6.75,13.27,16.59,132,1751.6399999999999,2189.88,132.5745,0.7425079345703125
2023-11-05,S001,P0020,0,77.04,55.78,69.336,96.3,39,2704.104,3755.7,38.90287,-0.34954071044921875
2023-11-05,S001,P0019,1,28.79,21.18,25.911,35.99,311,8058.321000000001,11192.890000000001,311.26846,-1.61663818359375
2023-11-05,S001,P0018,0,18.21,13.03,18.21,22.76,65,1183.65,1479.4,65.13459,0.5857391357421875
2023-11-05,S001,P0017,0,68.25,47.65,68.25,85.31,256,17472.0,21839.36,255.07101,0.383819580078125
2023-11-05,S001,P0016,1,25.64,20.0,20.512,32.05,207,4245.984,6634.349999999999,207.03389,0.2512664794921875
2023-11-05,S001,P0015,3,87.13,65.3,69.704,108.91,312,21747.647999999997,33979.92,310.7505,0.245147705078125
2023-11-05,S001,P0014,2,13.73,9.24,10.984,17.16,44,483.296,755.04,44.229828,0.018825531005859375
2023-11-05,S001,P0013,4,20.59,13.94,19.5605,25.74,315,6161.557500000001,8108.099999999999,312.8257,1.300048828125
2023-11-05,S003,P0010,2,46.4,28.1,37.12,58.0,354,13140.48,20532.0,355.92474,-2.415191650390625
2023-11-05,S001,P0011,2,80.44,61.89,68.374,100.55,453,30973.422,45549.15,450.83673,2.204376220703125
2023-11-05,S001,P0010,1,60.55,39.45,48.44,75.69,87,4214.28,6585.03,87.66521,-0.4148101806640625
2023-11-05,S001,P0009,2,30.95,22.44,29.4025,38.69,161,4733.8025,6229.089999999999,160.64824,0.04620361328125
2023-11-05,S001,P0008,3,91.97,48.64,91.97,114.96,359,33017.23,41270.64,355.05844,3.692352294921875
2023-11-05,S001,P0007,2,36.13,19.89,36.13,45.16,57,2059.4100000000003,2574.12,56.772434,-0.9414787292480469
2023-11-05,S001,P0006,1,87.06,50.71,78.354,108.82,60,4701.24,6529.2,59.521362,0.7894477844238281
2023-11-05,S001,P0005,3,73.28,36.72,65.952,91.6,287,18928.224,26289.199999999997,286.86255,0.30987548828125
2023-11-05,S001,P0004,3,71.01,47.89,63.909,88.76,293,18725.337,26006.68,290.96936,2.60711669921875
2023-11-05,S001,P0003,0,27.38,17.33,26.011,34.22,53,1378.5829999999999,1813.6599999999999,53.45937,-0.183807373046875
2023-11-05,S001,P0002,0,98.12,69.02,98.12,122.65,37,3630.44,4538.05,36.627937,0.591552734375
2023-11-05,S001,P0001,2,54.31,36.21,43.448,67.89,21,912.408,1425.69,21.130627,0.4250373840332031
2023-11-05,S002,P0002,1,22.64,15.91,22.64,28.3,12,271.68,339.6,11.829752,0.9528274536132812
2023-11-05,S002,P0003,1,76.86,42.92,69.174,96.08,0,0.0,0.0,0.06920679,-0.015146157704293728
2023-11-05,S001,P0012,4,27.38,15.32,26.011,34.22,255,6632.804999999999,8726.1,256.22263,-2.123077392578125
2023-11-05,S002,P0005,0,32.16,25.05,27.336,40.2,156,4264.416,6271.200000000001,156.33266,-0.0780181884765625
2023-11-05,S002,P0004,2,77.89,47.02,66.2065,97.36,109,7216.508500000001,10612.24,109.221794,0.248687744140625
2023-11-05,S003,P0008,0,28.29,19.34,28.29,35.36,4,113.16,141.44,4.4244933,-0.24501895904541016
2023-11-05,S003,P0007,2,92.54,46.6,74.032,115.68,272,20136.703999999998,31464.960000000003,273.56128,-1.09820556640625
2023-11-05,S003,P0006,3,15.17,9.43,12.136,18.96,38,461.16799999999995,720.48,37.928917,-0.30169677734375
2023-11-05,S003,P0005,1,36.74,28.7,29.392,45.92,128,3762.176,5877.76,127.72674,-0.67828369140625
2023-11-05,S003,P0004,3,54.11,29.44,45.9935,67.64,61,2805.6034999999997,4126.04,60.911007,-0.3655433654785156
2023-11-05,S003,P0002,4,63.69,40.33,50.952,79.61,74,3770.448,5891.14,74.08131,-0.4984283447265625
2023-11-05,S003,P0001,4,14.85,10.63,12.6225,18.56,40,504.90000000000003,742.4,40.86672,0.2008819580078125
2023-11-05,S002,P0020,4,67.65,48.04,67.65,84.56,28,1894.2000000000003,2367.6800000000003,27.7528,0.21726417541503906
2023-11-05,S002,P0019,3,97.96,68.01,83.266,122.45,56,4662.896000000001,6857.2,55.719353,0.158111572265625
2023-11-05,S002,P0018,3,64.36,36.38,54.706,80.45,73,3993.538,5872.85,72.91341,0.0857391357421875
2023-11-05,S003,P0003,0,75.02,37.86,60.016,93.78,32,1920.512,3000.96,32.253544,-0.4265899658203125
2023-11-05,S002,P0015,3,68.28,37.72,61.452,85.35,192,11798.784,16387.199999999997,192.23303,-0.4314422607421875
2023-11-05,S002,P0016,0,99.63,50.69,89.667,124.54,413,37032.471,51435.020000000004,408.24817,2.09588623046875
2023-11-05,S002,P0007,0,47.33,25.87,40.2305,59.16,263,10580.6215,15559.08,264.99472,-1.31640625
2023-11-05,S002,P0008,2,53.48,30.35,53.48,66.85,108,5775.839999999999,7219.799999999999,108.29115,-0.7142486572265625
2023-11-05,S002,P0009,4,54.42,31.29,48.978,68.03,120,5877.360000000001,8163.6,120.768364,-0.5406646728515625
2023-11-05,S002,P0010,4,10.02,6.84,8.016,12.52,32,256.512,400.64,31.934187,0.065155029296875
2023-11-05,S002,P0006,2,15.76,11.88,12.608,19.7,362,4564.0960000000005,7131.4,358.95712,1.879852294921875
2023-11-05,S002,P0012,4,50.66,28.91,40.528,63.32,55,2229.04,3482.6,54.721928,0.5165824890136719
2023-11-05,S002,P0013,4,45.26,33.47,42.997,56.58,347,14919.959,19633.26,346.50757,-0.75439453125
2023-11-05,S002,P0014,4,78.39,48.5,66.6315,97.99,213,14192.5095,20871.87,213.82445,-1.477508544921875
2023-11-05,S002,P0011,4,11.18,7.41,11.18,13.98,0,0.0,0.0,0.045742054,-0.21713405847549438
2023-11-06,S004,P0005,2,24.67,15.53,24.67,30.84,39,962.1300000000001,1202.76,38.938374,-0.5452766418457031
2023-11-06,S004,P0014,3,12.35,8.57,11.7325,15.44,3,35.1975,46.32,2.8635046,0.10993242263793945
2023-11-06,S004,P0013,3,90.67,59.61,72.536,113.34,23,1668.328,2606.82,22.682528,0.7171993255615234
2023-11-06,S004,P0012,4,16.87,11.26,14.3395,21.09,202,2896.5789999999997,4260.18,202.55583,-1.199920654296875
2023-11-06,S004,P0011,1,24.56,12.73,23.332,30.7,366,8539.512,11236.199999999999,366.625,-2.11383056640625
2023-11-06,S004,P0010,1,86.99,66.42,69.592,108.74,19,1322.248,2066.06,19.654844,-0.0344696044921875
2023-11-06,S004,P0009,3,94.59,73.81,94.59,118.24,81,7661.79,9577.439999999999,80.58735,0.42838287353515625
2023-11-06,S004,P0008,3,56.19,37.92,50.571,70.24,240,12137.039999999999,16857.6,239.86002,-0.82379150390625
2023-11-06,S004,P0007,2,45.02,27.23,42.769,56.28,32,1368.608,1800.96,31.764084,0.6340103149414062
2023-11-06,S004,P0006,3,43.3,22.96,41.135,54.12,40,1645.3999999999999,2164.7999999999997,39.83579,0.13656234741210938
2023-11-06,S004,P0004,0,96.84,76.55,87.156,121.05,94,8192.664,11378.699999999999,94.9572,-0.37404632568359375
2023-11-06,S004,P0015,1,66.68,43.25,63.346,83.35,193,12225.777999999998,16086.55,192.43234,-0.499267578125
2023-11-06,S004,P0002,1,86.43,68.28,69.144,108.04,245,16940.280000000002,26469.800000000003,245.62192,-1.233978271484375
2023-11-06,S004,P0001,2,17.06,13.0,14.501,21.32,31,449.531,660.92,30.838026,-0.6552143096923828
2023-11-06,S003,P0020,1,65.84,36.91,55.964,82.3,77,4309.228,6337.099999999999,76.436806,0.1630859375
2023-11-06,S003,P0019,2,36.07,22.77,34.2665,45.09,32,1096.528,1442.88,31.75748,-0.059947967529296875
2023-11-06,S003,P0018,4,32.81,18.16,32.81,41.01,162,5315.22,6643.62,162.45903,-0.735260009765625
2023-11-06,S003,P0017,1,14.41,11.18,14.41,18.01,295,4250.95,5312.950000000001,294.91275,-0.06329345703125
2023-11-06,S003,P0016,2,77.18,42.46,61.744,96.48,328,20252.032,31645.440000000002,325.2417,2.106658935546875
2023-11-06,S003,P0015,3,33.29,24.4,33.29,41.61,264,8788.56,10985.039999999999,263.71414,0.436248779296875
2023-11-06,S003,P0014,2,93.58,47.68,84.222,116.98,133,11201.526,15558.34,133.20444,-0.140899658203125
2023-11-06,S003,P0013,0,46.63,23.39,37.304,58.29,269,10034.776,15680.01,268.86148,0.05767822265625
2023-11-06,S004,P0003,1,30.25,21.22,30.25,37.81,30,907.5,1134.3000000000002,29.371717,0.029344558715820312
2023-11-06,S004,P0016,2,81.85,62.17,73.665,102.31,57,4198.905000000001,5831.67,56.588413,0.1978759765625
2023-11-06,S003,P0012,3,35.82,25.95,35.82,44.78,21,752.22,940.38,20.652382,0.4196929931640625
2023-11-06,S004,P0018,0,97.78,58.62,78.224,122.22,380,29725.120000000003,46443.6,377.0105,3.506683349609375
2023-11-06,S005,P0020,3,70.45,41.93,66.9275,88.06,47,3145.5924999999997,4138.82,46.930065,-0.3579292297363281
2023-11-06,S005,P0019,3,53.82,27.5,43.056,67.28,53,2281.968,3565.84,52.0103,1.4746513366699219
2023-11-06,S005,P0018,0,27.65,19.21,23.5025,34.56,143,3360.8575,4942.08,142.39734,0.6180419921875
2023-11-06,S005,P0017,1,60.78,42.05,57.741,75.97,149,8603.409,11319.53,149.71875,-1.6328887939453125
2023-11-06,S005,P0016,0,26.85,20.12,21.48,33.56,66,1417.68,2214.96,65.410034,0.30657196044921875
2023-11-06,S005,P0015,1,84.76,50.52,84.76,105.95,19,1610.44,2013.05,19.228228,-0.5798797607421875
2023-11-06,S005,P0014,1,43.67,29.82,43.67,54.59,33,1441.1100000000001,1801.47,32.627617,0.4858551025390625
2023-11-06,S005,P0013,3,58.64,33.63,46.912,73.3,28,1313.536,2052.4,27.543736,0.259521484375
2023-11-06,S005,P0012,1,77.94,56.47,66.249,97.42,114,7552.3859999999995,11105.880000000001,114.3513,0.35845947265625
2023-11-06,S005,P0011,4,40.4,24.81,38.38,50.5,7,268.66,353.5,7.030976,-0.17976617813110352
2023-11-06,S004,P0017,1,19.3,13.26,19.3,24.12,36,694.8000000000001,868.32,35.519077,0.692047119140625
2023-11-06,S005,P0010,4,75.89,44.88,72.0955,94.86,48,3460.584,4553.28,48.02697,-0.39575958251953125
2023-11-06,S005,P0008,2,27.49,15.9,21.992,34.36,401,8818.792,13778.36,401.9147,0.82196044921875
2023-11-06,S005,P0007,0,77.2,54.56,77.2,96.5,38,2933.6,3667.0,38.354572,-0.38698577880859375
2023-11-06,S005,P0006,2,33.11,24.6,26.488,41.39,198,5244.624,8195.22,197.83054,0.6811981201171875
2023-11-06,S005,P0005,0,21.89,16.53,19.701,27.36,85,1674.585,2325.6,84.899284,0.15528106689453125
2023-11-06,S005,P0004,1,64.81,49.02,64.81,81.01,77,4990.37,6237.77,77.17969,-0.275665283203125
2023-11-06,S005,P0003,0,92.41,68.44,73.928,115.51,281,20773.768,32458.31,282.00598,-1.609466552734375
2023-11-06,S005,P0002,1,64.22,45.18,54.587,80.28,269,14683.903,21595.32,269.4358,0.45086669921875
2023-11-06,S005,P0001,1,29.07,21.76,29.07,36.34,89,2587.23,3234.26,89.07998,0.270233154296875
